	ENSDCDT00000053535	ENSSFOT00015024529	ENSDCDT00000053525	ENSLOCT00000011244	ENSPKIT00000015572	ENSSFOT00015014821	ENSCHAT00000005689	ENSSFOT00015024517	ENSLOCT00000011255	ENSPKIT00000015585	ENSCHAT00000005450	ENSPKIT00000025436	ENSDCDT00000053531	ENSSFOT00015014970	ENSCMIT00000027870	ENSCMIT00000027873	ENSPKIT00000025236	ENSHHUT00000009998	ENSAOCT00000007551	ENSCMIT00000027857	ENSPKIT00000025302	ENSPMAT00000010485	ENSDCDT00000053548	ENSDCDT00000053568	ENSPKIT00000025363	ENSDCDT00000053516	ENSCHAT00000005390	ENSPKIT00000025047	ENSDCDT00000053544	ENSHHUT00000009994	ENSCHAT00000004202	ENSPKIT00000025098	ENSCHAT00000005984	ENSEBUT00000013902	ENSCHAT00000004010	ENSSFOT00015014937	ENSPKIT00000025637	ENSSFOT00015015027	ENSSFOT00015014774	ENSEBUT00000013923	ENSECRT00000025268	ENSEBUT00000013946	ENSCMIT00000027866	ENSSFOT00015015078	ENSCHAT00000004115	ENSECRT00000025320	ENSDCDT00000053553	ENSDCDT00000053552	ENSSFOT00015014887	ENSDCDT00000053518	ENSPKIT00000025166	ENSPKIT00000025585	ENSCHAT00000004491	ENSPKIT00000025507
ENSCHAT00000005450	0.742009199308587	0.6239669421487604	0.7423346505523667	0.6193424049524032	0.6710833982852689	0.6627090735765664	1.0	0.6648374841705361	0.6347718642637574	0.6710833982852689	1.0	0.657488344988345	0.7429945569219251	0.6640691874022255	0.5318803207460525	0.6715499560503956	0.6607363195500588	0.7364130434782609	0.6992622822162926	0.5262393694254304	0.6630074925945286	0.4817439531659221	0.7425122526774369	0.738651699178015	0.6584441873915559	0.7432995830851697	1.0	0.6630074925945286	0.7432995830851697	0.7364130434782609	1.0	0.6623924117337081	1.0	0.33652675594135395	1.0	0.6626798507904553	0.6590329243105334	0.6651896037494675	0.6627090735765664	0.33702447811804603	0.5550057677129501	0.33702447811804603	0.5276689189189189	0.6599758162031439	1.0	0.5531691662037894	0.7390508722703428	0.740074611021807	0.6640691874022255	0.7427602325846541	0.6611751941525811	0.6588252569750367	1.0	0.6630074925945286
ENSPKIT00000025436	0.6409729251012146	0.6506434519303558	0.6428526388801311	0.6280381439702291	0.7233463035019455	0.7418699768326517	0.6549811071792718	0.7136625861826368	0.6403337799975637	0.7233463035019455	0.657488344988345	1.0	0.641470505486261	0.7397957699357054	0.5416961631034971	0.6953216374269006	1.0	0.7341944255608429	0.7186534898085237	0.5357551388263024	1.0	0.4931443537205361	0.6447095435684648	0.6377895673377929	1.0	0.6417905824039652	0.6592664719246998	1.0	0.6417905824039652	0.7341944255608429	0.657488344988345	1.0	0.6563027531383322	0.33583365506590923	0.657488344988345	0.7407863127673288	1.0	0.7414154163917496	0.7414154163917496	0.33701136678680343	0.5481189450200177	0.33701136678680343	0.5362102332529793	0.7387014544909282	0.6582609453531274	0.5485367815380808	0.6431331455891021	0.6403334527337262	0.7402616236911564	0.6410927327664081	1.0	1.0	0.657488344988345	1.0
ENSDCDT00000053531	1.0	0.5897047691143074	1.0	0.6360471429940273	0.6763550667714061	0.6671508415169408	0.7429945569219251	0.6622228268262821	0.6437811593730652	0.6223175965665236	0.7429945569219251	0.641470505486261	1.0	0.6672805997156519	0.5356304124467929	0.6696376388077148	0.6428350068179001	0.7566281441196465	0.7069096431283219	0.5280777925293336	0.6446068437725434	0.4889847481127716	1.0	1.0	0.641470505486261	1.0	0.7404490342821661	0.6446068437725434	1.0	0.7566281441196465	0.7429945569219251	0.6446068437725434	0.7414453148006361	0.3524423337856173	0.7429945569219251	0.6671485943775101	0.6446857072358275	0.6671508415169408	0.6671508415169408	0.3529911143811195	0.5846442068542266	0.3529911143811195	0.5239482087090775	0.6671485943775101	0.7429945569219251	0.5818066359739641	1.0	1.0	0.6672805997156519	1.0	0.6435198027431037	0.6435198027431037	0.7429945569219251	0.6446068437725434
ENSSFOT00015014970	0.6652956298200514	0.6580578512396694	0.6680113076898644	0.656436338126973	0.6688741721854304	1.0	0.6601732259535025	0.713099760799212	0.6654719595205109	0.7266300078554595	0.6640691874022255	0.7397957699357054	0.6672805997156519	1.0	0.5359110169491526	0.6889832991503076	0.7409760323419001	0.7063222297756628	0.7247577367927477	0.532558702493343	0.7409760323419001	0.4620243413957788	0.6687716373894089	0.6635703822080171	0.7421295892561263	0.6680113076898644	0.6638251852794301	0.7409760323419001	0.6680113076898644	0.7063222297756628	0.6640691874022255	0.7418059220170038	0.6601732259535025	0.3419939913207968	0.6640691874022255	1.0	0.7386318703044682	1.0	1.0	0.3421125897878501	0.5836409499200197	0.3421125897878501	0.5333491412892517	1.0	0.6640691874022255	0.5822408560433028	0.6684297520661157	0.6657676621497172	1.0	0.6680113076898644	0.7409760323419001	0.7390503357698937	0.663109977094146	0.7410167762412151
ENSCMIT00000027870	0.5356304124467929	0.5348519362186788	0.5356304124467929	0.5116876716186721	0.5618241654913023	0.5359110169491526	0.5318803207460525	0.620704529115744	0.522436719293747	0.5618241654913023	0.5318803207460525	0.5416961631034971	0.5356304124467929	0.5359110169491526	1.0	1.0	0.5416961631034971	0.5883685800604229	0.6212906264719736	1.0	0.5416961631034971	0.5177938684332152	0.5381875445240148	0.5319101123595505	0.5416961631034971	0.5356304124467929	0.5380638393526149	0.5416961631034971	0.5356304124467929	0.5883685800604229	0.5318803207460525	0.5416961631034971	0.5318803207460525	0.3130292765545608	0.5318803207460525	0.5359110169491526	0.5416961631034971	0.5359110169491526	0.5359110169491526	0.31339307338338585	0.4762692768114922	0.31339307338338585	1.0	0.5359110169491526	0.5318803207460525	0.4762692768114922	0.5411107779943037	0.5347279088811137	0.5359110169491526	0.5356304124467929	0.5416961631034971	0.5416961631034971	0.5318803207460525	0.5416961631034971
ENSCMIT00000027873	0.6696376388077148	0.5348519362186788	0.6696376388077148	0.6566070905361852	0.5618241654913023	0.6889832991503076	0.6715499560503956	0.6116939432088404	0.6566070905361852	0.5618241654913023	0.6715499560503956	0.6953216374269006	0.6696376388077148	0.6889832991503076	1.0	1.0	0.6953216374269006	0.5883685800604229	0.6212906264719736	1.0	0.6953216374269006	0.5177938684332152	0.6618170561832534	0.6618170561832534	0.6953216374269006	0.6696376388077148	0.6701555458642244	0.6953216374269006	0.6696376388077148	0.5883685800604229	0.6715499560503956	0.6953216374269006	0.6715499560503956	0.0	0.6715499560503956	0.6889832991503076	0.6953216374269006	0.6889832991503076	0.6889832991503076	0.0	0.6236448871960152	0.0	1.0	0.6889832991503076	0.6715499560503956	0.6236448871960152	0.6673935164994912	0.6618170561832534	0.6889832991503076	0.6696376388077148	0.6953216374269006	0.6953216374269006	0.6715499560503956	0.6953216374269006
ENSPKIT00000025236	0.6423577363223075	0.6642561983471075	0.6448502511316426	0.6288722589627567	0.7233463035019455	0.7433153554204834	0.6583616236162362	0.7136625861826368	0.6430240920532183	0.7233463035019455	0.6607363195500588	1.0	0.6428350068179001	0.7409760323419001	0.5416961631034971	0.6953216374269006	1.0	0.7341944255608429	0.7186534898085237	0.5357551388263024	1.0	0.4931443537205361	0.6447095435684648	0.6377895673377929	1.0	0.6437713310580204	0.6592664719246998	1.0	0.6437713310580204	0.7341944255608429	0.6607363195500588	1.0	0.6602073005858495	0.3408245755860955	0.6607363195500588	0.7422692465072778	1.0	0.7428661381264491	0.7428661381264491	0.34200119183054345	0.5516839145779745	0.34200119183054345	0.5362102332529793	0.7402243829468961	0.6614878397711016	0.5508510768104448	0.6431331455891021	0.6403334527337262	0.741434905280129	0.6437713310580204	1.0	1.0	0.6607363195500588	1.0
ENSHHUT00000009998	0.7566281441196465	0.5425531914893617	0.7566281441196465	0.6464989802855201	0.6035911602209945	0.7063222297756628	0.7364130434782609	0.5425531914893617	0.6464989802855201	0.6035911602209945	0.7364130434782609	0.7341944255608429	0.7566281441196465	0.7063222297756628	0.5883685800604229	0.5883685800604229	0.7341944255608429	1.0	0.7478813559322034	0.5883685800604229	0.7341944255608429	0.44211287988422576	0.7752225519287834	0.7566281441196465	0.7341944255608429	0.7566281441196465	0.6037653239929948	0.7341944255608429	0.7566281441196465	1.0	0.7364130434782609	0.7341944255608429	0.7364130434782609	0.0	0.7364130434782609	0.7063222297756628	0.7341944255608429	0.7063222297756628	0.7063222297756628	0.0	0.5676410605030592	0.0	0.5883685800604229	0.7063222297756628	0.7364130434782609	0.5676410605030592	0.7566281441196465	0.7566281441196465	0.7063222297756628	0.7566281441196465	0.7341944255608429	0.7341944255608429	0.7364130434782609	0.7341944255608429
ENSAOCT00000007551	0.7069096431283219	0.5325321176958143	0.7069096431283219	0.7102535480784564	0.6151843817787419	0.7247577367927477	0.6992622822162926	0.5959581273626054	0.7102535480784564	0.6151843817787419	0.6992622822162926	0.7186534898085237	0.7069096431283219	0.7247577367927477	0.6212906264719736	0.6212906264719736	0.7186534898085237	0.7478813559322034	1.0	0.6212906264719736	0.7186534898085237	0.4548153034300792	0.7139276202412659	0.7127346052427486	0.7186534898085237	0.7069096431283219	0.6992622822162926	0.7186534898085237	0.7143752939332184	0.7478813559322034	0.6992622822162926	0.7186534898085237	0.6992622822162926	0.0	0.6992622822162926	0.7247577367927477	0.7186534898085237	0.7247577367927477	0.7247577367927477	0.0	0.6796364216233456	0.0	0.6212906264719736	0.7247577367927477	0.6992622822162926	0.6796364216233456	0.7143752939332184	0.7127346052427486	0.7247577367927477	0.7069096431283219	0.7186534898085237	0.7186534898085237	0.6992622822162926	0.7186534898085237
ENSCMIT00000027857	0.5280777925293336	0.5348519362186788	0.5280777925293336	0.5112523442383831	0.5618241654913023	0.532558702493343	0.5262393694254304	0.620704529115744	0.5218333513923502	0.5618241654913023	0.5262393694254304	0.5357551388263024	0.5280777925293336	0.532558702493343	1.0	1.0	0.5357551388263024	0.5883685800604229	0.6212906264719736	1.0	0.5357551388263024	0.5177938684332152	0.5304163002052185	0.5242889043452795	0.5357551388263024	0.5280777925293336	0.5319491742648944	0.5357551388263024	0.5280777925293336	0.5883685800604229	0.5262393694254304	0.5357551388263024	0.5262393694254304	0.3111201724238364	0.5262393694254304	0.532558702493343	0.5357551388263024	0.532558702493343	0.532558702493343	0.3114687190251297	0.4749913164293158	0.3114687190251297	1.0	0.532558702493343	0.5262393694254304	0.4749913164293158	0.5325729326606712	0.5264018012783266	0.532558702493343	0.5280777925293336	0.5357551388263024	0.5357551388263024	0.5262393694254304	0.5357551388263024
ENSPKIT00000025302	0.6430531304564729	0.6642561983471075	0.6455243439918597	0.6308703176791528	0.7233463035019455	0.7422870653364858	0.6606694560669456	0.7136625861826368	0.6434767057140303	0.7233463035019455	0.6630074925945286	1.0	0.6446068437725434	0.7409760323419001	0.5416961631034971	0.6953216374269006	1.0	0.7341944255608429	0.7186534898085237	0.5357551388263024	1.0	0.4931443537205361	0.6447095435684648	0.6377895673377929	1.0	0.6455243439918597	0.6592664719246998	1.0	0.6455243439918597	0.7341944255608429	0.6630074925945286	1.0	0.6602073005858495	0.3408245755860955	0.6630074925945286	0.7419673751853683	1.0	0.7418300653594772	0.7418300653594772	0.34200119183054345	0.5516839145779745	0.34200119183054345	0.5362102332529793	0.7399261948693531	0.6637614014767627	0.5508510768104448	0.6431331455891021	0.6403334527337262	0.741434905280129	0.6448502511316426	1.0	1.0	0.6630074925945286	1.0
ENSPMAT00000010485	0.4889847481127716	0.4675033617212012	0.4889847481127716	0.4530888923124326	0.4982030548068284	0.4620243413957788	0.4817439531659221	0.4683407795409028	0.4530888923124326	0.4982030548068284	0.4817439531659221	0.4931443537205361	0.4889847481127716	0.4620243413957788	0.5177938684332152	0.5177938684332152	0.4931443537205361	0.44211287988422576	0.4548153034300792	0.5177938684332152	0.4931443537205361	1.0	0.4848284960422163	0.4848284960422163	0.4931443537205361	0.4889847481127716	0.4817439531659221	0.4931443537205361	0.4889847481127716	0.44211287988422576	0.4817439531659221	0.4931443537205361	0.4817439531659221	0.0	0.4817439531659221	0.4620243413957788	0.4931443537205361	0.4620243413957788	0.4620243413957788	0.0	0.4555538437837006	0.0	0.5177938684332152	0.4620243413957788	0.4817439531659221	0.4555538437837006	0.4889847481127716	0.4848284960422163	0.4620243413957788	0.4889847481127716	0.4931443537205361	0.4931443537205361	0.4817439531659221	0.4931443537205361
ENSDCDT00000053548	1.0	0.5617283950617284	1.0	0.6444220844558408	0.5947668567594767	0.6695139911634757	0.7414273334983907	0.6813020439061317	0.6476856586717693	0.6268233387358185	0.7425122526774369	0.6447095435684648	1.0	0.6687716373894089	0.5381875445240148	0.6618170561832534	0.6447095435684648	0.7752225519287834	0.7139276202412659	0.5304163002052185	0.6447095435684648	0.4848284960422163	1.0	1.0	0.6447095435684648	1.0	0.7458209003112266	0.6447095435684648	1.0	0.7752225519287834	0.7425122526774369	0.6447095435684648	0.7414273334983907	0.3505936866492905	0.7425122526774369	0.6695139911634757	0.6417826188025105	0.6695139911634757	0.6695139911634757	0.3511538907572771	0.5861364564891733	0.3511538907572771	0.5265896368594805	0.6668567594766857	0.7425122526774369	0.5861364564891733	1.0	1.0	0.6695139911634757	1.0	0.6447095435684648	0.6417826188025105	0.7434725848563969	0.6454960959817178
ENSDCDT00000053568	1.0	0.5605561653860227	1.0	0.6345576579311275	0.613914924297044	0.6635703822080171	0.738651699178015	0.6765142517814727	0.6377825803574492	0.613914924297044	0.738651699178015	0.6377895673377929	1.0	0.6635703822080171	0.5319101123595505	0.6618170561832534	0.6377895673377929	0.7566281441196465	0.7127346052427486	0.5242889043452795	0.6377895673377929	0.4848284960422163	1.0	1.0	0.6377895673377929	1.0	0.7404648688192066	0.6377895673377929	1.0	0.7566281441196465	0.738651699178015	0.6377895673377929	0.738651699178015	0.3436889756790342	0.738651699178015	0.6635703822080171	0.6377895673377929	0.6635703822080171	0.6635703822080171	0.3442535545023697	0.5804784107034259	0.3442535545023697	0.520163165992772	0.6635703822080171	0.738651699178015	0.5804784107034259	1.0	1.0	0.6635703822080171	1.0	0.6377895673377929	0.6377895673377929	0.738651699178015	0.6377895673377929
ENSPKIT00000025363	0.6425366722881599	0.6642561983471075	0.6435027365129007	0.6293827374253311	0.7233463035019455	0.7430153321976151	0.6559840504671784	0.7136625861826368	0.6426180623174295	0.7233463035019455	0.6584441873915559	1.0	0.641470505486261	0.7421295892561263	0.5416961631034971	0.6953216374269006	1.0	0.7341944255608429	0.7186534898085237	0.5357551388263024	1.0	0.4931443537205361	0.6447095435684648	0.6377895673377929	1.0	0.6424378399975412	0.6592664719246998	1.0	0.6424378399975412	0.7341944255608429	0.6584441873915559	1.0	0.6573185956578667	0.33583365506590923	0.6584441873915559	0.7419673751853683	1.0	0.7425674906025743	0.7425674906025743	0.33701136678680343	0.5494268906543757	0.33701136678680343	0.5362102332529793	0.7399261948693531	0.6592082119892737	0.5485367815380808	0.6431331455891021	0.6403334527337262	0.7425880307201855	0.6417490729295426	1.0	1.0	0.6584441873915559	1.0
ENSDCDT00000053516	1.0	0.5872131147540983	1.0	0.636572038688607	0.6763550667714061	0.6678673456713452	0.7437078048642694	0.6622228268262821	0.6441839610555983	0.6763550667714061	0.7432995830851697	0.6417905824039652	1.0	0.6680113076898644	0.5356304124467929	0.6696376388077148	0.6437713310580204	0.7566281441196465	0.7069096431283219	0.5280777925293336	0.6455243439918597	0.4889847481127716	1.0	1.0	0.6424378399975412	1.0	0.7404490342821661	0.6455243439918597	1.0	0.7566281441196465	0.7432995830851697	0.6452395768512756	0.7422046425684259	0.3524423337856173	0.7432995830851697	0.6672614306197228	0.6446068437725434	0.6678673456713452	0.6678673456713452	0.3529911143811195	0.5855401028767384	0.3529911143811195	0.5239482087090775	0.6680083013646939	0.7432995830851697	0.5846442068542266	1.0	1.0	0.6680113076898644	1.0	0.6444397296396205	0.6441440082083472	0.7432995830851697	0.6455243439918597
ENSCHAT00000005390	0.7404490342821661	0.6084363016616958	0.7404490342821661	0.6279122152143133	0.6299671892088954	0.6648934444840896	1.0	0.6655962021781625	0.6359957891966577	0.6839788732394366	1.0	0.6592664719246998	0.7404490342821661	0.6638251852794301	0.5380638393526149	0.6701555458642244	0.6592664719246998	0.6037653239929948	0.6992622822162926	0.5319491742648944	0.6592664719246998	0.4817439531659221	0.7458209003112266	0.7404648688192066	0.6592664719246998	0.7404490342821661	1.0	0.6592664719246998	0.7404490342821661	0.6415929203539823	1.0	0.6592664719246998	1.0	0.34116337648643896	1.0	0.6648934444840896	0.6569784942640222	0.6648934444840896	0.6648934444840896	0.34116337648643896	0.5560481960333039	0.34116337648643896	0.5296610169491526	0.6608396283174011	1.0	0.5560481960333039	0.7397146923509748	0.7408211606790367	0.6648934444840896	0.7404490342821661	0.6592664719246998	0.6569784942640222	1.0	0.6590706556333545
