	ENSCINT00000005339	ENSCSAVT00000005718	ENSCSAVT00000010536	ENSCINT00000031357	ENSCINT00000002067	ENSCINT00000022066	ENSCINT00000012522	ENSCINT00000030621	ENSCINT00000024036	ENSCINT00000002693	ENSCINT00000035423	ENSCINT00000035406	ENSCINT00000005021	ENSCSAVT00000015416	ENSCSAVT00000011858	ENSCINT00000031816	ENSXETT00000066053	ENSCINT00000037049	ENSACAT00000001146	ENSCSAVT00000010526	ENSCSAVT00000008387	ENSCSAVT00000010483	ENSCSAVT00000010482	ENSCSAVT00000001819	ENSPSIT00000008733	ENSCSAVT00000017200	ENSCINT00000022226	ENSCINT00000030527	ENSCINT00000034689	ENSCINT00000002184	ENSCINT00000028760
ENSACAT00000001146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4555023923444976	0.0	0.0	0.0	0.0	0.0	0.0
ENSCSAVT00000010526	0.377521613832853	0.0	0.9592901878914404	0.38160469667318986	0.0	0.24783861671469745	0.29378531073446323	0.0	0.19537275064267345	0.0	0.3890675241157556	0.2921348314606742	0.4857512953367875	0.0	0.2434456928838952	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2968299711815562	0.22340425531914887	0.3588082901554404	0.0	0.0
ENSCSAVT00000008387	0.0	0.0	0.08382352941176474	0.0469897209985316	0.0	0.3903769841269842	0.17579250720461093	0.0	0.0	0.25049019607843137	0.05936073059360725	0.0	0.0	0.388252862120458	0.1747299201503053	0.12481644640234946	0.22352941176470587	0.0	0.0	0.0	1.0	0.2433734939759036	0.2433734939759036	-0.00990099009900991	0.12941176470588234	0.0	0.0	0.29357798165137616	0.0	0.0	0.0
ENSCSAVT00000010483	0.0	0.0	0.04909560723514217	0.1859219586840092	0.06712172923777016	0.3172651254303984	0.16090682886369922	0.23821989528795814	0.0	0.6217672413793104	0.094316807738815	0.0	0.0	0.2568831168831169	0.2161135039270332	0.26658108686350024	0.12	0.10487580496780123	0.0	0.0	0.2433734939759036	1.0	1.0	0.2764976958525346	0.0	0.1830381105743425	0.0	0.0770491803278689	0.0	0.0	0.15577032404775434
ENSCSAVT00000010482	0.0	0.0	0.04909560723514217	0.1859219586840092	0.06712172923777016	0.3172651254303984	0.16090682886369922	0.23821989528795814	0.0	0.6217672413793104	0.094316807738815	0.0	0.0	0.2568831168831169	0.2161135039270332	0.26658108686350024	0.12	0.10487580496780123	0.0	0.0	0.2433734939759036	1.0	1.0	0.2764976958525346	0.0	0.1830381105743425	0.0	0.0770491803278689	0.0	0.0	0.15577032404775434
ENSCSAVT00000001819	0.0	0.0	0.3114754098360656	0.20665083135391926	0.0	0.13531353135313529	0.08252427184466016	0.0	0.0	0.3148148148148149	0.25806451612903225	0.0	0.0	0.08250825082508251	0.2063106796116505	0.4262295081967213	0.0	0.0	0.0	0.0	-0.00990099009900991	0.2764976958525346	0.2764976958525346	1.0	0.0	0.0	0.0	0.1454545454545455	0.0	0.0	0.0
ENSPSIT00000008733	0.1991084695393759	0.032206119162640934	0.0	0.0	0.0	0.3875	0.1010526315789474	0.0	0.008488964346349714	0.0	0.0	0.15037593984962405	0.12798374809547994	0.0	0.0	0.0	0.4160194174757281	0.0	0.4555023923444976	0.0	0.12941176470588234	0.0	0.0	0.0	1.0	0.1095305832147937	0.08551068883610446	0.0	0.2163554410817772	0.13402061855670097	0.0
ENSCSAVT00000017200	0.16414141414141414	0.004518072289156572	0.0	0.0	0.1163522012578616	0.0	0.052182639237330686	0.11760752688172048	0.14052953156822812	0.0	0.12916666666666665	0.21875	0.014106583072100332	0.11004514672686228	0.12241379310344826	0.13484646194926575	0.02380952380952384	0.16632443531827512	0.0	0.0	0.0	0.1830381105743425	0.1830381105743425	0.0	0.1095305832147937	1.0	0.07219662058371734	0.0	0.05172413793103448	-0.030927835051546282	0.5061118335500651
ENSCINT00000022226	0.12134146341463414	0.03299725022914757	0.3877551020408163	0.4601449275362319	0.0	0.2287581699346405	0.28768171384850805	0.0	0.2616207322089674	0.0	0.3333333333333333	0.17375132837407015	0.09958314034275127	0.0	0.216337833160263	0.0	0.05846947549441106	0.0	0.0	0.2968299711815562	0.0	0.0	0.0	0.0	0.08551068883610446	0.07219662058371734	1.0	0.27555555555555555	0.13273771537970647	0.35416666666666674	0.0
ENSCINT00000030527	0.4155555555555556	0.0	0.11217948717948724	0.20471596998928188	0.0	0.4421364985163205	0.2318840579710145	0.0	0.4753086419753086	0.058430717863105164	0.2002427184466019	0.94	0.2304964539007093	0.31550802139037426	0.1721014492753623	0.13761467889908266	0.0	0.0	0.0	0.22340425531914887	0.29357798165137616	0.0770491803278689	0.0770491803278689	0.1454545454545455	0.0	0.0	0.27555555555555555	1.0	0.2836879432624113	0.0	0.0
ENSCINT00000034689	0.3140900195694716	0.02039082412914184	0.4061196105702365	0.2248520710059172	0.0	0.2383966244725738	0.21272493573264786	0.0	0.20217391304347831	0.0	0.4133333333333333	0.16472303206997085	0.37245349867139055	0.0	0.3901515151515152	0.0	0.2328482328482329	0.0	0.0	0.3588082901554404	0.0	0.0	0.0	0.0	0.2163554410817772	0.05172413793103448	0.13273771537970647	0.2836879432624113	1.0	-0.04081632653061229	0.0
ENSCINT00000002184	0.13636363636363635	0.3645833333333333	0.0	0.0	0.0	0.0	0.3645833333333333	0.0	0.02083333333333337	0.0	0.0	0.4343434343434344	0.05208333333333337	0.0	0.0	0.0	0.26041666666666674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13402061855670097	-0.030927835051546282	0.35416666666666674	0.0	-0.04081632653061229	1.0	0.0
ENSCINT00000028760	0.0	0.0	0.0	0.0	0.10377358490566037	0.0	0.094661921708185	0.1086387434554974	0.0	0.0	0.10416666666666664	0.0	0.0	0.13727810650887573	0.10277777777777776	0.06376057254391676	0.136	0.1848049281314168	0.0	0.0	0.0	0.15577032404775434	0.15577032404775434	0.0	0.0	0.5061118335500651	0.0	0.0	0.0	0.0	1.0
