,ENSCHAT00000067337,ENSCHAT00000067273,ENSCHAT00000067249,ENSCHAT00000067269,ENSAMXT00000040914,ENSCHAT00000067263,ENSCHAT00000067261,ENSCHAT00000067260,ENSCHAT00000067266,ENSCHAT00000067360,ENSCHAT00000067233,ENSDCDT00000010413,ENSCHAT00000067402,ENSDCDT00000010457,ENSDCDT00000010460,ENSCHAT00000067407,ENSCHAT00000067405,ENSCHAT00000067404,ENSCHAT00000067333,ENSCHAT00000067251,ENSCHAT00000067379,ENSCHAT00000067257,ENSCHAT00000067254,ENSCHAT00000067339,ENSCHAT00000067377,ENSCHAT00000067343,ENSCHAT00000067349,ENSCHAT00000067386,ENSCHAT00000067380,ENSDCDT00000010404,ENSDCDT00000010446,ENSCHAT00000067335
ENSCHAT00000067233,0.6093245330711978,0.8988372093023256,0.6424696873005743,0.897887323943662,0.5461517392495207,0.897887323943662,0.8988372093023256,0.897887323943662,0.897887323943662,0.6874918481805139,1.0,0.6569741026805997,0.6680099194048357,0.5156702025072324,0.5156702025072324,0.914455626715462,0.6973127813395171,0.6956581103222282,0.554368762038172,0.6424696873005743,0.9101277372262774,0.6424696873005743,0.6424696873005743,0.6193029490616622,0.6927523970671179,0.6079447322970639,0.6087516087516087,0.8195266272189349,0.8968289414917374,0.5242159955464836,0.5152010050251257,0.6106912958298348
ENSDCDT00000010413,0.7065217391304348,0.6114790286975718,0.6114790286975718,0.6080178173719376,0.5455399061032864,0.6080178173719376,0.6114790286975718,0.6080178173719376,0.6080178173719376,0.6783280327124035,0.6569741026805997,1.0,0.7427903351519876,0.5941969758888435,0.6026666666666667,0.6884422110552764,0.6846887778282599,0.6846887778282599,0.0,0.5653409090909091,0.6606088141753749,0.5596638655462185,0.6114790286975718,0.7065217391304348,0.6778736937755566,0.7065217391304348,0.7065217391304348,0.6884089907448215,0.6606088141753749,0.0,0.6225806451612903,0.7065217391304348
ENSCHAT00000067402,0.6723393446786894,0.0,0.6044568245125348,0.0,0.5805733370442527,0.0,0.0,0.0,0.0,0.8885665303969406,0.6680099194048357,0.7427903351519876,1.0,0.5759059745347699,0.5759059745347699,1.0,0.9974068513716391,1.0,0.6078692011165758,0.6044568245125348,0.9444009397024276,0.6044568245125348,0.6044568245125348,0.683520865973508,0.8976683937823834,0.6818544102019128,0.683870040253019,0.8171965317919075,0.9444009397024276,0.5845243962543125,0.5651205450733753,0.6730743558937392
ENSDCDT00000010457,0.5677564558161573,0.6866812227074236,0.5186665001872893,0.683920704845815,0.5604949085733056,0.683920704845815,0.6866812227074236,0.683920704845815,0.683920704845815,0.5867680119901509,0.5156702025072324,0.5941969758888435,0.5759059745347699,1.0,1.0,0.6955156950672646,0.5889367340178867,0.5869230769230769,0.543719032352084,0.5127139364303178,0.699020480854853,0.5107546048722519,0.5186665001872893,0.5999736564805058,0.6145334245950262,0.5698870765370138,0.587964182249144,0.6804759806081975,0.699020480854853,0.5266457680250783,0.6389062826132331,0.5640737970580902
ENSDCDT00000010460,0.5677564558161573,0.6866812227074236,0.5186665001872893,0.683920704845815,0.5604949085733056,0.683920704845815,0.6866812227074236,0.683920704845815,0.683920704845815,0.5867680119901509,0.5156702025072324,0.6026666666666667,0.5759059745347699,1.0,1.0,0.6955156950672646,0.5889367340178867,0.5869230769230769,0.543719032352084,0.5180331960564083,0.699020480854853,0.5180331960564083,0.5186665001872893,0.5999736564805058,0.6145334245950262,0.5698870765370138,0.587964182249144,0.6804759806081975,0.699020480854853,0.5266457680250783,0.656318082788671,0.5640737970580902
ENSCHAT00000067407,0.8447521865889213,0.9526881720430107,1.0,0.9911602209944751,0.5960709151892669,0.9911602209944751,0.9824753559693319,0.9911602209944751,0.9911602209944751,0.975925925925926,0.914455626715462,0.6884422110552764,1.0,0.6955156950672646,0.6955156950672646,1.0,1.0,1.0,0.0,1.0,0.9656907593778591,1.0,1.0,0.799866577718479,0.9631315430131998,0.8466522678185745,0.8246844319775596,0.8698868581375109,0.9656907593778591,0.0,0.6997701149425287,0.8447521865889213
ENSCHAT00000067405,0.6728363543528211,1.0,0.6555939027897613,1.0,0.5876984623077884,1.0,1.0,1.0,1.0,0.8945002956830278,0.6973127813395171,0.6846887778282599,0.9974068513716391,0.5889367340178867,0.5889367340178867,1.0,1.0,0.9976826442249055,0.6432588783544914,0.6555939027897613,0.9669613773848301,0.6555939027897613,0.6555939027897613,0.6851211072664359,0.9055178594290104,0.6833266156119844,0.6844997108155003,0.873512560599383,0.9669613773848301,0.5854503464203233,0.5797186400937866,0.673600858945108
ENSCHAT00000067404,0.6721644252727734,1.0,0.6533103547321557,1.0,0.5832917082917083,1.0,1.0,1.0,1.0,0.9000591366055588,0.6956581103222282,0.6846887778282599,1.0,0.5869230769230769,0.5869230769230769,1.0,0.9976826442249055,1.0,0.6426407271567534,0.6533103547321557,0.9669613773848301,0.6533103547321557,0.6533103547321557,0.6833119931711481,0.9081841432225064,0.6816613588110403,0.6836588167719702,0.873512560599383,0.9669613773848301,0.5845243962543125,0.580009330534173,0.6728897186291506
ENSCHAT00000067333,1.0,0.0,0.5820294345468628,0.0,0.506331142811348,0.0,0.0,0.0,0.0,0.6247086247086248,0.554368762038172,0.0,0.6078692011165758,0.543719032352084,0.543719032352084,0.0,0.6432588783544914,0.6426407271567534,1.0,0.5820294345468628,0.0,0.5820294345468628,0.5820294345468628,1.0,0.6329264157341472,1.0,1.0,0.0,0.0,0.5282485875706214,0.5160686427457098,1.0
ENSCHAT00000067251,0.5860005982650314,0.7788853647485274,1.0,0.9163256025466121,0.5242239628662605,0.9163256025466121,0.9166289080199366,0.9163256025466121,0.9163256025466121,0.6274428846683182,0.6424696873005743,0.5653409090909091,0.6044568245125348,0.5127139364303178,0.5180331960564083,1.0,0.6555939027897613,0.6533103547321557,0.5820294345468628,1.0,1.0,0.990950744558992,1.0,0.6054175293305728,0.6335291459557162,0.5788721207307387,0.6076233183856502,0.9782110091743119,1.0,0.5341900682214819,0.48824070424385757,0.5784547041091543
ENSCHAT00000067379,0.8456521739130435,1.0,1.0,1.0,0.5959789372905696,1.0,1.0,1.0,1.0,0.964548802946593,0.9101277372262774,0.6606088141753749,0.9444009397024276,0.699020480854853,0.699020480854853,0.9656907593778591,0.9669613773848301,0.9669613773848301,0.0,1.0,1.0,1.0,1.0,0.8456521739130435,0.9773653236758715,0.8475304223335719,0.8312412831241283,0.8081417263475311,1.0,0.0,0.6767261088248743,0.8456521739130435
ENSCHAT00000067257,0.5860005982650314,0.7788853647485274,1.0,0.9163256025466121,0.5242239628662605,0.9163256025466121,0.9166289080199366,0.9163256025466121,0.9163256025466121,0.6274428846683182,0.6424696873005743,0.5596638655462185,0.6044568245125348,0.5107546048722519,0.5180331960564083,1.0,0.6555939027897613,0.6533103547321557,0.5820294345468628,0.990950744558992,1.0,1.0,1.0,0.6054175293305728,0.6335291459557162,0.5788721207307387,0.6076233183856502,0.9782110091743119,1.0,0.5341900682214819,0.4826003824091778,0.5784547041091543
ENSCHAT00000067254,0.5860005982650314,0.7788853647485274,1.0,0.9163256025466121,0.5242239628662605,0.9163256025466121,0.9166289080199366,0.9163256025466121,0.9163256025466121,0.6274428846683182,0.6424696873005743,0.6114790286975718,0.6044568245125348,0.5186665001872893,0.5186665001872893,1.0,0.6555939027897613,0.6533103547321557,0.5820294345468628,1.0,1.0,1.0,1.0,0.6054175293305728,0.6335291459557162,0.5788721207307387,0.6076233183856502,0.9782110091743119,1.0,0.5341900682214819,0.48896911351785,0.5784547041091543
ENSCHAT00000067339,1.0,0.0,0.6054175293305728,0.0,0.5318967961440317,0.0,0.0,0.0,0.0,0.6721632196757965,0.6193029490616622,0.7065217391304348,0.683520865973508,0.5999736564805058,0.5999736564805058,0.799866577718479,0.6851211072664359,0.6833119931711481,1.0,0.6054175293305728,0.8456521739130435,0.6054175293305728,0.6054175293305728,1.0,0.6885818402672336,1.0,1.0,0.9040801717967072,0.8456521739130435,0.5413173652694611,0.5692114093959731,1.0
ENSCHAT00000067377,0.6689406099518459,0.9782110091743119,0.6335291459557162,0.9780092592592593,0.588985809139435,0.9780092592592593,0.9782110091743119,0.9780092592592593,0.9780092592592593,0.9027419156522808,0.6927523970671179,0.6778736937755566,0.8976683937823834,0.6145334245950262,0.6145334245950262,0.9631315430131998,0.9055178594290104,0.9081841432225064,0.6329264157341472,0.6335291459557162,0.9773653236758715,0.6335291459557162,0.6335291459557162,0.6885818402672336,1.0,0.6751724137931034,0.6841947565543072,0.8792730419731718,0.9773653236758715,0.5777739069848459,0.5958694855187584,0.6681167555430817
ENSCHAT00000067343,1.0,0.0,0.5788721207307387,0.0,0.5142780533583591,0.0,0.0,0.0,0.0,0.6675375571521881,0.6079447322970639,0.7065217391304348,0.6818544102019128,0.5698870765370138,0.5698870765370138,0.8466522678185745,0.6833266156119844,0.6816613588110403,1.0,0.5788721207307387,0.8475304223335719,0.5788721207307387,0.5788721207307387,1.0,0.6751724137931034,1.0,1.0,0.9052333804809052,0.8475304223335719,0.5307469414037347,0.5474578521173503,1.0
ENSCHAT00000067349,1.0,0.0,0.6076233183856502,0.0,0.5212095758084838,0.0,0.0,0.0,0.0,0.6740709695445655,0.6087516087516087,0.7065217391304348,0.683870040253019,0.587964182249144,0.587964182249144,0.8246844319775596,0.6844997108155003,0.6836588167719702,1.0,0.6076233183856502,0.8312412831241283,0.6076233183856502,0.6076233183856502,1.0,0.6841947565543072,1.0,1.0,0.8800521512385919,0.7810880829015544,0.5418319820596861,0.5591699383062254,1.0
ENSCHAT00000067386,0.9040801717967072,0.9782110091743119,0.9782110091743119,0.9780092592592593,0.5808922938260478,0.9780092592592593,0.9782110091743119,0.9780092592592593,0.9780092592592593,0.8911414720141031,0.8195266272189349,0.6884089907448215,0.8171965317919075,0.6804759806081975,0.6804759806081975,0.8698868581375109,0.873512560599383,0.873512560599383,0.0,0.9782110091743119,0.8081417263475311,0.9782110091743119,0.9782110091743119,0.9040801717967072,0.8792730419731718,0.9052333804809052,0.8800521512385919,1.0,0.8420615128844555,0.0,0.6910533274570295,0.9040801717967072
ENSCHAT00000067380,0.8456521739130435,1.0,1.0,1.0,0.5959789372905696,1.0,1.0,1.0,1.0,0.964548802946593,0.8968289414917374,0.6606088141753749,0.9444009397024276,0.699020480854853,0.699020480854853,0.9656907593778591,0.9669613773848301,0.9669613773848301,0.0,1.0,1.0,1.0,1.0,0.8456521739130435,0.9773653236758715,0.8475304223335719,0.7810880829015544,0.8420615128844555,1.0,0.0,0.6767261088248743,0.8456521739130435
ENSDCDT00000010404,0.5203695290019688,0.0,0.5341900682214819,0.0,0.5451866404715128,0.0,0.0,0.0,0.0,0.5466243050039714,0.5242159955464836,0.0,0.5845243962543125,0.5266457680250783,0.5266457680250783,0.0,0.5854503464203233,0.5845243962543125,0.5282485875706214,0.5341900682214819,0.0,0.5341900682214819,0.5341900682214819,0.5413173652694611,0.5777739069848459,0.5307469414037347,0.5418319820596861,0.0,0.0,1.0,0.5523926757962764,0.5231511254019292
ENSDCDT00000010446,0.543475493316359,0.7096774193548387,0.48896911351785,0.7071583514099783,0.5612386917188588,0.7071583514099783,0.7096774193548387,0.7071583514099783,0.7071583514099783,0.5758923480442468,0.5152010050251257,0.6225806451612903,0.5651205450733753,0.6389062826132331,0.656318082788671,0.6997701149425287,0.5797186400937866,0.580009330534173,0.5160686427457098,0.48824070424385757,0.6767261088248743,0.4826003824091778,0.48896911351785,0.5692114093959731,0.5958694855187584,0.5474578521173503,0.5591699383062254,0.6910533274570295,0.6767261088248743,0.5523926757962764,1.0,0.5466118551916191
ENSCHAT00000067335,1.0,0.0,0.5784547041091543,0.0,0.5014061872237846,0.0,0.0,0.0,0.0,0.6624037583191962,0.6106912958298348,0.7065217391304348,0.6730743558937392,0.5640737970580902,0.5640737970580902,0.8447521865889213,0.673600858945108,0.6728897186291506,1.0,0.5784547041091543,0.8456521739130435,0.5784547041091543,0.5784547041091543,1.0,0.6681167555430817,1.0,1.0,0.9040801717967072,0.8456521739130435,0.5231511254019292,0.5466118551916191,1.0
