	ENSAOWT00000008512	ENSMVIT00005007352	ENSDNVT00000023347	ENSPVIT00000005272	ENSPVIT00000005278	ENSEBUT00000026712	ENSPVIT00000005250	ENSMVIT00005007293	ENSTGUT00000004957	ENSSPUT00000018643	ENSDNVT00000023364	ENSSMRT00000009785	ENSEBUT00000026734	ENSSMRT00000009779	ENSLCOT00000013719	ENSAHAT00000022584	ENSMVIT00005007336	ENSSMRT00000009774	ENSDNVT00000023319	ENSARWT00000008642	ENSARWT00000008643	ENSMVIT00005007306	ENSNSUT00000025516	ENSACAT00000014297	ENSSMRT00000009788	ENSLCOT00000013718	ENSPVIT00000005260	ENSSMRT00000009781	ENSSMRT00000009784	ENSEBUT00000012213	ENSDNVT00000023333	ENSNSUT00000025515	ENSNSUT00000025514	ENSNPET00000016152	ENSLCOT00000013720	ENSSMRT00000009756	ENSSMRT00000009760	ENSAHAT00000022610	ENSPVIT00000005297	ENSAHAT00000022633	ENSAHAT00000022597
ENSDNVT00000023364	0.9803496828098406	0.8629882641443335	1.0	0.7105354385301441	0.7105354385301441	0.4567820725634337	0.7032010318344375	0.8620361224777762	0.732498307379824	0.8462956561815878	1.0	0.7169816815679879	0.4497267759562842	0.7332848081522304	0.8682196339434276	0.9800789107225748	0.8620361224777762	0.7137463845334145	1.0	0.9806199958940668	0.97998360726457	0.8644825293639654	0.7018172221384407	0.7632995678968619	0.7153485647334505	0.8662168368248137	0.7032399914495985	0.7304325718229034	0.7322180287414719	0.4491744066047472	1.0	0.7018172221384407	0.7013396981829381	0.9424535201508912	0.8662168368248137	0.7153485647334505	0.7153485647334505	0.9797872757957534	0.7252943275062433	0.9798988726790452	0.9802174163561632
ENSSMRT00000009785	0.7306938597764552	0.7584693030973452	0.7137463845334145	0.7657525250945934	0.764922437934615	0.4612169343763062	0.7532322972857265	0.7568131982875641	0.7072450987042942	0.7662641649637748	0.7169816815679879	1.0	0.4559066908345811	1.0	0.7566012310157701	0.7304398316156191	0.7568131982875641	1.0	0.7153485647334505	0.7211501646374148	0.7194537324255731	0.7560913428269658	0.7553436121687337	0.8021109086533503	1.0	0.7566391702342418	0.7523017523017523	1.0	1.0	0.44102604453536864	0.714828442370397	0.7553436121687337	0.7562646753146772	0.7386204868005001	0.7566391702342418	1.0	1.0	0.7290308321361476	0.7778688816797975	0.7315232612416368	0.7321988679381332
ENSEBUT00000026734	0.4479313036690086	0.4747387444016658	0.4497267759562842	0.4557071182188774	0.4557071182188774	1.0	0.4557071182188774	0.4747387444016658	0.4653590871802521	0.4693416439423452	0.4497267759562842	0.4559066908345811	1.0	0.4559066908345811	0.474110159503418	0.4478532396565184	0.4747387444016658	0.4559066908345811	0.4497267759562842	0.4476190476190476	0.4476190476190476	0.4747387444016658	0.4462686567164179	0.4712292254625274	0.4559066908345811	0.474110159503418	0.4521397379912664	0.4483879469384169	0.4559066908345811	0.3925387916804226	0.4497267759562842	0.4462686567164179	0.4478111793317917	0.4570647931303669	0.474110159503418	0.4559066908345811	0.4559066908345811	0.4478532396565184	0.4557071182188774	0.44942925404831424	0.4478532396565184
ENSSMRT00000009779	0.7082645115620576	0.7398573466476462	0.7415344460471186	0.7815527448869752	0.7807653233999323	0.4612169343763062	0.7820162601626016	0.7461214902217852	0.6748592765981163	0.7413355107965887	0.7332848081522304	1.0	0.4559066908345811	1.0	0.7420906672703605	0.7167709919359386	0.7635097217178887	1.0	0.7421497385986255	0.7315751445086706	0.7304908091718779	0.7451751655441734	0.7535131029244209	0.8077750260688217	1.0	0.7426253687315634	0.7822890787189871	1.0	1.0	0.4616430209837736	0.7421497385986255	0.7199410789909777	0.7228795102713521	0.7158971589715897	0.7633446670848051	1.0	1.0	0.7290308321361476	0.7768838445513971	0.7315232612416368	0.7304398316156191
ENSLCOT00000013719	0.8605504587155963	0.9782484944722414	0.8722840302723817	0.7519021739130435	0.7519021739130435	0.468443995198686	0.7519021739130435	0.978516740943892	0.7565553485526791	0.7983035163479334	0.8682196339434276	0.7566012310157701	0.474110159503418	0.7420906672703605	1.0	0.8640495512287443	0.9845301557437024	0.7636031565526035	0.8722840302723817	0.8673717528081214	0.8673717528081214	0.978516740943892	0.7215653367915172	0.7736197816761413	0.7566012310157701	1.0	0.7528229971859082	0.7615970542579691	0.735403837044055	0.471443141254462	0.8722840302723817	0.6828966880869995	0.6866733882925093	0.8557695242164373	1.0	0.7636031565526035	0.7636031565526035	0.8653442327883606	0.7458529739843834	0.8669148809759576	0.8669254945461268
ENSAHAT00000022584	0.9996834741873198	0.8551098061539384	0.9812160338476128	0.731523583305056	0.731523583305056	0.4481523378582202	0.731523583305056	0.8590732487715691	0.6918047320884357	0.8222446342462731	0.9800789107225748	0.7304398316156191	0.4478532396565184	0.7167709919359386	0.8640495512287443	1.0	0.8702484233998815	0.7398516381619616	0.9812160338476128	0.9943425200032328	0.9943425200032328	0.8590732487715691	0.6980286397994454	0.7644224053638776	0.7304398316156191	0.8640495512287443	0.7332669110059424	0.7391007194244604	0.7080580462482303	0.4604007223321007	0.9812160338476128	0.6588889913615543	0.6641678717941151	0.928382046587968	0.8710633697206431	0.7398516381619616	0.7398516381619616	1.0	0.7231947090327451	1.0	1.0
ENSMVIT00005007336	0.8662923838368914	1.0	0.8687850597540155	0.7521739130434782	0.7521739130434782	0.4733329360586378	0.7514282916000129	1.0	0.7941930850518109	0.814875342049255	0.8620361224777762	0.7568131982875641	0.4747387444016658	0.7635097217178887	0.9845301557437024	0.8702484233998815	1.0	0.7631207140149557	0.8662885738115096	0.8640058855986757	0.8663501987572846	1.0	0.7225570218933557	0.7708090075062553	0.7568131982875641	0.9845537948290242	0.7534513395297977	0.7618636755823986	0.7560913428269658	0.484906462585034	0.8662885738115096	0.7225570218933557	0.7259175975627448	0.8619394576729512	0.9845537948290242	0.7635097217178887	0.7635097217178887	0.8644416975690152	0.7452052822856321	0.8662551440329218	0.8660338331979021
ENSSMRT00000009774	0.7306938597764552	0.7560913428269658	0.7224692649751504	0.7697151513351354	0.7689503719860169	0.4565258691659806	0.7555555555555555	0.7631207140149557	0.7052757384326447	0.7645407590388502	0.7137463845334145	1.0	0.4559066908345811	1.0	0.7636031565526035	0.7398516381619616	0.7631207140149557	1.0	0.7224692649751504	0.7304908091718779	0.7304908091718779	0.7631207140149557	0.7535131029244209	0.8062804068996019	1.0	0.7636031565526035	0.7547307985236393	1.0	1.0	0.44102604453536864	0.7221035137701804	0.7535131029244209	0.7554289012336772	0.7367134550572201	0.7636031565526035	1.0	1.0	0.7290308321361476	0.7768838445513971	0.7315232612416368	0.7304398316156191
ENSDNVT00000023319	0.9803496828098406	0.8620361224777762	1.0	0.7185140802875973	0.7185140802875973	0.4567820725634337	0.7109862148030087	0.8662885738115096	0.7307023821695123	0.8451238390092879	1.0	0.7153485647334505	0.4497267759562842	0.7421497385986255	0.8722840302723817	0.9812160338476128	0.8662885738115096	0.7224692649751504	1.0	0.9817901234567902	0.9812494948678574	0.8687850597540155	0.6995859763740646	0.7712131367292225	0.7153485647334505	0.8702188074160682	0.7113327131061752	0.7398522082832102	0.7322180287414719	0.4491744066047472	1.0	0.6995859763740646	0.7040569343593078	0.9420138080831588	0.8702188074160682	0.7236849476219821	0.7236849476219821	0.9797872757957534	0.7239135904532548	0.9798988726790452	0.9800789107225748
ENSARWT00000008642	0.9942625425995428	0.8591439079740198	0.9812494948678574	0.7224115334207077	0.7224115334207077	0.4607525541988538	0.7238316920322292	0.8640058855986757	0.7239736901791789	0.8425043327556326	0.9806199958940668	0.7211501646374148	0.4476190476190476	0.7315751445086706	0.8673717528081214	0.9943425200032328	0.8640058855986757	0.7304908091718779	0.9817901234567902	1.0	1.0	0.8663501987572846	0.6969709159660485	0.7624838769117376	0.7211501646374148	0.8656189038978247	0.7251299043602681	0.7306729383203096	0.7194537324255731	0.47529875569791796	0.9817901234567902	0.6969709159660485	0.7018273375805898	0.9434099567655494	0.8656189038978247	0.7315751445086706	0.7315751445086706	0.9939605711574134	0.7125638569604087	0.9938424219806876	0.9939605711574134
ENSARWT00000008643	0.9942625425995428	0.8613902157799375	0.9812494948678574	0.7224115334207077	0.7224115334207077	0.4531664016958135	0.7224115334207077	0.8663501987572846	0.7239736901791789	0.8425043327556326	0.97998360726457	0.7194537324255731	0.4476190476190476	0.7304908091718779	0.8673717528081214	0.9943425200032328	0.8663501987572846	0.7304908091718779	0.9812494948678574	1.0	1.0	0.8663501987572846	0.6969709159660485	0.7577802630056689	0.7194537324255731	0.8673717528081214	0.7236956350146025	0.7294849802529222	0.7194537324255731	0.47529875569791796	0.9812494948678574	0.6969709159660485	0.7018273375805898	0.9434099567655494	0.8673717528081214	0.7304908091718779	0.7304908091718779	0.9939605711574134	0.7125638569604087	0.9938424219806876	0.9939605711574134
ENSMVIT00005007306	0.8553195314138479	1.0	0.8687850597540155	0.7521739130434782	0.7521739130434782	0.4688230463074105	0.7521739130434782	1.0	0.7581681172315992	0.7893330056222926	0.8644825293639654	0.7560913428269658	0.4747387444016658	0.7451751655441734	0.978516740943892	0.8590732487715691	1.0	0.7631207140149557	0.8687850597540155	0.8663501987572846	0.8663501987572846	1.0	0.7225570218933557	0.7699383296749243	0.7560913428269658	0.978516740943892	0.7543190966409005	0.761380455579221	0.7386309805779252	0.4678619756427605	0.8687850597540155	0.6865731586752348	0.6907656722614317	0.8490227666494422	0.9845301557437024	0.7631207140149557	0.7631207140149557	0.8644416975690152	0.7452052822856321	0.8662551440329218	0.8660338331979021
ENSNSUT00000025516	0.6982945265316975	0.7246261593791407	0.6995859763740646	0.7378629806786938	0.7378629806786938	0.4520511454448588	0.7378629806786938	0.7225570218933557	0.6771396076201308	0.7256816148730115	0.7018172221384407	0.7553436121687337	0.4462686567164179	0.7535131029244209	0.7215653367915172	0.6980286397994454	0.7225570218933557	0.7535131029244209	0.6995859763740646	0.6969709159660485	0.6969709159660485	0.7225570218933557	1.0	0.7581971873696979	0.7535131029244209	0.7215653367915172	0.7388024142312579	0.7510482808194561	0.7535131029244209	0.4632861376358248	0.6995859763740646	1.0	1.0	0.6949532710280374	0.7215653367915172	0.7535131029244209	0.7535131029244209	0.6980286397994454	0.7392002989536621	0.7010626512944652	0.7000905387052965
ENSACAT00000014297	0.7560118386977432	0.7636164808804854	0.7676002234949015	0.8140151769525217	0.8127704164413196	0.4762103009396932	0.8146993896896507	0.7708090075062553	0.6941348873666633	0.8058037418862161	0.7632995678968619	0.8021109086533503	0.4712292254625274	0.8077750260688217	0.7736197816761413	0.7644224053638776	0.7708090075062553	0.8062804068996019	0.7712131367292225	0.7624838769117376	0.7577802630056689	0.7699383296749243	0.7581971873696979	1.0	0.8021109086533503	0.7748789042926341	0.8150626762238	0.8045624787197819	0.8002662636729995	0.4728231621999786	0.7712131367292225	0.7581971873696979	0.7623591257696324	0.7628519664829773	0.7748789042926341	0.8077750260688217	0.8068386716060716	0.7539021461803992	0.8076068253513048	0.759314604502889	0.7557528671846097
ENSSMRT00000009788	0.7306938597764552	0.7568131982875641	0.7137463845334145	0.7657525250945934	0.764922437934615	0.4612169343763062	0.7532322972857265	0.7568131982875641	0.7052757384326447	0.7645407590388502	0.7153485647334505	1.0	0.4559066908345811	1.0	0.7566012310157701	0.7304398316156191	0.7568131982875641	1.0	0.7153485647334505	0.7211501646374148	0.7194537324255731	0.7560913428269658	0.7535131029244209	0.8021109086533503	1.0	0.7566391702342418	0.7523017523017523	1.0	1.0	0.44102604453536864	0.714828442370397	0.7535131029244209	0.7562646753146772	0.7367134550572201	0.7566391702342418	1.0	1.0	0.7290308321361476	0.7768838445513971	0.7315232612416368	0.7304398316156191
ENSLCOT00000013718	0.8605504587155963	0.978499898992814	0.8722840302723817	0.7519021739130435	0.7519021739130435	0.4729753888326082	0.7513956449348699	0.9787474502453276	0.7565553485526791	0.7983035163479334	0.8662168368248137	0.7566391702342418	0.474110159503418	0.7426253687315634	1.0	0.8640495512287443	0.9845537948290242	0.7636031565526035	0.8702188074160682	0.8656189038978247	0.8673717528081214	0.978516740943892	0.7215653367915172	0.7748789042926341	0.7566391702342418	1.0	0.752255330781848	0.7614150129421915	0.735403837044055	0.471443141254462	0.8702188074160682	0.6828966880869995	0.6866733882925093	0.8557695242164373	1.0	0.7633446670848051	0.7633446670848051	0.8653442327883606	0.7458529739843834	0.8669148809759576	0.8669254945461268
ENSPVIT00000005260	0.7248809253799048	0.7465145754119138	0.7099710634193392	1.0	1.0	0.4624709827185969	1.0	0.7534513395297977	0.7165425493456727	0.7639585947302384	0.7032399914495985	0.7523017523017523	0.4521397379912664	0.7822890787189871	0.7528229971859082	0.7332669110059424	0.7534513395297977	0.7547307985236393	0.7113327131061752	0.7251299043602681	0.7236956350146025	0.7543190966409005	0.7388024142312579	0.8150626762238	0.7523017523017523	0.752255330781848	1.0	0.7822890787189871	0.7769216241737488	0.4249398832016489	0.7117309806018477	0.7388024142312579	0.7450751000075477	0.7257630506650266	0.752255330781848	0.7567170088805928	0.7567170088805928	0.7217427990641659	1.0	0.7286426054198566	0.7246163151130264
ENSSMRT00000009781	0.7294382193764769	0.7547513953233868	0.7391007194244604	0.7818130531363492	0.7809892412029968	0.4561233080759018	0.7822890787189871	0.7618636755823986	0.7078963491548635	0.76	0.7304325718229034	1.0	0.4483879469384169	1.0	0.7615970542579691	0.7391007194244604	0.7618636755823986	1.0	0.7398522082832102	0.7306729383203096	0.7294849802529222	0.761380455579221	0.7510482808194561	0.8045624787197819	1.0	0.7614150129421915	0.7822890787189871	1.0	1.0	0.4832615973218556	0.7398522082832102	0.7510482808194561	0.7531873037491015	0.7332476735583849	0.7614150129421915	1.0	1.0	0.7276704479461071	0.7769216241737488	0.7308411214953271	0.7291714307492949
ENSSMRT00000009784	0.7082645115620576	0.7386309805779252	0.7322180287414719	0.7777460770328103	0.7768838445513971	0.4565258691659806	0.7768838445513971	0.7386309805779252	0.6748592765981163	0.7413355107965887	0.7322180287414719	1.0	0.4559066908345811	1.0	0.735403837044055	0.7080580462482303	0.7560913428269658	1.0	0.7322180287414719	0.7194537324255731	0.7194537324255731	0.7386309805779252	0.7535131029244209	0.8002662636729995	1.0	0.735403837044055	0.7769216241737488	1.0	1.0	0.4616430209837736	0.7322180287414719	0.7199410789909777	0.7217930820536683	0.7158971589715897	0.7566012310157701	1.0	1.0	0.7290308321361476	0.7768838445513971	0.7315232612416368	0.7304398316156191
ENSEBUT00000012213	0.4610026657494195	0.4678619756427605	0.4491744066047472	0.4490680937442333	0.4490680937442333	0.4287009454733843	0.4284354173278324	0.4678619756427605	0.4445928953159384	0.4683772419119541	0.4491744066047472	0.44102604453536864	0.3925387916804226	0.4616430209837736	0.471443141254462	0.4604007223321007	0.484906462585034	0.44102604453536864	0.4491744066047472	0.47529875569791796	0.47529875569791796	0.4678619756427605	0.4632861376358248	0.4728231621999786	0.44102604453536864	0.471443141254462	0.4249398832016489	0.4832615973218556	0.4616430209837736	1.0	0.4480229021291824	0.4327817993795243	0.4327817993795243	0.4658423768012809	0.4846710666382798	0.44102604453536864	0.44102604453536864	0.4785282934466562	0.4676595744680852	0.4743779116009544	0.4717468517920569
ENSDNVT00000023333	0.9803496828098406	0.8620361224777762	1.0	0.7190859803350997	0.7190859803350997	0.4567820725634337	0.7113616899800171	0.8662885738115096	0.7307023821695123	0.8451238390092879	1.0	0.714828442370397	0.4497267759562842	0.7421497385986255	0.8722840302723817	0.9812160338476128	0.8662885738115096	0.7221035137701804	1.0	0.9817901234567902	0.9812494948678574	0.8687850597540155	0.6995859763740646	0.7712131367292225	0.714828442370397	0.8702188074160682	0.7117309806018477	0.7398522082832102	0.7322180287414719	0.4480229021291824	1.0	0.6995859763740646	0.7040569343593078	0.9420138080831588	0.8702188074160682	0.7233574347689405	0.7233574347689405	0.9797872757957534	0.7239135904532548	0.9798988726790452	0.9800789107225748
ENSNSUT00000025515	0.659104183958929	0.6884692154153232	0.6995859763740646	0.7378629806786938	0.7378629806786938	0.4520511454448588	0.7378629806786938	0.6865731586752348	0.6345679728514662	0.6791276282392755	0.7018172221384407	0.7553436121687337	0.4462686567164179	0.7199410789909777	0.6828966880869995	0.6588889913615543	0.7225570218933557	0.7535131029244209	0.6995859763740646	0.6969709159660485	0.6969709159660485	0.6865731586752348	1.0	0.7581971873696979	0.7535131029244209	0.6828966880869995	0.7388024142312579	0.7510482808194561	0.7199410789909777	0.4327817993795243	0.6995859763740646	1.0	1.0	0.6547071543873542	0.7215653367915172	0.7535131029244209	0.7535131029244209	0.6980286397994454	0.7392002989536621	0.7010626512944652	0.7000905387052965
ENSNSUT00000025514	0.660078314376282	0.6878845613267951	0.7040569343593078	0.7438722411627491	0.7438722411627491	0.4534295541916773	0.7438722411627491	0.6907656722614317	0.6339664936290703	0.6786226685796269	0.7013396981829381	0.7562646753146772	0.4478111793317917	0.7228795102713521	0.6866733882925093	0.6641678717941151	0.7259175975627448	0.7554289012336772	0.7040569343593078	0.7018273375805898	0.7018273375805898	0.6907656722614317	1.0	0.7623591257696324	0.7562646753146772	0.6866733882925093	0.7450751000075477	0.7531873037491015	0.7217930820536683	0.4327817993795243	0.7040569343593078	1.0	1.0	0.65374012699396	0.7242855070361236	0.7554289012336772	0.7554289012336772	0.6997613181398213	0.741185009741376	0.702980601115644	0.6997613181398213
ENSNPET00000016152	0.9286029922353388	0.8499214406574813	0.9420138080831588	0.7239691757057813	0.7239691757057813	0.4575004670278349	0.7239691757057813	0.8490227666494422	0.702001399580126	0.8185349081531947	0.9424535201508912	0.7386204868005001	0.4570647931303669	0.7158971589715897	0.8557695242164373	0.928382046587968	0.8619394576729512	0.7367134550572201	0.9420138080831588	0.9434099567655494	0.9434099567655494	0.8490227666494422	0.6949532710280374	0.7628519664829773	0.7367134550572201	0.8557695242164373	0.7257630506650266	0.7332476735583849	0.7158971589715897	0.4658423768012809	0.9420138080831588	0.6547071543873542	0.65374012699396	1.0	0.8651351656201828	0.7367134550572201	0.7367134550572201	0.9374369715305252	0.7253715114171801	0.9388519134775376	0.9378731271424721
ENSLCOT00000013720	0.8671843224255871	0.9845844504021448	0.8722840302723817	0.7519021739130435	0.7519021739130435	0.4729753888326082	0.7513956449348699	0.9845537948290242	0.7942956807222735	0.8206269497070684	0.8662168368248137	0.7566391702342418	0.474110159503418	0.7633446670848051	1.0	0.8710633697206431	0.9845537948290242	0.7636031565526035	0.8702188074160682	0.8656189038978247	0.8673717528081214	0.9845301557437024	0.7215653367915172	0.7748789042926341	0.7566391702342418	1.0	0.752255330781848	0.7614150129421915	0.7566012310157701	0.4846710666382798	0.8702188074160682	0.7215653367915172	0.7242855070361236	0.8651351656201828	1.0	0.7633446670848051	0.7633446670848051	0.8653442327883606	0.7458529739843834	0.8669148809759576	0.8669254945461268
ENSSMRT00000009756	0.7306938597764552	0.7568131982875641	0.7224692649751504	0.7697151513351354	0.7689503719860169	0.4612169343763062	0.7574404356705242	0.7635097217178887	0.7052757384326447	0.7645407590388502	0.7153485647334505	1.0	0.4559066908345811	1.0	0.7636031565526035	0.7398516381619616	0.7635097217178887	1.0	0.7236849476219821	0.7315751445086706	0.7304908091718779	0.7631207140149557	0.7535131029244209	0.8077750260688217	1.0	0.7633446670848051	0.7567170088805928	1.0	1.0	0.44102604453536864	0.7233574347689405	0.7535131029244209	0.7554289012336772	0.7367134550572201	0.7633446670848051	1.0	1.0	0.7290308321361476	0.7768838445513971	0.7315232612416368	0.7304398316156191
