	ENSJHYT00000021084	ENSNSUT00000002881	ENSCCET00000013806	ENSMUNT00000012773	ENSSMRT00000033784	ENSLCOT00000007402	ENSPVIT00000006751	ENSPMJT00000016788	H20J04.8.2	H20J04.8.1	ENSGALT00000089609	ENSGALT00000011612	ENSCJPT00005036055	ENSCJPT00005036072	ENSPVIT00000006750	FBtr0088941	ENSACAT00000003179	ENSNMET00000040040	ENSJHYT00000021090	ENSMVIT00005016662	ENSPMJT00000016790	ENSCPGT00000021985	ENSSPUT00000015072	ENSFALT00000010683	ENSSCAT00000014450	ENSNPET00000011076	ENSNPET00000011079
ENSPVIT00000006750	0.7154821186057042	0.8180314309346567	0.7341592201462226	0.7456991618879577	0.8212880513563885	0.7458999797529864	1.0	0.7464387464387464	0.494066882416397	0.494066882416397	0.7247428917120388	0.7401060791513668	0.7257617728531855	0.7153642113854315	1.0	0.4694082246740221	0.8306067508800994	0.7453061224489796	0.692889041566472	0.7430541472317989	0.7326156531859179	0.7555102040816326	0.7758420441347271	0.7427293064876958	0.7259334006054491	0.7146802634374336	0.6847183317771554
FBtr0088941	0.6278836509528586	0.48144433299899697	0.5325977933801405	0.5135406218655968	0.5245737211634904	0.5707121364092277	0.3259109311740891	0.5426278836509528	0.3892104175279041	0.3892104175279041	0.4262788365095286	0.4262788365095286	0.3941825476429288	0.3941825476429288	0.4694082246740221	1.0	0.4553660982948846	0.44533600802407225	0.6278836509528586	0.5596790371113339	0.5426278836509528	0.4984954864593781	0.5406218655967904	0.5646940822467402	0.6058174523570712	0.6801980198019802	0.6801980198019802
ENSACAT00000003179	0.682209144409235	0.8068651778329198	0.7160844841592201	0.7359947066607851	0.8259513412351841	0.7201862725248026	0.8241323084090381	0.7230362230362231	0.4519956850053937	0.4519956850053937	0.7208106473079251	0.7282741738066095	0.7226454293628809	0.7086308916547643	0.8306067508800994	0.4553660982948846	1.0	0.7371428571428571	0.660941257299897	0.7172987223686879	0.7142857142857143	0.7477551020408163	0.7653890824622532	0.7166971730730121	0.6952573158425832	0.6944975568302528	0.6529723000311236
ENSNMET00000040040	0.8189225894069715	0.7440816326530613	0.8401705930138099	0.8475959417732687	0.7375510204081632	0.8388337720186273	0.7347266881028939	0.8475783475783476	0.4683136412459721	0.4683136412459721	0.9603750756200848	0.959812321501428	0.9429357167411482	0.9000204039991838	0.7453061224489796	0.44533600802407225	0.7371428571428571	1.0	0.8248024733768464	0.8377611032244979	0.8466686063427408	0.8773469387755102	0.7544786403307303	0.8385194224120399	0.8272452068617558	0.7847886127044826	0.7737317149081855
ENSJHYT00000021090	1.0	0.6829268292682927	0.9227069735486088	0.8309859154929577	0.6942631398144967	0.9093095156303675	0.692889041566472	0.9196152524905532	0.4808686659772492	0.4808686659772492	0.8166666666666667	0.8155273102026795	0.7817656765676567	0.7877018206801787	0.692889041566472	0.6278836509528586	0.660941257299897	0.8248024733768464	1.0	0.9144623840604604	0.9196152524905532	0.8522844383373411	0.7440742013053934	0.9199587770525592	0.9728615596015115	0.8130876269274163	0.8130876269274163
ENSMVIT00005016662	0.8915799004074242	0.7554248631109308	0.9059014398702088	0.8610013175230566	0.7252078685864937	0.9898764932172504	0.7353142857142857	0.9109714053944432	0.4714587737843552	0.4714587737843552	0.8309020541827925	0.8276211721760292	0.8012820512820513	0.7986209693774082	0.7430541472317989	0.5596790371113339	0.7172987223686879	0.8377611032244979	0.9144623840604604	1.0	0.9142028985507248	0.8771040356925572	0.7657142857142857	0.9018454674508212	0.9152371342078708	0.8098576588060336	0.8098350451291628
ENSPMJT00000016790	0.9196152524905532	0.7462903695082921	0.9846064478652338	0.8594704684317719	0.7384346814082048	0.9131693198263386	0.7139881985421729	1.0	0.4568421052631579	0.4568421052631579	0.8363690653926545	0.8379400640093104	0.8033175355450237	0.8059354087867326	0.7326156531859179	0.5426278836509528	0.7142857142857143	0.8466686063427408	0.9196152524905532	0.9142028985507248	1.0	0.8859470468431772	0.7636237417563346	0.9537387256328194	0.9443162146566648	0.8126361655773421	0.8126361655773421
ENSCPGT00000021985	0.8352195563603441	0.7704081632653061	0.8679935012185215	0.8989854433171592	0.7606122448979592	0.8777080380643855	0.7446465576790238	0.8728123728123728	0.4741379310344828	0.4741379310344828	0.8807807807807808	0.8735210118319053	0.8518392370572208	0.814527647418894	0.7555102040816326	0.4984954864593781	0.7477551020408163	0.8773469387755102	0.8522844383373411	0.8771040356925572	0.8859470468431772	1.0	0.7745797835597513	0.866788692292048	0.8613521695257316	0.8130444019545358	0.7998755057578587
ENSSPUT00000015072	0.7317790855590766	0.7986062717770035	0.7474816849816851	0.7685370741482966	0.7832752613240418	0.7684234542550764	0.7758420441347271	0.7549334557136301	0.4682875264270613	0.4682875264270613	0.7776975821003248	0.7607897153351699	0.7370417193426043	0.7157604955264969	0.7758420441347271	0.5406218655967904	0.7653890824622532	0.7544786403307303	0.7440742013053934	0.7657142857142857	0.7636237417563346	0.7745797835597513	1.0	0.7504582951420715	0.74	0.7279075367204431	0.7341105678826626
ENSFALT00000010683	0.9196468990493436	0.7484238356721579	0.9679122664500406	0.8645558487247141	0.730730119991865	0.9001822231220895	0.7286892758936755	0.96237543217409	0.4690451206715636	0.4690451206715636	0.8291517323775388	0.8328248932275778	0.8062330623306233	0.8076062639821029	0.7427293064876958	0.5646940822467402	0.7166971730730121	0.8385194224120399	0.9199587770525592	0.9018454674508212	0.9537387256328194	0.866788692292048	0.7504582951420715	1.0	0.9327951564076691	0.8083705120033992	0.8064114534702771
ENSSCAT00000014450	0.9622000905387053	0.7243188698284561	0.9428859737638748	0.8431030725648292	0.7061553985872856	0.9118062563067608	0.7143181818181819	0.941271442986882	0.4819027921406411	0.4819027921406411	0.8240000000000001	0.8199798183652875	0.7932885906040269	0.7969727547931382	0.7259334006054491	0.6058174523570712	0.6952573158425832	0.8272452068617558	0.9728615596015115	0.9152371342078708	0.9443162146566648	0.8613521695257316	0.74	0.9327951564076691	1.0	0.8228170809432759	0.8328664799253035
ENSNPET00000011076	0.8090536961232844	0.7151051625239006	0.8107074569789675	0.8019939717134246	0.7091565753133631	0.8192054387083068	0.7006982903924873	0.8092203101763331	0.4702970297029703	0.4702970297029703	0.7684413085311097	0.7869131081368175	0.7583670467083486	0.7614191629487996	0.7146802634374336	0.6801980198019802	0.6944975568302528	0.7847886127044826	0.8130876269274163	0.8098576588060336	0.8126361655773421	0.8130444019545358	0.7279075367204431	0.8083705120033992	0.8228170809432759	1.0	1.0
ENSNPET00000011079	0.8130876269274163	0.6893868658574541	0.8126361655773421	0.7765328353563647	0.6977902272019919	0.8201058201058201	0.6566378337720947	0.8126361655773421	0.4702970297029703	0.4702970297029703	0.7684413085311097	0.7659508247743542	0.7583670467083486	0.7519452225334579	0.6847183317771554	0.6801980198019802	0.6529723000311236	0.7737317149081855	0.8130876269274163	0.8098350451291628	0.8126361655773421	0.7998755057578587	0.7341105678826626	0.8064114534702771	0.8328664799253035	1.0	1.0
