	ENSCGOT00000050770	ENSHHUT00000033761	ENSELUT00000016411	ENSELUT00000016416	ENSCGOT00000050582	ENSPRNT00000030210	ENSCSET00000007385	ENSLCRT00005046737	ENSAPOT00000014780	ENSCGOT00000050913	ENSLCRT00005046815	ENSLCRT00005046814	ENSCSET00000007389	ENSHHUT00000033756	ENSLCRT00005046789	ENSLBET00000013539	ENSAPET00000031220	ENSCGOT00000050894	ENSCGOT00000050896	ENSSPAT00000004957	ENSLCRT00005046594	ENSAOCT00000019150	ENSPRNT00000030189	ENSPRNT00000030207
ENSLCRT00005046815	0.9760299625468164	0.8957277335264301	0.8761766835626358	0.8761766835626358	0.9768786127167629	0.9733044733044732	0.9009332376166548	1.0	0.9733044733044732	0.9702048417132216	1.0	1.0	0.9009332376166548	0.8957277335264301	1.0	0.9855177407675596	0.9733044733044732	0.9768786127167629	0.9702048417132216	0.9783393501805054	1.0	0.9733044733044732	0.9733044733044732	0.9723261032161556
ENSLCRT00005046814	0.961084086170952	0.8653061224489796	0.8771172367984058	0.8654244306418221	0.9617355654253502	0.9520977865873802	0.8623668298301179	1.0	0.9519560741249142	0.964102564102564	1.0	1.0	0.8623668298301179	0.8653061224489796	1.0	0.9393586005830904	0.9526730937773884	0.9673469387755104	0.9572029040886512	0.9595426561125768	1.0	0.9544392523364486	0.9578855649143188	0.953601108033241
ENSCSET00000007389	0.8844429113487409	0.7883674057011228	0.7893009517558254	0.7816798361135499	0.8781313473256601	0.8558794628234524	1.0	0.8623668298301179	0.8708688245315162	0.8806349206349207	0.9009332376166548	0.8623668298301179	1.0	0.7883674057011228	0.8802166294998407	0.8473941837028506	0.8601621308627678	0.8623668298301179	0.9019384264538198	0.8604516502605675	0.8844429113487409	0.8590040532715691	0.8528649582493522	0.8692652638840981
ENSHHUT00000033756	0.8569131832797428	1.0	0.9142769981696156	0.9100877192982456	0.8591326369104146	0.844400396432111	0.7840970350404313	0.8578832515002728	0.8422222222222222	0.8583358186698479	0.8957277335264301	0.8653061224489796	0.7883674057011228	1.0	0.8538116591928251	0.8490566037735849	0.8502323039081716	0.8695271453590193	0.8645235361653272	0.8558088437242516	0.8522800256904303	0.8483606557377049	0.8498402555910544	0.8386683738796414
ENSLCRT00005046789	0.9605911330049262	0.8614147909967845	0.8672596647280192	0.8563619799574855	0.9605911330049262	0.9489833641404806	0.8809241706161137	1.0	0.9505125486037468	0.9665171898355754	1.0	1.0	0.8802166294998407	0.8538116591928251	1.0	0.9243647234678624	0.951467944877172	0.9639755548407848	0.9570222563315426	0.9585087191822008	1.0	0.953279424977538	0.9557834027555272	0.9487898982813048
ENSLBET00000013539	0.930225080385852	0.8631456084038518	0.8400740969435011	0.8387364921030757	0.9313073757518202	0.92401717872481	0.8401617250673854	0.9279869067103108	0.906984126984127	0.9221360381861576	0.9855177407675596	0.9393586005830904	0.8473941837028506	0.8490566037735849	0.9243647234678624	1.0	0.9076250341623394	0.936679311351036	0.9418738049713192	0.91705575391376	0.932883750802826	0.9057377049180328	0.9212895730467616	0.9145326504481434
ENSAPET00000031220	0.9436211340206184	0.8571428571428571	0.8524590163934426	0.8448515126283652	0.9444973041547732	0.9611037234042552	0.8620969926849092	0.9557256080896421	0.9923882017126546	0.944461033144222	0.9733044733044732	0.9526730937773884	0.8601621308627678	0.8502323039081716	0.951467944877172	0.9076250341623394	1.0	0.9456617002629272	0.9328730341388568	0.9770429078983328	0.9513530927835052	0.9980874316939892	0.9658294392523364	0.9561996779388084
ENSCGOT00000050894	1.0	0.8695271453590193	0.8591829956824976	0.8518189884649512	1.0	0.9378923026098448	0.8623668298301179	0.9673469387755104	0.943719972546328	1.0	0.9768786127167629	0.9673469387755104	0.8623668298301179	0.8695271453590193	0.9639755548407848	0.936679311351036	0.9456617002629272	1.0	1.0	0.9592016436747872	0.961084086170952	0.9474299065420559	0.9453964565785652	0.9387119113573408
ENSCGOT00000050896	1.0	0.8645235361653272	0.8532801418439716	0.8446306169078446	1.0	0.9326227636086792	0.9019384264538198	0.9572029040886512	0.9370199692780338	1.0	0.9702048417132216	0.9572029040886512	0.9019384264538198	0.8645235361653272	0.9570222563315426	0.9418738049713192	0.9328730341388568	1.0	1.0	0.9494988434849652	0.9572029040886512	0.9351993865030674	0.9326227636086792	0.9326227636086792
ENSSPAT00000004957	0.957618893561954	0.8631424375917768	0.8562111801242236	0.8440111420612814	0.95828025477707	0.9670877659574468	0.8623679219723652	0.962160680010968	0.9768253968253968	0.9582958295829584	0.9783393501805054	0.9595426561125768	0.8604516502605675	0.8558088437242516	0.9585087191822008	0.91705575391376	0.9770429078983328	0.9592016436747872	0.9494988434849652	1.0	0.9579967689822294	0.9786885245901641	0.9710864485981308	0.9619967793880836
ENSLCRT00005046594	0.9660708876098152	0.8606671299513551	0.8638514743356389	0.8535645472061657	0.9640333975594092	0.953601108033241	0.8848852040816326	1.0	0.9548532731376976	0.9607430774623203	1.0	1.0	0.8844429113487409	0.8522800256904303	1.0	0.932883750802826	0.9513530927835052	0.961084086170952	0.9572029040886512	0.9579967689822294	1.0	0.9533011272141708	0.953601108033241	0.9537903956508608
ENSAOCT00000019150	0.9455716586151368	0.8551401869158879	0.8524590163934426	0.8429522752497225	0.946417247939125	0.9591090425531916	0.8610132755350853	0.9573770491803278	0.99429296131896	0.946268656716418	0.9733044733044732	0.9544392523364486	0.8590040532715691	0.8483606557377049	0.953279424977538	0.9057377049180328	0.9980874316939892	0.9474299065420559	0.9351993865030674	0.9786885245901641	0.9533011272141708	1.0	0.9640771028037384	0.95426731078905
ENSPRNT00000030189	0.9387119113573408	0.8498402555910544	0.8663136995367307	0.8553291998819014	0.9397344228804902	1.0	0.8528649582493522	0.9578855649143188	0.958190541466758	0.9399936163421642	0.9733044733044732	0.9578855649143188	0.8528649582493522	0.8498402555910544	0.9557834027555272	0.9212895730467616	0.9658294392523364	0.9453964565785652	0.9326227636086792	0.9710864485981308	0.953601108033241	0.9640771028037384	1.0	1.0
ENSPRNT00000030207	0.9408033826638478	0.8459141274238227	0.8546574845958681	0.8441101152368758	0.9372599231754162	1.0	0.8647959183673469	0.9510243277848912	0.9545893719806764	0.9315403422982884	0.9723261032161556	0.953601108033241	0.8692652638840981	0.8386683738796414	0.9487898982813048	0.9145326504481434	0.9561996779388084	0.9387119113573408	0.9326227636086792	0.9619967793880836	0.9537903956508608	0.95426731078905	1.0	1.0
