	ENSPPAT00000050711	ENSRROT00000050864	ENSPTET00000002222	ENSPTRT00000082974	ENSPTRT00000017597	ENSNLET00000038974	ENSMICT00000007507	ENSRBIT00000034009	ENSGGOT00000023341	ENSPPAT00000050707	ENSRBIT00000034017	ENSRBIT00000034015	ENSRBIT00000034018	ENST00000344935	ENSGGOT00000063162	ENSPCOT00000030336	ENSNLET00000001778	ENSPPYT00000010029	ENSPSMT00000042932	ENST00000397671
ENSRBIT00000034017	0.962104689203926	0.992131884600974	0.996996996996997	0.962104689203926	0.957169459962756	0.9673076923076924	0.9083395942900075	1.0	0.9668528864059591	0.957169459962756	1.0	1.0	1.0	0.9625327838141626	0.9671772428884028	0.9042264443582784	0.9718468468468467	0.9651481888035126	0.9143382352941176	0.960971615720524
ENSRBIT00000034015	0.957169459962756	0.9934112646121148	0.9902231668437832	0.957169459962756	0.9608926673751328	0.9718468468468467	0.8970588235294118	1.0	0.9566418703506908	0.9646903820816864	1.0	1.0	1.0	0.9606801275239109	0.9668528864059591	0.9102736653207716	0.9608926673751328	0.9718468468468467	0.9079794079794079	0.9625327838141626
ENSRBIT00000034018	0.957169459962756	0.9929094236047576	0.9938243366880146	0.957169459962756	0.957913998170174	0.9718468468468467	0.8977798334875116	1.0	0.9576852698993596	0.9612940496822646	1.0	1.0	1.0	0.9576852698993596	0.9668528864059591	0.9088131609870741	0.957913998170174	0.9718468468468467	0.9033212010919016	0.9625327838141626
ENST00000344935	0.9899441340782122	0.9602296894938324	0.9648112603966732	0.9899441340782122	0.9942320017090366	0.9808917197452228	0.9033902060713496	0.9576852698993596	0.9877813504823152	0.9928853754940712	0.9625327838141626	0.9606801275239109	0.9576852698993596	1.0	0.9899441340782122	0.8992318120198826	0.9824222936763131	0.9808917197452228	0.8968253968253969	1.0
ENSGGOT00000063162	0.9891461649782924	0.9623836126629424	0.9698324022346368	0.9846079846079846	0.990316573556797	0.9649250120948234	0.9068369646882044	0.9668528864059591	1.0	0.990316573556797	0.9671772428884028	0.9668528864059591	0.9668528864059591	0.9899441340782122	1.0	0.8863900736719659	0.9851024208566108	0.9794388001935171	0.9165441176470588	0.9881699661999034
ENSPCOT00000030336	0.8863900736719659	0.9039281705948372	0.9077233947013921	0.8863900736719659	0.8976324689966179	0.8937572702597906	0.9433491955585768	0.9088131609870741	0.8960686850429281	0.8920134983127109	0.9042264443582784	0.9102736653207716	0.9088131609870741	0.8992318120198826	0.8863900736719659	1.0	0.8994577496610935	0.8836758433501357	0.9274391605269032	0.886002326483133
ENSNLET00000001778	0.9754189944134078	0.9604423649510846	0.9650245254851779	0.9754189944134078	0.979277932065798	1.0	0.9052164261931188	0.957913998170174	0.9808725553406404	0.9805006587615284	0.9718468468468467	0.9608926673751328	0.957913998170174	0.9824222936763131	0.9851024208566108	0.8994577496610935	1.0	0.9902402402402404	0.9026169026169026	0.9808917197452228
ENSPPYT00000010029	0.9749155812831644	0.9655301611090296	0.97484984984985	0.9704184704184704	0.9754189944134078	0.9649250120948234	0.9042073628850488	0.9718468468468467	0.9851024208566108	0.9754189944134078	0.9651481888035126	0.9718468468468467	0.9718468468468467	0.9808917197452228	0.9794388001935171	0.8836758433501357	0.9902402402402404	1.0	0.923529411764706	0.9739256397875422
ENSPSMT00000042932	0.9069852941176472	0.9013299013299012	0.9073359073359072	0.9069852941176472	0.8970398970398971	0.923529411764706	0.9322108025366279	0.9033212010919016	0.8993993993993994	0.8896515311510031	0.9143382352941176	0.9079794079794079	0.9033212010919016	0.8968253968253969	0.9165441176470588	0.9274391605269032	0.9026169026169026	0.923529411764706	1.0	0.9066176470588236
ENST00000397671	0.9917993246502652	0.9580367178718622	0.9655301611090296	0.9872534872534872	0.9899441340782122	0.9594398841139546	0.9064613072877536	0.9625327838141626	0.9899441340782122	0.9899441340782122	0.960971615720524	0.9625327838141626	0.9625327838141626	1.0	0.9881699661999034	0.886002326483133	0.9808917197452228	0.9739256397875422	0.9066176470588236	1.0
