,ENSCGOT00000041530,ENSHHUT00000042362,ENSLBET00000012790,ENSDCDT00000017503,ENSHHUT00000024308,ENSMAMT00000031789,ENSHHUT00000024305,ENSLBET00000012723,ENSCSET00000007850,ENSELUT00000042642,ENSLBET00000012737,ENSLBET00000012761,ENSSDUT00000012158,ENSEEET00000050881,ENSATET00000011724,ENSELUT00000034488,ENSBSLT00000002544,ENSMALT00000031329,ENSCSET00000007843,ENSBSLT00000002548,ENSCSET00000007847,ENSLBET00000012818,ENSPNAT00000003820,ENSLCRT00005066357
ENSLBET00000012737,0.8422698838248436,0.6515404461982092,0.9719416386083053,0.5142714902090939,0.6557849984816277,0.8113349368610944,0.6557849984816277,1.0,0.7444041137326074,0.6285289747399703,1.0,0.9720043070296878,0.8248337028824834,0.0,0.8039392572545482,0.6285289747399703,0.8012945958151437,0.8049185274592637,0.7444041137326074,0.8012945958151437,0.7444041137326074,0.9614707177454865,0.4610303830911493,0.8537531711684823
ENSLBET00000012761,0.864920744314266,0.6664320900774102,0.9989021329987453,0.5117320160543377,0.673928320449754,0.8330348532855765,0.673928320449754,0.9988767650834403,0.7576682859125607,0.6490066225165563,0.9720043070296878,1.0,0.8363685784180483,0.0,0.8322749861954721,0.6490066225165563,0.8234806629834254,0.8214832336162515,0.7576682859125607,0.8234806629834254,0.7576682859125607,1.0,0.4507531865585168,0.8773766877927803
ENSSDUT00000012158,0.8896153846153846,0.7328015272380173,0.8656632775598431,0.5317224812773774,0.7314565976887933,0.8565623992260561,0.7314565976887933,0.8413999684691786,0.781618173533815,0.7163323782234957,0.8248337028824834,0.8363685784180483,1.0,0.7920072661217076,0.8565051433007699,0.7163323782234957,0.8696490551484767,0.8566653811543901,0.781618173533815,0.8690004546340196,0.7838830198402473,0.8668087373468301,0.5141424991049052,0.8862571410231722
ENSEEET00000050881,0.7770642201834862,0.846788990825688,0.7799043062200957,0.7195571955719557,0.8431192660550458,0.7761467889908257,0.8431192660550458,0.0,0.7541284403669725,0.8128440366972477,0.0,0.0,0.7920072661217076,1.0,0.7486238532110092,0.8128440366972477,0.8193430656934306,0.7752293577981652,0.7541284403669725,0.8193430656934306,0.7541284403669725,0.7735159817351598,0.655045871559633,0.8055045871559633
ENSATET00000011724,0.8713847359143435,0.6978368481725097,0.8590625758924958,0.5330225887414844,0.6920167499662299,0.8716304632295211,0.6920167499662299,0.8241052800513561,0.794588915156291,0.6619331502444906,0.8039392572545482,0.8322749861954721,0.8565051433007699,0.7486238532110092,1.0,0.6619331502444906,0.8760057098364911,0.8725387240745602,0.794588915156291,0.8760057098364911,0.794588915156291,0.8667222306410062,0.5170850767085077,0.8712948517940717
ENSELUT00000034488,0.6931453768038482,0.8530650444548432,0.6770696452036794,0.5257313687806962,0.8515954641350211,0.674451191032228,0.8515954641350211,0.6492596720267473,0.630509386986071,1.0,0.6285289747399703,0.6490066225165563,0.7163323782234957,0.8128440366972477,0.6619331502444906,1.0,0.6904952076677316,0.6700996677740864,0.630509386986071,0.6889083204412457,0.6334398721534159,0.6792334275840403,0.5286391827800073,0.6905093976223683
ENSBSLT00000002544,0.8598936721991701,0.7190751445086705,0.8383618955668195,0.5407396910868641,0.7164589197158557,0.8492485099766779,0.7164589197158557,0.8229334191058219,0.7731218588864956,0.6904952076677316,0.8012945958151437,0.8234806629834254,0.8696490551484767,0.8193430656934306,0.8760057098364911,0.6904952076677316,1.0,0.8429106404958677,0.7731218588864956,1.0,0.7749208605207055,0.849208170759697,0.5200148257968866,0.8607122158542082
ENSMALT00000031329,0.8678007921563535,0.6918683709545825,0.8539626001780944,0.52894438138479,0.6960705693664796,0.8699797557630772,0.6936438251574728,0.8224871134020618,0.7930098629774277,0.6696274691767201,0.8049185274592637,0.8214832336162515,0.8566653811543901,0.7752293577981652,0.8725387240745602,0.6700996677740864,0.8429106404958677,1.0,0.7930098629774277,0.8439199209095403,0.7947861400406104,0.8603593183745856,0.5249070631970261,0.8764466283054244
ENSCSET00000007843,0.7901859029100703,0.6611936231094154,0.7878689059188,0.5128223598905057,0.6591572233154644,0.7910880010531166,0.6591572233154644,0.7624354005167958,1.0,0.630509386986071,0.7444041137326074,0.7576682859125607,0.781618173533815,0.7541284403669725,0.794588915156291,0.630509386986071,0.7731218588864956,0.7930098629774277,1.0,0.7731218588864956,1.0,0.7995060966198487,0.5106701609883939,0.7893566945606695
ENSBSLT00000002548,0.8589676405083191,0.7190751445086705,0.8383618955668195,0.5392662654055603,0.7147114603088593,0.8529986962190352,0.7114132886511568,0.8229334191058219,0.7731218588864956,0.6889083204412457,0.8012945958151437,0.8234806629834254,0.8690004546340196,0.8193430656934306,0.8760057098364911,0.6889083204412457,1.0,0.8439199209095403,0.7731218588864956,1.0,0.7731218588864956,0.849208170759697,0.5200148257968866,0.8598009238175786
ENSCSET00000007847,0.7923816952678107,0.6611936231094154,0.7878689059188,0.5142755428978284,0.6622356495468278,0.7885646997252388,0.6622356495468278,0.7624354005167958,1.0,0.6334398721534159,0.7444041137326074,0.7576682859125607,0.7838830198402473,0.7541284403669725,0.794588915156291,0.6334398721534159,0.7749208605207055,0.7947861400406104,1.0,0.7731218588864956,1.0,0.7995060966198487,0.5106701609883939,0.7915507537038236
ENSLBET00000012818,0.890358296170998,0.7041523870247868,1.0,0.5516204477113265,0.70580307594736,0.8687831501268353,0.70580307594736,1.0,0.7995060966198487,0.6792334275840403,0.9614707177454865,1.0,0.8668087373468301,0.7735159817351598,0.8667222306410062,0.6792334275840403,0.849208170759697,0.8603593183745856,0.7995060966198487,0.849208170759697,0.7995060966198487,1.0,0.49586466165413534,0.89263850627487
ENSPNAT00000003820,0.5113138686131387,0.5405607476635514,0.4973661106233538,0.4602336977007162,0.5283363802559415,0.528156054471844,0.5283363802559415,0.4610303830911493,0.5106701609883939,0.5286391827800073,0.4610303830911493,0.4507531865585168,0.5141424991049052,0.655045871559633,0.5170850767085077,0.5286391827800073,0.5200148257968866,0.5249070631970261,0.5106701609883939,0.5200148257968866,0.5106701609883939,0.49586466165413534,1.0,0.530213706705969
ENSLCRT00005066357,0.9171142025234552,0.7084041035396427,0.8901240534879974,0.5362606232294618,0.7126405998928763,0.876970994744014,0.7126405998928763,0.8731093774876612,0.7893566945606695,0.6905093976223683,0.8537531711684823,0.8773766877927803,0.8862571410231722,0.8055045871559633,0.8712948517940717,0.6905093976223683,0.8607122158542082,0.8764466283054244,0.7893566945606695,0.8598009238175786,0.7915507537038236,0.89263850627487,0.530213706705969,1.0
