,ENSECAT00000014007,ENSCAFT00020008117,ENSFDAT00000008951,ENSFDAT00000008941,ENSLCOT00000017876,ENSPVIT00000032215,ENSBBBT00000004964,ENSBTAT00000013680,ENSODET00000023633,ENSCPOT00000011489,ENSHGLT00000022839,ENSNVIT00000025709,ENSCPRT00005031392,ENSEBUT00000005670,ENSPPRT00000017992,ENSEAST00005026215,ENSGALT00000092172,ENSMGAT00000012530,ENSSSCT00000062422,ENSFALT00000006426,ENSCPUT00000024088,ENSCHIT00000022096,ENSCAFT00000014966,ENSGAGT00000012281,ENSNVIT00000025729,ENSACAT00000003489,ENSLSDT00000027153,ENSCCNT00000018792,ENSAMET00000018517,ENSNVIT00000002442,ENSUAMT00000023577,ENSSMRT00000023287,ENSNPET00000004789,ENSVVUT00000049040,ENSSMRT00000023288,ENSUAMT00000023578,ENSBTAT00000085148,ENSARWT00000016945,ENSMLUT00000004544,ENSMPUT00000008843,ENSAHAT00000002902,ENSTBET00000010850,ENSNMET00000033611,ENSPMJT00000025080,ENSCLAT00000016361,ENSLAFT00000014764,ENSUMAT00000019959,ENSSSCT00000005254,ENSJHYT00000012140,ENSMUNT00000003627,ENSPTIT00000027345,ENSCJPT00005024483,ENSCPBT00000021844,ENSBMUT00000028088,ENSOART00000022115,ENSFCAT00000014725,ENSSCAT00000003464,ENSGALT00000013867
ENSHGLT00000022839,0.879874651810585,0.891016713091922,0.9412831241283124,0.9378138847858198,0.6568160152526216,0.591513173233854,0.8784270890223921,0.8799563080283997,0.930961606199366,0.9289617486338798,1.0,0.873516755769983,0.6986444212721585,0.4838337182448037,0.879874651810585,0.8760445682451253,0.6555478980013784,0.5159283225485316,0.8882311977715878,0.6687598116169545,0.6862660944206008,0.8889284442862229,0.8912576687116565,0.6700709219858156,0.8812278266234768,0.6305705955851728,0.6413860738803531,0.898417198204583,0.885684136475554,0.5107985936715218,0.8963838664812239,0.5925076452599388,0.6750503018108652,0.8912044131167637,0.6116808621588736,0.8800557880055788,0.886354647330257,0.6253167933840202,0.8605568954176716,0.8711086837793556,0.11894907324095738,0.8632352941176471,0.65792,0.6384562370778774,0.9257236482796286,0.8570488927866696,0.888677087304613,0.8882311977715878,0.6625357483317446,0.6406101048617732,0.8854928341620357,0.613664404688464,0.6202690021895527,0.883385579937304,0.874385581649372,0.8850974930362117,0.6533333333333333,0.6539739684297978
ENSNVIT00000025709,0.8924956369982548,0.9358661554548623,0.8784520668425682,0.8749291517098055,0.6572522738152226,0.6142497301187477,0.900508540878863,0.9023340722388838,0.870409604519774,0.8667797494780793,0.873516755769983,1.0,0.7098635886673662,0.4860465116279069,0.9232111692844677,0.8952879581151832,0.6724557137895103,0.6529909176323208,0.924956369982548,0.6525332375134747,0.7100535770564135,0.9027084818246615,0.9432515337423313,0.6834654586636466,1.0,0.6528649100794647,0.6313273951770585,0.8912451640636194,0.9373900809004573,0.5649081209247184,0.9363699582753825,0.5191778307946412,0.7211538461538461,0.9405455102666258,0.551354324212842,0.9288702928870293,0.9007871433256806,0.6490232092168976,0.8789942378208486,0.9875756353368293,0.15278121137206424,0.8868236266005782,0.6691082802547771,0.6378951024661341,0.8699960881470856,0.8724463069669984,0.9325200152497141,0.924956369982548,0.6668262326471996,0.6481570129248444,0.922473379413413,0.654950707243892,0.6272883742763261,0.8992583436341162,0.9018124918503064,0.9256544502617801,0.675442795595979,0.6705676855895196
ENSCPRT00005031392,0.709915611814346,0.7067433350757972,0.7107611548556431,0.7016611295681063,0.834625322997416,0.6665094339622641,0.7192796610169492,0.7186673717609731,0.7107790821771611,0.7124802527646129,0.6986444212721585,0.7098635886673662,1.0,0.5181439619274242,0.7022175290390708,0.705229793977813,0.7719793135872121,0.7789025039957379,0.7072784810126582,0.8226415094339623,0.7761542957334892,0.7040871934604904,0.7067433350757972,0.7906085289889794,0.7047517351841964,0.6925273679200381,0.754245283018868,0.7090379008746356,0.6935740839086564,0.5477477477477477,0.7094418362023995,0.6686264029930519,0.8708920187793427,0.7034518828451883,0.6686264029930519,0.6980576809888169,0.7167119565217391,0.8514689880304679,0.6854709952102181,0.7085505735140771,-0.03873659117997619,0.6999405822935235,0.7467222884386174,0.7650943396226415,0.6907378335949764,0.6968884120171673,0.7043524416135881,0.7072784810126582,0.8316062176165803,0.8484221417485773,0.7075621364357483,0.7585481325618095,0.8594334580438269,0.7186673717609731,0.7133051742344245,0.7040169133192389,0.8212435233160622,0.768385864374403
ENSEBUT00000005670,0.49329446064139937,0.4913194444444444,0.48083623693379796,0.47655068078668683,0.49344457687723486,0.46066746126340874,0.47772567409144195,0.4850789935634874,0.4466824644549763,0.4504084014002334,0.4838337182448037,0.4860465116279069,0.5181439619274242,1.0,0.5032182562902282,0.4877336448598131,0.48584905660377364,0.48468137254901955,0.48833138856476077,0.4845238095238096,0.5227097767513472,0.48033877797943136,0.4913194444444444,0.5152068126520681,0.4795494961470066,0.45750452079566006,0.509827278141751,0.4763848396501458,0.516489988221437,0.6252252252252253,0.5023094688221709,0.4767580452920144,0.5382081686429513,0.48755066589461493,0.4767580452920144,0.49617422012948786,0.4612403100775193,0.4793187347931873,0.46930342384887846,0.5080831408775982,-0.00871898054996656,0.4622697563874034,0.49960474308300395,0.5029797377830751,0.4475362318840579,0.4765020820939917,0.49617422012948786,0.48833138856476077,0.4946364719904648,0.5,0.5087924970691676,0.4915254237288136,0.5274135876042908,0.4850789935634874,0.49065420560747663,0.5061511423550088,0.4940405244338498,0.4792543595911004
ENSPPRT00000017992,0.9204067321178121,0.9344719414430115,0.8768724881256851,0.8763371844244758,0.6545893719806763,0.607324147933285,0.9172220273588214,0.9211632796075683,0.8694109297374024,0.8754836440379881,0.879874651810585,0.9232111692844677,0.7022175290390708,0.5032182562902282,1.0,0.9241839241839241,0.6892675852066715,0.6513125309559188,0.9299229152067274,0.6560453950240069,0.7112219451371571,0.9224446032880629,0.9344719414430115,0.6996615905245347,0.922316384180791,0.6181665264928511,0.6798404641044234,0.8792062122519413,0.940555750967288,0.5330781848004374,0.9499304589707928,0.610949963741842,0.7142857142857143,0.9331243469174504,0.610949963741842,0.9437470943747094,0.9240246406570842,0.6971235194585449,0.8830036875628562,0.9190128606187,-0.017140279657194446,0.8960063266113089,0.6754563894523327,0.6773023930384336,0.8844942247112355,0.8856534090909091,0.9500571864277545,0.9299229152067274,0.6603864734299517,0.642512077294686,0.9913725490196078,0.6634844868735084,0.6599106836138784,0.9211632796075683,0.9240462023101155,0.9906573239906573,0.659903381642512,0.6855045871559633
ENSEAST00005026215,0.9961430575035063,0.9177413733008016,0.8743149433686518,0.8823277706461276,0.6499759268175253,0.6026753434562545,0.9105576990529639,0.9145059565522075,0.8608942512420156,0.869198312236287,0.8760445682451253,0.8952879581151832,0.705229793977813,0.4877336448598131,0.9241839241839241,1.0,0.7049891540130152,0.6762092793682132,0.9369306236860546,0.6470588235294118,0.7149253731343284,0.9156540385989993,0.9177413733008016,0.6980574324324325,0.8940677966101694,0.637967240655187,0.6670281995661606,0.8857142857142857,0.9176925782623989,0.5646217986896962,0.9273296244784422,0.5979754157628344,0.7041540020263425,0.9150121908742599,0.5979754157628344,0.9200371920037193,0.917864476386037,0.6984797297297297,0.9031459879816189,0.8925964546402503,-0.02429149797570851,0.8952814569536424,0.69549822964087,0.6753434562545192,0.8624431221561079,0.8828125,0.92527640106748,0.9369306236860546,0.6519017814155031,0.6393837265286471,0.9229487713452728,0.680762358546754,0.675704989154013,0.9145059565522075,0.9173958697934896,0.9227799227799228,0.6514203177660086,0.7014270032930845
ENSGALT00000092172,0.701336222462983,0.6956521739130435,0.5855574579514553,0.5829572882778885,0.7753686036426712,0.6555176336746302,0.6119151800740491,0.6118448725498443,0.6742313323572474,0.6038708586883029,0.6555478980013784,0.6724557137895103,0.7719793135872121,0.48584905660377364,0.6892675852066715,0.7049891540130152,1.0,0.963493344090359,0.6968603392277156,0.8177901672579828,0.8983237153064029,0.6910029498525073,0.6015338085979693,0.8162184189079055,0.6820568927789934,0.6716705157813703,0.8396021930383781,0.6652386780905752,0.7007616974972797,0.5160580730312363,0.7025089605734767,0.6907431551499348,0.9137577002053389,0.6005834053586863,0.699155524278677,0.6818401937046005,0.6069873221716829,0.8541331905016961,0.6552540013917885,0.6660220994475138,0.08768750629215749,0.5954142011834319,0.9584290559019801,0.8751855149896112,0.6044335805799056,0.6024410774410774,0.6993793638479442,0.6968603392277156,0.7740676496097137,0.7723330442324371,0.6648659463785515,0.9661310259579728,0.7900977055659238,0.6126681614349776,0.606788774995799,0.6883164005805515,0.8245566899516389,1.0
ENSMGAT00000012530,0.6806308526367669,0.6642120765832106,0.6308548968227973,0.6260284218399401,0.8214871514488792,0.5792764627065654,0.6636046879949319,0.6632911392405063,0.6385185185185185,0.6371989860583016,0.5159283225485316,0.6529909176323208,0.7789025039957379,0.48468137254901955,0.6513125309559188,0.6762092793682132,0.963493344090359,1.0,0.6642048252092565,0.7851719517641804,0.8906027527289986,0.6673326673326674,0.6466058185966914,0.8000334112930171,0.6673209028459274,0.6184068891280947,0.8385755133870548,0.6565560821484993,0.6710654936461388,0.41138114997036157,0.67171470444553,0.6706567453898414,0.8719616569667922,0.6406160867084997,0.6706567453898414,0.67171470444553,0.6729028364514182,0.9197303921568627,0.6178887484197219,0.6490625,-0.041355932203389845,0.6182618261826183,0.953610175832398,0.8585209003215434,0.6310464748656339,0.6473567584678696,0.6663095875736476,0.6642048252092565,0.8193495490571194,0.7927646270656543,0.6365267312522426,0.9577437487885249,0.7717550542045122,0.6765432098765433,0.6599241466498104,0.6499752107089737,0.7967842786958463,0.963493344090359
ENSSSCT00000062422,0.9341275402943238,0.9393516904844894,0.8936792108147606,0.899443731279418,0.6633045148895294,0.6250451100685673,0.9278206026629292,0.9327259985984583,0.8723856788372918,0.8908388908388908,0.8882311977715878,0.924956369982548,0.7072784810126582,0.48833138856476077,0.9299229152067274,0.9369306236860546,0.6968603392277156,0.6642048252092565,1.0,0.6682608695652174,0.7364495275982098,0.9342387419585418,0.9393516904844894,0.7113924050632912,0.9240819209039548,0.6493288590604027,0.6845904005774088,0.8953917050691245,0.9514597256419275,0.5389649018441404,0.9464534075104312,0.6293756766510286,0.7192893401015228,0.9380006966213863,0.6293756766510286,0.9395629939562994,0.9408624229979466,0.7151898734177216,0.8967833156592435,0.9221411192214112,-0.009909909909909809,0.9064569536423841,0.7012133468149646,0.6860339227715626,0.8792439621981099,0.9042892591279688,0.9462447579107892,1.0,0.6690682036503363,0.6512968299711815,0.9342488555971702,0.6853063652587745,0.686394803320101,0.9327259985984583,0.9355967798389919,0.928521373510862,0.6685878962536023,0.6932067202337473
ENSFALT00000006426,0.6510008703220191,0.6583044982698962,0.6600381367474802,0.6600428003668602,0.9588621444201313,0.6847440446021288,0.6584590945194599,0.6616402116402117,0.6450617283950617,0.66657824933687,0.6687598116169545,0.6525332375134747,0.8226415094339623,0.4845238095238096,0.6560453950240069,0.6470588235294118,0.8177901672579828,0.7851719517641804,0.6682608695652174,1.0,0.85142320925868,0.6501340482573726,0.6583044982698962,0.7579046720151015,0.6650570676031606,0.7022972339428035,0.9102889001520527,0.670793472144063,0.6603938730853391,0.5285285285285285,0.6658042259594653,0.6413284132841328,0.9028735632183909,0.6560069144338807,0.6413284132841328,0.6513317191283293,0.6646831300208271,0.8945619335347432,0.6492537313432836,0.6493079990616937,0.0,0.6525134211810639,0.793465577596266,0.9100354789660415,0.653917172250066,0.6357333333333334,0.6676163342830009,0.6682608695652174,0.9680245291283399,0.9093298291721419,0.6628420123565755,0.8250598086124402,0.8492663405958204,0.6616402116402117,0.6579572446555819,0.654871122761031,0.9549235309900724,0.8162535139279326
ENSCPUT00000024088,0.719324391455539,0.7252475247524752,0.592436974789916,0.592436974789916,0.8351863963374755,0.6636587366694011,0.6086816027574321,0.6085926564014214,0.7024835276229092,0.5998270457247865,0.6862660944206008,0.7100535770564135,0.7761542957334892,0.5227097767513472,0.7112219451371571,0.7149253731343284,0.8983237153064029,0.8906027527289986,0.7364495275982098,0.85142320925868,1.0,0.7202654415518122,0.5794210289485525,0.8235044548154433,0.7244332493702771,0.6943171402383135,0.8941557205406434,0.683847920387854,0.7294589178356713,0.543906333155934,0.7214003944773175,0.7309315157416423,0.9221484610742305,0.5781648896230666,0.7309315157416423,0.6884113584036838,0.6003202364823255,0.893957345971564,0.6681847755367599,0.6820821682082168,0.026172023885148055,0.5744616317864726,0.9098351708328785,0.9149267399267399,0.593416082029142,0.5840603123317178,0.719939879759519,0.7364495275982098,0.8510498687664042,0.8434442270058709,0.6871338685181168,0.8981276424401047,0.8468176914778857,0.603509633083814,0.6073692125899667,0.7143569292123629,0.8566633098355153,0.8980154355016539
ENSCHIT00000022096,0.9127948534667619,0.9263345195729538,0.838562091503268,0.8287210172026926,0.6430693069306931,0.6006637168141593,0.9910650464617584,0.9960686204431737,0.8381595881595881,0.8861439312567132,0.8889284442862229,0.9027084818246615,0.7040871934604904,0.48033877797943136,0.9224446032880629,0.9156540385989993,0.6910029498525073,0.6673326673326674,0.9342387419585418,0.6501340482573726,0.7202654415518122,1.0,0.9268608414239482,0.6175824175824176,0.8731389578163772,0.6257459505541347,0.6688790560471977,0.889890840056953,0.926278659611993,0.5511191772534785,0.939297124600639,0.5921828908554573,0.613716814159292,0.925614489003881,0.5921828908554573,0.9308235294117647,0.9882978723404255,0.6315390447308568,0.8855015951790145,0.8992193044712562,-0.018822587104525335,0.9007537688442211,0.644506001846722,0.6736725663716814,0.8806290207290922,0.8913352272727273,0.9054460407617775,0.9342387419585418,0.649009900990099,0.6341584158415842,0.9330490405117271,0.6757410768300061,0.672566371681416,0.9964262508122157,1.0,0.9278055754110078,0.6485148514851485,0.6118824669034549
ENSCAFT00000014966,0.9149529452771,1.0,0.8667315175097277,0.8644374152733846,0.6556179775280899,0.5964786201940352,0.8954108858057631,0.8964168222637148,0.8727080394922426,0.8633208756006406,0.8912576687116565,0.9432515337423313,0.7067433350757972,0.4913194444444444,0.9344719414430115,0.9177413733008016,0.6015338085979693,0.6466058185966914,0.9393516904844894,0.6583044982698962,0.5794210289485525,0.9268608414239482,1.0,0.5961425379277902,0.942962848774472,0.6280716368179925,0.6215571459553242,0.9023638232271326,0.9553288779458319,0.5566202090592335,0.9607093184979137,0.6090549766439094,0.6865412445730825,0.9919838232108038,0.6241596183040555,0.9535099953509996,0.8964721093461396,0.6505501833944648,0.8982580545706799,0.9474892835272505,0.0737761434153068,0.85294825511432,0.5853387634209553,0.5724778569885505,0.869518811705061,0.8603531300160514,0.9626382005337399,0.9393516904844894,0.6595505617977528,0.646102343376375,0.9486081370449678,0.5710735586481114,0.591207034372502,0.8936359951357925,0.8920287923220475,0.9330777274311607,0.662362505978001,0.6001084010840109
ENSGAGT00000012281,0.7018135807676086,0.6971093422706326,0.5208017334777898,0.5171007927519818,0.775,0.7409591194968553,0.5887621150779045,0.5886681383370125,0.6407007081625047,0.5889216408744781,0.6700709219858156,0.6834654586636466,0.7906085289889794,0.5152068126520681,0.6996615905245347,0.6980574324324325,0.8162184189079055,0.8000334112930171,0.7113924050632912,0.7579046720151015,0.8235044548154433,0.6175824175824176,0.5961425379277902,1.0,0.4972503617945008,0.7349445324881141,0.8188111721174505,0.6442786069651741,0.7002905770029058,0.5428948526176859,0.6951066499372648,0.7486756915832843,0.7886626307099615,0.5918511540273198,0.7486756915832843,0.6509711595055915,0.5596068936048996,0.8460046547711404,0.6528365791701948,0.6761797117829895,0.027323984386294686,0.5780487804878048,0.8102678571428571,0.8174989849776695,0.5824539877300613,0.5737944471505114,0.5644951140065146,0.7113924050632912,0.7736019242333133,0.7510526315789474,0.5730934887256144,0.8174621126441981,0.9746112730806609,0.588654503990878,0.5888616891064872,0.7011007620660458,0.7568565400843882,0.777057742528291
