,ENSRROT00000051737,ENSTGET00000008571,ENSPTET00000035967,ENSPTET00000043703,ENSMLET00000059615,ENSMNET00000044751,ENSCATT00000049272,ENSGGOT00000067462,ENSPPAT00000064306,ENSMNET00000033326,ENSPTET00000041126,ENSPTET00000041121,ENSMLET00000044862,ENSPANT00000045267,ENSPTET00000023042,ENSTGET00000026808,ENSPTRT00000106361,ENSMFAT00000014383,ENSRROT00000035448,ENSMLET00000064231,ENSMMUT00000088937,ENSRBIT00000061799,ENSRROT00000066786,ENSMLET00000050268,ENSCATT00000045232,ENSRBIT00000034826,ENSPANT00000052837
ENSPTET00000041126,0.9559322033898305,0.0,0.9160387513455328,0.9555972482801751,0.96045197740113,0.927240461401952,0.8881987577639752,0.8899733806566105,0.894468085106383,0.8744019138755981,1.0,1.0,0.9440993788819876,0.9072052401746725,0.975,0.9580193756727664,0.8876595744680851,0.9372384937238494,0.9559322033898305,0.8908606921029282,0.944177093358999,0.968944099378882,0.9446327683615819,0.9294680215182307,0.9282051282051282,0.8918111177525403,0.9228930065750149
ENSPTET00000041121,0.9559322033898305,0.0,0.9160387513455328,0.9555972482801751,0.96045197740113,0.927240461401952,0.8881987577639752,0.8899733806566105,0.894468085106383,0.8744019138755981,1.0,1.0,0.9440993788819876,0.9072052401746725,0.975,0.9580193756727664,0.8876595744680851,0.9372384937238494,0.9559322033898305,0.8908606921029282,0.944177093358999,0.968944099378882,0.9446327683615819,0.9294680215182307,0.9282051282051282,0.8918111177525403,0.9228930065750149
ENSMLET00000044862,0.9642346208869814,1.0,0.8847184986595175,0.9377224199288257,0.9533715925394548,0.9204892966360856,0.8995127892813642,0.8764525993883792,0.8782874617737003,0.9030347890451518,0.9440993788819876,0.9440993788819876,1.0,0.9260293091416608,0.9376114081996435,0.9526785714285714,0.8782874617737003,0.9066808059384942,0.9642346208869814,0.9048780487804878,0.9422521655437921,0.9586122945830797,0.9426111908177905,0.8854718981972428,0.9365325077399381,0.8470588235294118,0.9043570669500531
ENSPANT00000045267,0.9379128137384413,0.958904109589041,0.9475982532751092,0.9203056768558951,0.9194187582562747,0.9197487787857641,0.9267271458478716,0.8806699232379623,0.8827634333565946,0.9323995127892813,0.9072052401746725,0.9072052401746725,0.9260293091416608,1.0,0.9230769230769231,0.8962882096069869,0.8827634333565946,0.9547079856972587,0.9379128137384413,0.9316120027913468,0.9192139737991266,0.9595254710397767,0.9359313077939234,0.9213349225268176,0.9709412507896399,0.9189511323003575,0.9499404052443385
ENSPTET00000023042,0.9669703872437357,0.0,0.9182795698924732,0.9550140581068416,0.9715261958997722,0.9206773618538324,0.893048128342246,0.8948306595365418,0.8991452991452992,0.9,0.975,0.975,0.9376114081996435,0.9230769230769231,1.0,0.9602150537634409,0.8923076923076924,0.9433174224343676,0.9669703872437357,0.8957219251336899,0.9545014520813165,0.9625668449197861,0.9555808656036446,0.9355608591885441,0.9560723514211886,0.8979713603818615,0.9289976133651552
ENSTGET00000026808,0.9604072398190046,0.0,0.9198493813878429,0.9385355424906467,0.9920364050056882,0.9241071428571429,0.8916518650088809,0.8982142857142857,0.9016393442622951,0.8708133971291866,0.9580193756727664,0.9580193756727664,0.9526785714285714,0.8962882096069869,0.9602150537634409,1.0,0.8939655172413793,0.929845422116528,0.9604072398190046,0.8975044563279857,0.9470644850818094,0.9617777777777777,0.9523269012485811,0.9232142857142858,0.9243589743589744,0.8883582089552239,0.9177592371871275
ENSPTRT00000106361,0.8876967095851216,0.8532818532818532,0.8905172413793103,0.8961702127659574,0.8807471264367817,0.8607361963190184,0.8684531059683313,0.9686153846153847,0.9934367541766109,0.8749074759437454,0.8876595744680851,0.8876595744680851,0.8782874617737003,0.8827634333565946,0.8923076923076924,0.8939655172413793,1.0,0.9124236252545825,0.8876967095851216,0.873780487804878,0.8854667949951877,0.888618381010347,0.8751793400286944,0.8839103869653768,0.8862229102167183,0.8886618998978549,0.9102040816326531
ENSMFAT00000014383,0.9234449760765551,0.0,0.9464922711058263,0.9371293001186239,0.9174641148325359,0.9077412513255567,0.936373276776246,0.9172852598091198,0.9205702647657841,0.9461722488038278,0.9372384937238494,0.9372384937238494,0.9066808059384942,0.9547079856972587,0.9433174224343676,0.929845422116528,0.9124236252545825,1.0,0.9234449760765551,0.9395546129374337,0.9345029239766082,0.9575821845174973,0.94377990430622,0.9577883472057075,0.9782051282051282,0.9239001189060642,0.9548156956004756
ENSRROT00000035448,1.0,0.9712460063897763,0.8949152542372881,0.9400452488687783,0.9661354581673307,0.9170243204577968,0.8957142857142857,0.8855507868383404,0.8876967095851216,0.9136986301369863,0.9559322033898305,0.9559322033898305,0.9642346208869814,0.9379128137384413,0.9669703872437357,0.9604072398190046,0.8876967095851216,0.9234449760765551,1.0,0.902002861230329,0.9514672686230248,0.9650249821556032,0.9648074369189907,0.8995215311004785,0.95,0.8720095693779905,0.9197604790419162
ENSMLET00000064231,0.902002861230329,0.944015444015444,0.9331550802139037,0.896797153024911,0.8819742489270386,0.9036585365853659,0.9555420219244823,0.8774390243902439,0.873780487804878,0.9282013323464101,0.8908606921029282,0.8908606921029282,0.9048780487804878,0.9316120027913468,0.8957219251336899,0.8975044563279857,0.873780487804878,0.9395546129374337,0.902002861230329,1.0,0.9037536092396535,0.9287888009738283,0.9091559370529327,0.9098621420996819,0.9318885448916409,0.9051172707889126,0.9574920297555791
ENSMMUT00000088937,0.9514672686230248,0.0,0.9181905678537055,0.9557266602502407,0.945823927765237,0.9307025986525506,0.9008662175168431,0.8854667949951877,0.8854667949951877,0.8948626045400239,0.944177093358999,0.944177093358999,0.9422521655437921,0.9192139737991266,0.9545014520813165,0.9470644850818094,0.8854667949951877,0.9345029239766082,0.9514672686230248,0.9037536092396535,1.0,0.9759384023099134,0.9706546275395034,0.9017543859649123,0.9512820512820512,0.8842105263157894,0.9298245614035088
ENSRBIT00000061799,0.9650249821556032,0.974903474903475,0.9288888888888889,0.9742222222222222,0.9450392576730906,0.9494826536822885,0.9245283018867925,0.8867924528301887,0.888618381010347,0.9333826794966691,0.968944099378882,0.968944099378882,0.9586122945830797,0.9595254710397767,0.9625668449197861,0.9617777777777777,0.888618381010347,0.9575821845174973,0.9650249821556032,0.9287888009738283,0.9759384023099134,1.0,0.963141993957704,0.9278897136797455,0.9667697063369397,0.8936170212765957,0.9553666312433581
ENSRROT00000066786,0.9648074369189907,0.939297124600639,0.9141242937853107,0.9625425652667423,0.9487350199733688,0.9175035868005739,0.8935714285714286,0.8730272596843616,0.8751793400286944,0.9116438356164384,0.9446327683615819,0.9446327683615819,0.9426111908177905,0.9359313077939234,0.9555808656036446,0.9523269012485811,0.8751793400286944,0.94377990430622,0.9648074369189907,0.9091559370529327,0.9706546275395034,0.963141993957704,1.0,0.9102870813397129,0.9478571428571428,0.8923444976076556,0.9412470023980816
ENSMLET00000050268,0.8995215311004785,0.0,0.9285714285714286,0.9258600237247924,0.8911483253588517,0.8780487804878049,0.9406150583244963,0.887592788971368,0.8920570264765784,0.9282296650717703,0.9294680215182307,0.9294680215182307,0.8854718981972428,0.9213349225268176,0.9355608591885441,0.9232142857142858,0.8839103869653768,0.9577883472057075,0.8995215311004785,0.9098621420996819,0.9017543859649123,0.9278897136797455,0.9102870813397129,1.0,0.9423076923076923,0.9214285714285714,0.955952380952381
ENSCATT00000045232,0.95,0.9645808736717828,0.9576923076923077,0.9435897435897436,0.93,0.9241486068111455,0.9264705882352942,0.8839009287925697,0.8862229102167183,0.9537607891491985,0.9282051282051282,0.9282051282051282,0.9365325077399381,0.9709412507896399,0.9560723514211886,0.9243589743589744,0.8862229102167183,0.9782051282051282,0.95,0.9318885448916409,0.9512820512820512,0.9667697063369397,0.9478571428571428,0.9423076923076923,1.0,0.9397435897435897,0.9730769230769231
ENSRBIT00000034826,0.8720095693779905,0.0,0.9521817095038853,0.9033214709371293,0.8660287081339713,0.8673796791443851,0.9118895966029724,0.8836712913553896,0.8792221084953941,0.9258373205741627,0.8918111177525403,0.8918111177525403,0.8470588235294118,0.9189511323003575,0.8979713603818615,0.8883582089552239,0.8886618998978549,0.9239001189060642,0.8720095693779905,0.9051172707889126,0.8842105263157894,0.8936170212765957,0.8923444976076556,0.9214285714285714,0.9397435897435897,1.0,0.9117997616209773
ENSPANT00000052837,0.9197604790419162,0.0,0.9266984505363528,0.9228944246737841,0.9148681055155875,0.9054197662061636,0.9532908704883227,0.9149840595111584,0.9183673469387755,0.9413875598086124,0.9228930065750149,0.9228930065750149,0.9043570669500531,0.9499404052443385,0.9289976133651552,0.9177592371871275,0.9102040816326531,0.9548156956004756,0.9197604790419162,0.9574920297555791,0.9298245614035088,0.9553666312433581,0.9412470023980816,0.955952380952381,0.9730769230769231,0.9117997616209773,1.0
