,ENSNPET00000021018,ENSNPET00000021038,ENSCPUT00000030245,ENSCPUT00000030241,ENSCPUT00000030240,ENSCPUT00000030242,ENSARWT00000019779,ENSAHAT00000008308,ENSNPET00000021093,ENSAOWT00000032439,ENSNPET00000021073,ENSAOWT00000032440,ENSAOWT00000032442,ENSDNVT00000007356,ENSCPUT00000030256,ENSAHAT00000008375,ENSCPUT00000030254,ENSCPUT00000030255,ENSAHAT00000008356,ENSAHAT00000008311,ENSCPGT00000028563,ENSCPGT00000028562,ENSAHAT00000008325,ENSCPGT00000028560,ENSCPUT00000030252,ENSCPUT00000030244,ENSCPGT00000028508,ENSNPET00000021089,ENSZALT00000005102
ENSNPET00000021073,1.0,1.0,0.7776970577551762,0.79232,0.7931364215894603,0.7931364215894603,0.7936290089569489,0.79520650545688,0.9953917050691244,0.7949029994988904,1.0,0.7920770248419815,0.8065433854907539,0.8044222539229672,0.7969559851912793,0.8081809730399752,0.7965405035108751,0.7971830985915493,0.8308627334716869,0.7930324856680876,0.774852652259332,0.7828038674033149,0.8034469251860556,0.7940454768526092,0.7975721784776902,0.7960674157303371,0.7970297029702971,1.0,0.7910658047405934
ENSAOWT00000032440,0.7926366679062848,0.7920770248419815,0.7725727238383076,0.7581331065277482,0.7590808005930318,0.754170755642787,0.9855730264224347,0.9957078133693665,0.7961965134706814,1.0,0.7920770248419815,1.0,0.9706869150626877,0.9208605455243949,0.7644305772230889,0.966614772530704,0.760382024388164,0.7611356681400884,0.9938335046248715,0.995756822005999,0.7296660117878192,0.747846255798542,0.9960536700868192,0.753183377811666,0.7651440733464309,0.7730746619635509,0.7552747135054085,0.8002790048825854,0.7433070866141732
ENSAOWT00000032442,0.8049734125742884,0.8065433854907539,0.0,0.7484038308060654,0.7502475737769856,0.7502475737769856,0.9555253776947886,0.9673408488063661,0.8065433854907539,0.9722454439057013,0.8065433854907539,0.9706869150626877,1.0,0.8975983989326217,0.7484038308060654,0.9950096587250483,0.7484038308060654,0.7502475737769856,0.9663994542043323,0.965292459478506,0.7297731379241116,0.736078431372549,0.9673408488063661,0.736078431372549,0.7502475737769856,0.0,0.7367469879518073,0.8065433854907539,0.7345727848101266
ENSDNVT00000007356,0.8017844886753603,0.8014297612437534,0.7823951643369853,0.7685519880927068,0.7694588584136397,0.7707071743816073,0.9169715523034421,0.9218231849290905,0.8045169009871374,0.9193491333569155,0.8044222539229672,0.9208605455243949,0.8975983989326217,1.0,0.7726938475365634,0.9019639934533552,0.7683040637991007,0.7690290933694182,0.9252029981261711,0.9218593930080676,0.7595284872298624,0.7743538767395626,0.9193786982248521,0.7703054700449917,0.7733789507983057,0.7795414462081128,0.7732458028411536,0.8114741755759675,0.7553516819571865
ENSCPUT00000030256,0.7969559851912793,0.7969559851912793,0.9848885530789573,1.0,1.0,1.0,0.7641021361815754,0.7654979883405862,0.7983799181057504,0.7650259708137521,0.7969559851912793,0.7644305772230889,0.7484038308060654,0.7726938475365634,1.0,0.7518062878344074,1.0,1.0,0.7543792840822544,0.7654979883405862,0.970317297850563,0.9726528040327662,0.7629896443043674,0.9752527294783664,1.0,0.9764844209288653,0.9780361757105943,0.8025594149908593,0.8118321420989314
ENSAHAT00000008375,0.8066247508050912,0.8081809730399752,0.0,0.7518062878344074,0.7535866614967042,0.7535866614967042,0.9588676103247294,0.972990562967784,0.8081809730399752,0.9683554681095261,0.8081809730399752,0.966614772530704,0.9950096587250483,0.9019639934533552,0.7518062878344074,1.0,0.7518062878344074,0.7535866614967042,0.9722268696670571,0.9713298791018998,0.7335952848722986,0.7396813207909387,0.972990562967784,0.7396813207909387,0.7535866614967042,0.0,0.7404205148359206,0.8081809730399752,0.7401970253042303
ENSCPUT00000030254,0.7965405035108751,0.7965405035108751,0.9848885530789573,1.0,1.0,1.0,0.7599722511272979,0.7614905773002473,0.7979920052059124,0.7609831292283977,0.7965405035108751,0.760382024388164,0.7484038308060654,0.7683040637991007,1.0,0.7518062878344074,1.0,1.0,0.7562979189485214,0.7614905773002473,0.9667524243023946,0.9648165569143933,0.7618509176306862,0.9749266247379454,1.0,0.9764844209288653,0.9777350813743219,0.80236148955495,0.8218943033630748
ENSCPUT00000030255,0.7971830985915493,0.7971830985915493,0.9848885530789573,1.0,1.0,1.0,0.7607399083758319,0.7622407344440666,0.7986844543264777,0.7617380911729554,0.7971830985915493,0.7611356681400884,0.7502475737769856,0.7690290933694182,1.0,0.7535866614967042,1.0,1.0,0.7562979189485214,0.7622407344440666,0.9669941060903733,0.9650597907324364,0.7626148777527311,0.9750041799030262,1.0,0.9764844209288653,0.9778277996623522,0.8030234452792613,0.8218943033630748
ENSAHAT00000008356,0.8308627334716869,0.8308627334716869,0.0,0.7562979189485214,0.7562979189485214,0.7562979189485214,0.9857142857142858,1.0,0.8308627334716869,0.9942510380070265,0.8308627334716869,0.9938335046248715,0.9663994542043323,0.9252029981261711,0.7543792840822544,0.9722268696670571,0.7562979189485214,0.7562979189485214,1.0,1.0,0.7316445675836137,0.7377234242709313,1.0,0.7377234242709313,0.7543792840822544,0.0,0.7384023099133783,0.8308627334716869,0.7400375939849624
ENSAHAT00000008311,0.793603570100409,0.7930324856680876,0.7706837929731771,0.7600467786519243,0.7609869744784497,0.755937193326791,0.9867898533106411,1.0,0.7972266244057052,0.9956948098541019,0.7930324856680876,0.995756822005999,0.965292459478506,0.9218593930080676,0.7654979883405862,0.9713298791018998,0.7614905773002473,0.7622407344440666,1.0,1.0,0.7335952848722986,0.7511597084161696,1.0,0.7535646206633626,0.7662082514734774,0.770135214579659,0.7572025275784513,0.801286522514144,0.7443845835060091
ENSCPGT00000028563,0.774852652259332,0.774852652259332,0.0,0.9730132899376187,0.9669941060903733,0.9669941060903733,0.7298624754420432,0.7335952848722986,0.774852652259332,0.7307539682539682,0.774852652259332,0.7296660117878192,0.7297731379241116,0.7595284872298624,0.970317297850563,0.7335952848722986,0.9667524243023946,0.9669941060903733,0.7316445675836137,0.7335952848722986,1.0,1.0,0.7335952848722986,1.0,0.9704571501337068,0.0,1.0,0.774852652259332,0.7733389402859546
ENSCPGT00000028562,0.7828038674033149,0.7828038674033149,0.0,0.9719813208805871,0.9650597907324364,0.9665832737669764,0.7491367403314917,0.7524171270718232,0.7828038674033149,0.7500870776732845,0.7828038674033149,0.747846255798542,0.736078431372549,0.7743538767395626,0.9726528040327662,0.7396813207909387,0.9648165569143933,0.9650597907324364,0.7377234242709313,0.7511597084161696,1.0,1.0,0.7395366218236173,1.0,0.9727797290516809,0.0,1.0,0.7828038674033149,0.7810520873723665
ENSAHAT00000008325,0.8026807980049875,0.8034469251860556,0.7749019607843137,0.7604620749782041,0.7614240746770867,0.7614240746770867,0.9875691783737761,1.0,0.805695278273568,0.9962941612451618,0.8034469251860556,0.9960536700868192,0.9673408488063661,0.9193786982248521,0.7629896443043674,0.972990562967784,0.7618509176306862,0.7626148777527311,1.0,1.0,0.7335952848722986,0.7395366218236173,1.0,0.7557632398753894,0.7637767007718542,0.7768079800498753,0.750886018063336,0.8110004896360372,0.7435032369836783
ENSCPGT00000028560,0.7940454768526092,0.7940454768526092,0.9690215338118625,0.9757454850902982,0.9758393473486037,0.9778225806451613,0.7587175673442407,0.7609878950361524,0.7970011534025375,0.7605024879680234,0.7940454768526092,0.753183377811666,0.736078431372549,0.7703054700449917,0.9752527294783664,0.7396813207909387,0.9749266247379454,0.9750041799030262,0.7377234242709313,0.7535646206633626,1.0,1.0,0.7557632398753894,1.0,0.9753265602322206,0.9606114050558495,1.0,0.8024123568205485,0.8219347396176665
ENSCPUT00000030252,0.7975721784776902,0.7975721784776902,0.9848885530789573,1.0,1.0,1.0,0.7648282172864155,0.7662082514734774,0.7990417886611658,0.7657405885253986,0.7975721784776902,0.7651440733464309,0.7502475737769856,0.7733789507983057,1.0,0.7535866614967042,1.0,1.0,0.7543792840822544,0.7662082514734774,0.9704571501337068,0.9727797290516809,0.7637767007718542,0.9753265602322206,1.0,0.9764844209288653,0.9781233243967828,0.8031933356473446,0.8118321420989314
ENSCPUT00000030244,0.7960674157303371,0.7960674157303371,1.0,0.7484276729559748,0.9638009049773756,0.7484276729559748,0.7754262198706643,0.770135214579659,0.7960674157303371,0.7730746619635509,0.7960674157303371,0.7730746619635509,0.0,0.7795414462081128,0.9764844209288653,0.0,0.9764844209288653,0.9764844209288653,0.0,0.770135214579659,0.0,0.0,0.7768079800498753,0.9606114050558495,0.9764844209288653,1.0,0.6946564885496184,0.7960674157303371,0.7751657625075347
ENSCPGT00000028508,0.7970297029702971,0.7970297029702971,0.9489322191272052,0.9777350813743219,0.9778277996623522,0.9778277996623522,0.7571028842014637,0.7589324149806285,0.7970297029702971,0.7577364206881627,0.7970297029702971,0.7552747135054085,0.7367469879518073,0.7732458028411536,0.9780361757105943,0.7404205148359206,0.9777350813743219,0.9778277996623522,0.7384023099133783,0.7572025275784513,1.0,1.0,0.750886018063336,1.0,0.9781233243967828,0.6946564885496184,1.0,0.7970297029702971,0.8265503875968992
ENSNPET00000021089,1.0,1.0,0.7776970577551762,0.7972885032537961,0.7980987360916063,0.7980987360916063,0.799276945093018,0.8033193151096425,0.9953682611996962,0.803030303030303,1.0,0.8002790048825854,0.8065433854907539,0.8114741755759675,0.8025594149908593,0.8081809730399752,0.80236148955495,0.8030234452792613,0.8308627334716869,0.801286522514144,0.774852652259332,0.7828038674033149,0.8110004896360372,0.8024123568205485,0.8031933356473446,0.7960674157303371,0.7970297029702971,1.0,0.7912222416506383
ENSZALT00000005102,0.7910658047405934,0.7910658047405934,0.8024596464258262,0.8075821983169948,0.8225806451612904,0.8225806451612904,0.7477530449391012,0.7443845835060091,0.7892561983471075,0.743075771438077,0.7910658047405934,0.7433070866141732,0.7345727848101266,0.7553516819571865,0.8118321420989314,0.7401970253042303,0.8218943033630748,0.8218943033630748,0.7400375939849624,0.7443845835060091,0.7733389402859546,0.7810520873723665,0.7435032369836783,0.8219347396176665,0.8118321420989314,0.7751657625075347,0.8265503875968992,0.7912222416506383,1.0
