	ENSUAMT00000005872	ENSUAMT00000005719	ENSUAMT00000005917	ENSUAMT00000005627	ENSVURT00010036145	ENSMODT00000068127	ENSAMET00000010847	ENSNVIT00000006246	ENSVURT00010036137	ENSSHAT00000016564	ENSVURT00010036134	ENSVURT00010036138	ENSUAMT00000005992	ENSMODT00000067761	ENSMODT00000084166	ENSPCIT00000029672	ENSPCIT00000029673	ENSNVIT00000006251	ENSPCIT00000029948	ENSUMAT00000033001	ENSNVIT00000006235	ENSPCIT00000029990	ENSMODT00000085819	ENSUMAT00000033022	ENSMODT00000018226	ENSPVAT00000007635	ENSSHAT00000016563
ENSPCIT00000029673	0.8582488335114563	0.853416116661884	0.8575356497830013	0.8523573516329902	0.9745057232049948	0.9425616468787796	0.8553184131218813	0.8556013728734043	0.9746082665021591	0.9429973953115608	0.974351191379572	0.9746082665021591	0.8546431142366687	0.944186046511628	0.9419597219382541	1.0	1.0	0.8550178500595002	1.0	0.8586384849008617	0.8556013728734043	1.0	0.9233355749831876	0.8580672352241174	0.9423296158612144	0.8381705993258298	0.9431227782335248
ENSNVIT00000006251	0.9616974517293704	0.9565807327001355	0.9624090541632982	0.9557732037646338	0.8579931551014335	0.8520905102976529	0.9626567349472376	1.0	0.8579931551014335	0.8508176100628931	0.8575134145411083	0.8579931551014335	0.9617524146901724	0.8520766214630004	0.8515552817985833	0.8516142492046106	0.8550178500595002	1.0	0.8550178500595002	0.96288946219488	1.0	0.8550178500595002	0.8581035642232683	0.96288946219488	0.8520905102976529	0.9101538990628492	0.8499650384576966
ENSPCIT00000029948	0.8582488335114563	0.853416116661884	0.8575356497830013	0.8523573516329902	0.9745057232049948	0.9425616468787796	0.8553184131218813	0.8556013728734043	0.9746182876594064	0.9429973953115608	0.974351191379572	0.9746082665021591	0.8546431142366687	0.9442082494219438	0.9419597219382541	1.0	1.0	0.8550178500595002	1.0	0.8586384849008617	0.8556583981241516	1.0	0.9233355749831876	0.8580672352241174	0.9423296158612144	0.8381705993258298	0.9431227782335248
ENSUMAT00000033001	0.9991664278829872	0.993528859200501	0.9993532740501212	0.9926085852171704	0.8612916025990774	0.8550799763033176	0.9887290523505858	0.9630389129092032	0.8618500679263925	0.8500564263322884	0.8607287449392712	0.8618500679263925	0.9993357872305096	0.8551885384538852	0.854627239502134	0.8543263964950711	0.8586384849008617	0.96288946219488	0.8586384849008617	1.0	0.9630389129092032	0.8580672352241174	0.8722259583053127	1.0	0.8544945351805497	0.911214686034542	0.8482676224611708
ENSNVIT00000006235	0.9618601016021884	0.9565807327001355	0.9624090541632982	0.955956311912624	0.8579931551014335	0.8526856240126383	0.9628072604975518	1.0	0.8586207747956841	0.8508176100628931	0.8581016056323759	0.8585649005804619	0.9617524146901724	0.8527349577324714	0.8521736908017482	0.8516142492046106	0.8556013728734043	1.0	0.8556583981241516	0.9630389129092032	1.0	0.8550178500595002	0.8581035642232683	0.96288946219488	0.8520905102976529	0.9101538990628492	0.8499650384576966
ENSPCIT00000029990	0.8576439790575916	0.853416116661884	0.8575356497830013	0.8517431473635854	0.9745057232049948	0.9423296158612144	0.8547335003348298	0.8550178500595002	0.9745057232049948	0.9429973953115608	0.9742450026669376	0.9745057232049948	0.8546431142366687	0.9439588432146246	0.9417169254459129	1.0	1.0	0.8550178500595002	1.0	0.8580672352241174	0.8550178500595002	1.0	0.9233355749831876	0.8580672352241174	0.9423296158612144	0.8381705993258298	0.9431227782335248
ENSMODT00000085819	0.0	0.4	0.0	0.3538461538461539	0.9307330195023538	1.0	0.85137861466039	0.8581035642232683	0.9307330195023538	0.8917283120376597	0.9604989604989606	0.9307330195023538	0.0	1.0	1.0	0.9233355749831876	0.9233355749831876	0.8581035642232683	0.9233355749831876	0.8722259583053127	0.8581035642232683	0.9233355749831876	1.0	0.8722259583053127	1.0	0.8607935440484197	0.8917283120376597
ENSUMAT00000033022	0.9991628734369278	0.993528859200501	0.9993532740501212	0.992577855995103	0.8612916025990774	0.8544945351805497	0.9886834594862888	0.96288946219488	0.8612916025990774	0.8500564263322884	0.8601519424752903	0.8612916025990774	0.9993357872305096	0.8545990359881122	0.8540190945488143	0.8543263964950711	0.8580672352241174	0.96288946219488	0.8580672352241174	1.0	0.96288946219488	0.8580672352241174	0.8722259583053127	1.0	0.8544945351805497	0.911214686034542	0.8482676224611708
ENSMODT00000018226	0.8551973391299793	0.8502089864158829	0.8541003935946514	0.8492223612636309	0.9448668730650156	1.0	0.8520657265359737	0.8520905102976529	0.9448668730650156	0.928879094460583	0.9455917092128324	0.9448668730650156	0.8513779254950837	1.0	1.0	0.9414446094136648	0.9423296158612144	0.8520905102976529	0.9423296158612144	0.8544945351805497	0.8520905102976529	0.9423296158612144	1.0	0.8544945351805497	1.0	0.8314215602351196	0.9296594427244582
ENSPVAT00000007635	0.9095443761785996	0.902698605215282	0.9080463388528616	0.9024008504857808	0.8395795246800731	0.8314215602351196	0.9089322998598518	0.9101538990628492	0.8395795246800731	0.8378212974296205	0.8383663147990238	0.8395795246800731	0.9075319107473448	0.831222292590247	0.8298327441252488	0.8544530607449183	0.8381705993258298	0.9101538990628492	0.8381705993258298	0.911214686034542	0.9101538990628492	0.8381705993258298	0.8607935440484197	0.911214686034542	0.8314215602351196	1.0	0.8368667321356363
ENSSHAT00000016563	0.8475292758493935	0.8440085890855766	0.8480012982095526	0.8422871183230529	0.9450923830602044	0.9296594427244582	0.8460255005478633	0.8499650384576966	0.9450923830602044	1.0	0.9449686336512472	0.9450923830602044	0.8445148206795011	0.9314334368426324	0.9271136275897568	0.9427779375997072	0.9431227782335248	0.8499650384576966	0.9431227782335248	0.8482676224611708	0.8499650384576966	0.9431227782335248	0.8917283120376597	0.8482676224611708	0.9296594427244582	0.8368667321356363	1.0
