	ENSPNAT00000001582	ENSCHAT00000037487	ENSEEET00000030897	ENSAMXT00000006982	ENSHHUT00000026718	ENSDCDT00000005523	ENSDCDT00000005522	ENSHHUT00000026722	ENSDCDT00000005525	ENSHHUT00000006467	ENSDCDT00000005631	ENSHHUT00000026772	ENSEEET00000030891	ENSAMXT00000053473	ENSCHAT00000037412	ENSSFOT00015032397	ENSAMXT00000056966	ENSDCDT00000051155	ENSCHAT00000059377	ENSEEET00000030893	ENSDCDT00000000262	ENSDCDT00000005727	ENSIPUT00000009131	ENSCHAT00000037469	ENSHHUT00000006540	ENSEEET00000030915	ENSEEET00000030917	ENSSFOT00015032343	ENSDCDT00000050807	ENSEEET00000030886	ENSEEET00000030884	ENSCHAT00000037617	ENSELUT00000014767	ENSDCDT00000005721	ENSDCDT00000050876	ENSDCDT00000005620	ENSDCDT00000050871	ENSDCDT00000050870	ENSIPUT00000009170	ENSPKIT00000018758	ENSCHAT00000059402	ENSHHUT00000026753	ENSHHUT00000006508	ENSIPUT00000009238	ENSDCDT00000051148	ENSDCDT00000005740	ENSCHAT00000037555	ENSDCDT00000050895	ENSPNAT00000001776	ENSCHAT00000037574	ENSAMXT00000051381	ENSCHAT00000037534	ENSHHUT00000026821	ENSDART00000100351	ENSPNAT00000001795	ENSEEET00000030907	ENSEEET00000030906	ENSHHUT00000026758	ENSHHUT00000006504	ENSAMXT00000006973
ENSDCDT00000005631	0.6937210839391936	0.7302725968436155	0.7213226521220385	0.6457105859501456	0.694154839577588	1.0	1.0	0.6953059242473293	1.0	0.7040306354254559	1.0	0.7006288419416378	0.7011985018726592	0.6487335147582165	0.7393978633862092	0.6545172547499031	0.6411932979158153	0.6397258317863773	0.6784856618166407	0.7015899838697288	0.5746445497630331	1.0	0.68410488831337	0.7298997444466286	0.7264150943396226	0.6991349480968858	0.7180644019815995	0.649674821926293	0.6480230705016317	0.6958039654831698	0.6961308182579026	0.7356434894454112	0.6792722547108512	1.0	0.6525230987917555	1.0	0.6510405257393209	0.6430568499534017	0.68410488831337	0.6661837498490885	0.6677441540577717	0.6953059242473293	0.7121271739985835	0.6819974597232435	0.6372262773722628	1.0	0.7349281638825875	0.6483324470105599	0.6966766194988966	0.7337950438264257	0.6433311214333112	0.7354402428926304	0.6960585978374607	0.6533505988993201	0.7099884303895102	0.7097675904480473	0.6966102991812686	0.7020872865275142	0.7226530941993861	0.6499397832195906
ENSHHUT00000026772	0.7111507700442858	0.7154570084129473	0.7232845894263217	0.6966394187102634	1.0	0.6958304853041695	0.6983600026558662	1.0	0.6983600026558662	0.9311017224569386	0.7006288419416378	1.0	0.6981832916863645	0.6986599058312206	0.711722179189259	0.7056178391031169	0.6962655036118305	0.6646561286744315	0.6948833456599207	0.7027155143224758	0.457901285773538	0.6915861081274615	0.6989100817438693	0.7150343701082148	0.9303797468354429	0.7292448512585812	0.7306868867082962	0.7056178391031169	0.6722393312802464	0.7169836065573771	0.7163825150621715	0.7099680737850301	0.8894794840215207	0.7021897810218978	0.6932726050922123	0.6983738762559493	0.6694267515923567	0.6632898093951674	0.6989100817438693	0.6840117498950902	0.6957862281603289	1.0	0.9313019390581716	0.6947009233239663	0.6768055650276206	0.6990877289251664	0.7118541848153856	0.6678455643972885	0.7121507472384665	0.75668314334712	0.6939563365282215	0.7125511596180082	1.0	0.6965745426235891	0.6965761511216056	0.7156727773349757	0.7148831304607572	1.0	0.9290399522957664	0.6982003077540644
ENSEEET00000030891	0.8034837906960669	0.717286178274991	1.0	0.6626957113682778	0.710900806168945	0.6858748109198299	0.691445750204974	0.7110803324099723	0.691445750204974	0.7187414687414687	0.7011985018726592	0.6981832916863645	1.0	0.7636215776633234	0.7156569094622192	0.6904935409075853	0.6650342095786821	0.6383488306565229	0.6879766711529834	1.0	0.4821653378094839	0.6965379901960784	0.774375339489408	0.7156569094622192	0.7234660349965615	1.0	1.0	0.6904935409075853	0.641393138274172	0.9934152467585364	0.9934152467585364	0.7070806406293902	0.7015037082397768	0.6999068033550793	0.6525134581848511	0.6900731452455591	0.6397595534564191	0.6389223359422035	0.774375339489408	0.6961773209123032	0.6871901132243026	0.7110803324099723	0.7253665328855762	0.7727272727272727	0.6464942137508509	0.6913589204091998	0.7087758895379713	0.6349016381180342	0.8022253129346314	0.7404242485171408	0.6626957113682778	0.7120521629390731	0.7141288433382138	0.7140231449965964	0.8134592680047226	0.9926968829995484	1.0	0.7073003698123544	0.7256128486897717	0.664717074201959
ENSAMXT00000053473	0.7764433206911083	0.6243321773362077	0.7805730258560447	0.5643062490543199	0.6856526429341964	0.6179118258059553	0.6189755235932375	0.6880015658641613	0.6338429398917482	0.6642512077294686	0.6487335147582165	0.6986599058312206	0.7636215776633234	1.0	0.6397215905175384	0.5964820359281438	0.5578044041450777	0.6123873873873874	0.5856959941466984	0.7708244643110543	0.5626959247648903	0.6546067415730337	0.7185732027045674	0.632393011700593	0.6939522624103089	0.7585091637147697	0.7791847354726801	0.5986030931508802	0.6300852789039564	0.7386513540777527	0.7389262229929908	0.6879370629370629	0.6443194600674915	0.6523400191021967	0.6312822921559418	0.6345987506006727	0.6305906897900639	0.6179614181438999	0.7175685172171469	0.5743389381148398	0.5802370842179759	0.6860756847167049	0.6708056171470805	0.7175685172171469	0.5593009773066092	0.645967477900251	0.6995915735167669	0.626606411523796	0.7727769281188551	0.7404103479036575	0.5578422201434362	0.6891558841651263	0.6873992167703294	0.6539077180040365	0.0	0.7798637395912188	0.7596842566876187	0.6950123567737587	0.6927054980947196	0.5649139889646219
ENSCHAT00000037412	0.6737371042333689	1.0	0.737838039186471	0.6259188674108358	0.7106684267370695	0.6920941033925686	0.7025501461546215	0.7121262275184818	0.7245998221431748	0.6762317271250676	0.7393978633862092	0.711722179189259	0.7156569094622192	0.6397215905175384	1.0	0.6695457596777803	0.6237861789384369	0.64584729754433	0.6381402679275021	0.7173646994832744	0.46875	0.7410608489579703	0.6595260995016176	1.0	0.7260334864424359	0.7398550120823265	0.7393822393822393	0.6677528675703858	0.6557120500782473	0.6830791229742612	0.6805837964845691	1.0	0.6613076098606645	0.7393473570658037	0.6602157567832625	0.7242259074568016	0.6506094398340249	0.6488354923149204	0.6577748285777483	0.6492896953442568	0.631486730224169	0.7111362688434726	0.7259414225941423	0.6558863328822734	0.6096486936099422	0.7345305608065532	1.0	0.6459903121636168	0.6739921612541994	1.0	0.6231427910205971	1.0	0.7120327828138582	0.6354321095316997	0.7752853207398662	0.7222716996643146	0.7117690599555885	0.7136357970833853	0.7283645597419532	0.629918938835667
ENSSFOT00015032397	0.6434975506054164	0.6717939953284339	0.711690191820485	0.6347853678437061	0.6993907345671916	0.6132998482708104	0.6228828922152587	0.7012544014084507	0.6439773290045672	0.6764651335311572	0.6545172547499031	0.7056178391031169	0.6904935409075853	0.5964820359281438	0.6695457596777803	1.0	0.6321070234113713	0.6431045617331064	0.676706618030224	0.6906984442237669	0.4422692768677587	0.6544122544122544	0.6333725029377203	0.6717745176848875	0.7126542772024399	0.7078725321536823	0.7256767274928652	1.0	0.6481336465674759	0.6568038524549471	0.6552178413475109	0.6958823529411765	0.6581870132264159	0.6522952235434797	0.6547918043621943	0.6404870448381326	0.6493169744497851	0.6451718709000263	0.6336452027150982	0.7460771564802774	0.6754738960076246	0.7002063071028588	0.7196429806960493	0.6317913108754809	0.6195497572220315	0.6502687835979497	0.6853437876960193	0.6466745843230404	0.6412328967229878	0.737857618097139	0.6343459564433347	0.6901802709662972	0.7030223390275953	0.6008997137274503	0.7150663544106167	0.6822535586005055	0.6963990512470352	0.7056178391031169	0.7259432387312187	0.6355496844268311
ENSAMXT00000056966	0.6407776821426763	0.6433536585365853	0.6764938976065937	1.0	0.6929253335019283	0.5938790113942863	0.602989855846236	0.6778452909558308	0.6311778290993072	0.6489977728285078	0.6411932979158153	0.6962655036118305	0.6650342095786821	0.5578044041450777	0.6237861789384369	0.6321070234113713	1.0	0.6959692389286661	0.6968751680740064	0.6648924692512408	0.4620573355817875	0.6532685512367491	0.6175224204198285	0.6321802433710612	0.712144864189822	0.6634512325830654	0.6749126616938911	0.629269406392694	0.7014559500817115	0.6184940554821664	0.6176015956120668	0.6741241637292281	0.6439281838808326	0.6500817399957353	0.7173613628126133	0.6247520586644226	0.7008155673200744	0.7005662345403071	0.6184690765461727	0.5910096451641448	0.6895533407161314	0.6892342540741206	0.7062759575449931	0.6129213770525347	0.6861507977891333	0.6364359059291156	0.6600636942675159	0.7031606866573344	0.6323980942297512	0.7130954924161504	1.0	0.6530051380093201	0.6958752841831763	0.6132670807453416	0.6961826052735144	0.6683584686774942	0.6757969303423849	0.6917164816396243	0.7039468830689782	1.0
ENSDCDT00000051155	0.6593013602401175	0.6561182941638688	0.6621414141414141	0.6925261961873501	0.6609962768006162	0.6307151979565773	0.6291791377443801	0.6704391127206881	0.6339342795038998	0.6702213404426809	0.6397258317863773	0.6646561286744315	0.6383488306565229	0.6123873873873874	0.64584729754433	0.6431045617331064	0.6959692389286661	1.0	0.7270668176670442	0.6375280411028295	0.4666958808063102	0.6348976787909466	0.6435587457499056	0.64584729754433	0.6714053928764583	0.6431782811689435	0.66383098064878	0.6431045617331064	1.0	0.6353722737528202	0.6320244956772334	0.6510179808297768	0.6485332343111772	0.6448563621593678	1.0	0.6331906926985825	1.0	1.0	0.6435587457499056	0.6290809640476326	0.7262706270627063	0.6703666330306088	0.6902765519270374	0.6424899699097292	1.0	0.6395727859074832	0.6583148250971682	1.0	0.6627717213917358	0.70695468914647	0.6925261961873501	0.6435592006769512	0.659254327563249	0.6555555555555556	0.6682408500590319	0.6395535453749636	0.6525660467714901	0.6732652342374076	0.6870993884918588	0.6930007395952397
ENSCHAT00000059377	0.6352590181719555	0.6511835640911121	0.7015155198962639	0.6924817443175975	0.6884570840303693	0.6251997260899338	0.6175200168563001	0.6843757403458895	0.6465485644471595	0.6612299465240642	0.6784856618166407	0.6948833456599207	0.6879766711529834	0.5856959941466984	0.6381402679275021	0.676706618030224	0.6968751680740064	0.7270668176670442	1.0	0.6877091233548963	0.4465753424657535	0.679956027849029	0.6119545093890505	0.6479827173468792	0.7004678928686673	0.6918604651162791	0.7068814908279142	0.676706618030224	0.7292332862348481	0.6299637062339879	0.6405071417108008	0.6873041351372009	0.6446218167996959	0.6781382434604706	0.7465796508885045	0.6465485644471595	0.729524627720504	0.7276589288423608	0.6119545093890505	0.6534908374981069	1.0	0.6871244086433961	0.7100351425224521	0.6084154662623199	0.7006023133095249	0.6724243040032514	0.6732752846617549	0.7284524791838571	0.6295616610738255	0.7227000544365814	0.6905775395449052	0.6566070541480378	0.6969473331096947	0.5974276527331189	0.71900826446281	0.6719109195402299	0.7021781853914183	0.6948833456599207	0.6999213330472717	0.6917058730242639
ENSEEET00000030893	0.8049689440993789	0.71974010804497	1.0	0.6625645906989394	0.7125253798221662	0.6858766233766234	0.6915763718979377	0.7126850186747822	0.6915763718979377	0.7205862304021813	0.7015899838697288	0.7027155143224758	1.0	0.7708244643110543	0.7173646994832744	0.6906984442237669	0.6648924692512408	0.6375280411028295	0.6877091233548963	1.0	0.4821653378094839	0.6978468333464785	0.7709887427098874	0.7170415767114702	0.7267952336155534	1.0	1.0	0.6906984442237669	0.6447266532445408	0.9934388528138528	0.9934388528138528	0.7083063646170442	0.7079170914033299	0.7002789956157832	0.6551289127178113	0.6901739874500855	0.6428997168827298	0.6421953517587939	0.7709887427098874	0.6925539407132338	0.6869296438033559	0.7126850186747822	0.728994780266038	0.7692307692307693	0.644822062817745	0.6914956883734761	0.7099708138193171	0.6379808067410471	0.8031671065425754	0.742254516096478	0.6625645906989394	0.7133936261843239	0.7158210264658575	0.71491705194452	0.8134592680047226	0.9929745781125516	1.0	0.7092004381161008	0.7278865631330182	0.6645787880920543
ENSDCDT00000000262	0.4780530204259018	0.46875	0.4821653378094839	0.4844290657439446	0.457901285773538	0.5137693631669535	0.5137693631669535	0.457901285773538	0.5137693631669535	0.4795663052543786	0.5746445497630331	0.457901285773538	0.4821653378094839	0.5626959247648903	0.46875	0.4422692768677587	0.4620573355817875	0.4666958808063102	0.4465753424657535	0.4821653378094839	1.0	0.5746445497630331	0.4839982463831654	0.46875	0.4753820033955858	0.5645539906103286	0.5645539906103286	0.4422692768677587	0.4666958808063102	0.4821653378094839	0.4821653378094839	0.46875	0.4527445315724309	0.5746445497630331	0.5180794309425015	0.5137693631669535	0.4666958808063102	0.4666958808063102	0.4839982463831654	0.4228504122497056	0.4465753424657535	0.457901285773538	0.4795663052543786	0.4839982463831654	0.4666958808063102	0.5137693631669535	0.46875	0.4583145561063542	0.4773804394657475	0.46875	0.4844290657439446	0.46875	0.456936784047518	0.476274165202109	0.0	0.4803439803439804	0.5645539906103286	0.457901285773538	0.4795663052543786	0.4844290657439446
ENSDCDT00000005727	0.6951045965561407	0.7310989867498051	0.7211392968402314	0.6574893706001255	0.6968007248902209	1.0	1.0	0.6968007248902209	1.0	0.7051506045146412	1.0	0.6915861081274615	0.6965379901960784	0.6546067415730337	0.7410608489579703	0.6544122544122544	0.6532685512367491	0.6348976787909466	0.679956027849029	0.6978468333464785	0.5746445497630331	1.0	0.6884366069561579	0.7306197441876899	0.7271405354546232	0.7013163867453472	0.7177232762609903	0.6544122544122544	0.643	0.6955719557195572	0.6959291055109388	0.733015773856005	0.6821877823337271	1.0	0.6650728773039254	1.0	0.6462494451841988	0.6378454996456414	0.6884366069561579	0.6671213302156405	0.6762175506845216	0.6968007248902209	0.7141683778234086	0.6863141187504509	0.6499283667621777	1.0	0.7337787676317743	0.6433081780378871	0.6990766648013431	0.7337950438264257	0.6549426934097421	0.7362238359675353	0.6988780311255881	0.6524011988569038	0.7043935052531041	0.7060996634102289	0.695813879876553	0.7014488511634714	0.7255017709563164	0.6566302760586885
ENSIPUT00000009131	0.8168607316402311	0.6696655259962468	0.7861133874692692	0.6183260497814934	0.6923633731451321	0.6395157981124333	0.6453179541660343	0.6927687223435837	0.6680853446827575	0.675659276546091	0.68410488831337	0.6989100817438693	0.774375339489408	0.7185732027045674	0.6595260995016176	0.6333725029377203	0.6175224204198285	0.6435587457499056	0.6119545093890505	0.7709887427098874	0.4839982463831654	0.6884366069561579	1.0	0.6616350976286702	0.7119719361098672	0.7771019081743188	0.7824675324675324	0.6300829056454796	0.6688934688366143	0.7716302585137842	0.7693212137656582	0.6968132092138344	0.6555741204864012	0.6841289104638619	0.6689835524052027	0.6675217163178453	0.6687718816503054	0.6573890929641142	1.0	0.6046600620774693	0.603579766536965	0.6963867011362953	0.7109755211738215	1.0	0.6130432562177621	0.6744860638163703	0.7048841311355757	0.6720114531138153	0.8169350599703732	0.7236402905949342	0.6166214645486245	0.7000404881716699	0.6950686641697877	0.6887906277066144	0.863439590712318	0.7788179022890331	0.7744316504281075	0.6957965294744096	0.7100496538219456	0.6238715633976201
ENSCHAT00000037469	0.6746027841999115	1.0	0.7380296772219672	0.6342208420302398	0.7136824856620659	0.7000754391637031	0.704585303650178	0.7151274651274652	0.7281833716339638	0.6792481430953464	0.7298997444466286	0.7150343701082148	0.7156569094622192	0.632393011700593	1.0	0.6717745176848875	0.6321802433710612	0.64584729754433	0.6479827173468792	0.7170415767114702	0.46875	0.7306197441876899	0.6616350976286702	1.0	0.7254380128631626	0.7401304497082046	0.7393822393822393	0.6696962332928311	0.6557632398753894	0.6832437963673573	0.683015485734203	1.0	0.662978513213139	0.7292292976223012	0.6651724137931034	0.7279506933744222	0.6552831090772488	0.6546054894407374	0.6616350976286702	0.6510754203061896	0.6430166350340516	0.7141516516516516	0.7153087995461959	0.6596358571286439	0.6166907514450867	0.7250478011472276	1.0	0.6505929976564164	0.6758329471136516	1.0	0.6342208420302398	1.0	0.7152283269092572	0.6398067632850242	0.7752853207398662	0.7220662549129703	0.7112681407187904	0.7169279202466059	0.7330090037757769	0.6370306430729391
