	ENSLCOT00000018582	ENSPVIT00000003968	ENSNMET00000009081	ENSNMET00000009080	ENSFALT00000013072	ENSAOWT00000005404	ENSJHYT00000025367	ENSMVIT00005008257	ENSARWT00000030511	ENSSMRT00000022901	ENSMUNT00000008808	ENSSMRT00000022902	ENSDNVT00000026878	ENSPMJT00000006728	ENSCPUT00000017849	ENSPMJT00000006725	ENSSPUT00000002150	ENSDNVT00000026875	ENSGALT00000104400	ENSCCET00000019047	ENSGALT00000103409	ENSPVIT00000003988	ENSSPUT00000002148	ENSGALT00000104695	ENSCCET00000019049	ENSCPGT00000025058	ENSPVIT00000003973	ENSJHYT00000025369	ENSCPUT00000017848	ENSCPGT00000025056	ENSCJPT00005013401
ENSMUNT00000008808	0.8247329622386039	0.5791257934218119	0.7446584104518236	0.7408127208480565	0.7096272083430617	0.6946867565424266	0.6909009059704012	0.7780805328489252	0.7082216264521894	0.4830673998617747	1.0	0.5960652992884052	0.7271052712369142	0.7098665884767629	0.8357028814719075	0.6913283623308478	0.5319511411121826	0.7358516635348734	0.7472666105971405	0.7252177831180535	0.8208886146251158	0.5894720687538367	0.5397577833506636	0.7560275346777819	0.7151102022267667	0.8290884208925721	0.5917481855474913	0.7188700564971752	0.7863690164882049	0.783726499490765	0.8019435446552522
ENSSMRT00000022902	0.6297538479966461	0.7056270223344645	0.6316410861865407	0.6316410861865407	0.6311696815912253	0.5338770388958595	0.6155472336313119	0.6282743942370661	0.5438448566610455	1.0	0.5960652992884052	1.0	0.6047776267236357	0.6376306620209059	0.5996157079380329	0.6376306620209059	0.6250608035801148	0.6102905372504464	0.6187393325878406	0.6566025484944404	0.6187393325878406	0.7359390693003013	0.6250608035801148	0.6187393325878406	0.6630878859857482	0.5998270893371758	0.6533893781692021	0.6155472336313119	0.5996157079380329	0.5998270893371758	0.5922113065474439
ENSDNVT00000026878	0.8180637426316315	0.5782847406285498	0.7435763565168749	0.7449258764395241	0.6783956435228821	0.905518545192654	0.6518170181980076	0.7486933925078104	0.9130356499819948	0.4845916328631108	0.7271052712369142	0.6047776267236357	1.0	0.6965665655874009	0.8518481317798312	0.6523619132237524	0.5889028232343315	1.0	0.7550191595978122	0.7163826729624307	0.8256673511293634	0.6003374459559211	0.5889028232343315	0.7518903230733979	0.6916007803675942	0.8432101245480113	0.5994302618604141	0.6783202732569821	0.8062250378735711	0.8061148602120921	0.7997095736956747
ENSPMJT00000006728	0.7692777212614446	0.589125600746001	0.7349813748730105	0.7349813748730105	0.8441327257191683	0.671520446547749	0.8442735512221917	0.7639907926916991	0.676126878130217	0.6376306620209059	0.7098665884767629	0.6376306620209059	0.6965665655874009	1.0	0.6964941569282137	1.0	0.6188886707245238	0.7011903913322404	0.7185912631222485	0.9756199208168368	0.7185912631222485	0.6119514752134192	0.627061310782241	0.7185912631222485	0.9665522578908404	0.6966944908180301	0.6103925920257136	0.8442735512221917	0.6964941569282137	0.6966944908180301	0.6940060954961057
ENSCPUT00000017849	0.8342339299786108	0.5589180877830584	0.8010803586345158	0.8010803586345158	0.6945449386394268	0.8629011553273428	0.7349249735036537	0.8246599006694019	0.8743653323887117	0.5996157079380329	0.8357028814719075	0.5996157079380329	0.8518481317798312	0.6964941569282137	1.0	0.6964941569282137	0.6728971962616822	0.8644950171054588	0.8237872921885675	0.7055478502080443	0.8237872921885675	0.5815217391304348	0.6764757709251101	0.8237872921885675	0.7080646445346708	0.9782683289488734	0.5545692572961236	0.7349249735036537	1.0	0.9782683289488734	0.8201698266837268
ENSPMJT00000006725	0.7692777212614446	0.589125600746001	0.7028803219923275	0.7006201162370346	0.8441327257191683	0.621939736346516	0.8457876821614722	0.7534727809064092	0.6238563586459286	0.5033005720991639	0.6913283623308478	0.6376306620209059	0.6523619132237524	1.0	0.6964941569282137	1.0	0.4964358139249063	0.6585664475260175	0.6751412429378532	0.9756199208168368	0.7185912631222485	0.6119514752134192	0.5051338306274682	0.6790300909289754	0.9677212806026364	0.6966944908180301	0.6103925920257136	0.8442735512221917	0.6931108635386171	0.6919967873150763	0.6940060954961057
ENSSPUT00000002150	0.6746120296176082	0.6173508171797796	0.5500599404462663	0.5478364037834097	0.6010756089844985	0.5426758380158884	0.4958137508170189	0.535788129408903	0.5430633598139896	0.484312537855845	0.5319511411121826	0.6250608035801148	0.5889028232343315	0.6188886707245238	0.6728971962616822	0.4964358139249063	1.0	0.5889028232343315	0.5523235918143864	0.6349860839088753	0.6795614398014067	0.6543314600784647	1.0	0.5573245859668774	0.56057205490892	0.667454041285817	0.6633608815426997	0.6095477386934673	0.5540328650275966	0.5532488710486704	0.6704068791946308
ENSDNVT00000026875	0.8268278473638218	0.5784781693106837	0.754988475469213	0.7546943325045015	0.6886399757814273	0.909352058729652	0.6606931017945935	0.7584790393933011	0.91854041857932	0.493467967368361	0.7358516635348734	0.6102905372504464	1.0	0.7011903913322404	0.8644950171054588	0.6585664475260175	0.5889028232343315	1.0	0.7651793320212672	0.7166493545036355	0.8330566037735849	0.5943790353209267	0.5952896430661205	0.7639075969827587	0.6957439476178169	0.8566116317120334	0.5935670231868218	0.6969563623028969	0.8144993089584118	0.813896218117854	0.8115908917828041
ENSGALT00000104400	0.8259877573734001	0.5917555081734186	0.9138331633231328	0.9139220805301738	0.7084050487664946	0.7184189792523855	0.6897893362684618	0.7580380530209263	0.7259668508287292	0.5174811825024545	0.7472666105971405	0.6187393325878406	0.7550191595978122	0.7185912631222485	0.8237872921885675	0.6751412429378532	0.5523235918143864	0.7651793320212672	1.0	0.7336419103723963	1.0	0.6130992072312366	0.5615417168527621	1.0	0.6955093592512599	0.8244639484501722	0.5824361542313471	0.7392305162775403	0.7743961226776455	0.7738760788355017	0.9386221755704104
ENSCCET00000019047	0.7798449612403101	0.6047836844867661	0.7488603688898241	0.7488603688898241	0.8406078939786805	0.6881957028216412	0.8509587864911277	0.774331310406833	0.6925528148235571	0.6566025484944404	0.7252177831180535	0.6566025484944404	0.7163826729624307	0.9756199208168368	0.7055478502080443	0.9756199208168368	0.6349860839088753	0.7166493545036355	0.7336419103723963	1.0	0.7336419103723963	0.6218162522741055	0.6397013614404918	0.7336419103723963	0.9993437243642329	0.7042995839112344	0.6194472245746401	0.8509587864911277	0.7055478502080443	0.7042995839112344	0.7062814773363179
ENSGALT00000103409	0.8259877573734001	0.5917555081734186	0.923668671108944	0.923668671108944	0.7084050487664946	0.8022903777807029	0.7392305162775403	0.8206754166052205	0.8131868131868132	0.6187393325878406	0.8208886146251158	0.6187393325878406	0.8256673511293634	0.7185912631222485	0.8237872921885675	0.7185912631222485	0.6795614398014067	0.8330566037735849	1.0	0.7336419103723963	1.0	0.6130992072312366	0.6878638602776533	1.0	0.7257788985601562	0.8244639484501722	0.5824361542313471	0.7392305162775403	0.8237872921885675	0.8244639484501722	0.9386221755704104
ENSPVIT00000003988	0.6359632753601553	1.0	0.629028673038453	0.629028673038453	0.6197519083969466	0.5100750691426313	0.609249790124399	0.6341855480710349	0.526923544426887	0.7359390693003013	0.5894720687538367	0.7359390693003013	0.6003374459559211	0.6119514752134192	0.5815217391304348	0.6119514752134192	0.6543314600784647	0.5943790353209267	0.6130992072312366	0.6218162522741055	0.6130992072312366	1.0	0.6433138472780416	0.6130992072312366	0.6281339541547278	0.5851938895417156	1.0	0.609249790124399	0.5815217391304348	0.5851938895417156	0.5871675187078609
ENSSPUT00000002148	0.6795228974403622	0.6119923594385849	0.5607698488057848	0.5571455469779703	0.6087504501260352	0.5534910923159978	0.5058205143434104	0.543454951169328	0.5534011157099155	0.484312537855845	0.5397577833506636	0.6250608035801148	0.5889028232343315	0.627061310782241	0.6764757709251101	0.5051338306274682	1.0	0.5952896430661205	0.5615417168527621	0.6397013614404918	0.6878638602776533	0.6433138472780416	1.0	0.5677297603321382	0.5691599098018519	0.6704845814977973	0.6506797583081569	0.6235754675946064	0.5609683293036029	0.5597743350944748	0.6708224952910575
ENSGALT00000104695	0.8259877573734001	0.5917555081734186	0.9138331633231328	0.9138331633231328	0.7084050487664946	0.7189376342200992	0.6954961678674972	0.7678358307916722	0.7264797242670524	0.5258644707921865	0.7560275346777819	0.6187393325878406	0.7518903230733979	0.7185912631222485	0.8237872921885675	0.6790300909289754	0.5573245859668774	0.7639075969827587	1.0	0.7336419103723963	1.0	0.6130992072312366	0.5677297603321382	1.0	0.7050518420472094	0.8244639484501722	0.5824361542313471	0.7392305162775403	0.7769615045548046	0.7742833932923291	0.9386221755704104
ENSCCET00000019049	0.7754440029194712	0.6114882506527415	0.7306577480490524	0.7221769446708322	0.8340352385045122	0.6510015408320493	0.8472801566357367	0.7731187967294828	0.6526671494086411	0.5466311731228201	0.7151102022267667	0.6630878859857482	0.6916007803675942	0.9665522578908404	0.7080646445346708	0.9677212806026364	0.56057205490892	0.6957439476178169	0.6955093592512599	0.9993437243642329	0.7257788985601562	0.6281339541547278	0.5691599098018519	0.7050518420472094	1.0	0.7071889180797707	0.6259005763688761	0.8447019867549669	0.7125899578128877	0.714368434113657	0.6958637469586375
ENSCPGT00000025058	0.8379266889485507	0.5638104556891249	0.8026187112897968	0.8026187112897968	0.6923458891962829	0.8629011553273428	0.7372945913592339	0.8250197941409343	0.8690518361081592	0.5998270893371758	0.8290884208925721	0.5998270893371758	0.8432101245480113	0.6966944908180301	0.9782683289488734	0.6966944908180301	0.667454041285817	0.8566116317120334	0.8244639484501722	0.7042995839112344	0.8244639484501722	0.5851938895417156	0.6704845814977973	0.8244639484501722	0.7071889180797707	1.0	0.552634857356422	0.7372945913592339	0.9782683289488734	1.0	0.8204822695035461
ENSPVIT00000003973	0.5961587382345459	1.0	0.5946489134530838	0.5946489134530838	0.6196849751081368	0.5113743437878584	0.5642020870450496	0.6373150771167768	0.5274711645789408	0.6533893781692021	0.5917481855474913	0.6533893781692021	0.5994302618604141	0.6103925920257136	0.5545692572961236	0.6103925920257136	0.6633608815426997	0.5935670231868218	0.5824361542313471	0.6194472245746401	0.5824361542313471	1.0	0.6506797583081569	0.5824361542313471	0.6259005763688761	0.552634857356422	1.0	0.5642020870450496	0.5545692572961236	0.552634857356422	0.5547041828915965
ENSJHYT00000025369	0.8022033329605189	0.5897924763511037	0.7470130439548394	0.7470130439548394	0.8385621382119631	0.7032981026359353	1.0	0.7620108413158091	0.708629323395831	0.6155472336313119	0.7188700564971752	0.6155472336313119	0.6783202732569821	0.8442735512221917	0.7349249735036537	0.8442735512221917	0.6095477386934673	0.6969563623028969	0.7392305162775403	0.8509587864911277	0.7392305162775403	0.609249790124399	0.6235754675946064	0.7392305162775403	0.8447019867549669	0.7372945913592339	0.5642020870450496	1.0	0.7349249735036537	0.7372945913592339	0.7178011618984983
ENSCPUT00000017848	0.8342339299786108	0.5589180877830584	0.7586743067753174	0.7587425027955678	0.6945449386394268	0.7885435205496462	0.714146075333591	0.8029802193189569	0.7975314598158646	0.4922308972225777	0.7863690164882049	0.5996157079380329	0.8062250378735711	0.6964941569282137	1.0	0.6931108635386171	0.5540328650275966	0.8144993089584118	0.7743961226776455	0.7055478502080443	0.8237872921885675	0.5815217391304348	0.5609683293036029	0.7769615045548046	0.7125899578128877	0.9782683289488734	0.5545692572961236	0.7349249735036537	1.0	0.9751947191704164	0.8201698266837268
ENSCPGT00000025056	0.8379266889485507	0.5638104556891249	0.7567229518449029	0.7588762972083323	0.6923458891962829	0.7897024129795952	0.7154718509518023	0.8024555328191406	0.7964861496401721	0.4945046653756193	0.783726499490765	0.5998270893371758	0.8061148602120921	0.6966944908180301	0.9782683289488734	0.6919967873150763	0.5532488710486704	0.813896218117854	0.7738760788355017	0.7042995839112344	0.8244639484501722	0.5851938895417156	0.5597743350944748	0.7742833932923291	0.714368434113657	1.0	0.552634857356422	0.7372945913592339	0.9751947191704164	1.0	0.8204822695035461
ENSCJPT00005013401	0.8007777777777778	0.5636815920398011	0.8895389782761797	0.8895389782761797	0.6939185312679289	0.789995976934424	0.7178011618984983	0.7936286050618011	0.8065985473347286	0.5922113065474439	0.8019435446552522	0.5922113065474439	0.7997095736956747	0.6940060954961057	0.8201698266837268	0.6940060954961057	0.6704068791946308	0.8115908917828041	0.9386221755704104	0.7062814773363179	0.9386221755704104	0.5871675187078609	0.6708224952910575	0.9386221755704104	0.6958637469586375	0.8204822695035461	0.5547041828915965	0.7178011618984983	0.8201698266837268	0.8204822695035461	1.0
