,ENSLACT00000013392,ENSCMIT00000008259,ENSCMIT00000034866,ENSCHAT00000050923,ENSCMIT00000034843,ENSCMIT00000034720,ENSCMIT00000034884,ENSCMIT00000034849,ENSCMIT00000034880,ENSCMIT00000034724,ENSCMIT00000034882,ENSCMIT00000000338,ENSCMIT00000034830,ENSDCDT00000030152,ENSDCDT00000030155,ENSCMIT00000034758,ENSCMIT00000034835,ENSCMIT00000034834,ENSCMIT00000034876,ENSCMIT00000034871,ENSCHAT00000050916,ENSCMIT00000034714,ENSCMIT00000034710,ENSCMIT00000034859,ENSLACT00000010645
ENSCMIT00000034882,0.3928297055057619,0.4272826681246582,0.5908825248392753,0.37848398020317786,0.5443227091633466,0.6228153797267239,1.0,0.5776687689792105,0.0,0.592156862745098,1.0,0.0,0.4917994376757263,0.39560439560439553,0.39560439560439553,0.565231158961368,0.5541838134430727,0.5630795167181792,0.5508754123318954,0.5723216822961068,0.37848398020317786,0.5836378971043014,0.5914301310043668,0.5762907412748774,0.4395209580838324
ENSCMIT00000000338,0.44099378881987583,0.32320586694604503,0.8887070376432079,0.3789144050104385,0.1987951807228916,0.9752525252525253,0.0,0.8951898734177215,0.9006085192697769,0.9706840390879479,0.0,1.0,0.8412955465587044,0.39238498149127443,0.46354635463546356,0.3018867924528301,0.8846928499496476,0.8846928499496476,0.8960446247464503,0.8960446247464503,0.3789144050104385,0.9752525252525253,0.9752525252525253,0.8960446247464503,0.5078125
ENSCMIT00000034830,0.4356299438266651,0.4473348043200558,0.6184024505183789,0.43240198287516907,0.5763131256326622,0.7088228242627668,0.4917994376757263,0.5896495956873316,0.6839685883930282,0.707218456415745,0.4917994376757263,0.8412955465587044,1.0,0.4224640933572711,0.42587109997722616,0.6352403520649966,1.0,1.0,0.6055776892430279,0.6226752503576538,0.43240198287516907,0.6995942028985507,0.7046964223283999,0.6342428376534789,0.4956032360182905
ENSDCDT00000030152,0.386960690316395,0.39522722951131395,0.4161280067818163,0.6622765757290687,0.3834466638334042,0.4297019527235355,0.41209250487601,0.4184063510732138,0.4172284644194757,0.4260841700491348,0.39560439560439553,0.39238498149127443,0.4224640933572711,1.0,0.9977557890441702,0.41864656726200233,0.41628959276018107,0.41789410828025475,0.40854700854700854,0.4107325035706999,0.6622765757290687,0.41364728495915426,0.4269148611534941,0.407473508087005,0.40109415490930034
ENSDCDT00000030155,0.3981500513874614,0.3931878987445976,0.4175847684244305,0.6648176682074988,0.38908373520385797,0.43871183418765325,0.41209250487601,0.42489679263258173,0.42861969927352594,0.4293760831889082,0.39560439560439553,0.46354635463546356,0.42587109997722616,0.9977557890441702,1.0,0.41864656726200233,0.4241748438893844,0.4256349547998278,0.41451735771030584,0.4169798806102145,0.6648176682074988,0.42076899160534764,0.4355922865013775,0.4124348563810447,0.4241401478624236
ENSCMIT00000034758,0.4418604651162791,0.4444830582102519,0.585609243697479,0.4552600769359425,0.6781266444483424,0.6703136396790663,0.565231158961368,0.611662315056571,0.645610278372591,0.6725569888672911,0.565231158961368,0.3018867924528301,0.6352403520649966,0.41864656726200233,0.41864656726200233,1.0,0.6316406904642199,0.6350816852966467,0.5856170361319603,0.5852754237288136,0.4552600769359425,0.6675914687012311,0.6666096768678407,0.5880571181306794,0.436310867462109
ENSCMIT00000034835,0.4347360531106115,0.4294511668107174,0.6175713617220402,0.42931446998855716,0.5834507042253522,0.7332820906994619,0.5541838134430727,0.6518709124048462,0.7158597662771286,0.7039859320046893,0.5541838134430727,0.8846928499496476,1.0,0.41628959276018107,0.4241748438893844,0.6316406904642199,1.0,1.0,0.631862331081081,0.6330381615011597,0.42931446998855716,0.7234201537147738,0.7234155678434708,0.6457837065269176,0.48402347570916204
ENSCMIT00000034834,0.42585047871256876,0.4256236526024022,0.614963707426019,0.42386625287816604,0.5879799666110184,0.7269488683989941,0.5630795167181792,0.6479852730619758,0.712451057165231,0.7020652296580522,0.5630795167181792,0.8846928499496476,1.0,0.41789410828025475,0.4256349547998278,0.6350816852966467,1.0,1.0,0.6429026098026734,0.6440841743611767,0.42386625287816604,0.7155093300703579,0.7243481917577796,0.6583233532934132,0.47752472280491465
ENSCMIT00000034876,0.4292146596858639,0.42383616594531826,1.0,0.3885499288183851,0.5107550482879719,0.6596790042581068,0.5508754123318954,0.7646943381414975,0.7144913627639156,0.6278696051423324,0.5508754123318954,0.8960446247464503,0.6055776892430279,0.40854700854700854,0.41451735771030584,0.5856170361319603,0.631862331081081,0.6429026098026734,1.0,1.0,0.3885499288183851,0.651901379022148,0.653122648607976,1.0,0.49656893325015594
ENSCMIT00000034871,0.42650299024236693,0.4264910589998929,1.0,0.3896050324842735,0.5219109612925723,0.6604044645817218,0.5806732443412652,0.8002124269782263,0.7206795164978765,0.6284361284361284,0.5723216822961068,0.8960446247464503,0.6226752503576538,0.4107325035706999,0.4169798806102145,0.5852754237288136,0.6330381615011597,0.6440841743611767,1.0,1.0,0.3896050324842735,0.6524957698815567,0.6499310052011463,1.0,0.49766392782342517
ENSCHAT00000050916,0.4160506863780359,0.39233317557974445,0.393254817987152,1.0,0.3903429120820425,0.43390953317461967,0.39933444259567386,0.400019681165125,0.4480133962551378,0.4387898433279309,0.37848398020317786,0.3789144050104385,0.43240198287516907,0.6622765757290687,0.6648176682074988,0.4552600769359425,0.42931446998855716,0.42386625287816604,0.3885499288183851,0.3896050324842735,1.0,0.4289035257652073,0.4349346775023146,0.3857302118171684,0.399002849002849
ENSCMIT00000034714,0.41539830005930023,0.42007952286282313,0.6326440340594935,0.4289035257652073,0.611342694164107,1.0,0.5985977212971078,0.6766214177978884,0.7003986507206379,1.0,0.5836378971043014,0.9752525252525253,0.6995942028985507,0.41364728495915426,0.42076899160534764,0.6675914687012311,0.7234201537147738,0.7155093300703579,0.651901379022148,0.6524957698815567,0.4289035257652073,1.0,1.0,0.6667436756382118,0.5054210604485371
ENSCMIT00000034710,0.4292622697808417,0.43071041733036,0.6348514397154984,0.4349346775023146,0.6094558840446336,1.0,0.5981620718462823,0.6840999789960093,0.7124491456468673,1.0,0.5914301310043668,0.9752525252525253,0.7046964223283999,0.4269148611534941,0.4355922865013775,0.6666096768678407,0.7234155678434708,0.7243481917577796,0.653122648607976,0.6499310052011463,0.4349346775023146,1.0,1.0,0.6714981729598051,0.512901195720579
ENSCMIT00000034859,0.4249770220588236,0.41717090992122396,1.0,0.3857302118171684,0.5190949516086842,0.6792710141333994,0.5895765472312704,0.805933104833944,0.7506307005627789,0.6440477752985956,0.5762907412748774,0.8960446247464503,0.6342428376534789,0.407473508087005,0.4124348563810447,0.5880571181306794,0.6457837065269176,0.6583233532934132,1.0,1.0,0.3857302118171684,0.6667436756382118,0.6714981729598051,1.0,0.49656893325015594
ENSLACT00000010645,0.4103509289295193,0.4185840707964601,0.5133288903698767,0.399002849002849,0.4153795050656037,0.5191421763304209,0.4395209580838324,0.4918759231905465,0.5537744097930632,0.5326880624893869,0.4395209580838324,0.5078125,0.4956032360182905,0.40109415490930034,0.4241401478624236,0.436310867462109,0.48402347570916204,0.47752472280491465,0.49656893325015594,0.49766392782342517,0.399002849002849,0.5054210604485371,0.512901195720579,0.49656893325015594,1.0
