	ENSXCOT00000016181	ENSPRET00000032106	ENSELUT00000004077	ENSHBUT00000035949	ENSNBRT00000014371	ENSCVAT00000011227	ENSGAFT00000012974	ENSXMAT00000013796	ENSACLT00000009793	ENSFHET00000009546	ENSPRNT00000056289	ENSHHUT00000031541	ENSMZET00005005227	ENSAPOT00000031593	ENSACIT00000030584	ENSPLAT00000024447	ENSKMAT00000027490	ENSAOCT00000030648	ENSONIT00000012059	ENSELUT00000004063	ENSAPET00000024652	ENSPMET00000009701	ENSPNYT00000013847	ENSSPAT00000030026	ENSHHUT00000010808	ENSPFOT00000006642
ENSPRNT00000056289	0.6031321619556914	0.6124031007751938	0.3777345649003403	0.6452380952380953	0.6502127659574468	0.6669257675864749	0.6092613853807883	0.5891621829362029	0.6452380952380953	0.6234165067178503	1.0	0.414075286415712	0.6232848232848233	0.6679389312977099	0.6433624635871827	0.6116207951070336	0.6191019786910198	0.6745336886181956	0.6611111111111111	0.3718512594962016	0.6798029556650246	0.5970092024539877	0.6480158730158729	0.6960821605173071	0.4294187425860023	0.6032962821004216
ENSHHUT00000031541	0.3809714973906062	0.4118126272912424	0.6704599336178284	0.4013350020859408	0.4075372480280456	0.4045770331017573	0.37374144180426905	0.3812020976200081	0.4013350020859408	0.4322684997978163	0.414075286415712	1.0	0.3756033347959631	0.3984189723320157	0.4460590048436812	0.38813151563753	0.3945605045329129	0.40245836637589216	0.41990798828941867	0.6707221350078493	0.40489344909234415	0.3865006026516673	0.3986655546288573	0.396031746031746	0.833984375	0.3900281463610775
ENSMZET00005005227	0.5762987012987013	0.5590292060880296	0.3666312433581296	0.9932203389830508	0.982672138622891	0.5858502275548201	0.5701504676697845	0.5614035087719298	0.996186440677966	0.5721903199343724	0.6232848232848233	0.3756033347959631	1.0	0.6424785976355483	0.7464349376114082	0.5751925415484394	0.5912617394855043	0.658933658933659	0.91864406779661	0.37275064267352187	0.6646415552855407	0.5655004068348249	0.996186440677966	0.6530944625407166	0.4049936521371138	0.5670731707317073
ENSAPOT00000031593	0.5790461885092002	0.56	0.3760523854069224	0.653411306042885	0.6698664440734557	0.6058644325971059	0.5834274952919021	0.5647903286739705	0.653411306042885	0.6100605143721634	0.6679389312977099	0.3984189723320157	0.6424785976355483	1.0	0.6431196406696611	0.5659526493799324	0.6390334572490707	0.90625	0.6736842105263158	0.3918762088974854	0.9062962962962964	0.559743686392763	0.656140350877193	0.815035355414961	0.4252390057361377	0.5617935192162773
ENSACIT00000030584	0.5832656376929326	0.5840561751342421	0.3985082578582845	0.7539244802715316	0.76007326007326	0.6137588064649814	0.5781758957654723	0.562551103843009	0.7594399660585491	0.6	0.6433624635871827	0.4460590048436812	0.7464349376114082	0.6431196406696611	1.0	0.5962555962555962	0.6151960784313726	0.6678876678876678	0.7776834959694527	0.4217745392198886	0.6705882352941176	0.5843201306655778	0.7568943572337717	0.6559577063847092	0.4546225614927906	0.5873469387755103
ENSPLAT00000024447	0.9068719489297784	0.9505515405096996	0.3842105263157895	0.5875968992248062	0.5843023255813954	0.7689393939393939	0.9007891770011274	0.8842540398346487	0.5899224806201551	0.7779030439684329	0.6116207951070336	0.38813151563753	0.5751925415484394	0.5659526493799324	0.5962555962555962	1.0	0.6531379180759113	0.598271326568959	0.5775193798449613	0.3892591140729126	0.6060833646263613	0.9755730928222472	0.5875968992248062	0.6009019165727171	0.4189922480620155	0.9902292371288988
ENSKMAT00000027490	0.6646639128802103	0.6426666666666667	0.3754612546125462	0.5948578106739385	0.5973322217590663	0.6798629615531024	0.6621468926553672	0.6582326283987915	0.5948578106739385	0.6899546827794562	0.6191019786910198	0.3945605045329129	0.5912617394855043	0.6390334572490707	0.6151960784313726	0.6531379180759113	1.0	0.6631970260223048	0.613556680950526	0.3920519679021781	0.6618518518518518	0.6524689031285338	0.5975847292559407	0.6431226765799256	0.4262542436816296	0.6552373775433308
ENSAOCT00000030648	0.5948178745775441	0.5927619047619047	0.3854117647058824	0.6671850699844479	0.6725073007926575	0.6236232434485378	0.6015065913370998	0.5880799698227084	0.6671850699844479	0.6284420973217654	0.6745336886181956	0.40245836637589216	0.658933658933659	0.90625	0.6678876678876678	0.598271326568959	0.6631970260223048	1.0	0.687402799377916	0.406055900621118	0.9841412327947336	0.5880135695439126	0.6699066874027994	0.8177083333333334	0.4247954688483323	0.5900527505651846
ENSONIT00000012059	0.5813323005422153	0.5692724458204335	0.397732873336619	0.9237089201877934	0.9248845992446496	0.5986582478295186	0.5832684824902724	0.5678098207326578	0.9237089201877934	0.6184159188451034	0.6611111111111111	0.41990798828941867	0.91864406779661	0.6736842105263158	0.7776834959694527	0.5775193798449613	0.613556680950526	0.687402799377916	1.0	0.4008064516129033	0.6927244582043344	0.5676516329704511	0.926085256159562	0.6793626117372716	0.4362389023405973	0.5697629226583755
ENSELUT00000004063	0.37671501372010974	0.4031434184675835	1.0	0.3837162434502217	0.39222316145393066	0.4044	0.3761323355651831	0.3735700197238658	0.3837162434502217	0.41369754552652416	0.3718512594962016	0.6707221350078493	0.37275064267352187	0.3918762088974854	0.4217745392198886	0.3892591140729126	0.3920519679021781	0.406055900621118	0.4008064516129033	1.0	0.4034003091190108	0.3896307934014141	0.3811442385173247	0.3737373737373737	0.6830723340790454	0.3915094339622642
ENSAPET00000024652	0.6030792339466767	0.6006851922344879	0.3823116518483856	0.6726006191950464	0.6737235367372354	0.6241965973534972	0.6038302666165978	0.5936913255726625	0.6726006191950464	0.6304919263987984	0.6798029556650246	0.40489344909234415	0.6646415552855407	0.9062962962962964	0.6705882352941176	0.6060833646263613	0.6618518518518518	0.9841412327947336	0.6927244582043344	0.4034003091190108	1.0	0.5940668419076229	0.6753095975232198	0.8240740740740741	0.42460193568529503	0.5963199399173864
ENSPMET00000009701	0.9064964325948178	0.9466666666666668	0.384652278177458	0.5777604976671851	0.5788597586350396	0.770516717325228	0.9024482109227872	0.8865435356200527	0.5800933125972006	0.7734640030154541	0.5970092024539877	0.3865006026516673	0.5655004068348249	0.559743686392763	0.5843201306655778	0.9755730928222472	0.6524689031285338	0.5880135695439126	0.5676516329704511	0.3896307934014141	0.5940668419076229	1.0	0.5777604976671851	0.5940444779494911	0.4230171073094868	0.9853051996985682
ENSPNYT00000013847	0.5797831138652207	0.5746904024767802	0.37144259077526987	0.9972624168947986	0.9878661087866109	0.5911602209944752	0.5879377431906615	0.5662509742790335	0.9972624168947986	0.6024190401872805	0.6480158730158729	0.3986655546288573	0.996186440677966	0.656140350877193	0.7568943572337717	0.5875968992248062	0.5975847292559407	0.6699066874027994	0.926085256159562	0.3811442385173247	0.6753095975232198	0.5777604976671851	1.0	0.6614846482705014	0.4218372280419017	0.5798678585308978
ENSSPAT00000030026	0.6012016522718738	0.5977142857142858	0.3586854460093897	0.6587640886125146	0.6668056713928273	0.6238601823708206	0.6011299435028249	0.5861289106671692	0.6587640886125146	0.6159065209197135	0.6960821605173071	0.396031746031746	0.6530944625407166	0.815035355414961	0.6559577063847092	0.6009019165727171	0.6431226765799256	0.8177083333333334	0.6793626117372716	0.3737373737373737	0.8240740740740741	0.5940444779494911	0.6614846482705014	1.0	0.43224568138195774	0.5926902788244159
ENSHHUT00000010808	0.4210322079937912	0.4413385826771654	0.6769991015274034	0.4244256348246676	0.4343563512361466	0.4555160142348754	0.4141689373297003	0.4244435767278407	0.4244256348246676	0.4712328767123288	0.4294187425860023	0.833984375	0.4049936521371138	0.4252390057361377	0.4546225614927906	0.4189922480620155	0.4262542436816296	0.4247954688483323	0.4362389023405973	0.6830723340790454	0.42460193568529503	0.4230171073094868	0.4218372280419017	0.43224568138195774	1.0	0.4209094442285271
ENSPFOT00000006642	0.8971085242208036	0.942095238095238	0.3869419107057129	0.5798678585308978	0.5760099958350687	0.7671857197113559	0.8930320150659133	0.8767897513187641	0.5821997668091722	0.7701582516955539	0.6032962821004216	0.3900281463610775	0.5670731707317073	0.5617935192162773	0.5873469387755103	0.9902292371288988	0.6552373775433308	0.5900527505651846	0.5697629226583755	0.3915094339622642	0.5963199399173864	0.9853051996985682	0.5798678585308978	0.5926902788244159	0.4209094442285271	1.0
