,ENSGGOT00000028069,ENSMEUT00000007261,ENSPCIT00000042140,ENSNLET00000038470,ENST00000359676,ENST00000621426,ENST00000375678,ENSPTET00000006375,ENSPTRT00000081159,ENSPTRT00000093969,ENSRROT00000057869,ENSRROT00000057868,ENSRROT00000057867,ENSPPAT00000065134,ENSRBIT00000057258,ENSPTET00000006393,ENSGGOT00000046990,ENSGGOT00000044906,ENSPTRT00000059167,ENST00000326071,ENSMODT00000024695,ENSPTRT00000098388,ENSPTET00000006366,ENSNLET00000057712,ENSNLET00000043874,ENSPPYT00000012662,ENSRBIT00000057259,ENSRBIT00000057257,ENSRROT00000057872,ENSPPAT00000065139,ENSRBIT00000057252,ENSPTET00000006380,ENSPTET00000006387,ENST00000616976
ENSRROT00000057869,0.9686868686868687,0.7796794349361587,0.7732535946049116,0.99055330634278,0.9683080808080808,0.9683080808080808,0.99055330634278,0.9843671205244579,0.99055330634278,0.99055330634278,1.0,1.0,1.0,0.9694251421351864,1.0,1.0,0.99055330634278,0.99055330634278,0.96840242669363,0.99055330634278,0.7859783301465901,0.96840242669363,0.9843671205244579,0.9775221472960466,0.99055330634278,0.9682974559686889,1.0,1.0,1.0,0.99055330634278,0.9932741116751269,0.9833355731756485,0.9833355731756485,0.9695129357463865
ENSRROT00000057868,0.99055330634278,0.8135135135135135,0.8273710482529119,0.9854116012504341,0.99055330634278,0.9858862598588626,0.9882026370575989,1.0,0.9632478632478633,0.9882026370575989,1.0,1.0,1.0,0.99055330634278,1.0,0.9909628084810567,0.9635119726339795,0.990628254078445,0.9858862598588626,0.99055330634278,0.8540145985401459,0.99055330634278,0.9891846921797005,0.99055330634278,0.95662100456621,1.0,1.0,1.0,1.0,0.9861159319680667,1.0,0.9891846921797005,0.9891846921797005,0.99055330634278
ENSRROT00000057867,0.99055330634278,0.8135135135135135,0.8273710482529119,0.9793415106520336,0.99055330634278,0.9858862598588626,0.9855025773195877,1.0,0.9882026370575989,0.9855025773195877,1.0,1.0,1.0,0.99055330634278,1.0,0.9851612903225806,0.990628254078445,0.9877537866580728,0.9858862598588626,0.99055330634278,0.8540145985401459,0.99055330634278,0.9891846921797005,0.99055330634278,0.9854116012504341,1.0,1.0,1.0,1.0,0.9835642926200451,1.0,0.9891846921797005,0.9891846921797005,0.99055330634278
ENSPPAT00000065134,0.9939979993331111,0.7888602791706193,0.7796534376746785,1.0,0.9968871595330739,0.9968871595330739,1.0,0.9671220704209708,1.0,1.0,0.9694251421351864,0.99055330634278,0.99055330634278,1.0,0.99055330634278,0.99055330634278,1.0,1.0,0.9987764182424916,1.0,0.7838110165696373,0.9987764182424916,0.9671220704209708,0.9888644487214737,1.0,0.9868421052631579,0.99055330634278,0.99055330634278,0.99055330634278,1.0,0.9707817553250808,0.966939927429109,0.966939927429109,0.9964646464646465
ENSRBIT00000057258,0.99055330634278,0.8135135135135135,0.8273710482529119,0.9793415106520336,0.99055330634278,0.9858862598588626,0.9855025773195877,1.0,0.9882026370575989,0.9855025773195877,1.0,1.0,1.0,0.99055330634278,1.0,0.9851612903225806,0.990628254078445,0.9877537866580728,0.9858862598588626,0.99055330634278,0.8540145985401459,0.99055330634278,0.9891846921797005,0.99055330634278,0.9854116012504341,1.0,1.0,1.0,1.0,0.9835642926200451,1.0,0.9891846921797005,0.9891846921797005,0.99055330634278
ENSPTET00000006393,0.99055330634278,0.8135135135135135,0.824729392173189,0.9770967741935483,0.99055330634278,0.9825653798256538,0.9838917525773195,1.0,0.9854267869535045,0.9838917525773195,1.0,0.9909628084810567,0.9851612903225806,0.99055330634278,0.9851612903225806,1.0,0.9878514404720583,0.9861424427972929,0.9825653798256538,0.99055330634278,0.8563478260869565,0.99055330634278,1.0,0.99055330634278,0.9826328586314692,1.0,0.9909628084810567,1.0,0.9870435806831567,0.9819529487592652,1.0,1.0,1.0,0.99055330634278
ENSGGOT00000046990,1.0,0.8043184885290149,0.8239202657807309,0.9940992710864284,1.0,0.9970942299709423,0.9975711311589174,0.99055330634278,0.9938072826356205,0.9975711311589174,0.99055330634278,0.9635119726339795,0.990628254078445,1.0,0.990628254078445,0.9878514404720583,1.0,1.0,0.9970942299709423,1.0,0.8510933703575148,1.0,0.9854651162790697,1.0,0.9796626984126984,1.0,0.9635119726339795,0.99055330634278,0.99055330634278,0.9954876778896217,0.99055330634278,0.9854651162790697,0.9854651162790697,1.0
ENSGGOT00000044906,1.0,0.8043184885290149,0.8239202657807309,0.9900096680631647,1.0,0.9970942299709423,0.9977448453608248,0.99055330634278,0.9975711311589174,0.9977448453608248,0.99055330634278,0.990628254078445,0.9877537866580728,1.0,0.9877537866580728,0.9861424427972929,1.0,1.0,0.9970942299709423,1.0,0.8510933703575148,1.0,0.9854651162790697,1.0,0.9940992710864284,1.0,0.990628254078445,0.99055330634278,0.9788235294117648,0.9958105059619723,0.99055330634278,0.9854651162790697,0.9854651162790697,1.0
ENSPTRT00000059167,0.9927753695676337,0.7891811279826464,0.7860114608682001,0.9954337899543378,0.9956642579210673,0.9971845220906729,1.0,0.9659002554703987,1.0,1.0,0.96840242669363,0.9858862598588626,0.9858862598588626,0.9987764182424916,0.9858862598588626,0.9825653798256538,0.9970942299709423,0.9970942299709423,1.0,1.0,0.7902718843312903,1.0,0.9725013632468645,0.987487969201155,0.9954337899543378,0.98558352402746,0.9858862598588626,0.99055330634278,0.99055330634278,1.0,0.9698795180722891,0.9731263858093127,0.9731263858093127,0.9950757575757576
ENST00000326071,1.0,0.8043184885290149,0.8043184885290149,1.0,1.0,1.0,1.0,0.99055330634278,1.0,1.0,0.99055330634278,0.99055330634278,0.99055330634278,1.0,0.99055330634278,0.99055330634278,1.0,1.0,1.0,1.0,0.8286099865047234,1.0,0.99055330634278,1.0,1.0,1.0,0.99055330634278,0.960060286360211,0.960060286360211,1.0,0.99055330634278,0.99055330634278,0.99055330634278,1.0
ENSMODT00000024695,0.7829734869672222,0.9047354534092488,0.9363943706266216,0.8502952414032651,0.782365447018015,0.7890686351499921,0.8487161693268563,0.7787590832867524,0.8487161693268563,0.8487161693268563,0.7859783301465901,0.8540145985401459,0.8540145985401459,0.7838110165696373,0.8540145985401459,0.8563478260869565,0.8510933703575148,0.8510933703575148,0.7902718843312903,0.8286099865047234,1.0,0.7840743644305074,0.7875647668393783,0.7746361746361746,0.8502952414032651,0.7803501497350841,0.8540145985401459,0.8378378378378378,0.8378378378378378,0.8510933703575148,0.7854091726618705,0.7901753758052971,0.7901753758052971,0.7804629865174256
ENSPTRT00000098388,0.9927753695676337,0.7891811279826464,0.7799150078282263,1.0,0.9956642579210673,0.9956642579210673,1.0,0.9659002554703987,1.0,1.0,0.96840242669363,0.99055330634278,0.99055330634278,0.9987764182424916,0.99055330634278,0.99055330634278,1.0,1.0,1.0,1.0,0.7840743644305074,1.0,0.9659002554703987,0.987487969201155,1.0,0.98558352402746,0.99055330634278,0.99055330634278,0.99055330634278,1.0,0.9698795180722891,0.9654616315011423,0.9654616315011423,0.9950757575757576
ENSPTET00000006366,0.9674552926802177,0.7776725304465494,0.77868402478237,0.9792186201163757,0.9666777740753082,0.9730466619926774,0.9825653798256538,1.0,0.9825653798256538,0.9825653798256538,0.9843671205244579,0.9891846921797005,0.9891846921797005,0.9671220704209708,0.9891846921797005,1.0,0.9854651162790697,0.9854651162790697,0.9725013632468645,0.99055330634278,0.7875647668393783,0.9659002554703987,1.0,0.9713266566058444,0.9792186201163757,0.9669525443110348,0.9891846921797005,1.0,1.0,0.9825653798256538,0.9838530066815144,1.0,1.0,0.9653303076147252
ENSNLET00000057712,0.9880478087649402,0.7837354781054513,0.7714443829551744,1.0,0.9876356642395934,0.9876356642395934,1.0,0.9713266566058444,1.0,1.0,0.9775221472960466,0.99055330634278,0.99055330634278,0.9888644487214737,0.99055330634278,0.99055330634278,1.0,1.0,0.987487969201155,1.0,0.7746361746361746,0.987487969201155,0.9713266566058444,1.0,1.0,0.9873291571753986,0.99055330634278,0.99055330634278,0.99055330634278,1.0,0.9764137931034482,0.9728413284132841,0.9728413284132841,0.9881093935790726
ENSNLET00000043874,1.0,0.8043184885290149,0.8229426433915212,1.0,1.0,0.9954337899543378,0.9961832061068703,0.99055330634278,0.9846420609363389,0.9961832061068703,0.99055330634278,0.95662100456621,0.9854116012504341,1.0,0.9854116012504341,0.9826328586314692,0.9796626984126984,0.9940992710864284,0.9954337899543378,1.0,0.8502952414032651,1.0,0.9792186201163757,1.0,1.0,1.0,0.95662100456621,0.99055330634278,0.99055330634278,0.9940992710864284,0.99055330634278,0.9792186201163757,0.9792186201163757,1.0
ENSPPYT00000012662,0.9893592677345537,0.78257820171132,0.7742380678550891,1.0,0.988558352402746,0.988558352402746,1.0,0.9669525443110348,1.0,1.0,0.9682974559686889,1.0,1.0,0.9868421052631579,1.0,1.0,1.0,1.0,0.98558352402746,1.0,0.7803501497350841,0.98558352402746,0.9669525443110348,0.9873291571753986,1.0,1.0,1.0,1.0,1.0,1.0,0.9698290696340484,0.9667269942920785,0.9667269942920785,0.9894324853228963
ENSRBIT00000057259,0.99055330634278,0.8135135135135135,0.8273710482529119,0.9854116012504341,0.99055330634278,0.9858862598588626,0.9882026370575989,1.0,0.9632478632478633,0.9882026370575989,1.0,1.0,1.0,0.99055330634278,1.0,0.9909628084810567,0.9635119726339795,0.990628254078445,0.9858862598588626,0.99055330634278,0.8540145985401459,0.99055330634278,0.9891846921797005,0.99055330634278,0.95662100456621,1.0,1.0,1.0,1.0,0.9861159319680667,1.0,0.9891846921797005,0.9891846921797005,0.99055330634278
ENSRBIT00000057257,0.99055330634278,0.8135135135135135,0.8135135135135135,0.99055330634278,0.99055330634278,0.99055330634278,0.99055330634278,1.0,0.99055330634278,0.99055330634278,1.0,1.0,1.0,0.99055330634278,1.0,1.0,0.99055330634278,0.99055330634278,0.99055330634278,0.960060286360211,0.8378378378378378,0.99055330634278,1.0,0.99055330634278,0.99055330634278,1.0,1.0,1.0,1.0,0.99055330634278,1.0,1.0,1.0,0.99055330634278
ENSRROT00000057872,0.99055330634278,0.8135135135135135,0.8135135135135135,0.9657615112160567,0.99055330634278,0.99055330634278,0.9788235294117648,1.0,0.99055330634278,0.9788235294117648,1.0,1.0,1.0,0.99055330634278,1.0,0.9870435806831567,0.99055330634278,0.9788235294117648,0.99055330634278,0.960060286360211,0.8378378378378378,0.99055330634278,1.0,0.99055330634278,0.99055330634278,1.0,1.0,1.0,1.0,0.9788235294117648,1.0,1.0,1.0,0.99055330634278
ENSPPAT00000065139,1.0,0.8043184885290149,0.8210875882108759,0.9900096680631647,1.0,1.0,0.9977448453608248,0.99055330634278,0.9975711311589174,0.9977448453608248,0.99055330634278,0.9861159319680667,0.9835642926200451,1.0,0.9835642926200451,0.9819529487592652,0.9954876778896217,0.9958105059619723,1.0,1.0,0.8510933703575148,1.0,0.9825653798256538,1.0,0.9940992710864284,1.0,0.9861159319680667,0.99055330634278,0.9788235294117648,1.0,0.99055330634278,0.9825653798256538,0.9825653798256538,1.0
ENSRBIT00000057252,0.9703588143525741,0.7834351663272233,0.7774410774410775,0.99055330634278,0.969794917521177,0.969794917521177,0.99055330634278,0.9838530066815144,0.99055330634278,0.99055330634278,0.9932741116751269,1.0,1.0,0.9707817553250808,1.0,1.0,0.99055330634278,0.99055330634278,0.9698795180722891,0.99055330634278,0.7854091726618705,0.9698795180722891,0.9838530066815144,0.9764137931034482,0.99055330634278,0.9698290696340484,1.0,1.0,1.0,0.99055330634278,1.0,0.9848138691036151,0.9848138691036151,0.9680891477776371
ENSPTET00000006380,0.9668055368902029,0.7776725304465494,0.7798730896416123,0.9792186201163757,0.9664023652734848,0.9737472283813747,0.9825653798256538,1.0,0.9825653798256538,0.9825653798256538,0.9833355731756485,0.9891846921797005,0.9891846921797005,0.966939927429109,0.9891846921797005,1.0,0.9854651162790697,0.9854651162790697,0.9731263858093127,0.99055330634278,0.7901753758052971,0.9654616315011423,1.0,0.9728413284132841,0.9792186201163757,0.9667269942920785,0.9891846921797005,1.0,1.0,0.9825653798256538,0.9848138691036151,1.0,1.0,0.9664023652734848
ENSPTET00000006387,0.9668055368902029,0.7776725304465494,0.7798730896416123,0.9792186201163757,0.9664023652734848,0.9737472283813747,0.9825653798256538,1.0,0.9825653798256538,0.9825653798256538,0.9833355731756485,0.9891846921797005,0.9891846921797005,0.966939927429109,0.9891846921797005,1.0,0.9854651162790697,0.9854651162790697,0.9731263858093127,0.99055330634278,0.7901753758052971,0.9654616315011423,1.0,0.9728413284132841,0.9792186201163757,0.9667269942920785,0.9891846921797005,1.0,1.0,0.9825653798256538,0.9848138691036151,1.0,1.0,0.9664023652734848
ENST00000616976,0.9948232323232323,0.7888678223185266,0.7737142857142857,1.0,1.0,1.0,1.0,0.9653303076147252,1.0,1.0,0.9695129357463865,0.99055330634278,0.99055330634278,0.9964646464646465,0.99055330634278,0.99055330634278,1.0,1.0,0.9950757575757576,1.0,0.7804629865174256,0.9950757575757576,0.9653303076147252,0.9881093935790726,1.0,0.9894324853228963,0.99055330634278,0.99055330634278,0.99055330634278,1.0,0.9680891477776371,0.9664023652734848,0.9664023652734848,1.0
