	ENSVURT00010014025	ENSLAFT00000004166	F58B3.6.1	ENSPPAT00000063600	ENST00000535603	ENSTGET00000022515	ENST00000005558	ENST00000403825	ENSOANT00000005620	ENSPTET00000029704	ENST00000417662	ENSPCIT00000058566	ENST00000445335	ENSMLET00000040590	ENSMFAT00000002238	ENSMLET00000040592	ENSETET00000019162	ENST00000621379	ENSPTRT00000089084	ENSMLET00000040599	ENSGGOT00000030418	FBtr0077685	ENSPCIT00000063516	ENSNLET00000014451	ENSNLET00000041149	ENSSHAT00000017059	ENSPPYT00000033253	ENSMODT00000020216	ENST00000476927	ENSVURT00010014039	ENSPCAT00000013376	ENSPANT00000054433	ENSGGOT00000000723	ENSMEUT00000014109	ENSLAFT00000029713	ENSTGET00000022507	ENSPCIT00000019958	ENSMMUT00000096258	ENSPTRT00000093690	ENSGGOT00000049977	ENST00000432734	ENST00000443101	ENSSHAT00000017060	ENSCATT00000058979	ENSMNET00000069077	ENST00000429071	ENSMNET00000069071	ENST00000440625	ENSCSAT00000009208	ENSMMUT00000076969
ENST00000417662	0.9545454545454546	0.9495412844036696	0.0	0.9794117647058824	0.0	0.9794117647058824	1.0	1.0	0.0	0.9794117647058824	1.0	0.0	1.0	0.0	0.9794117647058824	0.0	0.8790560471976401	0.0	0.0	0.0	0.9475218658892128	0.0	0.9545454545454546	0.9794117647058824	0.9794117647058824	0.8803986710963455	0.9794117647058824	0.8006644518272426	0.0	0.9545454545454546	0.7787610619469026	0.9794117647058824	0.0	0.9545454545454546	0.9085545722713864	0.9794117647058824	0.9545454545454546	0.9794117647058824	0.9794117647058824	0.9475218658892128	1.0	0.0	0.8803986710963455	0.9794117647058824	0.9794117647058824	1.0	0.9794117647058824	0.0	0.9794117647058824	0.0
ENSPCIT00000058566	0.9768305171530978	0.8176052765093861	0.3123558484349258	0.8405572755417957	0.8181215176439374	0.8396275219865494	0.8217093583565813	0.8217093583565813	0.7615027437737442	0.8185851926977687	0.0	1.0	0.846815834767642	0.8200863382427628	0.8357512953367876	0.843167701863354	0.7879414298018951	0.8181215176439374	0.8186878727634195	0.8200863382427628	0.8234174806545731	0.2968885047536733	1.0	0.8237309644670051	0.8405572755417957	0.9553388090349076	0.817481819478112	0.9455407483341876	0.8065023597273204	0.9778236204228984	0.7774140752864157	0.8396275219865494	0.8199071001990709	0.9354283254412398	0.8167218965077747	0.819634703196347	1.0	0.8218274111675127	0.8351365275631119	0.8373773877129582	0.0	0.8274932614555256	0.9553388090349076	0.843167701863354	0.8364389233954451	0.8370293965961836	0.8210432796040107	0.8084291187739464	0.8202232935803095	0.8040089086859689
ENST00000445335	0.8490393412625801	0.9036295369211514	0.0	0.9942100909842844	1.0	0.9561258278145696	1.0	1.0	0.0	0.94467382328654	1.0	0.846815834767642	1.0	0.9689655172413794	0.9619205298013244	0.9689655172413794	0.859271523178808	1.0	0.9531914893617022	0.9689655172413794	0.9851485148514852	0.0	0.8496732026143791	0.9942100909842844	0.9942100909842844	0.8309734513274336	0.9942100909842844	0.8150442477876106	1.0	0.8490393412625801	0.8521008403361344	0.9619205298013244	1.0	0.8391038696537678	0.9	0.9561258278145696	0.8496732026143791	0.9619205298013244	0.9851485148514852	0.9851485148514852	1.0	1.0	0.8309734513274336	0.9619205298013244	0.9619205298013244	1.0	0.9619205298013244	1.0	0.9619205298013244	0.0
ENSMLET00000040590	0.8211020822752666	0.8878741755454084	0.2971993410214169	0.9834881320949432	0.9722738126824092	0.9963786859803414	0.9726096880547808	0.9726096880547808	0.7458843393837062	0.9870689655172412	0.0	0.8200863382427628	0.9689655172413794	1.0	0.9917184265010353	1.0	0.8513350559862187	0.9722738126824092	0.9726971504307488	1.0	0.974375237853609	0.307909604519774	0.843167701863354	0.9774111675126904	0.9834881320949432	0.8176739461655663	0.9750463425067732	0.8190705942102591	0.9753539590980598	0.8354822073233625	0.843835242771413	0.9963786859803414	0.9741207697412076	0.8106496272630458	0.8873311241396891	0.9939117199391172	0.8200863382427628	0.9961928934010152	0.9778464708912932	0.9803820340733091	0.0	0.9757412398921832	0.8176739461655663	1.0	0.9932712215320912	0.9798865394533264	0.9954308922452088	0.9774372073222648	0.9895965490992134	0.9937639198218264
ENSMFAT00000002238	0.8402125051082959	0.9068467629250117	0.0	0.9770362396842482	0.9780012570710244	0.9941712204007286	0.9727308141799766	0.9727308141799766	0.0	0.9840404826780847	0.9794117647058824	0.8357512953367876	0.9619205298013244	0.9917184265010353	1.0	0.9924385633270322	0.8529297632906481	0.9780012570710244	0.9755178907721279	0.9917184265010353	0.9711950175165434	0.0	0.8407541115122342	0.9777950915465524	0.97928026172301	0.8370967741935483	0.9777950915465524	0.8346774193548387	0.9780012570710244	0.8153787590407309	0.8811764705882353	0.9964041711614527	0.9786028949024544	0.8676171079429735	0.9109184075679936	0.993752440452948	0.8450413223140496	0.996096799375488	0.9727767695099818	0.9705882352941176	0.9519071310116086	0.9622641509433962	0.8370967741935483	0.9942446043165468	0.9941712204007286	0.9723717258701112	0.993752440452948	0.9780012570710244	0.993752440452948	0.0
ENSMLET00000040592	0.8354822073233625	0.9089026915113873	0.0	0.9816297691945359	0.979886863607794	0.9967472118959108	0.9798865394533264	0.9798865394533264	0.0	0.9891472868217054	0.0	0.843167701863354	0.9689655172413794	1.0	0.9924385633270322	1.0	0.8495665476797553	0.979886863607794	0.9774011299435028	1.0	0.9803820340733091	0.0	0.8225490196078431	0.9834881320949432	0.9819277108433736	0.8348861283643892	0.9834881320949432	0.8446050593701601	0.979886863607794	0.8028103044496487	0.8917393535146229	0.9966934341048652	0.9804908747640024	0.0	0.9089026915113873	0.9963786859803414	0.843167701863354	0.9963786859803414	0.97686256362795	0.9791376912378305	0.0	0.9757412398921832	0.8348861283643892	1.0	0.99395629939563	0.9783427495291902	0.9932712215320912	0.979886863607794	0.9932712215320912	0.0
ENSETET00000019162	0.7946400253726609	0.8710106382978723	0.3369876072449952	0.8529297632906481	0.8606016140865738	0.854093907644548	0.8592119607537767	0.8592119607537767	0.7657281890858533	0.8603021336240461	0.8790560471976401	0.7879414298018951	0.859271523178808	0.8513350559862187	0.8529297632906481	0.8495665476797553	1.0	0.8606016140865738	0.861518708730741	0.8513350559862187	0.8603021336240461	0.3281544256120528	0.7993447993447993	0.8594139650872819	0.8529297632906481	0.7935707532303813	0.8495846876128567	0.7979829814056099	0.8424053913945049	0.7965069049553208	0.8346226577273509	0.8568102444703143	0.8620689655172413	0.8105487228003785	0.8734674630619302	0.8542283133468307	0.7928730512249443	0.8562529201059025	0.8498253783469151	0.8471090415211486	0.8189368770764119	0.9233870967741936	0.7935707532303813	0.8591385331781141	0.854093907644548	0.8529297632906481	0.8551627472356331	0.8382352941176471	0.857343092976172	0.8729598588442876
ENST00000621379	0.8194481294773149	0.8916158132130538	0.3080724876441516	0.9956002514142048	1.0	0.9842866121935888	1.0	1.0	0.7600253271422541	0.9777188328912468	0.0	0.8181215176439374	1.0	0.9722738126824092	0.9780012570710244	0.979886863607794	0.8606016140865738	1.0	0.9936381709741552	0.9722738126824092	0.9896524276996552	0.3135593220338984	0.8233815210559396	0.985663082437276	0.9956002514142048	0.8187848235606262	0.9881470367591898	0.8158662775271955	1.0	0.8189817724701446	0.8387281581208823	0.9842866121935888	0.9896524276996552	0.8146414130666099	0.8910666666666667	0.9743963916158132	0.8181215176439374	0.9762536481825418	0.9893283113622096	0.9912005028284098	0.0	1.0	0.8187848235606262	0.979886863607794	0.979886863607794	1.0	0.9753250198991776	1.0	0.9765189705492172	0.9720620842572062
ENSPTRT00000089084	0.8200132538104705	0.89039098740888	0.3080724876441516	0.9930947897049592	0.9936381709741552	0.9817953546767106	0.9936381709741552	0.9936381709741552	0.7583368509919798	0.9783962889330684	0.0	0.8186878727634195	0.9531914893617022	0.9726971504307488	0.9755178907721279	0.9774011299435028	0.861518708730741	0.9936381709741552	1.0	0.9726971504307488	0.9900596421471172	0.3135593220338984	0.8210922787193974	0.9860742705570292	0.9930947897049592	0.8193505632869449	0.9893505324733765	0.8164347249834327	0.9879454926624738	0.8166980539861896	0.8382984818103695	0.9817953546767106	0.9900596421471172	0.8143343258188005	0.8898361529239377	0.9748177601060304	0.8186878727634195	0.976673293571902	1.0	0.9887005649717514	0.0	0.9852348993288592	0.8193505632869449	0.9774011299435028	0.9774011299435028	0.9893283113622096	0.9757455268389662	0.9902127659574468	0.976938369781312	0.9720620842572062
ENSMLET00000040599	0.8211020822752666	0.8878741755454084	0.2971993410214169	0.9834881320949432	0.9722738126824092	0.9963786859803414	0.9726096880547808	0.9726096880547808	0.7458843393837062	0.9870689655172412	0.0	0.8200863382427628	0.9689655172413794	1.0	0.9917184265010353	1.0	0.8513350559862187	0.9722738126824092	0.9726971504307488	1.0	0.974375237853609	0.307909604519774	0.843167701863354	0.9774111675126904	0.9834881320949432	0.8176739461655663	0.9750463425067732	0.8190705942102591	0.9753539590980598	0.8354822073233625	0.843835242771413	0.9963786859803414	0.9741207697412076	0.8106496272630458	0.8873311241396891	0.9939117199391172	0.8200863382427628	0.9961928934010152	0.9778464708912932	0.9803820340733091	0.0	0.9757412398921832	0.8176739461655663	1.0	0.9932712215320912	0.9798865394533264	0.9954308922452088	0.9774372073222648	0.9895965490992134	0.9937639198218264
ENSGGOT00000030418	0.8251756579730857	0.8932625863770978	0.3093904448105437	0.993382639159206	0.9896524276996552	0.9723627870766836	0.9890780974750442	0.9890780974750442	0.7555930772477839	0.9745364937808026	0.9475218658892128	0.8234174806545731	0.9851485148514852	0.974375237853609	0.9711950175165434	0.9803820340733091	0.8603021336240461	0.9896524276996552	0.9900596421471172	0.974375237853609	1.0	0.3135593220338984	0.8358700123406005	0.9876615746180964	0.993382639159206	0.8243451463790447	0.9890081130594084	0.8205523290269053	0.9858416360776088	0.8335373317013464	0.8421782427833102	0.9750875827170103	1.0	0.8160985942615059	0.893368010403121	0.973458602466236	0.8238032708606899	0.9759248385202584	0.9898832684824904	1.0	0.9702970297029704	0.9905660377358492	0.8243451463790447	0.9723627870766836	0.9723627870766836	0.9883223043985988	0.9751027598355844	0.9885057471264368	0.9761597181444509	0.9769094138543516
FBtr0077685	0.295668549905838	0.3013182674199624	0.3064435564435564	0.0	0.3135593220338984	0.0	0.3135593220338984	0.3135593220338984	0.3032015065913372	0.3173258003766478	0.0	0.2968885047536733	0.0	0.307909604519774	0.0	0.0	0.3281544256120528	0.3135593220338984	0.3135593220338984	0.307909604519774	0.3135593220338984	1.0	0.0	0.3076923076923077	0.0	0.28766478342749524	0.2643607164916615	0.2994350282485876	0.0	0.0	0.2970809792843692	0.0	0.3135593220338984	0.2923728813559322	0.3013182674199624	0.3135593220338984	0.2904896421845574	0.31450094161958564	0.0	0.0	0.0	0.0	0.28766478342749524	0.0	0.0	0.0	0.31450094161958564	0.0	0.31908964235949844	0.25849582172701946
ENSPCIT00000063516	0.9769262463947259	0.8439683278993945	0.0	0.8385291766586731	0.8233815210559396	0.8285262741999209	0.839917695473251	0.839917695473251	0.0	0.8408062525709584	0.9545454545454546	1.0	0.8496732026143791	0.843167701863354	0.8407541115122342	0.8225490196078431	0.7993447993447993	0.8233815210559396	0.8210922787193974	0.843167701863354	0.8358700123406005	0.0	1.0	0.8427336352408399	0.8250591016548463	0.9433416046319272	0.8427336352408399	0.9516129032258064	0.8233815210559396	0.9729083665338646	0.8170529801324503	0.8434120945134161	0.8237885462555066	0.985685071574642	0.8438150770512286	0.8452331820057779	1.0	0.8477722772277227	0.8220472440944881	0.8196140212682158	0.8513238289205702	0.8274932614555256	0.9433416046319272	0.8461538461538461	0.8285262741999209	0.8357970435477428	0.8452331820057779	0.8233815210559396	0.8505984316962443	0.0
ENSNLET00000014451	0.827195805029198	0.8978760187700667	0.30533596837944665	1.0	0.985663082437276	0.9789637709388392	0.9866024209660359	0.9866024209660359	0.7502641031058526	0.978513561113068	0.9794117647058824	0.8237309644670051	0.9942100909842844	0.9774111675126904	0.9777950915465524	0.9834881320949432	0.8594139650872819	0.985663082437276	0.9860742705570292	0.9774111675126904	0.9876615746180964	0.3076923076923077	0.8427336352408399	1.0	1.0	0.8243387498517376	0.9928029311698509	0.8195943541691377	0.9926586261143155	0.8403429971416905	0.8454843592330978	0.9816906895208416	0.987254381306426	0.8166216737369841	0.8977877676564533	0.977553178986955	0.8253494206188029	0.9800211540721588	0.9957198443579768	0.993382639159206	0.9883913764510781	1.0	0.8243387498517376	0.9789637709388392	0.9789637709388392	0.9949357226334242	0.9791984957104244	0.9914857386121754	0.9802561993183688	0.9706405693950176
ENSNLET00000041149	0.8403429971416905	0.904452690166976	0.0	0.9974563953488372	0.9956002514142048	0.9781126659490492	0.9949357226334242	0.9949357226334242	0.0	0.97158427403659	0.9794117647058824	0.8405572755417957	0.9942100909842844	0.9834881320949432	0.97928026172301	0.9819277108433736	0.8529297632906481	0.9956002514142048	0.9930947897049592	0.9834881320949432	0.993382639159206	0.0	0.8250591016548463	1.0	1.0	0.8348734431498593	1.0	0.8272398553635998	0.9956002514142048	0.8114630467571644	0.8729411764705882	0.9829153035259904	0.9955974842767296	0.8391038696537678	0.9046684974499803	0.9789637709388392	0.8427336352408399	0.9816906895208416	0.9913978494623656	0.9892434564359984	0.9883913764510781	1.0	0.8348734431498593	0.980370774263904	0.9781126659490492	0.9927325581395348	0.9789637709388392	0.9956002514142048	0.9789637709388392	0.0
ENSSHAT00000017059	0.953132530120482	0.8244227682429929	0.3172981878088963	0.8348734431498593	0.8187848235606262	0.8372935964559001	0.8217164532954007	0.8217164532954007	0.7743773744195863	0.8192799621032686	0.8803986710963455	0.9553388090349076	0.8309734513274336	0.8176739461655663	0.8370967741935483	0.8348861283643892	0.7935707532303813	0.8187848235606262	0.8193505632869449	0.8176739461655663	0.8243451463790447	0.28766478342749524	0.9433416046319272	0.8243387498517376	0.8348734431498593	1.0	0.8180856689582232	0.9417056495142138	0.8023072889355007	0.9274824886691388	0.7813136456211812	0.8397745571658615	0.8222959522229595	0.9370983446932812	0.8236417910447761	0.819895660422101	0.9557971014492752	0.8226782113628277	0.8306581059390048	0.8334002408671216	0.8090909090909091	0.8099730458221024	1.0	0.8372935964559001	0.8372935964559001	0.829650462032945	0.8219454329774615	0.7977862920391656	0.8211787027155224	0.8244988864142541
ENSPPYT00000033253	0.8221690590111643	0.8908864610703914	0.29316475701303835	1.0	0.9881470367591898	0.9789637709388392	0.9887464014655848	0.9887464014655848	0.7663624511082138	0.9758106694560671	0.9794117647058824	0.817481819478112	0.9942100909842844	0.9750463425067732	0.9777950915465524	0.9834881320949432	0.8495846876128567	0.9881470367591898	0.9893505324733765	0.9750463425067732	0.9890081130594084	0.2643607164916615	0.8427336352408399	0.9928029311698509	1.0	0.8180856689582232	1.0	0.8110787942887361	0.9879454926624738	0.8403429971416905	0.8426981541802389	0.9816906895208416	0.9885971492873218	0.8039851714550509	0.8916579223504721	0.9753991101805809	0.8196961620469083	0.9781470819157289	0.9957198443579768	0.993382639159206	0.9883913764510781	1.0	0.8180856689582232	0.9789637709388392	0.9789637709388392	0.9949357226334242	0.9772310913373462	0.987239472564866	0.9789322166971997	0.9736570247933884
ENSMODT00000020216	0.9403614457831324	0.8205951352018768	0.30906095551894563	0.8272398553635998	0.8158662775271955	0.8348771647200967	0.8169748696064486	0.8169748696064486	0.7644575770367243	0.8189246802463288	0.8006644518272426	0.9455407483341876	0.8150442477876106	0.8190705942102591	0.8346774193548387	0.8446050593701601	0.7979829814056099	0.8158662775271955	0.8164347249834327	0.8190705942102591	0.8205523290269053	0.2994350282485876	0.9516129032258064	0.8195943541691377	0.8272398553635998	0.9417056495142138	0.8110787942887361	1.0	0.8017829050865234	0.9357231149567368	0.7739307535641547	0.8373590982286635	0.8193762441937624	0.9176241480038948	0.8176716417910448	0.8177614417832583	0.9442231075697212	0.8205432333056577	0.8230337078651685	0.8289843436370935	0.7563636363636363	0.8136729222520107	0.9417056495142138	0.8348771647200967	0.8348771647200967	0.8220168742466855	0.8198102016607355	0.8011919965942954	0.8190442309972726	0.8276169265033407
ENST00000476927	0.7970634504457262	0.897745149449397	0.0	0.9956002514142048	1.0	0.9842866121935888	1.0	1.0	0.0	0.9758783429470372	0.0	0.8065023597273204	1.0	0.9753539590980598	0.9780012570710244	0.979886863607794	0.8424053913945049	1.0	0.9879454926624738	0.9753539590980598	0.9858416360776088	0.0	0.8233815210559396	0.9926586261143155	0.9956002514142048	0.8023072889355007	0.9879454926624738	0.8017829050865234	1.0	0.8189817724701446	0.8454356846473029	0.9842866121935888	0.9858416360776088	0.0	0.897745149449397	0.979024646040902	0.8065023597273204	0.979024646040902	0.9893283113622096	0.9912005028284098	0.0	1.0	0.8023072889355007	0.979886863607794	0.979886863607794	1.0	0.9753539590980598	1.0	0.9748295752490824	0.0
ENSVURT00010014039	1.0	0.8370473537604457	0.0	0.8116932422171602	0.8189817724701446	0.8136810279667422	0.8375510204081633	0.8375510204081633	0.0	0.8384332925336597	0.9545454545454546	0.9778236204228984	0.8490393412625801	0.8354822073233625	0.8153787590407309	0.8028103044496487	0.7965069049553208	0.8189817724701446	0.8166980539861896	0.8354822073233625	0.8335373317013464	0.0	0.9729083665338646	0.8403429971416905	0.8114630467571644	0.9274824886691388	0.8403429971416905	0.9357231149567368	0.8189817724701446	1.0	0.8128846942962659	0.8188736681887366	0.8193832599118943	0.9591002044989776	0.8396537510305029	0.8414384961176952	0.9769262463947259	0.8442991418062934	0.8049698795180723	0.8026365348399247	0.8554455445544554	0.8369272237196765	0.9274824886691388	0.8214693566806243	0.8136810279667422	0.8095418402120409	0.8414384961176952	0.8189817724701446	0.846751123825092	0.0
ENSPCAT00000013376	0.7855498721227622	0.8895811240721103	0.2965403624382208	0.8729411764705882	0.8387281581208823	0.876078431372549	0.8411697970502963	0.8411697970502963	0.7454323995127893	0.8473465271650069	0.7787610619469026	0.7774140752864157	0.8521008403361344	0.843835242771413	0.8811764705882353	0.8917393535146229	0.8346226577273509	0.8387281581208823	0.8382984818103695	0.843835242771413	0.8421782427833102	0.2970809792843692	0.8170529801324503	0.8454843592330978	0.8729411764705882	0.7813136456211812	0.8426981541802389	0.7739307535641547	0.8454356846473029	0.8128846942962659	1.0	0.8788235294117647	0.8372959037525064	0.7834826305440244	0.8908169727675744	0.841295852766923	0.7825362225926401	0.8439430228160847	0.8691222570532915	0.8741669933359467	0.8116438356164384	0.8658698539176627	0.7813136456211812	0.8811764705882353	0.876078431372549	0.8678431372549019	0.8430606327996975	0.8328433431331373	0.8416740199168032	0.8656174334140436
