	ENSCHAT00000001924	ENSDCDT00000037193	ENSDCDT00000022317	ENSDCDT00000022354	ENSDCDT00000032878	ENSDCDT00000022358	ENSECRT00000015671	ENSHHUT00000012419	ENSDCDT00000033353	ENSDCDT00000033352	ENSDCDT00000036980	ENSDCDT00000033391	ENSDCDT00000022327	ENSDCDT00000022366	ENSDCDT00000032899	ENSDCDT00000037108	ENSDCDT00000022385	ENSPKIT00000039748	ENSDCDT00000037171	ENSDCDT00000037172	ENSDCDT00000022291	ENSDCDT00000037034	ENSDCDT00000036979	ENSDCDT00000033241	ENSDCDT00000022133	ENSDCDT00000022111	ENSDCDT00000033387	ENSDCDT00000032702
ENSDCDT00000022366	0.6784820683903253	1.0	1.0	1.0	0.9968253968253968	1.0	0.5614317961947759	0.7227954971857411	0.9967253376995496	0.9967253376995496	1.0	0.9965345462421484	1.0	1.0	0.9965375459857174	1.0	1.0	0.5962389380530974	1.0	1.0	1.0	1.0	1.0	0.9967253376995496	1.0	1.0	0.997265892002734	0.9964695498676082
ENSDCDT00000032899	0.6917615981508998	0.99616214919645	0.9924597855227882	0.9963022879593252	1.0	0.9965375459857174	0.5058514449486505	0.7227954971857411	1.0	1.0	0.9959606160060592	1.0	0.9965375459857174	0.9965375459857174	1.0	0.9922613929492692	0.9965375459857174	0.654987486592778	0.9918419144307468	0.99616214919645	0.992710189535072	0.9959606160060592	0.9931900726392252	1.0	0.9942682460833014	0.9938084755090808	1.0	1.0
ENSDCDT00000037108	0.6993994481415354	1.0	1.0	1.0	0.9924774322968908	1.0	0.48940486925157795	0.7649025069637883	0.996652719665272	0.9926936190940088	1.0	0.9961850262279448	1.0	1.0	0.9922613929492692	1.0	1.0	0.6562289562289563	1.0	1.0	1.0	1.0	1.0	0.9928932406822488	1.0	1.0	0.9964664310954064	0.9921684650191438
ENSDCDT00000022385	0.6695373522932105	1.0	1.0	1.0	0.9967253376995496	1.0	0.5374355865413761	0.7227954971857411	0.9968859478396264	0.9968859478396264	1.0	0.9965494932068149	1.0	1.0	0.9965375459857174	1.0	1.0	0.6398176291793313	1.0	1.0	1.0	1.0	1.0	0.9968859478396264	1.0	1.0	0.9967813317239992	0.9964850615114236
ENSPKIT00000039748	0.6589312977099236	0.6566913248150639	0.635847270432313	0.6645710059171598	0.6469627694317439	0.6398176291793313	0.5391491985203453	0.7610778443113773	0.6414693381906497	0.6414693381906497	0.5845225027442371	0.6665435745937962	0.6398176291793313	0.5962389380530974	0.654987486592778	0.6562289562289563	0.6398176291793313	1.0	0.6529968454258676	0.6566913248150639	0.6398176291793313	0.6576123407109322	0.6309138042773818	0.6414693381906497	0.6530612244897959	0.645192936559843	0.5977900552486188	0.6665435745937962
ENSDCDT00000037171	0.7188040096785344	1.0	1.0	1.0	0.9920816470174204	1.0	0.4939122444291293	0.7754262198706643	0.9963133640552996	0.9921314915194964	1.0	0.9958709677419356	1.0	1.0	0.9918419144307468	1.0	1.0	0.6529968454258676	1.0	1.0	1.0	1.0	1.0	0.9923625254582484	1.0	1.0	0.9962165996689524	0.9917081260364844
ENSDCDT00000037172	0.7036387549320473	1.0	1.0	1.0	0.9963915200721696	1.0	0.5544108177720541	0.7754262198706643	0.9971087820744488	0.9965855740503629	1.0	0.9960975609756098	1.0	1.0	0.99616214919645	1.0	1.0	0.6566913248150639	1.0	1.0	1.0	1.0	1.0	0.9965855740503629	1.0	1.0	0.9963915200721696	0.9960975609756098
ENSDCDT00000022291	0.6771314250538627	1.0	1.0	1.0	0.9929022082018928	1.0	0.4804662205914094	0.7227954971857411	0.9968859478396264	0.9930949823538436	1.0	0.9964850615114236	1.0	1.0	0.992710189535072	1.0	1.0	0.6398176291793313	1.0	1.0	1.0	1.0	1.0	0.9932735426008968	1.0	1.0	0.9967253376995496	0.9926277850589778
ENSDCDT00000037034	0.7023426734037667	1.0	1.0	1.0	0.9962139138665403	1.0	0.5481682496607869	0.7736101808439384	0.996426976328718	0.996426976328718	1.0	0.9964468132356208	1.0	1.0	0.9959606160060592	1.0	1.0	0.6576123407109322	1.0	1.0	1.0	1.0	1.0	0.996426976328718	1.0	1.0	0.996288564138251	0.9958890030832476
ENSDCDT00000036979	0.7053618828525925	1.0	1.0	1.0	0.9939164526159254	1.0	0.5027160493827161	0.7736101808439384	0.9962139138665403	0.991971454058876	1.0	0.9958677685950412	1.0	1.0	0.9931900726392252	1.0	1.0	0.6309138042773818	1.0	1.0	1.0	1.0	1.0	0.9934526407682236	1.0	1.0	0.9963470319634704	0.9920424403183024
ENSDCDT00000033241	0.6818530449455438	0.9965855740503629	0.9929066834804541	0.9963022879593252	1.0	0.9968859478396264	0.4840860215053764	0.7227954971857411	1.0	1.0	0.9962139138665403	1.0	0.9968859478396264	0.9967253376995496	1.0	0.9928932406822488	0.9968859478396264	0.6414693381906497	0.9923625254582484	0.9965855740503629	0.9932735426008968	0.996426976328718	0.9934526407682236	1.0	0.9938908498506652	0.994026284348865	1.0	1.0
ENSDCDT00000022133	0.6867130550033135	1.0	1.0	1.0	0.9938084755090808	1.0	0.5019184652278178	0.7227954971857411	0.9965375459857174	0.9925	1.0	0.9964695498676082	1.0	1.0	0.9942682460833014	1.0	1.0	0.6530612244897959	1.0	1.0	1.0	1.0	1.0	0.9938908498506652	1.0	1.0	0.9965375459857174	0.9929830032745984
ENSDCDT00000022111	0.6847843514510181	1.0	1.0	1.0	0.9944147945885564	1.0	0.4982958418541241	0.7227954971857411	0.9967253376995496	0.9928172386272944	1.0	0.9964695498676082	1.0	1.0	0.9938084755090808	1.0	1.0	0.645192936559843	1.0	1.0	1.0	1.0	1.0	0.994026284348865	1.0	1.0	0.9968253968253968	0.992874109263658
ENSDCDT00000033387	0.6806827643630308	0.9964593936711662	0.9965819269386884	0.9963735267452404	1.0	0.9967253376995496	0.5632850241545894	0.7227954971857411	1.0	1.0	0.9969183359013868	1.0	0.9967813317239992	0.997265892002734	1.0	0.9964664310954064	0.9967813317239992	0.5977900552486188	0.9962165996689524	0.9963915200721696	0.9967253376995496	0.996288564138251	0.9963470319634704	1.0	0.9965375459857174	0.9968253968253968	1.0	1.0
ENSDCDT00000032702	0.6391352549889135	0.9960975609756098	0.9923456370130974	0.9963022879593252	1.0	0.9964850615114236	0.5143972669594924	0.7227954971857411	1.0	1.0	0.9958677685950412	1.0	0.9964850615114236	0.9964695498676082	1.0	0.9921684650191438	0.9964850615114236	0.6665435745937962	0.9917081260364844	0.9960975609756098	0.9926277850589778	0.9958890030832476	0.9920424403183024	1.0	0.9929830032745984	0.992874109263658	1.0	1.0
