monopterus_albus ENSMALG00000020527
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021626
cricetulus_griseus_crigri-picr ENSCGRG00015015873
mesocricetus_auratus ENSMAUG00000010221
peromyscus_maniculatus_bairdii ENSPEMG00000012460
microtus_ochrogaster ENSMOCG00000018355
jaculus_jaculus ENSJJAG00000021226
ochotona_princeps ENSOPRG00000008133
tupaia_belangeri ENSTBEG00000007309
propithecus_coquereli ENSPCOG00000005917
microcebus_murinus ENSMICG00000034800
prolemur_simus ENSPSMG00000012034
otolemur_garnettii ENSOGAG00000025671
pan_troglodytes ENSPTRG00000023092
pan_troglodytes ENSPTRG00000047549
pan_paniscus ENSPPAG00000040632
homo_sapiens ENSG00000187634
gorilla_gorilla ENSGGOG00000007721
pongo_abelii ENSPPYG00000002029
theropithecus_gelada ENSTGEG00000010275
papio_anubis ENSPANG00000024594
cercocebus_atys ENSCATG00000010873
mandrillus_leucophaeus ENSMLEG00000040473
macaca_fascicularis ENSMFAG00000042117
macaca_mulatta ENSMMUG00000005947
macaca_nemestrina ENSMNEG00000038259
rhinopithecus_bieti ENSRBIG00000040586
rhinopithecus_roxellana ENSRROG00000028589
colobus_angolensis_palliatus ENSCANG00000032793
piliocolobus_tephrosceles ENSPTEG00000013260
cebus_capucinus_imitator ENSCCAG00000033909
saimiri_boliviensis_boliviensis ENSSBOG00000034989
callithrix_jacchus ENSCJAG00000011491
aotus_nancymaae ENSANAG00000019740
capra_hircus ENSCHIG00000027069
ovis_aries ENSOARG00000008099
bos_mutus ENSBMUG00000025476
bos_taurus ENSBTAG00000008739
bison_bison_bison ENSBBBG00000015819
tursiops_truncatus ENSTTRG00000003186
sus_scrofa ENSSSCG00000033509
ursus_americanus ENSUAMG00000023755
ursus_maritimus ENSUMAG00000002863
ailuropoda_melanoleuca ENSAMEG00000016508
mustela_putorius_furo ENSMPUG00000013826
neovison_vison ENSNVIG00000004623
canis_lupus_dingo ENSCAFG00020011720
canis_lupus_familiaris ENSCAFG00000019373
vulpes_vulpes ENSVVUG00000001000
panthera_pardus ENSPPRG00000005632
panthera_tigris_altaica ENSPTIG00000014634
felis_catus ENSFCAG00000003354
pteropus_vampyrus ENSPVAG00000010826
myotis_lucifugus ENSMLUG00000007999
equus_asinus_asinus ENSEASG00005015111
equus_caballus ENSECAG00000007281
erinaceus_europaeus ENSEEUG00000013098
sorex_araneus ENSSARG00000006482
ornithorhynchus_anatinus ENSOANG00000009527
serinus_canaria ENSSCAG00000017189
xenopus_tropicalis ENSXETG00000032993
coturnix_japonica ENSCJPG00005011263
meleagris_gallopavo ENSMGAG00000003555
gallus_gallus ENSGALG00000034453
numida_meleagris ENSNMEG00000009944
anas_platyrhynchos_platyrhynchos ENSAPLG00000009193
lepidothrix_coronata ENSLCOG00000014827
calidris_pygmaea ENSCPGG00000015334
apteryx_rowi ENSARWG00000003375
apteryx_owenii ENSAOWG00000004427
dromaius_novaehollandiae ENSDNVG00000010465
calidris_pugnax ENSCPUG00000012678
manacus_vitellinus ENSMVIG00005010140
anser_brachyrhynchus ENSABRG00000007282
apteryx_haastii ENSAHAG00000009474
parus_major ENSPMJG00000014513
cyanistes_caeruleus ENSCCEG00000020112
lonchura_striata_domestica ENSLSDG00000014915
taeniopygia_guttata ENSTGUG00000003952
junco_hyemalis ENSJHYG00000006264
zonotrichia_albicollis ENSZALG00000004431
nothoprocta_perdicaria ENSNPEG00000004919
crocodylus_porosus ENSCPRG00005002933
chelonoidis_abingdonii ENSCABG00000022048
gopherus_agassizii ENSGAGG00000011466
chrysemys_picta_bellii ENSCPBG00000022110
pelodiscus_sinensis ENSPSIG00000010779
pogona_vitticeps ENSPVIG00000021868
anolis_carolinensis ENSACAG00000008644
notechis_scutatus ENSNSUG00000002436
salvator_merianae ENSSMRG00000009219
sphenodon_punctatus ENSSPUG00000018969
latimeria_chalumnae ENSLACG00000017212
lepisosteus_oculatus ENSLOCG00000007210
pygocentrus_nattereri ENSPNAG00000019840
astyanax_mexicanus ENSAMXG00000012918
ictalurus_punctatus ENSIPUG00000020906
danio_rerio ENSDARG00000077852
petromyzon_marinus ENSPMAG00000003192
