labrus_bergylta ENSLBEG00000026616
sarcophilus_harrisii ENSSHAG00000013744
monodelphis_domestica ENSMODG00000016342
phascolarctos_cinereus ENSPCIG00000005088
phascolarctos_cinereus ENSPCIG00000015269
sarcophilus_harrisii ENSSHAG00000007369
notamacropus_eugenii ENSMEUG00000006875
monodelphis_domestica ENSMODG00000015396
bos_mutus ENSBMUG00000007824
bos_taurus ENSBTAG00000018348
bison_bison_bison ENSBBBG00000015163
capra_hircus ENSCHIG00000017501
ovis_aries ENSOARG00000006753
tursiops_truncatus ENSTTRG00000006839
equus_caballus ENSECAG00000010991
equus_asinus_asinus ENSEASG00005017507
sus_scrofa ENSSSCG00000028585
ursus_maritimus ENSUMAG00000018154
ursus_americanus ENSUAMG00000025442
ailuropoda_melanoleuca ENSAMEG00000013763
neovison_vison ENSNVIG00000019738
mustela_putorius_furo ENSMPUG00000018244
canis_lupus_dingo ENSCAFG00020023134
canis_lupus_familiaris ENSCAFG00000031990
vulpes_vulpes ENSVVUG00000020790
panthera_pardus ENSPPRG00000012673
panthera_tigris_altaica ENSPTIG00000005787
felis_catus ENSFCAG00000024583
sorex_araneus ENSSARG00000005480
pteropus_vampyrus ENSPVAG00000000781
myotis_lucifugus ENSMLUG00000017372
pan_paniscus ENSPPAG00000039435
pan_troglodytes ENSPTRG00000019583
homo_sapiens ENSG00000105879
gorilla_gorilla ENSGGOG00000004921
pongo_abelii ENSPPYG00000017904
mandrillus_leucophaeus ENSMLEG00000044188
cercocebus_atys ENSCATG00000038218
macaca_fascicularis ENSMFAG00000045966
macaca_nemestrina ENSMNEG00000045034
papio_anubis ENSPANG00000021270
chlorocebus_sabaeus ENSCSAG00000011332
theropithecus_gelada ENSTGEG00000012785
rhinopithecus_roxellana ENSRROG00000032355
rhinopithecus_bieti ENSRBIG00000028031
piliocolobus_tephrosceles ENSPTEG00000038370
colobus_angolensis_palliatus ENSCANG00000018208
saimiri_boliviensis_boliviensis ENSSBOG00000026261
cebus_capucinus_imitator ENSCCAG00000036378
callithrix_jacchus ENSCJAG00000016379
aotus_nancymaae ENSANAG00000021419
macaca_mulatta ENSMMUG00000017614
nomascus_leucogenys ENSNLEG00000008660
aotus_nancymaae ENSANAG00000020103
carlito_syrichta ENSTSYG00000037255
propithecus_coquereli ENSPCOG00000026761
microcebus_murinus ENSMICG00000037843
prolemur_simus ENSPSMG00000015070
otolemur_garnettii ENSOGAG00000007082
castor_canadensis ENSCCNG00000016001
dipodomys_ordii ENSDORG00000028355
cricetulus_griseus_crigri_1.0 ENSCGRG00000017702
cricetulus_griseus_crigri-picr ENSCGRG00015004811
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009619
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021004
mesocricetus_auratus ENSMAUG00000001191
peromyscus_maniculatus_bairdii ENSPEMG00000016994
microtus_ochrogaster ENSMOCG00000016689
mus_spicilegus ENSMSIG00000003858
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018519
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020659
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017677
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029435
rattus_norvegicus ENSRNOG00000007253
meriones_unguiculatus ENSMUGG00000022953
nannospalax_galili ENSNGAG00000020933
jaculus_jaculus ENSJJAG00000001096
jaculus_jaculus ENSJJAG00000021241
octodon_degus ENSODEG00000001115
octodon_degus ENSODEG00000001936
chinchilla_lanigera ENSCLAG00000006401
cavia_aperea ENSCAPG00000014717
cavia_porcellus ENSCPOG00000006196
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002328
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005878
fukomys_damarensis ENSFDAG00000017340
urocitellus_parryii ENSUPAG00010014110
spermophilus_dauricus ENSSDAG00000001497
ictidomys_tridecemlineatus ENSSTOG00000027668
marmota_marmota_marmota ENSMMMG00000016477
oryctolagus_cuniculus ENSOCUG00000023738
tupaia_belangeri ENSTBEG00000004220
procavia_capensis ENSPCAG00000003876
loxodonta_africana ENSLAFG00000029522
ochotona_princeps ENSOPRG00000005456
ursus_maritimus ENSUMAG00000011412
vicugna_pacos ENSVPAG00000007547
pan_paniscus ENSPPAG00000006152
pan_troglodytes ENSPTRG00000028314
homo_sapiens ENSG00000175809
gorilla_gorilla ENSGGOG00000034821
pongo_abelii ENSPPYG00000020184
cercocebus_atys ENSCATG00000014814
theropithecus_gelada ENSTGEG00000022629
macaca_mulatta ENSMMUG00000003250
piliocolobus_tephrosceles ENSPTEG00000011411
aotus_nancymaae ENSANAG00000024818
loxodonta_africana ENSLAFG00000010569
mustela_putorius_furo ENSMPUG00000001387
urocitellus_parryii ENSUPAG00010011815
choloepus_hoffmanni ENSCHOG00000008836
ornithorhynchus_anatinus ENSOANG00000003181
dromaius_novaehollandiae ENSDNVG00000016608
nothoprocta_perdicaria ENSNPEG00000016113
apteryx_rowi ENSARWG00000016282
apteryx_haastii ENSAHAG00000009946
apteryx_owenii ENSAOWG00000001029
lepidothrix_coronata ENSLCOG00000008915
manacus_vitellinus ENSMVIG00005006622
ficedula_albicollis ENSFALG00000010224
lonchura_striata_domestica ENSLSDG00000014453
taeniopygia_guttata ENSTGUG00000003173
serinus_canaria ENSSCAG00000006500
junco_hyemalis ENSJHYG00000011530
zonotrichia_albicollis ENSZALG00000004154
parus_major ENSPMJG00000004923
cyanistes_caeruleus ENSCCEG00000017604
melopsittacus_undulatus ENSMUNG00000016070
calidris_pygmaea ENSCPGG00000019145
calidris_pugnax ENSCPUG00000013777
gallus_gallus ENSGALG00000038981
coturnix_japonica ENSCJPG00005006782
meleagris_gallopavo ENSMGAG00000009832
numida_meleagris ENSNMEG00000006151
anas_platyrhynchos_platyrhynchos ENSAPLG00000008876
anas_platyrhynchos_platyrhynchos ENSAPLG00000022683
anser_brachyrhynchus ENSABRG00000023130
crocodylus_porosus ENSCPRG00005013707
anas_platyrhynchos_platyrhynchos ENSAPLG00000014024
anser_brachyrhynchus ENSABRG00000008437
crocodylus_porosus ENSCPRG00005007485
gopherus_agassizii ENSGAGG00000006696
chelonoidis_abingdonii ENSCABG00000016696
chrysemys_picta_bellii ENSCPBG00000000803
pelodiscus_sinensis ENSPSIG00000016128
pogona_vitticeps ENSPVIG00000011385
anolis_carolinensis ENSACAG00000015209
notechis_scutatus ENSNSUG00000019756
salvator_merianae ENSSMRG00000015625
sphenodon_punctatus ENSSPUG00000019129
xenopus_tropicalis ENSXETG00000012262
latimeria_chalumnae ENSLACG00000009405
petromyzon_marinus ENSPMAG00000003026
drosophila_melanogaster FBgn0032812
