monopterus_albus ENSMALG00000015101
danio_rerio ENSDARG00000040566
scleropages_formosus ENSSFOG00015015600
paramormyrops_kingsleyae ENSPKIG00000008701
lepisosteus_oculatus ENSLOCG00000009784
gopherus_agassizii ENSGAGG00000021408
chelonoidis_abingdonii ENSCABG00000000738
chrysemys_picta_bellii ENSCPBG00000008828
pelodiscus_sinensis ENSPSIG00000008527
crocodylus_porosus ENSCPRG00005011430
anolis_carolinensis ENSACAG00000016920
pogona_vitticeps ENSPVIG00000008038
notechis_scutatus ENSNSUG00000003010
salvator_merianae ENSSMRG00000017351
sphenodon_punctatus ENSSPUG00000016846
calidris_pygmaea ENSCPGG00000003527
calidris_pugnax ENSCPUG00000003619
taeniopygia_guttata ENSTGUG00000001162
taeniopygia_guttata ENSTGUG00000016515
lonchura_striata_domestica ENSLSDG00000009694
serinus_canaria ENSSCAG00000011133
ficedula_albicollis ENSFALG00000007658
zonotrichia_albicollis ENSZALG00000010267
junco_hyemalis ENSJHYG00000014068
parus_major ENSPMJG00000008732
cyanistes_caeruleus ENSCCEG00000010813
lepidothrix_coronata ENSLCOG00000007723
manacus_vitellinus ENSMVIG00005010795
melopsittacus_undulatus ENSMUNG00000002946
anser_brachyrhynchus ENSABRG00000003395
anas_platyrhynchos_platyrhynchos ENSAPLG00000014272
meleagris_gallopavo ENSMGAG00000007762
gallus_gallus ENSGALG00000023920
coturnix_japonica ENSCJPG00005005220
numida_meleagris ENSNMEG00000020365
apteryx_haastii ENSAHAG00000006296
apteryx_owenii ENSAOWG00000009350
apteryx_rowi ENSARWG00000002337
dromaius_novaehollandiae ENSDNVG00000010365
nothoprocta_perdicaria ENSNPEG00000007504
calidris_pygmaea ENSCPGG00000003515
latimeria_chalumnae ENSLACG00000015279
notamacropus_eugenii ENSMEUG00000007925
phascolarctos_cinereus ENSPCIG00000002747
sarcophilus_harrisii ENSSHAG00000015838
monodelphis_domestica ENSMODG00000004139
dipodomys_ordii ENSDORG00000011023
castor_canadensis ENSCCNG00000002050
mus_spicilegus ENSMSIG00000021710
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017154
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020359
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016310
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017445
rattus_norvegicus ENSRNOG00000047933
rattus_norvegicus ENSRNOG00000048357
meriones_unguiculatus ENSMUGG00000013200
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023817
cricetulus_griseus_crigri_1.0 ENSCGRG00000018407
cricetulus_griseus_crigri-picr ENSCGRG00015025638
microtus_ochrogaster ENSMOCG00000016904
peromyscus_maniculatus_bairdii ENSPEMG00000021956
nannospalax_galili ENSNGAG00000010224
jaculus_jaculus ENSJJAG00000014498
urocitellus_parryii ENSUPAG00010017032
ictidomys_tridecemlineatus ENSSTOG00000004904
marmota_marmota_marmota ENSMMMG00000000618
spermophilus_dauricus ENSSDAG00000017538
chinchilla_lanigera ENSCLAG00000014481
octodon_degus ENSODEG00000008837
cavia_porcellus ENSCPOG00000012384
cavia_aperea ENSCAPG00000005722
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012802
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018644
fukomys_damarensis ENSFDAG00000007877
oryctolagus_cuniculus ENSOCUG00000003211
ochotona_princeps ENSOPRG00000002562
pan_paniscus ENSPPAG00000038615
pan_troglodytes ENSPTRG00000048247
homo_sapiens ENSG00000175309
gorilla_gorilla ENSGGOG00000012916
pongo_abelii ENSPPYG00000016108
macaca_mulatta ENSMMUG00000003997
macaca_fascicularis ENSMFAG00000004010
macaca_nemestrina ENSMNEG00000032543
mandrillus_leucophaeus ENSMLEG00000027095
cercocebus_atys ENSCATG00000035427
theropithecus_gelada ENSTGEG00000016803
papio_anubis ENSPANG00000016441
chlorocebus_sabaeus ENSCSAG00000008619
piliocolobus_tephrosceles ENSPTEG00000028414
colobus_angolensis_palliatus ENSCANG00000034308
rhinopithecus_bieti ENSRBIG00000005971
rhinopithecus_roxellana ENSRROG00000031673
cebus_capucinus_imitator ENSCCAG00000012765
saimiri_boliviensis_boliviensis ENSSBOG00000030213
callithrix_jacchus ENSCJAG00000012215
aotus_nancymaae ENSANAG00000035175
carlito_syrichta ENSTSYG00000000646
prolemur_simus ENSPSMG00000012269
microcebus_murinus ENSMICG00000005397
propithecus_coquereli ENSPCOG00000015955
nomascus_leucogenys ENSNLEG00000029831
otolemur_garnettii ENSOGAG00000016947
tupaia_belangeri ENSTBEG00000014248
pteropus_vampyrus ENSPVAG00000016743
myotis_lucifugus ENSMLUG00000003383
equus_asinus_asinus ENSEASG00005012577
equus_caballus ENSECAG00000013232
bos_mutus ENSBMUG00000008209
bos_taurus ENSBTAG00000013628
bison_bison_bison ENSBBBG00000001990
capra_hircus ENSCHIG00000026314
ovis_aries ENSOARG00000006386
tursiops_truncatus ENSTTRG00000010612
sus_scrofa ENSSSCG00000014030
ursus_maritimus ENSUMAG00000023919
ursus_americanus ENSUAMG00000004586
ailuropoda_melanoleuca ENSAMEG00000006429
mustela_putorius_furo ENSMPUG00000000742
neovison_vison ENSNVIG00000023182
canis_lupus_familiaris ENSCAFG00000000242
canis_lupus_dingo ENSCAFG00020003640
vulpes_vulpes ENSVVUG00000001071
panthera_tigris_altaica ENSPTIG00000021713
panthera_pardus ENSPPRG00000015475
felis_catus ENSFCAG00000015542
erinaceus_europaeus ENSEEUG00000013135
sorex_araneus ENSSARG00000003157
choloepus_hoffmanni ENSCHOG00000011165
dasypus_novemcinctus ENSDNOG00000044422
loxodonta_africana ENSLAFG00000001190
procavia_capensis ENSPCAG00000006791
echinops_telfairi ENSETEG00000005005
ornithorhynchus_anatinus ENSOANG00000004999
