anas_platyrhynchos_platyrhynchos ENSAPLG00000013146
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009226
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021101
fukomys_damarensis ENSFDAG00000012918
urocitellus_parryii ENSUPAG00010021368
ictidomys_tridecemlineatus ENSSTOG00000023480
marmota_marmota_marmota ENSMMMG00000014443
spermophilus_dauricus ENSSDAG00000019940
castor_canadensis ENSCCNG00000024897
dipodomys_ordii ENSDORG00000007695
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033111
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000114378
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019827
mus_spicilegus ENSMSIG00000013274
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018951
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029965
rattus_norvegicus ENSRNOG00000039871
meriones_unguiculatus ENSMUGG00000012323
peromyscus_maniculatus_bairdii ENSPEMG00000016152
microtus_ochrogaster ENSMOCG00000002777
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009640
cricetulus_griseus_crigri_1.0 ENSCGRG00000010818
cricetulus_griseus_crigri-picr ENSCGRG00015014952
mesocricetus_auratus ENSMAUG00000014212
nannospalax_galili ENSNGAG00000022626
oryctolagus_cuniculus ENSOCUG00000002820
ochotona_princeps ENSOPRG00000001856
tupaia_belangeri ENSTBEG00000017312
capra_hircus ENSCHIG00000016342
ovis_aries ENSOARG00000011801
bos_taurus ENSBTAG00000001889
bos_mutus ENSBMUG00000012504
bison_bison_bison ENSBBBG00000000579
tursiops_truncatus ENSTTRG00000002586
vicugna_pacos ENSVPAG00000004823
sus_scrofa ENSSSCG00000011486
equus_asinus_asinus ENSEASG00005001447
equus_caballus ENSECAG00000001334
myotis_lucifugus ENSMLUG00000027268
pteropus_vampyrus ENSPVAG00000003006
ursus_maritimus ENSUMAG00000023496
ailuropoda_melanoleuca ENSAMEG00000015374
mustela_putorius_furo ENSMPUG00000016914
neovison_vison ENSNVIG00000011751
canis_lupus_familiaris ENSCAFG00000007123
canis_lupus_dingo ENSCAFG00020010549
vulpes_vulpes ENSVVUG00000014835
panthera_tigris_altaica ENSPTIG00000019782
panthera_pardus ENSPPRG00000000662
felis_catus ENSFCAG00000045830
sorex_araneus ENSSARG00000009928
loxodonta_africana ENSLAFG00000010537
procavia_capensis ENSPCAG00000005099
echinops_telfairi ENSETEG00000007686
choloepus_hoffmanni ENSCHOG00000004965
phascolarctos_cinereus ENSPCIG00000004379
phascolarctos_cinereus ENSPCIG00000019834
phascolarctos_cinereus ENSPCIG00000012767
notamacropus_eugenii ENSMEUG00000013085
sarcophilus_harrisii ENSSHAG00000018343
monodelphis_domestica ENSMODG00000025512
ornithorhynchus_anatinus ENSOANG00000021032
latimeria_chalumnae ENSLACG00000013395
monopterus_albus ENSMALG00000020424
anabas_testudineus ENSATEG00000000624
amphiprion_percula ENSAPEG00000024010
scophthalmus_maximus ENSSMAG00000003373
labrus_bergylta ENSLBEG00000019602
esox_lucius ENSELUG00000008420
pygocentrus_nattereri ENSPNAG00000013651
astyanax_mexicanus ENSAMXG00000041608
ictalurus_punctatus ENSIPUG00000023563
danio_rerio ENSDARG00000086324
paramormyrops_kingsleyae ENSPKIG00000023719
lepisosteus_oculatus ENSLOCG00000010418
