oryzias_latipes_asm223471v1 ENSORLG00020014429
bos_taurus ENSBTAG00000049052
bos_taurus ENSBTAG00000054476
bos_taurus ENSBTAG00000050747
bos_taurus ENSBTAG00000049769
bos_taurus ENSBTAG00000051822
bos_taurus ENSBTAG00000048394
bos_taurus ENSBTAG00000053471
bos_taurus ENSBTAG00000053397
bos_taurus ENSBTAG00000048643
bos_taurus ENSBTAG00000054644
bos_taurus ENSBTAG00000050184
bos_taurus ENSBTAG00000051433
bos_taurus ENSBTAG00000049887
bos_taurus ENSBTAG00000049193
bos_taurus ENSBTAG00000054534
bos_taurus ENSBTAG00000049147
bos_taurus ENSBTAG00000051366
bos_taurus ENSBTAG00000052368
bos_taurus ENSBTAG00000048962
bos_taurus ENSBTAG00000054049
bos_taurus ENSBTAG00000051674
bos_taurus ENSBTAG00000049787
bos_taurus ENSBTAG00000054286
bos_taurus ENSBTAG00000053359
bos_taurus ENSBTAG00000053778
bos_taurus ENSBTAG00000050315
bos_taurus ENSBTAG00000048821
bos_taurus ENSBTAG00000054885
bos_taurus ENSBTAG00000052837
bos_taurus ENSBTAG00000053892
bos_taurus ENSBTAG00000054039
bos_taurus ENSBTAG00000049379
bos_taurus ENSBTAG00000049758
bos_taurus ENSBTAG00000049997
bos_taurus ENSBTAG00000054207
bos_taurus ENSBTAG00000050331
bos_taurus ENSBTAG00000052620
bos_taurus ENSBTAG00000049831
bos_taurus ENSBTAG00000053174
bos_taurus ENSBTAG00000050451
bos_taurus ENSBTAG00000050895
bos_taurus ENSBTAG00000048580
bos_taurus ENSBTAG00000052138
bos_taurus ENSBTAG00000049984
bos_taurus ENSBTAG00000053272
bos_taurus ENSBTAG00000054439
bos_taurus ENSBTAG00000051477
bos_taurus ENSBTAG00000052789
bos_taurus ENSBTAG00000050067
bos_taurus ENSBTAG00000048347
bos_taurus ENSBTAG00000050622
bos_taurus ENSBTAG00000052060
bos_taurus ENSBTAG00000052136
bos_taurus ENSBTAG00000051493
bos_taurus ENSBTAG00000049430
bos_taurus ENSBTAG00000052608
bos_taurus ENSBTAG00000052030
bos_taurus ENSBTAG00000055262
bos_taurus ENSBTAG00000049893
bos_taurus ENSBTAG00000052582
bos_taurus ENSBTAG00000054541
bos_taurus ENSBTAG00000050571
bos_taurus ENSBTAG00000053976
bos_taurus ENSBTAG00000054341
bos_taurus ENSBTAG00000050123
bos_taurus ENSBTAG00000051270
bos_taurus ENSBTAG00000051513
bos_taurus ENSBTAG00000050694
bos_taurus ENSBTAG00000052603
bos_taurus ENSBTAG00000049497
bos_taurus ENSBTAG00000050998
bos_taurus ENSBTAG00000053287
bos_taurus ENSBTAG00000048547
bos_taurus ENSBTAG00000049935
bos_taurus ENSBTAG00000048482
bos_taurus ENSBTAG00000055119
bos_taurus ENSBTAG00000048942
bos_taurus ENSBTAG00000049239
bos_taurus ENSBTAG00000052338
bos_taurus ENSBTAG00000052021
bos_taurus ENSBTAG00000053168
bos_taurus ENSBTAG00000055132
bos_taurus ENSBTAG00000050033
bos_taurus ENSBTAG00000053712
bos_taurus ENSBTAG00000053089
bos_taurus ENSBTAG00000050796
bos_taurus ENSBTAG00000050915
bos_taurus ENSBTAG00000053553
bos_taurus ENSBTAG00000053260
bos_taurus ENSBTAG00000051961
bos_taurus ENSBTAG00000048341
bos_taurus ENSBTAG00000049971
bos_taurus ENSBTAG00000053235
bos_taurus ENSBTAG00000048382
bos_taurus ENSBTAG00000048455
bos_taurus ENSBTAG00000051310
bos_taurus ENSBTAG00000053404
bos_taurus ENSBTAG00000050638
bos_taurus ENSBTAG00000048725
bos_taurus ENSBTAG00000055228
bos_taurus ENSBTAG00000050294
bos_taurus ENSBTAG00000049998
bos_taurus ENSBTAG00000049243
bos_taurus ENSBTAG00000050492
bos_taurus ENSBTAG00000050345
bos_taurus ENSBTAG00000055134
bos_taurus ENSBTAG00000052400
bos_taurus ENSBTAG00000050538
bos_taurus ENSBTAG00000055253
bos_taurus ENSBTAG00000049258
bos_taurus ENSBTAG00000054165
bos_taurus ENSBTAG00000051182
bos_taurus ENSBTAG00000054449
bos_taurus ENSBTAG00000048846
bos_taurus ENSBTAG00000053124
bos_taurus ENSBTAG00000048974
bos_taurus ENSBTAG00000053111
bos_taurus ENSBTAG00000049669
bos_taurus ENSBTAG00000052433
bos_taurus ENSBTAG00000051141
bos_taurus ENSBTAG00000051645
bos_taurus ENSBTAG00000051160
bos_taurus ENSBTAG00000053204
bos_taurus ENSBTAG00000052178
bos_taurus ENSBTAG00000055244
bos_taurus ENSBTAG00000054670
bos_taurus ENSBTAG00000051334
bos_taurus ENSBTAG00000049264
bos_taurus ENSBTAG00000053798
bos_taurus ENSBTAG00000051863
bos_taurus ENSBTAG00000048330
bos_taurus ENSBTAG00000052859
bos_taurus ENSBTAG00000051065
bos_taurus ENSBTAG00000054318
bos_taurus ENSBTAG00000054554
bos_taurus ENSBTAG00000050753
bos_taurus ENSBTAG00000048521
bos_taurus ENSBTAG00000052639
bos_taurus ENSBTAG00000048573
bos_taurus ENSBTAG00000052421
bos_taurus ENSBTAG00000050121
bos_taurus ENSBTAG00000050782
bos_taurus ENSBTAG00000053731
bos_taurus ENSBTAG00000048563
bos_taurus ENSBTAG00000049455
bos_taurus ENSBTAG00000052766
bos_taurus ENSBTAG00000050570
bos_mutus ENSBMUG00000005223
bos_taurus ENSBTAG00000051626
bos_taurus ENSBTAG00000054860
bos_taurus ENSBTAG00000052614
bos_taurus ENSBTAG00000050335
bos_taurus ENSBTAG00000051236
bos_taurus ENSBTAG00000051848
bos_taurus ENSBTAG00000051311
bos_taurus ENSBTAG00000051361
bos_taurus ENSBTAG00000054143
bos_taurus ENSBTAG00000051190
bos_taurus ENSBTAG00000048915
bos_taurus ENSBTAG00000051035
bos_taurus ENSBTAG00000052052
ovis_aries ENSOARG00000014680
bos_taurus ENSBTAG00000053576
bos_taurus ENSBTAG00000051800
ovis_aries ENSOARG00000006531
bos_taurus ENSBTAG00000053939
bos_taurus ENSBTAG00000051406
bos_taurus ENSBTAG00000053762
bos_taurus ENSBTAG00000051396
bos_taurus ENSBTAG00000053941
bos_taurus ENSBTAG00000049470
bos_taurus ENSBTAG00000055251
bos_taurus ENSBTAG00000049235
bos_taurus ENSBTAG00000053987
bos_taurus ENSBTAG00000051558
bos_taurus ENSBTAG00000051290
bos_taurus ENSBTAG00000048462
bos_taurus ENSBTAG00000055315
bos_taurus ENSBTAG00000049689
bos_taurus ENSBTAG00000052411
bos_taurus ENSBTAG00000051931
bos_taurus ENSBTAG00000048533
bos_taurus ENSBTAG00000055301
bos_mutus ENSBMUG00000004498
bos_taurus ENSBTAG00000049792
bos_taurus ENSBTAG00000054710
bos_taurus ENSBTAG00000053388
bos_taurus ENSBTAG00000048762
bos_taurus ENSBTAG00000051389
bos_taurus ENSBTAG00000052418
bos_taurus ENSBTAG00000052324
bos_taurus ENSBTAG00000050509
bos_taurus ENSBTAG00000050665
bison_bison_bison ENSBBBG00000009090
ovis_aries ENSOARG00000009173
bos_taurus ENSBTAG00000051025
bos_taurus ENSBTAG00000050160
bos_taurus ENSBTAG00000053534
bos_taurus ENSBTAG00000054629
ovis_aries ENSOARG00000013123
bos_taurus ENSBTAG00000053045
bos_mutus ENSBMUG00000013966
bos_taurus ENSBTAG00000049148
bos_taurus ENSBTAG00000049121
bos_mutus ENSBMUG00000009101
bos_taurus ENSBTAG00000055031
bos_taurus ENSBTAG00000048826
bos_taurus ENSBTAG00000048975
bos_taurus ENSBTAG00000054650
bos_taurus ENSBTAG00000048799
bos_mutus ENSBMUG00000022794
bos_taurus ENSBTAG00000051438
bos_taurus ENSBTAG00000053125
bos_taurus ENSBTAG00000049313
bos_taurus ENSBTAG00000053531
ovis_aries ENSOARG00000004042
capra_hircus ENSCHIG00000026896
bos_taurus ENSBTAG00000051568
capra_hircus ENSCHIG00000009883
bos_taurus ENSBTAG00000049176
bos_taurus ENSBTAG00000053209
bos_taurus ENSBTAG00000052786
bos_taurus ENSBTAG00000055135
ovis_aries ENSOARG00000016639
bos_taurus ENSBTAG00000052470
bos_taurus ENSBTAG00000049783
ovis_aries ENSOARG00000013517
bos_taurus ENSBTAG00000050072
bos_taurus ENSBTAG00000049593
bos_taurus ENSBTAG00000055274
bos_mutus ENSBMUG00000022323
bos_taurus ENSBTAG00000055168
bos_taurus ENSBTAG00000048649
bos_taurus ENSBTAG00000050908
bos_taurus ENSBTAG00000050999
bos_taurus ENSBTAG00000049207
bos_mutus ENSBMUG00000001709
bos_taurus ENSBTAG00000054613
bos_taurus ENSBTAG00000050287
bos_taurus ENSBTAG00000049349
bos_taurus ENSBTAG00000051943
bos_taurus ENSBTAG00000053945
bos_taurus ENSBTAG00000052888
bos_taurus ENSBTAG00000039523
bos_taurus ENSBTAG00000050505
bos_taurus ENSBTAG00000053752
capra_hircus ENSCHIG00000000926
bos_taurus ENSBTAG00000054630
bos_taurus ENSBTAG00000048654
bos_taurus ENSBTAG00000054421
bos_taurus ENSBTAG00000051068
ovis_aries ENSOARG00000014454
lepisosteus_oculatus ENSLOCG00000000690
latimeria_chalumnae ENSLACG00000012050
hippocampus_comes ENSHCOG00000005274
hippocampus_comes ENSHCOG00000000154
astyanax_mexicanus ENSAMXG00000036492
latimeria_chalumnae ENSLACG00000012454
latimeria_chalumnae ENSLACG00000014320
latimeria_chalumnae ENSLACG00000009237
latimeria_chalumnae ENSLACG00000003646
latimeria_chalumnae ENSLACG00000016335
ciona_savignyi ENSCSAVG00000002537
