eptatretus_burgeri ENSEBUG00000010280
numida_meleagris ENSNMEG00000007543
calidris_pugnax ENSCPUG00000017721
calidris_pygmaea ENSCPGG00000018269
lepidothrix_coronata ENSLCOG00000015651
melopsittacus_undulatus ENSMUNG00000006915
apteryx_haastii ENSAHAG00000017735
apteryx_rowi ENSARWG00000012071
apteryx_owenii ENSAOWG00000006530
dromaius_novaehollandiae ENSDNVG00000014802
nothoprocta_perdicaria ENSNPEG00000005193
junco_hyemalis ENSJHYG00000016810
zonotrichia_albicollis ENSZALG00000010020
serinus_canaria ENSSCAG00000015730
ficedula_albicollis ENSFALG00000003563
taeniopygia_guttata ENSTGUG00000001633
lonchura_striata_domestica ENSLSDG00000007876
taeniopygia_guttata ENSTGUG00000015065
parus_major ENSPMJG00000012371
cyanistes_caeruleus ENSCCEG00000012418
pan_paniscus ENSPPAG00000041878
pan_troglodytes ENSPTRG00000018097
gorilla_gorilla ENSGGOG00000040633
pongo_abelii ENSPPYG00000016539
nomascus_leucogenys ENSNLEG00000036033
macaca_fascicularis ENSMFAG00000037865
macaca_mulatta ENSMMUG00000008444
papio_anubis ENSPANG00000018521
chlorocebus_sabaeus ENSCSAG00000010178
rhinopithecus_roxellana ENSRROG00000036549
rhinopithecus_bieti ENSRBIG00000037818
colobus_angolensis_palliatus ENSCANG00000043450
piliocolobus_tephrosceles ENSPTEG00000031998
callithrix_jacchus ENSCJAG00000041232
saimiri_boliviensis_boliviensis ENSSBOG00000027800
aotus_nancymaae ENSANAG00000038041
carlito_syrichta ENSTSYG00000001163
prolemur_simus ENSPSMG00000010982
microcebus_murinus ENSMICG00000008182
microcebus_murinus ENSMICG00000027570
propithecus_coquereli ENSPCOG00000016067
otolemur_garnettii ENSOGAG00000002814
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005073
fukomys_damarensis ENSFDAG00000014279
cavia_aperea ENSCAPG00000017582
cavia_porcellus ENSCPOG00000014893
chinchilla_lanigera ENSCLAG00000009182
castor_canadensis ENSCCNG00000000537
urocitellus_parryii ENSUPAG00010015552
tupaia_belangeri ENSTBEG00000005679
neovison_vison ENSNVIG00000011097
ursus_maritimus ENSUMAG00000010189
equus_caballus ENSECAG00000014175
prolemur_simus ENSPSMG00000012442
bos_mutus ENSBMUG00000013192
sorex_araneus ENSSARG00000003065
oryctolagus_cuniculus ENSOCUG00000029416
ochotona_princeps ENSOPRG00000011622
dasypus_novemcinctus ENSDNOG00000032651
choloepus_hoffmanni ENSCHOG00000006861
ovis_aries ENSOARG00000012870
capra_hircus ENSCHIG00000000509
bison_bison_bison ENSBBBG00000013542
tursiops_truncatus ENSTTRG00000014406
vicugna_pacos ENSVPAG00000011000
erinaceus_europaeus ENSEEUG00000009590
pteropus_vampyrus ENSPVAG00000014978
equus_asinus_asinus ENSEASG00005021290
canis_lupus_dingo ENSCAFG00020007162
canis_lupus_familiaris ENSCAFG00000001378
vulpes_vulpes ENSVVUG00000026201
ursus_americanus ENSUAMG00000024685
panthera_tigris_altaica ENSPTIG00000011843
ailuropoda_melanoleuca ENSAMEG00000000425
mustela_putorius_furo ENSMPUG00000003927
felis_catus ENSFCAG00000027782
panthera_pardus ENSPPRG00000002933
sus_scrofa ENSSSCG00000001556
bos_taurus ENSBTAG00000020783
theropithecus_gelada ENSTGEG00000029527
macaca_nemestrina ENSMNEG00000045205
cercocebus_atys ENSCATG00000041963
mandrillus_leucophaeus ENSMLEG00000043294
homo_sapiens ENSG00000112062
cebus_capucinus_imitator ENSCCAG00000030908
propithecus_coquereli ENSPCOG00000020496
microcebus_murinus ENSMICG00000042219
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015825
octodon_degus ENSODEG00000016354
ictidomys_tridecemlineatus ENSSTOG00000020831
spermophilus_dauricus ENSSDAG00000005892
marmota_marmota_marmota ENSMMMG00000024347
ornithorhynchus_anatinus ENSOANG00000022285
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023646
mus_spicilegus ENSMSIG00000009527
meriones_unguiculatus ENSMUGG00000023518
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022241
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053436
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021328
rattus_norvegicus ENSRNOG00000000513
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021380
peromyscus_maniculatus_bairdii ENSPEMG00000016661
cricetulus_griseus_crigri_1.0 ENSCGRG00000002279
cricetulus_griseus_crigri-picr ENSCGRG00015015770
mesocricetus_auratus ENSMAUG00000015940
microtus_ochrogaster ENSMOCG00000003170
nannospalax_galili ENSNGAG00000010289
jaculus_jaculus ENSJJAG00000016348
dipodomys_ordii ENSDORG00000027533
myotis_lucifugus ENSMLUG00000005967
loxodonta_africana ENSLAFG00000005132
echinops_telfairi ENSETEG00000019565
procavia_capensis ENSPCAG00000016343
phascolarctos_cinereus ENSPCIG00000021301
notamacropus_eugenii ENSMEUG00000010511
sarcophilus_harrisii ENSSHAG00000001726
monodelphis_domestica ENSMODG00000013704
ornithorhynchus_anatinus ENSOANG00000001768
xenopus_tropicalis ENSXETG00000000438
latimeria_chalumnae ENSLACG00000001584
petromyzon_marinus ENSPMAG00000008420
ciona_savignyi ENSCSAVG00000003142
drosophila_melanogaster FBgn0024846
