notechis_scutatus ENSNSUG00000007728
meriones_unguiculatus ENSMUGG00000004457
nannospalax_galili ENSNGAG00000003012
jaculus_jaculus ENSJJAG00000022632
dipodomys_ordii ENSDORG00000006647
chinchilla_lanigera ENSCLAG00000009664
octodon_degus ENSODEG00000014897
cavia_porcellus ENSCPOG00000008098
cavia_aperea ENSCAPG00000010121
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007108
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010657
fukomys_damarensis ENSFDAG00000007845
castor_canadensis ENSCCNG00000030199
spermophilus_dauricus ENSSDAG00000008402
marmota_marmota_marmota ENSMMMG00000018157
ictidomys_tridecemlineatus ENSSTOG00000024753
urocitellus_parryii ENSUPAG00010009570
capra_hircus ENSCHIG00000016892
ovis_aries ENSOARG00000010270
bos_taurus ENSBTAG00000039696
bos_mutus ENSBMUG00000018741
bison_bison_bison ENSBBBG00000022746
tursiops_truncatus ENSTTRG00000001697
sus_scrofa ENSSSCG00000013503
vicugna_pacos ENSVPAG00000007638
equus_caballus ENSECAG00000005602
equus_asinus_asinus ENSEASG00005022388
myotis_lucifugus ENSMLUG00000015032
pteropus_vampyrus ENSPVAG00000016927
ailuropoda_melanoleuca ENSAMEG00000002106
ursus_maritimus ENSUMAG00000007615
neovison_vison ENSNVIG00000007523
mustela_putorius_furo ENSMPUG00000004914
canis_lupus_dingo ENSCAFG00020018520
canis_lupus_familiaris ENSCAFG00000019109
vulpes_vulpes ENSVVUG00000008254
panthera_tigris_altaica ENSPTIG00000021704
panthera_pardus ENSPPRG00000007526
felis_catus ENSFCAG00000014152
sorex_araneus ENSSARG00000013628
ursus_americanus ENSUAMG00000019211
prolemur_simus ENSPSMG00000019546
erinaceus_europaeus ENSEEUG00000000966
echinops_telfairi ENSETEG00000019107
loxodonta_africana ENSLAFG00000009357
choloepus_hoffmanni ENSCHOG00000013397
phascolarctos_cinereus ENSPCIG00000006337
notamacropus_eugenii ENSMEUG00000014549
sarcophilus_harrisii ENSSHAG00000010563
monodelphis_domestica ENSMODG00000000858
xenopus_tropicalis ENSXETG00000024151
petromyzon_marinus ENSPMAG00000009823
anolis_carolinensis ENSACAG00000013229
pogona_vitticeps ENSPVIG00000023373
salvator_merianae ENSSMRG00000013810
sphenodon_punctatus ENSSPUG00000010859
gopherus_agassizii ENSGAGG00000014755
chelonoidis_abingdonii ENSCABG00000001762
chrysemys_picta_bellii ENSCPBG00000011087
scleropages_formosus ENSSFOG00015002989
scleropages_formosus ENSSFOG00015011331
paramormyrops_kingsleyae ENSPKIG00000008906
oryzias_latipes_asm223471v1 ENSORLG00020015424
oryzias_latipes_asm223469v1 ENSORLG00015011288
oryzias_latipes_asm223467v1 ENSORLG00000016840
oryzias_melastigma ENSOMEG00000008405
gasterosteus_aculeatus ENSGACG00000011536
amphiprion_percula ENSAPEG00000023820
amphiprion_percula ENSAPEG00000023818
amphiprion_ocellaris ENSAOCG00000007932
acanthochromis_polyacanthus ENSAPOG00000011768
stegastes_partitus ENSSPAG00000007148
pundamilia_nyererei ENSPNYG00000022375
haplochromis_burtoni ENSHBUG00000008308
astatotilapia_calliptera ENSACLG00000000617
maylandia_zebra ENSMZEG00005008584
oreochromis_niloticus ENSONIG00000002233
neolamprologus_brichardi ENSNBRG00000001137
amphilophus_citrinellus ENSACIG00000013166
xiphophorus_maculatus ENSXMAG00000013357
xiphophorus_couchianus ENSXCOG00000010192
gambusia_affinis ENSGAFG00000016389
poecilia_formosa ENSPFOG00000018674
poecilia_latipinna ENSPLAG00000005740
poecilia_mexicana ENSPMEG00000007491
poecilia_reticulata ENSPREG00000011761
cyprinodon_variegatus ENSCVAG00000019055
fundulus_heteroclitus ENSFHEG00000022261
kryptolebias_marmoratus ENSKMAG00000000478
seriola_dumerili ENSSDUG00000008997
seriola_lalandi_dorsalis ENSSLDG00000003002
scophthalmus_maximus ENSSMAG00000008749
mastacembelus_armatus ENSMAMG00000002697
monopterus_albus ENSMALG00000019840
anabas_testudineus ENSATEG00000004654
mola_mola ENSMMOG00000020426
labrus_bergylta ENSLBEG00000019273
takifugu_rubripes ENSTRUG00000009238
tetraodon_nigroviridis ENSTNIG00000015453
cynoglossus_semilaevis ENSCSEG00000000300
periophthalmus_magnuspinnatus ENSPMGG00000015950
hippocampus_comes ENSHCOG00000019657
gadus_morhua ENSGMOG00000014780
esox_lucius ENSELUG00000017396
pygocentrus_nattereri ENSPNAG00000010249
pygocentrus_nattereri ENSPNAG00000009550
astyanax_mexicanus ENSAMXG00000034569
danio_rerio ENSDARG00000062109
pygocentrus_nattereri ENSPNAG00000023835
astyanax_mexicanus ENSAMXG00000034696
ictalurus_punctatus ENSIPUG00000018194
danio_rerio ENSDARG00000094243
amphiprion_percula ENSAPEG00000013205
amphiprion_ocellaris ENSAOCG00000011804
acanthochromis_polyacanthus ENSAPOG00000001513
stegastes_partitus ENSSPAG00000012770
fundulus_heteroclitus ENSFHEG00000009960
cyprinodon_variegatus ENSCVAG00000007115
xiphophorus_couchianus ENSXCOG00000014169
xiphophorus_maculatus ENSXMAG00000010169
gambusia_affinis ENSGAFG00000019149
poecilia_latipinna ENSPLAG00000007939
poecilia_mexicana ENSPMEG00000014531
poecilia_formosa ENSPFOG00000014354
poecilia_reticulata ENSPREG00000010620
kryptolebias_marmoratus ENSKMAG00000013744
oryzias_latipes_asm223467v1 ENSORLG00000014252
oryzias_latipes_asm223469v1 ENSORLG00015012656
oryzias_latipes_asm223471v1 ENSORLG00020014119
oryzias_melastigma ENSOMEG00000011520
haplochromis_burtoni ENSHBUG00000008226
astatotilapia_calliptera ENSACLG00000009516
maylandia_zebra ENSMZEG00005000332
pundamilia_nyererei ENSPNYG00000013375
neolamprologus_brichardi ENSNBRG00000021501
oreochromis_niloticus ENSONIG00000001135
amphilophus_citrinellus ENSACIG00000017884
seriola_lalandi_dorsalis ENSSLDG00000004093
takifugu_rubripes ENSTRUG00000016015
tetraodon_nigroviridis ENSTNIG00000017190
scophthalmus_maximus ENSSMAG00000014616
cynoglossus_semilaevis ENSCSEG00000003539
seriola_dumerili ENSSDUG00000012806
seriola_lalandi_dorsalis ENSSLDG00000022649
gambusia_affinis ENSGAFG00000019150
mastacembelus_armatus ENSMAMG00000002868
monopterus_albus ENSMALG00000010252
anabas_testudineus ENSATEG00000008312
mola_mola ENSMMOG00000008749
labrus_bergylta ENSLBEG00000022182
gasterosteus_aculeatus ENSGACG00000009807
periophthalmus_magnuspinnatus ENSPMGG00000000965
hippocampus_comes ENSHCOG00000000441
gadus_morhua ENSGMOG00000012057
esox_lucius ENSELUG00000008738
lepisosteus_oculatus ENSLOCG00000006271
latimeria_chalumnae ENSLACG00000005422
apteryx_rowi ENSARWG00000006304
eptatretus_burgeri ENSEBUG00000005103
