sarcophilus_harrisii ENSSHAG00000015723
tetraodon_nigroviridis ENSTNIG00000000048
hippocampus_comes ENSHCOG00000011409
esox_lucius ENSELUG00000017792
pygocentrus_nattereri ENSPNAG00000006964
astyanax_mexicanus ENSAMXG00000026266
ictalurus_punctatus ENSIPUG00000003254
danio_rerio ENSDARG00000061049
paramormyrops_kingsleyae ENSPKIG00000017797
scleropages_formosus ENSSFOG00015015797
scleropages_formosus ENSSFOG00015020463
paramormyrops_kingsleyae ENSPKIG00000008094
gadus_morhua ENSGMOG00000018118
paramormyrops_kingsleyae ENSPKIG00000020571
paramormyrops_kingsleyae ENSPKIG00000006486
scleropages_formosus ENSSFOG00015000302
takifugu_rubripes ENSTRUG00000008666
tetraodon_nigroviridis ENSTNIG00000001637
gasterosteus_aculeatus ENSGACG00000014863
oryzias_latipes_asm223467v1 ENSORLG00000014994
oryzias_latipes_asm223471v1 ENSORLG00020017630
oryzias_latipes_asm223469v1 ENSORLG00015015581
oryzias_melastigma ENSOMEG00000019490
scophthalmus_maximus ENSSMAG00000011880
cynoglossus_semilaevis ENSCSEG00000008630
seriola_lalandi_dorsalis ENSSLDG00000014742
seriola_dumerili ENSSDUG00000010559
mastacembelus_armatus ENSMAMG00000008646
monopterus_albus ENSMALG00000000392
anabas_testudineus ENSATEG00000006960
amphiprion_percula ENSAPEG00000000715
amphiprion_ocellaris ENSAOCG00000022751
acanthochromis_polyacanthus ENSAPOG00000016661
stegastes_partitus ENSSPAG00000011698
maylandia_zebra ENSMZEG00005004523
haplochromis_burtoni ENSHBUG00000019266
astatotilapia_calliptera ENSACLG00000021157
pundamilia_nyererei ENSPNYG00000007360
neolamprologus_brichardi ENSNBRG00000005302
oreochromis_niloticus ENSONIG00000020605
amphilophus_citrinellus ENSACIG00000007838
fundulus_heteroclitus ENSFHEG00000001492
cyprinodon_variegatus ENSCVAG00000023263
xiphophorus_maculatus ENSXMAG00000011941
xiphophorus_couchianus ENSXCOG00000017903
poecilia_formosa ENSPFOG00000020518
poecilia_mexicana ENSPMEG00000003518
poecilia_latipinna ENSPLAG00000000568
poecilia_reticulata ENSPREG00000003859
gambusia_affinis ENSGAFG00000000340
kryptolebias_marmoratus ENSKMAG00000001609
mola_mola ENSMMOG00000015696
labrus_bergylta ENSLBEG00000000133
periophthalmus_magnuspinnatus ENSPMGG00000007094
hippocampus_comes ENSHCOG00000005669
esox_lucius ENSELUG00000001348
pygocentrus_nattereri ENSPNAG00000002707
astyanax_mexicanus ENSAMXG00000026125
ictalurus_punctatus ENSIPUG00000023692
danio_rerio ENSDARG00000060092
lepisosteus_oculatus ENSLOCG00000017585
phascolarctos_cinereus ENSPCIG00000021000
notamacropus_eugenii ENSMEUG00000012790
ornithorhynchus_anatinus ENSOANG00000012729
anolis_carolinensis ENSACAG00000028814
pogona_vitticeps ENSPVIG00000009016
notechis_scutatus ENSNSUG00000004088
salvator_merianae ENSSMRG00000017132
sphenodon_punctatus ENSSPUG00000013257
apteryx_haastii ENSAHAG00000015468
apteryx_owenii ENSAOWG00000015534
apteryx_rowi ENSARWG00000015106
melopsittacus_undulatus ENSMUNG00000014775
crocodylus_porosus ENSCPRG00005004311
chelonoidis_abingdonii ENSCABG00000014611
gopherus_agassizii ENSGAGG00000010080
chrysemys_picta_bellii ENSCPBG00000000531
latimeria_chalumnae ENSLACG00000003746
apteryx_owenii ENSAOWG00000004122
apteryx_haastii ENSAHAG00000001150
apteryx_rowi ENSARWG00000011439
calidris_pygmaea ENSCPGG00000002897
calidris_pugnax ENSCPUG00000005798
manacus_vitellinus ENSMVIG00005006158
lepidothrix_coronata ENSLCOG00000009917
taeniopygia_guttata ENSTGUG00000006009
lonchura_striata_domestica ENSLSDG00000010106
serinus_canaria ENSSCAG00000013865
junco_hyemalis ENSJHYG00000000668
cyanistes_caeruleus ENSCCEG00000012927
parus_major ENSPMJG00000005872
ficedula_albicollis ENSFALG00000015319
numida_meleagris ENSNMEG00000016503
coturnix_japonica ENSCJPG00005006526
anser_brachyrhynchus ENSABRG00000009317
chrysemys_picta_bellii ENSCPBG00000027245
notechis_scutatus ENSNSUG00000017765
anolis_carolinensis ENSACAG00000027807
salvator_merianae ENSSMRG00000019926
xenopus_tropicalis ENSXETG00000014865
latimeria_chalumnae ENSLACG00000018778
fundulus_heteroclitus ENSFHEG00000006541
cyprinodon_variegatus ENSCVAG00000014201
poecilia_formosa ENSPFOG00000011876
poecilia_reticulata ENSPREG00000015486
xiphophorus_maculatus ENSXMAG00000021148
kryptolebias_marmoratus ENSKMAG00000014421
oryzias_latipes_asm223471v1 ENSORLG00020007517
oryzias_latipes_asm223467v1 ENSORLG00000009346
oryzias_latipes_asm223469v1 ENSORLG00015003366
oryzias_melastigma ENSOMEG00000002075
tetraodon_nigroviridis ENSTNIG00000002990
gasterosteus_aculeatus ENSGACG00000003282
mola_mola ENSMMOG00000013222
amphilophus_citrinellus ENSACIG00000014501
stegastes_partitus ENSSPAG00000021975
anabas_testudineus ENSATEG00000009807
monopterus_albus ENSMALG00000020815
cynoglossus_semilaevis ENSCSEG00000020339
amphiprion_ocellaris ENSAOCG00000006889
amphiprion_percula ENSAPEG00000021651
acanthochromis_polyacanthus ENSAPOG00000019601
maylandia_zebra ENSMZEG00005011880
astatotilapia_calliptera ENSACLG00000014682
haplochromis_burtoni ENSHBUG00000008401
oreochromis_niloticus ENSONIG00000000250
neolamprologus_brichardi ENSNBRG00000006517
labrus_bergylta ENSLBEG00000005754
seriola_dumerili ENSSDUG00000018530
seriola_lalandi_dorsalis ENSSLDG00000022379
scophthalmus_maximus ENSSMAG00000006753
mastacembelus_armatus ENSMAMG00000009308
gadus_morhua ENSGMOG00000018172
danio_rerio ENSDARG00000059854
lepisosteus_oculatus ENSLOCG00000018366
eptatretus_burgeri ENSEBUG00000002852
