eptatretus_burgeri ENSEBUG00000007997
ictidomys_tridecemlineatus ENSSTOG00000004628
propithecus_coquereli ENSPCOG00000024105
microcebus_murinus ENSMICG00000014688
equus_caballus ENSECAG00000019217
equus_asinus_asinus ENSEASG00005003658
pteropus_vampyrus ENSPVAG00000011508
sorex_araneus ENSSARG00000007154
vulpes_vulpes ENSVVUG00000008380
canis_lupus_dingo ENSCAFG00020004201
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019188
mus_spicilegus ENSMSIG00000001308
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024469
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025390
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025912
meriones_unguiculatus ENSMUGG00000021520
peromyscus_maniculatus_bairdii ENSPEMG00000021723
microtus_ochrogaster ENSMOCG00000001512
cricetulus_griseus_crigri-picr ENSCGRG00015003676
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024722
cricetulus_griseus_crigri_1.0 ENSCGRG00000017277
mesocricetus_auratus ENSMAUG00000008869
nannospalax_galili ENSNGAG00000002830
jaculus_jaculus ENSJJAG00000012665
chinchilla_lanigera ENSCLAG00000017145
octodon_degus ENSODEG00000012125
cavia_porcellus ENSCPOG00000011675
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005219
fukomys_damarensis ENSFDAG00000016905
oryctolagus_cuniculus ENSOCUG00000003190
tursiops_truncatus ENSTTRG00000005822
bison_bison_bison ENSBBBG00000009948
ailuropoda_melanoleuca ENSAMEG00000013724
ursus_maritimus ENSUMAG00000000881
canis_lupus_familiaris ENSCAFG00000007038
panthera_tigris_altaica ENSPTIG00000017655
panthera_pardus ENSPPRG00000023569
felis_catus ENSFCAG00000014661
vicugna_pacos ENSVPAG00000000720
carlito_syrichta ENSTSYG00000009108
mandrillus_leucophaeus ENSMLEG00000029270
mustela_putorius_furo ENSMPUG00000017906
neovison_vison ENSNVIG00000019208
ursus_americanus ENSUAMG00000023505
erinaceus_europaeus ENSEEUG00000008593
capra_hircus ENSCHIG00000027045
ovis_aries ENSOARG00000000910
myotis_lucifugus ENSMLUG00000007479
chlorocebus_sabaeus ENSCSAG00000012775
theropithecus_gelada ENSTGEG00000008654
pongo_abelii ENSPPYG00000010888
pan_troglodytes ENSPTRG00000013356
pan_troglodytes ENSPTRG00000050703
rhinopithecus_roxellana ENSRROG00000037657
otolemur_garnettii ENSOGAG00000002344
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008893
rattus_norvegicus ENSRNOG00000007738
bos_mutus ENSBMUG00000015180
bos_taurus ENSBTAG00000008840
sus_scrofa ENSSSCG00000007228
loxodonta_africana ENSLAFG00000009965
cavia_aperea ENSCAPG00000008998
tupaia_belangeri ENSTBEG00000011013
procavia_capensis ENSPCAG00000003330
echinops_telfairi ENSETEG00000008488
choloepus_hoffmanni ENSCHOG00000010602
dasypus_novemcinctus ENSDNOG00000048020
notamacropus_eugenii ENSMEUG00000012654
apteryx_owenii ENSAOWG00000002382
serinus_canaria ENSSCAG00000014333
crocodylus_porosus ENSCPRG00005007684
chelonoidis_abingdonii ENSCABG00000016878
gopherus_agassizii ENSGAGG00000020838
monodelphis_domestica ENSMODG00000019497
phascolarctos_cinereus ENSPCIG00000008233
sarcophilus_harrisii ENSSHAG00000014206
anas_platyrhynchos_platyrhynchos ENSAPLG00000014289
salvator_merianae ENSSMRG00000019515
xenopus_tropicalis ENSXETG00000024014
latimeria_chalumnae ENSLACG00000008310
danio_rerio ENSDARG00000037846
ictalurus_punctatus ENSIPUG00000017475
esox_lucius ENSELUG00000011006
scleropages_formosus ENSSFOG00015004935
paramormyrops_kingsleyae ENSPKIG00000006745
lepisosteus_oculatus ENSLOCG00000004095
pygocentrus_nattereri ENSPNAG00000005830
astyanax_mexicanus ENSAMXG00000032438
scleropages_formosus ENSSFOG00015021041
paramormyrops_kingsleyae ENSPKIG00000021760
stegastes_partitus ENSSPAG00000006955
acanthochromis_polyacanthus ENSAPOG00000015247
amphiprion_ocellaris ENSAOCG00000000269
amphiprion_percula ENSAPEG00000023409
tetraodon_nigroviridis ENSTNIG00000005840
takifugu_rubripes ENSTRUG00000006292
poecilia_formosa ENSPFOG00000010955
poecilia_latipinna ENSPLAG00000013007
poecilia_mexicana ENSPMEG00000000041
poecilia_reticulata ENSPREG00000005064
xiphophorus_maculatus ENSXMAG00000003296
fundulus_heteroclitus ENSFHEG00000002018
kryptolebias_marmoratus ENSKMAG00000000817
gambusia_affinis ENSGAFG00000010717
cyprinodon_variegatus ENSCVAG00000005484
labrus_bergylta ENSLBEG00000020133
astatotilapia_calliptera ENSACLG00000011116
maylandia_zebra ENSMZEG00005026817
haplochromis_burtoni ENSHBUG00000014620
pundamilia_nyererei ENSPNYG00000005225
neolamprologus_brichardi ENSNBRG00000010862
oreochromis_niloticus ENSONIG00000014713
amphilophus_citrinellus ENSACIG00000000342
mola_mola ENSMMOG00000010853
seriola_dumerili ENSSDUG00000022969
seriola_lalandi_dorsalis ENSSLDG00000010714
anabas_testudineus ENSATEG00000021014
mastacembelus_armatus ENSMAMG00000013094
oryzias_latipes_asm223469v1 ENSORLG00015019505
oryzias_latipes_asm223471v1 ENSORLG00020004480
oryzias_latipes_asm223467v1 ENSORLG00000018474
oryzias_melastigma ENSOMEG00000016232
cynoglossus_semilaevis ENSCSEG00000018745
scophthalmus_maximus ENSSMAG00000015756
gasterosteus_aculeatus ENSGACG00000000521
monopterus_albus ENSMALG00000017012
hippocampus_comes ENSHCOG00000005368
periophthalmus_magnuspinnatus ENSPMGG00000006307
cyprinodon_variegatus ENSCVAG00000008579
gadus_morhua ENSGMOG00000018105
drosophila_melanogaster FBgn0031260
ciona_savignyi ENSCSAVG00000007855
ciona_intestinalis ENSCING00000009763
caenorhabditis_elegans_strain_n2 WBGene00011481
saccharomyces_cerevisiae_strain_s288c YKL100C
