scleropages_formosus ENSSFOG00015023426
lepisosteus_oculatus ENSLOCG00000004183
tursiops_truncatus ENSTTRG00000004031
dasypus_novemcinctus ENSDNOG00000012301
pteropus_vampyrus ENSPVAG00000004759
myotis_lucifugus ENSMLUG00000001644
sus_scrofa ENSSSCG00000036610
vicugna_pacos ENSVPAG00000011713
ursus_americanus ENSUAMG00000004633
ailuropoda_melanoleuca ENSAMEG00000006293
neovison_vison ENSNVIG00000023009
mustela_putorius_furo ENSMPUG00000009208
canis_lupus_familiaris ENSCAFG00000007523
canis_lupus_dingo ENSCAFG00020008068
vulpes_vulpes ENSVVUG00000026584
panthera_tigris_altaica ENSPTIG00000013199
panthera_pardus ENSPPRG00000012471
felis_catus ENSFCAG00000001954
equus_caballus ENSECAG00000014265
equus_asinus_asinus ENSEASG00005003784
prolemur_simus ENSPSMG00000020012
propithecus_coquereli ENSPCOG00000027310
microcebus_murinus ENSMICG00000049544
otolemur_garnettii ENSOGAG00000004029
pan_troglodytes ENSPTRG00000046180
colobus_angolensis_palliatus ENSCANG00000038029
choloepus_hoffmanni ENSCHOG00000011317
nomascus_leucogenys ENSNLEG00000004156
pan_paniscus ENSPPAG00000035612
pan_troglodytes ENSPTRG00000015442
gorilla_gorilla ENSGGOG00000023535
homo_sapiens ENSG00000114098
pongo_abelii ENSPPYG00000014140
macaca_nemestrina ENSMNEG00000040451
macaca_mulatta ENSMMUG00000021285
macaca_fascicularis ENSMFAG00000036859
chlorocebus_sabaeus ENSCSAG00000010992
theropithecus_gelada ENSTGEG00000011289
papio_anubis ENSPANG00000007481
mandrillus_leucophaeus ENSMLEG00000037768
cercocebus_atys ENSCATG00000029356
rhinopithecus_roxellana ENSRROG00000044279
rhinopithecus_bieti ENSRBIG00000027522
piliocolobus_tephrosceles ENSPTEG00000003867
colobus_angolensis_palliatus ENSCANG00000038695
saimiri_boliviensis_boliviensis ENSSBOG00000029376
cebus_capucinus_imitator ENSCCAG00000031151
callithrix_jacchus ENSCJAG00000002405
aotus_nancymaae ENSANAG00000023313
procavia_capensis ENSPCAG00000002788
loxodonta_africana ENSLAFG00000010681
echinops_telfairi ENSETEG00000014732
oryctolagus_cuniculus ENSOCUG00000015134
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033707
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032468
mus_spicilegus ENSMSIG00000014484
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032563
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015432
rattus_norvegicus ENSRNOG00000014521
meriones_unguiculatus ENSMUGG00000004266
cricetulus_griseus_crigri_1.0 ENSCGRG00000005836
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022367
cricetulus_griseus_crigri-picr ENSCGRG00015004950
microtus_ochrogaster ENSMOCG00000007895
peromyscus_maniculatus_bairdii ENSPEMG00000008512
nannospalax_galili ENSNGAG00000001860
jaculus_jaculus ENSJJAG00000004495
castor_canadensis ENSCCNG00000022598
marmota_marmota_marmota ENSMMMG00000017938
urocitellus_parryii ENSUPAG00010007507
spermophilus_dauricus ENSSDAG00000007483
ictidomys_tridecemlineatus ENSSTOG00000024081
chinchilla_lanigera ENSCLAG00000002163
cavia_porcellus ENSCPOG00000008104
octodon_degus ENSODEG00000018221
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014233
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014743
fukomys_damarensis ENSFDAG00000014230
dipodomys_ordii ENSDORG00000004357
ochotona_princeps ENSOPRG00000015648
sorex_araneus ENSSARG00000000988
tupaia_belangeri ENSTBEG00000000517
carlito_syrichta ENSTSYG00000002216
capra_hircus ENSCHIG00000001594
ovis_aries ENSOARG00000007543
bison_bison_bison ENSBBBG00000015823
bos_taurus ENSBTAG00000019952
bos_mutus ENSBMUG00000006446
ursus_maritimus ENSUMAG00000015000
erinaceus_europaeus ENSEEUG00000010280
phascolarctos_cinereus ENSPCIG00000006480
phascolarctos_cinereus ENSPCIG00000036620
cavia_aperea ENSCAPG00000017396
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009491
mesocricetus_auratus ENSMAUG00000018514
carlito_syrichta ENSTSYG00000033595
notamacropus_eugenii ENSMEUG00000014908
sarcophilus_harrisii ENSSHAG00000007090
monodelphis_domestica ENSMODG00000018559
ornithorhynchus_anatinus ENSOANG00000015678
calidris_pygmaea ENSCPGG00000010857
calidris_pugnax ENSCPUG00000011892
lonchura_striata_domestica ENSLSDG00000012370
taeniopygia_guttata ENSTGUG00000007040
serinus_canaria ENSSCAG00000004701
zonotrichia_albicollis ENSZALG00000009608
cyanistes_caeruleus ENSCCEG00000020250
junco_hyemalis ENSJHYG00000016872
parus_major ENSPMJG00000017060
ficedula_albicollis ENSFALG00000013460
manacus_vitellinus ENSMVIG00005007926
lepidothrix_coronata ENSLCOG00000008710
melopsittacus_undulatus ENSMUNG00000004209
anas_platyrhynchos_platyrhynchos ENSAPLG00000003230
anas_platyrhynchos_platyrhynchos ENSAPLG00000023171
anser_brachyrhynchus ENSABRG00000021332
coturnix_japonica ENSCJPG00005018721
meleagris_gallopavo ENSMGAG00000002162
gallus_gallus ENSGALG00000040889
numida_meleagris ENSNMEG00000017373
nothoprocta_perdicaria ENSNPEG00000000651
nothoprocta_perdicaria ENSNPEG00000000664
dromaius_novaehollandiae ENSDNVG00000009385
apteryx_owenii ENSAOWG00000000307
apteryx_haastii ENSAHAG00000016062
apteryx_rowi ENSARWG00000009217
crocodylus_porosus ENSCPRG00005008376
pogona_vitticeps ENSPVIG00000021819
anolis_carolinensis ENSACAG00000007173
notechis_scutatus ENSNSUG00000013008
salvator_merianae ENSSMRG00000022079
sphenodon_punctatus ENSSPUG00000018545
gopherus_agassizii ENSGAGG00000001203
chelonoidis_abingdonii ENSCABG00000015347
pelodiscus_sinensis ENSPSIG00000015873
chrysemys_picta_bellii ENSCPBG00000008450
notechis_scutatus ENSNSUG00000013009
xenopus_tropicalis ENSXETG00000001081
latimeria_chalumnae ENSLACG00000002473
chrysemys_picta_bellii ENSCPBG00000007512
ornithorhynchus_anatinus ENSOANG00000020217
eptatretus_burgeri ENSEBUG00000006568
petromyzon_marinus ENSPMAG00000008762
lepisosteus_oculatus ENSLOCG00000004199
ciona_savignyi ENSCSAVG00000008594
ciona_intestinalis ENSCING00000012887
saccharomyces_cerevisiae_strain_s288c YIL017C
