calidris_pugnax ENSCPUG00000005860
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019095
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016059
fukomys_damarensis ENSFDAG00000018189
oryctolagus_cuniculus ENSOCUG00000025305
oryctolagus_cuniculus ENSOCUG00000023602
oryctolagus_cuniculus ENSOCUG00000021087
oryctolagus_cuniculus ENSOCUG00000027173
oryctolagus_cuniculus ENSOCUG00000026964
oryctolagus_cuniculus ENSOCUG00000021097
ursus_americanus ENSUAMG00000026145
ursus_maritimus ENSUMAG00000010554
ailuropoda_melanoleuca ENSAMEG00000013180
mustela_putorius_furo ENSMPUG00000007488
neovison_vison ENSNVIG00000024215
canis_lupus_familiaris ENSCAFG00000019470
canis_lupus_dingo ENSCAFG00020010021
vulpes_vulpes ENSVVUG00000027152
felis_catus ENSFCAG00000018645
panthera_pardus ENSPPRG00000007069
pteropus_vampyrus ENSPVAG00000006824
pteropus_vampyrus ENSPVAG00000014474
equus_caballus ENSECAG00000020233
equus_asinus_asinus ENSEASG00005021877
tursiops_truncatus ENSTTRG00000008716
tursiops_truncatus ENSTTRG00000008717
capra_hircus ENSCHIG00000017247
ovis_aries ENSOARG00000017310
bos_mutus ENSBMUG00000023132
bos_taurus ENSBTAG00000001642
bison_bison_bison ENSBBBG00000017976
sus_scrofa ENSSSCG00000034547
ochotona_princeps ENSOPRG00000018918
ornithorhynchus_anatinus ENSOANG00000007655
xenopus_tropicalis ENSXETG00000021244
lepidothrix_coronata ENSLCOG00000003428
latimeria_chalumnae ENSLACG00000018948
tetraodon_nigroviridis ENSTNIG00000005680
takifugu_rubripes ENSTRUG00000014254
seriola_lalandi_dorsalis ENSSLDG00000025074
gasterosteus_aculeatus ENSGACG00000006804
mola_mola ENSMMOG00000013953
amphiprion_ocellaris ENSAOCG00000014802
amphiprion_percula ENSAPEG00000016232
acanthochromis_polyacanthus ENSAPOG00000017281
acanthochromis_polyacanthus ENSAPOG00000016545
stegastes_partitus ENSSPAG00000010650
astatotilapia_calliptera ENSACLG00000023978
haplochromis_burtoni ENSHBUG00000010321
pundamilia_nyererei ENSPNYG00000008776
maylandia_zebra ENSMZEG00005020200
oreochromis_niloticus ENSONIG00000002182
neolamprologus_brichardi ENSNBRG00000004559
amphilophus_citrinellus ENSACIG00000021741
xiphophorus_maculatus ENSXMAG00000022230
xiphophorus_couchianus ENSXCOG00000004303
poecilia_latipinna ENSPLAG00000023677
poecilia_mexicana ENSPMEG00000005192
poecilia_formosa ENSPFOG00000008847
poecilia_reticulata ENSPREG00000022805
gambusia_affinis ENSGAFG00000019204
cyprinodon_variegatus ENSCVAG00000013899
fundulus_heteroclitus ENSFHEG00000016082
kryptolebias_marmoratus ENSKMAG00000014390
oryzias_latipes_asm223467v1 ENSORLG00000004696
oryzias_latipes_asm223471v1 ENSORLG00020014567
oryzias_latipes_asm223469v1 ENSORLG00015006467
oryzias_melastigma ENSOMEG00000003959
monopterus_albus ENSMALG00000022175
mastacembelus_armatus ENSMAMG00000018877
anabas_testudineus ENSATEG00000015088
labrus_bergylta ENSLBEG00000023386
scophthalmus_maximus ENSSMAG00000016491
cynoglossus_semilaevis ENSCSEG00000005150
seriola_dumerili ENSSDUG00000002847
hippocampus_comes ENSHCOG00000020321
periophthalmus_magnuspinnatus ENSPMGG00000005099
gadus_morhua ENSGMOG00000016060
esox_lucius ENSELUG00000000288
pygocentrus_nattereri ENSPNAG00000017928
astyanax_mexicanus ENSAMXG00000015114
ictalurus_punctatus ENSIPUG00000014479
danio_rerio ENSDARG00000091221
scleropages_formosus ENSSFOG00015011429
paramormyrops_kingsleyae ENSPKIG00000012106
lepisosteus_oculatus ENSLOCG00000004222
ciona_intestinalis ENSCING00000009837
