mastacembelus_armatus ENSMAMG00000003340
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016612
cricetulus_griseus_crigri_1.0 ENSCGRG00000001967
mesocricetus_auratus ENSMAUG00000020410
nannospalax_galili ENSNGAG00000020750
jaculus_jaculus ENSJJAG00000006043
cavia_porcellus ENSCPOG00000014344
cavia_aperea ENSCAPG00000016368
chinchilla_lanigera ENSCLAG00000000749
octodon_degus ENSODEG00000012750
octodon_degus ENSODEG00000012978
octodon_degus ENSODEG00000000828
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001055
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019118
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000559
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006721
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007716
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003035
fukomys_damarensis ENSFDAG00000019720
ictidomys_tridecemlineatus ENSSTOG00000012779
spermophilus_dauricus ENSSDAG00000012627
marmota_marmota_marmota ENSMMMG00000015264
urocitellus_parryii ENSUPAG00010023155
dipodomys_ordii ENSDORG00000013317
ochotona_princeps ENSOPRG00000003019
carlito_syrichta ENSTSYG00000009363
capra_hircus ENSCHIG00000024213
ovis_aries ENSOARG00000009493
bos_taurus ENSBTAG00000011849
bos_mutus ENSBMUG00000005689
bison_bison_bison ENSBBBG00000011761
tursiops_truncatus ENSTTRG00000015043
sus_scrofa ENSSSCG00000004432
vicugna_pacos ENSVPAG00000001513
myotis_lucifugus ENSMLUG00000003117
myotis_lucifugus ENSMLUG00000004124
pteropus_vampyrus ENSPVAG00000006077
ursus_maritimus ENSUMAG00000025457
ursus_americanus ENSUAMG00000000102
ailuropoda_melanoleuca ENSAMEG00000013147
canis_lupus_familiaris ENSCAFG00000004049
vulpes_vulpes ENSVVUG00000006805
canis_lupus_dingo ENSCAFG00020019696
neovison_vison ENSNVIG00000006360
mustela_putorius_furo ENSMPUG00000010268
panthera_tigris_altaica ENSPTIG00000017437
panthera_pardus ENSPPRG00000001858
felis_catus ENSFCAG00000018836
equus_asinus_asinus ENSEASG00005008358
equus_caballus ENSECAG00000013577
sorex_araneus ENSSARG00000000354
erinaceus_europaeus ENSEEUG00000005998
dasypus_novemcinctus ENSDNOG00000035453
choloepus_hoffmanni ENSCHOG00000013160
loxodonta_africana ENSLAFG00000005566
procavia_capensis ENSPCAG00000008543
echinops_telfairi ENSETEG00000008468
echinops_telfairi ENSETEG00000007782
ornithorhynchus_anatinus ENSOANG00000003631
anolis_carolinensis ENSACAG00000012174
pogona_vitticeps ENSPVIG00000009399
salvator_merianae ENSSMRG00000012652
notechis_scutatus ENSNSUG00000018549
sphenodon_punctatus ENSSPUG00000000209
apteryx_owenii ENSAOWG00000014720
apteryx_haastii ENSAHAG00000007150
apteryx_rowi ENSARWG00000014704
dromaius_novaehollandiae ENSDNVG00000007342
nothoprocta_perdicaria ENSNPEG00000004676
zonotrichia_albicollis ENSZALG00000005674
junco_hyemalis ENSJHYG00000017250
serinus_canaria ENSSCAG00000014953
taeniopygia_guttata ENSTGUG00000011964
lonchura_striata_domestica ENSLSDG00000001375
parus_major ENSPMJG00000014173
cyanistes_caeruleus ENSCCEG00000014849
ficedula_albicollis ENSFALG00000010975
lepidothrix_coronata ENSLCOG00000016183
manacus_vitellinus ENSMVIG00005017989
calidris_pygmaea ENSCPGG00000014526
calidris_pugnax ENSCPUG00000009096
melopsittacus_undulatus ENSMUNG00000012179
anser_brachyrhynchus ENSABRG00000000551
anas_platyrhynchos_platyrhynchos ENSAPLG00000006926
gallus_gallus ENSGALG00000014991
coturnix_japonica ENSCJPG00005009223
meleagris_gallopavo ENSMGAG00000013396
numida_meleagris ENSNMEG00000000529
crocodylus_porosus ENSCPRG00005003350
gopherus_agassizii ENSGAGG00000004705
chelonoidis_abingdonii ENSCABG00000008705
chrysemys_picta_bellii ENSCPBG00000015893
pelodiscus_sinensis ENSPSIG00000004413
xenopus_tropicalis ENSXETG00000007339
marmota_marmota_marmota ENSMMMG00000016741
urocitellus_parryii ENSUPAG00010017517
prolemur_simus ENSPSMG00000000065
ciona_intestinalis ENSCING00000002649
ciona_savignyi ENSCSAVG00000010712
eptatretus_burgeri ENSEBUG00000007399
tetraodon_nigroviridis ENSTNIG00000009271
monopterus_albus ENSMALG00000001564
gadus_morhua ENSGMOG00000003276
drosophila_melanogaster FBgn0015805
