anas_platyrhynchos_platyrhynchos ENSAPLG00000014780
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020402
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000068015
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019507
mus_spicilegus ENSMSIG00000020905
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030525
rattus_norvegicus ENSRNOG00000009412
meriones_unguiculatus ENSMUGG00000016200
peromyscus_maniculatus_bairdii ENSPEMG00000019644
microtus_ochrogaster ENSMOCG00000017560
cricetulus_griseus_crigri-picr ENSCGRG00015003933
cricetulus_griseus_crigri_1.0 ENSCGRG00000014522
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021051
mesocricetus_auratus ENSMAUG00000001816
nannospalax_galili ENSNGAG00000018822
jaculus_jaculus ENSJJAG00000000346
ictidomys_tridecemlineatus ENSSTOG00000002840
marmota_marmota_marmota ENSMMMG00000023214
urocitellus_parryii ENSUPAG00010004570
spermophilus_dauricus ENSSDAG00000010464
castor_canadensis ENSCCNG00000011287
dipodomys_ordii ENSDORG00000013992
ochotona_princeps ENSOPRG00000011432
pan_troglodytes ENSPTRG00000005856
pan_paniscus ENSPPAG00000041174
gorilla_gorilla ENSGGOG00000006833
homo_sapiens ENSG00000136141
pongo_abelii ENSPPYG00000005349
nomascus_leucogenys ENSNLEG00000002812
rhinopithecus_roxellana ENSRROG00000016368
rhinopithecus_bieti ENSRBIG00000037630
piliocolobus_tephrosceles ENSPTEG00000028463
colobus_angolensis_palliatus ENSCANG00000042902
macaca_mulatta ENSMMUG00000016293
macaca_nemestrina ENSMNEG00000041283
macaca_fascicularis ENSMFAG00000032767
theropithecus_gelada ENSTGEG00000002953
papio_anubis ENSPANG00000006286
cercocebus_atys ENSCATG00000018159
mandrillus_leucophaeus ENSMLEG00000024265
chlorocebus_sabaeus ENSCSAG00000017752
cebus_capucinus_imitator ENSCCAG00000036225
callithrix_jacchus ENSCJAG00000009392
saimiri_boliviensis_boliviensis ENSSBOG00000035307
aotus_nancymaae ENSANAG00000032605
carlito_syrichta ENSTSYG00000029648
propithecus_coquereli ENSPCOG00000009161
prolemur_simus ENSPSMG00000009147
microcebus_murinus ENSMICG00000000870
otolemur_garnettii ENSOGAG00000010041
tupaia_belangeri ENSTBEG00000004533
procavia_capensis ENSPCAG00000012865
loxodonta_africana ENSLAFG00000006893
echinops_telfairi ENSETEG00000017838
choloepus_hoffmanni ENSCHOG00000002803
dasypus_novemcinctus ENSDNOG00000037276
erinaceus_europaeus ENSEEUG00000014175
ornithorhynchus_anatinus ENSOANG00000015567
xenopus_tropicalis ENSXETG00000011477
calidris_pugnax ENSCPUG00000003409
calidris_pygmaea ENSCPGG00000011447
parus_major ENSPMJG00000005971
lonchura_striata_domestica ENSLSDG00000006706
lepidothrix_coronata ENSLCOG00000002611
gallus_gallus ENSGALG00000050805
apteryx_rowi ENSARWG00000013471
apteryx_owenii ENSAOWG00000004813
gopherus_agassizii ENSGAGG00000007158
xenopus_tropicalis ENSXETG00000032096
latimeria_chalumnae ENSLACG00000007494
amphiprion_ocellaris ENSAOCG00000013140
amphiprion_percula ENSAPEG00000019698
acanthochromis_polyacanthus ENSAPOG00000017114
stegastes_partitus ENSSPAG00000009649
cyprinodon_variegatus ENSCVAG00000009652
gasterosteus_aculeatus ENSGACG00000008120
scophthalmus_maximus ENSSMAG00000014138
cynoglossus_semilaevis ENSCSEG00000000832
maylandia_zebra ENSMZEG00005020386
astatotilapia_calliptera ENSACLG00000014641
pundamilia_nyererei ENSPNYG00000019635
oreochromis_niloticus ENSONIG00000016194
haplochromis_burtoni ENSHBUG00000000841
neolamprologus_brichardi ENSNBRG00000014516
amphilophus_citrinellus ENSACIG00000006493
takifugu_rubripes ENSTRUG00000003171
seriola_dumerili ENSSDUG00000012781
seriola_lalandi_dorsalis ENSSLDG00000020981
monopterus_albus ENSMALG00000012900
mastacembelus_armatus ENSMAMG00000013668
labrus_bergylta ENSLBEG00000012740
xiphophorus_maculatus ENSXMAG00000027328
xiphophorus_couchianus ENSXCOG00000008232
poecilia_formosa ENSPFOG00000019227
poecilia_latipinna ENSPLAG00000000733
poecilia_mexicana ENSPMEG00000005825
gambusia_affinis ENSGAFG00000016147
poecilia_reticulata ENSPREG00000021216
fundulus_heteroclitus ENSFHEG00000018082
kryptolebias_marmoratus ENSKMAG00000020903
oryzias_latipes_asm223467v1 ENSORLG00000013942
oryzias_latipes_asm223469v1 ENSORLG00015008784
oryzias_melastigma ENSOMEG00000006949
anabas_testudineus ENSATEG00000014972
hippocampus_comes ENSHCOG00000003624
gadus_morhua ENSGMOG00000005350
esox_lucius ENSELUG00000008769
pygocentrus_nattereri ENSPNAG00000000561
astyanax_mexicanus ENSAMXG00000030333
ictalurus_punctatus ENSIPUG00000002334
danio_rerio ENSDARG00000078778
paramormyrops_kingsleyae ENSPKIG00000020093
scleropages_formosus ENSSFOG00015002580
lepisosteus_oculatus ENSLOCG00000010453
ciona_savignyi ENSCSAVG00000007899
ciona_intestinalis ENSCING00000001443
