xenopus_tropicalis ENSXETG00000010691
paramormyrops_kingsleyae ENSPKIG00000020918
scleropages_formosus ENSSFOG00015023030
cynoglossus_semilaevis ENSCSEG00000021106
periophthalmus_magnuspinnatus ENSPMGG00000004194
labrus_bergylta ENSLBEG00000013039
mola_mola ENSMMOG00000014813
gasterosteus_aculeatus ENSGACG00000013945
pundamilia_nyererei ENSPNYG00000007598
maylandia_zebra ENSMZEG00005022122
astatotilapia_calliptera ENSACLG00000007611
neolamprologus_brichardi ENSNBRG00000014414
haplochromis_burtoni ENSHBUG00000004022
oreochromis_niloticus ENSONIG00000001453
amphilophus_citrinellus ENSACIG00000023431
amphiprion_percula ENSAPEG00000011495
amphiprion_ocellaris ENSAOCG00000003818
acanthochromis_polyacanthus ENSAPOG00000018885
stegastes_partitus ENSSPAG00000017139
seriola_lalandi_dorsalis ENSSLDG00000011217
seriola_dumerili ENSSDUG00000019375
scophthalmus_maximus ENSSMAG00000004903
anabas_testudineus ENSATEG00000004681
monopterus_albus ENSMALG00000020685
xiphophorus_couchianus ENSXCOG00000011147
xiphophorus_maculatus ENSXMAG00000000150
gambusia_affinis ENSGAFG00000017907
poecilia_formosa ENSPFOG00000010140
poecilia_mexicana ENSPMEG00000023627
poecilia_latipinna ENSPLAG00000001105
poecilia_reticulata ENSPREG00000007643
fundulus_heteroclitus ENSFHEG00000002593
cyprinodon_variegatus ENSCVAG00000015557
kryptolebias_marmoratus ENSKMAG00000018223
mastacembelus_armatus ENSMAMG00000003244
oryzias_latipes_asm223467v1 ENSORLG00000005168
oryzias_latipes_asm223469v1 ENSORLG00015018084
oryzias_latipes_asm223471v1 ENSORLG00020005000
oryzias_melastigma ENSOMEG00000023974
tetraodon_nigroviridis ENSTNIG00000018579
takifugu_rubripes ENSTRUG00000011407
gadus_morhua ENSGMOG00000004225
esox_lucius ENSELUG00000021802
pygocentrus_nattereri ENSPNAG00000002182
astyanax_mexicanus ENSAMXG00000043571
ictalurus_punctatus ENSIPUG00000010630
danio_rerio ENSDARG00000069729
lepisosteus_oculatus ENSLOCG00000007699
eptatretus_burgeri ENSEBUG00000000529
petromyzon_marinus ENSPMAG00000007480
ciona_intestinalis ENSCING00000012687
ciona_savignyi ENSCSAVG00000008970
