ciona_intestinalis ENSCING00000005544
spermophilus_dauricus ENSSDAG00000002288
ictidomys_tridecemlineatus ENSSTOG00000002828
dipodomys_ordii ENSDORG00000010370
pongo_abelii ENSPPYG00000012511
macaca_nemestrina ENSMNEG00000040106
macaca_fascicularis ENSMFAG00000046335
cercocebus_atys ENSCATG00000030724
mandrillus_leucophaeus ENSMLEG00000034113
theropithecus_gelada ENSTGEG00000025559
papio_anubis ENSPANG00000022798
rhinopithecus_roxellana ENSRROG00000035625
piliocolobus_tephrosceles ENSPTEG00000010580
gorilla_gorilla ENSGGOG00000036565
pan_paniscus ENSPPAG00000031568
pan_troglodytes ENSPTRG00000050445
nomascus_leucogenys ENSNLEG00000015577
otolemur_garnettii ENSOGAG00000010975
ovis_aries ENSOARG00000010853
myotis_lucifugus ENSMLUG00000016108
panthera_pardus ENSPPRG00000002351
panthera_tigris_altaica ENSPTIG00000006412
felis_catus ENSFCAG00000001385
canis_lupus_familiaris ENSCAFG00000005701
bison_bison_bison ENSBBBG00000004617
pteropus_vampyrus ENSPVAG00000011427
bos_taurus ENSBTAG00000007734
mesocricetus_auratus ENSMAUG00000017228
cricetulus_griseus_crigri_1.0 ENSCGRG00000002774
microtus_ochrogaster ENSMOCG00000015138
fukomys_damarensis ENSFDAG00000014699
oryctolagus_cuniculus ENSOCUG00000005878
carlito_syrichta ENSTSYG00000001445
notamacropus_eugenii ENSMEUG00000010461
peromyscus_maniculatus_bairdii ENSPEMG00000022750
meriones_unguiculatus ENSMUGG00000003709
tupaia_belangeri ENSTBEG00000005620
chlorocebus_sabaeus ENSCSAG00000011482
tursiops_truncatus ENSTTRG00000003630
mustela_putorius_furo ENSMPUG00000005208
dasypus_novemcinctus ENSDNOG00000043209
nothoprocta_perdicaria ENSNPEG00000001548
ornithorhynchus_anatinus ENSOANG00000003945
xenopus_tropicalis ENSXETG00000008547
latimeria_chalumnae ENSLACG00000016959
drosophila_melanogaster FBgn0038110
saccharomyces_cerevisiae_strain_s288c YJR008W
