ciona_intestinalis ENSCING00000004079
notamacropus_eugenii ENSMEUG00000004620
monodelphis_domestica ENSMODG00000019078
sarcophilus_harrisii ENSSHAG00000000485
ornithorhynchus_anatinus ENSOANG00000002171
ornithorhynchus_anatinus ENSOANG00000022714
apteryx_owenii ENSAOWG00000013907
apteryx_rowi ENSARWG00000011312
apteryx_haastii ENSAHAG00000018760
dromaius_novaehollandiae ENSDNVG00000000875
nothoprocta_perdicaria ENSNPEG00000002844
anser_brachyrhynchus ENSABRG00000017502
anas_platyrhynchos_platyrhynchos ENSAPLG00000012367
coturnix_japonica ENSCJPG00005014534
meleagris_gallopavo ENSMGAG00000012143
gallus_gallus ENSGALG00000011361
numida_meleagris ENSNMEG00000010948
calidris_pygmaea ENSCPGG00000013235
calidris_pugnax ENSCPUG00000015081
lonchura_striata_domestica ENSLSDG00000016614
taeniopygia_guttata ENSTGUG00000010402
serinus_canaria ENSSCAG00000008310
ficedula_albicollis ENSFALG00000001152
junco_hyemalis ENSJHYG00000010332
zonotrichia_albicollis ENSZALG00000011463
cyanistes_caeruleus ENSCCEG00000005386
parus_major ENSPMJG00000013063
manacus_vitellinus ENSMVIG00005006278
lepidothrix_coronata ENSLCOG00000003795
melopsittacus_undulatus ENSMUNG00000012302
crocodylus_porosus ENSCPRG00005012967
gopherus_agassizii ENSGAGG00000003488
chelonoidis_abingdonii ENSCABG00000000293
chrysemys_picta_bellii ENSCPBG00000017049
pelodiscus_sinensis ENSPSIG00000007358
pogona_vitticeps ENSPVIG00000002684
anolis_carolinensis ENSACAG00000011385
notechis_scutatus ENSNSUG00000008116
salvator_merianae ENSSMRG00000020158
sphenodon_punctatus ENSSPUG00000007866
xenopus_tropicalis ENSXETG00000002997
latimeria_chalumnae ENSLACG00000012441
amphiprion_ocellaris ENSAOCG00000014545
amphiprion_percula ENSAPEG00000010220
acanthochromis_polyacanthus ENSAPOG00000023198
stegastes_partitus ENSSPAG00000006686
amphiprion_ocellaris ENSAOCG00000014507
amphiprion_percula ENSAPEG00000010159
acanthochromis_polyacanthus ENSAPOG00000023223
amphiprion_ocellaris ENSAOCG00000012819
amphiprion_percula ENSAPEG00000007825
acanthochromis_polyacanthus ENSAPOG00000023247
amphiprion_ocellaris ENSAOCG00000012744
amphiprion_percula ENSAPEG00000007859
acanthochromis_polyacanthus ENSAPOG00000023264
stegastes_partitus ENSSPAG00000006715
labrus_bergylta ENSLBEG00000020627
cynoglossus_semilaevis ENSCSEG00000017160
xiphophorus_couchianus ENSXCOG00000007985
xiphophorus_maculatus ENSXMAG00000018549
gambusia_affinis ENSGAFG00000006818
poecilia_mexicana ENSPMEG00000012606
poecilia_formosa ENSPFOG00000004423
poecilia_latipinna ENSPLAG00000015367
poecilia_reticulata ENSPREG00000014964
fundulus_heteroclitus ENSFHEG00000001290
cyprinodon_variegatus ENSCVAG00000017754
kryptolebias_marmoratus ENSKMAG00000009924
oryzias_latipes_asm223469v1 ENSORLG00015021024
oryzias_latipes_asm223467v1 ENSORLG00000013362
oryzias_latipes_asm223471v1 ENSORLG00020020122
oryzias_melastigma ENSOMEG00000016621
maylandia_zebra ENSMZEG00005014889
maylandia_zebra ENSMZEG00005010551
astatotilapia_calliptera ENSACLG00000002758
pundamilia_nyererei ENSPNYG00000012297
haplochromis_burtoni ENSHBUG00000019086
oreochromis_niloticus ENSONIG00000016629
neolamprologus_brichardi ENSNBRG00000001185
amphilophus_citrinellus ENSACIG00000001754
gasterosteus_aculeatus ENSGACG00000014919
tetraodon_nigroviridis ENSTNIG00000003304
anabas_testudineus ENSATEG00000002270
anabas_testudineus ENSATEG00000002313
mastacembelus_armatus ENSMAMG00000011494
seriola_lalandi_dorsalis ENSSLDG00000011098
seriola_dumerili ENSSDUG00000002930
scophthalmus_maximus ENSSMAG00000000876
hippocampus_comes ENSHCOG00000000404
periophthalmus_magnuspinnatus ENSPMGG00000018531
gadus_morhua ENSGMOG00000013393
esox_lucius ENSELUG00000023028
pygocentrus_nattereri ENSPNAG00000028423
astyanax_mexicanus ENSAMXG00000006523
ictalurus_punctatus ENSIPUG00000012918
danio_rerio ENSDARG00000016074
scleropages_formosus ENSSFOG00015021815
paramormyrops_kingsleyae ENSPKIG00000009817
lepisosteus_oculatus ENSLOCG00000003420
caenorhabditis_elegans_strain_n2 WBGene00009554
saccharomyces_cerevisiae_strain_s288c YBR046C
