caenorhabditis_elegans_strain_n2 WBGene00017031
taeniopygia_guttata ENSTGUG00000009066
ficedula_albicollis ENSFALG00000012050
parus_major ENSPMJG00000000093
cyanistes_caeruleus ENSCCEG00000006500
manacus_vitellinus ENSMVIG00005002936
manacus_vitellinus ENSMVIG00005007330
lepidothrix_coronata ENSLCOG00000001536
melopsittacus_undulatus ENSMUNG00000007999
calidris_pygmaea ENSCPGG00000003151
calidris_pugnax ENSCPUG00000002465
anser_brachyrhynchus ENSABRG00000018946
anas_platyrhynchos_platyrhynchos ENSAPLG00000004126
meleagris_gallopavo ENSMGAG00000011056
coturnix_japonica ENSCJPG00005011371
gallus_gallus ENSGALG00000034040
numida_meleagris ENSNMEG00000016868
apteryx_haastii ENSAHAG00000017087
apteryx_owenii ENSAOWG00000007026
apteryx_rowi ENSARWG00000004450
dromaius_novaehollandiae ENSDNVG00000007829
nothoprocta_perdicaria ENSNPEG00000007154
crocodylus_porosus ENSCPRG00005012721
gopherus_agassizii ENSGAGG00000001432
chelonoidis_abingdonii ENSCABG00000019668
chrysemys_picta_bellii ENSCPBG00000025150
pelodiscus_sinensis ENSPSIG00000010067
sphenodon_punctatus ENSSPUG00000012006
latimeria_chalumnae ENSLACG00000001433
scleropages_formosus ENSSFOG00015019616
paramormyrops_kingsleyae ENSPKIG00000009562
gasterosteus_aculeatus ENSGACG00000012217
cynoglossus_semilaevis ENSCSEG00000004425
poecilia_latipinna ENSPLAG00000004861
poecilia_reticulata ENSPREG00000013514
xiphophorus_maculatus ENSXMAG00000029387
xiphophorus_couchianus ENSXCOG00000005065
cyprinodon_variegatus ENSCVAG00000019274
kryptolebias_marmoratus ENSKMAG00000000414
oryzias_latipes_asm223469v1 ENSORLG00015021799
oryzias_latipes_asm223471v1 ENSORLG00020016338
oryzias_latipes_asm223467v1 ENSORLG00000026208
oryzias_melastigma ENSOMEG00000021957
neolamprologus_brichardi ENSNBRG00000009553
haplochromis_burtoni ENSHBUG00000008453
astatotilapia_calliptera ENSACLG00000004157
amphilophus_citrinellus ENSACIG00000003738
anabas_testudineus ENSATEG00000022319
labrus_bergylta ENSLBEG00000028150
mola_mola ENSMMOG00000007877
mola_mola ENSMMOG00000007880
mastacembelus_armatus ENSMAMG00000022480
amphiprion_ocellaris ENSAOCG00000018356
amphiprion_percula ENSAPEG00000016872
acanthochromis_polyacanthus ENSAPOG00000003780
stegastes_partitus ENSSPAG00000008750
seriola_dumerili ENSSDUG00000004358
seriola_lalandi_dorsalis ENSSLDG00000017789
tetraodon_nigroviridis ENSTNIG00000013375
hippocampus_comes ENSHCOG00000002474
gadus_morhua ENSGMOG00000018482
esox_lucius ENSELUG00000017055
astyanax_mexicanus ENSAMXG00000043989
pygocentrus_nattereri ENSPNAG00000012550
ictalurus_punctatus ENSIPUG00000012911
danio_rerio ENSDARG00000090054
lepisosteus_oculatus ENSLOCG00000016733
eptatretus_burgeri ENSEBUG00000014807
ciona_intestinalis ENSCING00000005747
