ciona_savignyi ENSCSAVG00000010589
erinaceus_europaeus ENSEEUG00000010193
procavia_capensis ENSPCAG00000000275
ornithorhynchus_anatinus ENSOANG00000014411
xenopus_tropicalis ENSXETG00000009720
paramormyrops_kingsleyae ENSPKIG00000008344
scleropages_formosus ENSSFOG00015015740
oryzias_latipes_asm223467v1 ENSORLG00000007810
oryzias_latipes_asm223471v1 ENSORLG00020005569
oryzias_latipes_asm223469v1 ENSORLG00015019655
oryzias_melastigma ENSOMEG00000023034
cynoglossus_semilaevis ENSCSEG00000003249
seriola_dumerili ENSSDUG00000010229
seriola_lalandi_dorsalis ENSSLDG00000024940
scophthalmus_maximus ENSSMAG00000016546
takifugu_rubripes ENSTRUG00000022166
tetraodon_nigroviridis ENSTNIG00000008385
mola_mola ENSMMOG00000006719
gasterosteus_aculeatus ENSGACG00000010620
amphiprion_percula ENSAPEG00000018644
amphiprion_ocellaris ENSAOCG00000003117
acanthochromis_polyacanthus ENSAPOG00000005659
stegastes_partitus ENSSPAG00000021164
fundulus_heteroclitus ENSFHEG00000002209
cyprinodon_variegatus ENSCVAG00000016252
xiphophorus_maculatus ENSXMAG00000003138
xiphophorus_couchianus ENSXCOG00000020203
gambusia_affinis ENSGAFG00000000604
poecilia_formosa ENSPFOG00000002583
poecilia_formosa ENSPFOG00000002560
poecilia_mexicana ENSPMEG00000012175
poecilia_reticulata ENSPREG00000008455
poecilia_latipinna ENSPLAG00000017854
kryptolebias_marmoratus ENSKMAG00000017343
anabas_testudineus ENSATEG00000006998
astatotilapia_calliptera ENSACLG00000019114
pundamilia_nyererei ENSPNYG00000011610
haplochromis_burtoni ENSHBUG00000015036
maylandia_zebra ENSMZEG00005022401
neolamprologus_brichardi ENSNBRG00000018845
oreochromis_niloticus ENSONIG00000015275
amphilophus_citrinellus ENSACIG00000000984
labrus_bergylta ENSLBEG00000018150
mastacembelus_armatus ENSMAMG00000008188
monopterus_albus ENSMALG00000009951
hippocampus_comes ENSHCOG00000012356
periophthalmus_magnuspinnatus ENSPMGG00000023679
gadus_morhua ENSGMOG00000006822
esox_lucius ENSELUG00000018407
pygocentrus_nattereri ENSPNAG00000014216
astyanax_mexicanus ENSAMXG00000000494
ictalurus_punctatus ENSIPUG00000020950
danio_rerio ENSDARG00000040803
lepisosteus_oculatus ENSLOCG00000014732
petromyzon_marinus ENSPMAG00000008513
eptatretus_burgeri ENSEBUG00000014629
caenorhabditis_elegans_strain_n2 WBGene00012890
