sarcophilus_harrisii ENSSHAG00000004669
piliocolobus_tephrosceles ENSPTEG00000033921
colobus_angolensis_palliatus ENSCANG00000041799
rhinopithecus_bieti ENSRBIG00000042002
rhinopithecus_roxellana ENSRROG00000038721
carlito_syrichta ENSTSYG00000003257
propithecus_coquereli ENSPCOG00000022445
microcebus_murinus ENSMICG00000032966
prolemur_simus ENSPSMG00000000212
otolemur_garnettii ENSOGAG00000009586
tupaia_belangeri ENSTBEG00000004791
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019177
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018521
fukomys_damarensis ENSFDAG00000011800
cavia_aperea ENSCAPG00000007626
cavia_porcellus ENSCPOG00000036407
chinchilla_lanigera ENSCLAG00000015823
octodon_degus ENSODEG00000007874
castor_canadensis ENSCCNG00000031399
cricetulus_griseus_crigri-picr ENSCGRG00015016480
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015504
cricetulus_griseus_crigri_1.0 ENSCGRG00000009299
mesocricetus_auratus ENSMAUG00000017197
peromyscus_maniculatus_bairdii ENSPEMG00000016650
microtus_ochrogaster ENSMOCG00000010525
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019467
mus_spicilegus ENSMSIG00000019756
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021539
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018587
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019651
rattus_norvegicus ENSRNOG00000012189
meriones_unguiculatus ENSMUGG00000008087
nannospalax_galili ENSNGAG00000021862
urocitellus_parryii ENSUPAG00010014419
ictidomys_tridecemlineatus ENSSTOG00000005650
spermophilus_dauricus ENSSDAG00000001522
marmota_marmota_marmota ENSMMMG00000006038
dipodomys_ordii ENSDORG00000013921
jaculus_jaculus ENSJJAG00000012881
oryctolagus_cuniculus ENSOCUG00000006380
ochotona_princeps ENSOPRG00000010046
ornithorhynchus_anatinus ENSOANG00000020203
chrysemys_picta_bellii ENSCPBG00000008659
chrysemys_picta_bellii ENSCPBG00000008667
chelonoidis_abingdonii ENSCABG00000004985
chelonoidis_abingdonii ENSCABG00000004981
gopherus_agassizii ENSGAGG00000021302
chrysemys_picta_bellii ENSCPBG00000008677
pelodiscus_sinensis ENSPSIG00000004018
chrysemys_picta_bellii ENSCPBG00000008671
pelodiscus_sinensis ENSPSIG00000004007
chelonoidis_abingdonii ENSCABG00000004990
chrysemys_picta_bellii ENSCPBG00000008655
gopherus_agassizii ENSGAGG00000021300
pelodiscus_sinensis ENSPSIG00000004021
chrysemys_picta_bellii ENSCPBG00000023707
crocodylus_porosus ENSCPRG00005010872
calidris_pygmaea ENSCPGG00000004089
calidris_pugnax ENSCPUG00000003717
anser_brachyrhynchus ENSABRG00000005046
anas_platyrhynchos_platyrhynchos ENSAPLG00000030584
melopsittacus_undulatus ENSMUNG00000003091
apteryx_owenii ENSAOWG00000009155
apteryx_haastii ENSAHAG00000006595
apteryx_rowi ENSARWG00000002245
dromaius_novaehollandiae ENSDNVG00000009700
crocodylus_porosus ENSCPRG00005010873
sphenodon_punctatus ENSSPUG00000008638
meleagris_gallopavo ENSMGAG00000008102
gallus_gallus ENSGALG00000006323
coturnix_japonica ENSCJPG00005005186
numida_meleagris ENSNMEG00000020389
anser_brachyrhynchus ENSABRG00000005052
anas_platyrhynchos_platyrhynchos ENSAPLG00000004923
calidris_pygmaea ENSCPGG00000004097
calidris_pugnax ENSCPUG00000003719
melopsittacus_undulatus ENSMUNG00000003092
taeniopygia_guttata ENSTGUG00000001227
lonchura_striata_domestica ENSLSDG00000007447
serinus_canaria ENSSCAG00000010969
junco_hyemalis ENSJHYG00000013704
zonotrichia_albicollis ENSZALG00000009586
cyanistes_caeruleus ENSCCEG00000010855
parus_major ENSPMJG00000009607
ficedula_albicollis ENSFALG00000008019
lepidothrix_coronata ENSLCOG00000005733
manacus_vitellinus ENSMVIG00005010565
apteryx_owenii ENSAOWG00000009147
apteryx_rowi ENSARWG00000002241
apteryx_haastii ENSAHAG00000006601
dromaius_novaehollandiae ENSDNVG00000009704
nothoprocta_perdicaria ENSNPEG00000007822
crocodylus_porosus ENSCPRG00005010859
astyanax_mexicanus ENSAMXG00000015073
astyanax_mexicanus ENSAMXG00000038166
pygocentrus_nattereri ENSPNAG00000021359
ictalurus_punctatus ENSIPUG00000001372
monopterus_albus ENSMALG00000012382
monopterus_albus ENSMALG00000012628
anabas_testudineus ENSATEG00000014040
astatotilapia_calliptera ENSACLG00000016468
haplochromis_burtoni ENSHBUG00000021234
maylandia_zebra ENSMZEG00005026177
pundamilia_nyererei ENSPNYG00000017430
pundamilia_nyererei ENSPNYG00000017521
neolamprologus_brichardi ENSNBRG00000000944
haplochromis_burtoni ENSHBUG00000021398
maylandia_zebra ENSMZEG00005017174
maylandia_zebra ENSMZEG00005017121
astatotilapia_calliptera ENSACLG00000016564
neolamprologus_brichardi ENSNBRG00000001030
oreochromis_niloticus ENSONIG00000019120
amphilophus_citrinellus ENSACIG00000015344
tetraodon_nigroviridis ENSTNIG00000010378
tetraodon_nigroviridis ENSTNIG00000004617
takifugu_rubripes ENSTRUG00000004375
seriola_dumerili ENSSDUG00000014526
seriola_dumerili ENSSDUG00000014518
seriola_lalandi_dorsalis ENSSLDG00000012550
seriola_lalandi_dorsalis ENSSLDG00000009444
scophthalmus_maximus ENSSMAG00000013501
gasterosteus_aculeatus ENSGACG00000010252
labrus_bergylta ENSLBEG00000024524
mastacembelus_armatus ENSMAMG00000010599
mastacembelus_armatus ENSMAMG00000010589
acanthochromis_polyacanthus ENSAPOG00000022288
acanthochromis_polyacanthus ENSAPOG00000021539
amphiprion_percula ENSAPEG00000009904
amphiprion_ocellaris ENSAOCG00000016606
stegastes_partitus ENSSPAG00000008996
maylandia_zebra ENSMZEG00005000959
haplochromis_burtoni ENSHBUG00000010378
astatotilapia_calliptera ENSACLG00000012363
oreochromis_niloticus ENSONIG00000012164
cyprinodon_variegatus ENSCVAG00000003057
fundulus_heteroclitus ENSFHEG00000014099
oryzias_melastigma ENSOMEG00000002456
hippocampus_comes ENSHCOG00000006407
gadus_morhua ENSGMOG00000000097
mola_mola ENSMMOG00000009304
esox_lucius ENSELUG00000021375
scleropages_formosus ENSSFOG00015002754
paramormyrops_kingsleyae ENSPKIG00000013555
danio_rerio ENSDARG00000033227
danio_rerio ENSDARG00000090889
danio_rerio ENSDARG00000086483
lepisosteus_oculatus ENSLOCG00000011500
amphiprion_ocellaris ENSAOCG00000024602
amphiprion_percula ENSAPEG00000018893
stegastes_partitus ENSSPAG00000012748
haplochromis_burtoni ENSHBUG00000004313
astatotilapia_calliptera ENSACLG00000012516
neolamprologus_brichardi ENSNBRG00000006599
pundamilia_nyererei ENSPNYG00000013786
oreochromis_niloticus ENSONIG00000008420
amphilophus_citrinellus ENSACIG00000009434
seriola_lalandi_dorsalis ENSSLDG00000008197
seriola_dumerili ENSSDUG00000019711
monopterus_albus ENSMALG00000017393
labrus_bergylta ENSLBEG00000017394
mastacembelus_armatus ENSMAMG00000021494
anabas_testudineus ENSATEG00000011321
mola_mola ENSMMOG00000013695
scophthalmus_maximus ENSSMAG00000005229
periophthalmus_magnuspinnatus ENSPMGG00000010751
pygocentrus_nattereri ENSPNAG00000021153
danio_rerio ENSDARG00000101925
paramormyrops_kingsleyae ENSPKIG00000002894
lepisosteus_oculatus ENSLOCG00000010757
latimeria_chalumnae ENSLACG00000015196
petromyzon_marinus ENSPMAG00000001317
petromyzon_marinus ENSPMAG00000001059
caenorhabditis_elegans_strain_n2 WBGene00019407
