anas_platyrhynchos_platyrhynchos ENSAPLG00000011039
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013410
cricetulus_griseus_crigri_1.0 ENSCGRG00000001084
nannospalax_galili ENSNGAG00000024097
jaculus_jaculus ENSJJAG00000006601
nomascus_leucogenys ENSNLEG00000029540
otolemur_garnettii ENSOGAG00000025670
tupaia_belangeri ENSTBEG00000013535
erinaceus_europaeus ENSEEUG00000005972
pteropus_vampyrus ENSPVAG00000006136
sorex_araneus ENSSARG00000007359
echinops_telfairi ENSETEG00000008467
loxodonta_africana ENSLAFG00000013707
procavia_capensis ENSPCAG00000007811
choloepus_hoffmanni ENSCHOG00000006141
dasypus_novemcinctus ENSDNOG00000045124
notamacropus_eugenii ENSMEUG00000000398
phascolarctos_cinereus ENSPCIG00000004570
sarcophilus_harrisii ENSSHAG00000016328
monodelphis_domestica ENSMODG00000014970
ornithorhynchus_anatinus ENSOANG00000004053
xenopus_tropicalis ENSXETG00000016194
latimeria_chalumnae ENSLACG00000016428
