calidris_pygmaea ENSCPGG00000010122
nannospalax_galili ENSNGAG00000007707
jaculus_jaculus ENSJJAG00000019003
urocitellus_parryii ENSUPAG00010012182
ictidomys_tridecemlineatus ENSSTOG00000024009
spermophilus_dauricus ENSSDAG00000001698
spermophilus_dauricus ENSSDAG00000001709
marmota_marmota_marmota ENSMMMG00000017067
oryctolagus_cuniculus ENSOCUG00000011318
ochotona_princeps ENSOPRG00000007620
tupaia_belangeri ENSTBEG00000008688
rhinopithecus_bieti ENSRBIG00000029340
pan_troglodytes ENSPTRG00000042840
vicugna_pacos ENSVPAG00000003590
capra_hircus ENSCHIG00000020866
mustela_putorius_furo ENSMPUG00000010229
neovison_vison ENSNVIG00000008631
canis_lupus_dingo ENSCAFG00020025720
canis_lupus_familiaris ENSCAFG00000005037
ursus_americanus ENSUAMG00000023045
felis_catus ENSFCAG00000031608
panthera_pardus ENSPPRG00000006204
pteropus_vampyrus ENSPVAG00000012651
capra_hircus ENSCHIG00000012685
ovis_aries ENSOARG00000015505
bos_taurus ENSBTAG00000002129
bos_mutus ENSBMUG00000023710
bison_bison_bison ENSBBBG00000024731
sus_scrofa ENSSSCG00000035101
erinaceus_europaeus ENSEEUG00000012747
equus_caballus ENSECAG00000010546
equus_asinus_asinus ENSEASG00005015532
prolemur_simus ENSPSMG00000007536
propithecus_coquereli ENSPCOG00000016300
microcebus_murinus ENSMICG00000014481
otolemur_garnettii ENSOGAG00000002733
choloepus_hoffmanni ENSCHOG00000000409
rhinopithecus_roxellana ENSRROG00000041497
rhinopithecus_bieti ENSRBIG00000027135
piliocolobus_tephrosceles ENSPTEG00000014957
colobus_angolensis_palliatus ENSCANG00000039631
macaca_fascicularis ENSMFAG00000001720
macaca_nemestrina ENSMNEG00000028977
cercocebus_atys ENSCATG00000030968
theropithecus_gelada ENSTGEG00000006743
papio_anubis ENSPANG00000024153
pan_troglodytes ENSPTRG00000039565
gorilla_gorilla ENSGGOG00000003245
homo_sapiens ENSG00000102554
pongo_abelii ENSPPYG00000005415
cebus_capucinus_imitator ENSCCAG00000034710
callithrix_jacchus ENSCJAG00000021146
aotus_nancymaae ENSANAG00000030364
aotus_nancymaae ENSANAG00000031919
pan_paniscus ENSPPAG00000030293
nomascus_leucogenys ENSNLEG00000016120
mandrillus_leucophaeus ENSMLEG00000030830
saimiri_boliviensis_boliviensis ENSSBOG00000033736
aotus_nancymaae ENSANAG00000020677
nomascus_leucogenys ENSNLEG00000018821
saimiri_boliviensis_boliviensis ENSSBOG00000019639
carlito_syrichta ENSTSYG00000029928
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005790
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004938
fukomys_damarensis ENSFDAG00000016309
cavia_aperea ENSCAPG00000016348
cavia_porcellus ENSCPOG00000001346
octodon_degus ENSODEG00000005631
chinchilla_lanigera ENSCLAG00000002505
castor_canadensis ENSCCNG00000021552
choloepus_hoffmanni ENSCHOG00000009798
dasypus_novemcinctus ENSDNOG00000034130
loxodonta_africana ENSLAFG00000002268
procavia_capensis ENSPCAG00000007806
ailuropoda_melanoleuca ENSAMEG00000012525
ursus_maritimus ENSUMAG00000010187
panthera_tigris_altaica ENSPTIG00000017968
tursiops_truncatus ENSTTRG00000004269
myotis_lucifugus ENSMLUG00000014503
dipodomys_ordii ENSDORG00000005117
echinops_telfairi ENSETEG00000017048
anolis_carolinensis ENSACAG00000000949
pogona_vitticeps ENSPVIG00000008497
notechis_scutatus ENSNSUG00000009004
salvator_merianae ENSSMRG00000017590
xenopus_tropicalis ENSXETG00000004715
latimeria_chalumnae ENSLACG00000004425
paramormyrops_kingsleyae ENSPKIG00000013712
scleropages_formosus ENSSFOG00015006834
paramormyrops_kingsleyae ENSPKIG00000005265
scleropages_formosus ENSSFOG00015022337
pygocentrus_nattereri ENSPNAG00000024280
astyanax_mexicanus ENSAMXG00000024496
ictalurus_punctatus ENSIPUG00000024245
danio_rerio ENSDARG00000015506
poecilia_latipinna ENSPLAG00000007411
poecilia_formosa ENSPFOG00000018043
poecilia_reticulata ENSPREG00000011269
xiphophorus_maculatus ENSXMAG00000025198
poecilia_mexicana ENSPMEG00000010834
gambusia_affinis ENSGAFG00000011984
cyprinodon_variegatus ENSCVAG00000019199
fundulus_heteroclitus ENSFHEG00000021456
kryptolebias_marmoratus ENSKMAG00000000210
oryzias_latipes_asm223467v1 ENSORLG00000023452
oryzias_latipes_asm223469v1 ENSORLG00015014766
oryzias_latipes_asm223471v1 ENSORLG00020009816
oryzias_melastigma ENSOMEG00000009137
takifugu_rubripes ENSTRUG00000022894
maylandia_zebra ENSMZEG00005027443
astatotilapia_calliptera ENSACLG00000017795
pundamilia_nyererei ENSPNYG00000003602
haplochromis_burtoni ENSHBUG00000016626
neolamprologus_brichardi ENSNBRG00000015883
oreochromis_niloticus ENSONIG00000000547
amphilophus_citrinellus ENSACIG00000005946
mola_mola ENSMMOG00000008148
cynoglossus_semilaevis ENSCSEG00000003054
mastacembelus_armatus ENSMAMG00000016856
monopterus_albus ENSMALG00000018732
anabas_testudineus ENSATEG00000008163
seriola_lalandi_dorsalis ENSSLDG00000015006
seriola_dumerili ENSSDUG00000017833
scophthalmus_maximus ENSSMAG00000019402
labrus_bergylta ENSLBEG00000021762
amphiprion_ocellaris ENSAOCG00000014425
amphiprion_percula ENSAPEG00000006713
acanthochromis_polyacanthus ENSAPOG00000002949
stegastes_partitus ENSSPAG00000019453
hippocampus_comes ENSHCOG00000017826
tetraodon_nigroviridis ENSTNIG00000017039
periophthalmus_magnuspinnatus ENSPMGG00000023436
esox_lucius ENSELUG00000002539
astyanax_mexicanus ENSAMXG00000002337
pygocentrus_nattereri ENSPNAG00000023524
ictalurus_punctatus ENSIPUG00000014165
danio_rerio ENSDARG00000062106
labrus_bergylta ENSLBEG00000022596
mola_mola ENSMMOG00000019764
seriola_lalandi_dorsalis ENSSLDG00000018606
monopterus_albus ENSMALG00000003109
astatotilapia_calliptera ENSACLG00000026627
haplochromis_burtoni ENSHBUG00000007190
maylandia_zebra ENSMZEG00005021649
oreochromis_niloticus ENSONIG00000006766
amphilophus_citrinellus ENSACIG00000020941
cynoglossus_semilaevis ENSCSEG00000006060
xiphophorus_maculatus ENSXMAG00000025384
gambusia_affinis ENSGAFG00000021184
poecilia_formosa ENSPFOG00000011924
poecilia_latipinna ENSPLAG00000019982
poecilia_mexicana ENSPMEG00000009443
poecilia_reticulata ENSPREG00000006111
fundulus_heteroclitus ENSFHEG00000010956
cyprinodon_variegatus ENSCVAG00000022764
kryptolebias_marmoratus ENSKMAG00000003705
acanthochromis_polyacanthus ENSAPOG00000021389
stegastes_partitus ENSSPAG00000007265
amphiprion_ocellaris ENSAOCG00000016669
amphiprion_percula ENSAPEG00000004228
gasterosteus_aculeatus ENSGACG00000001885
tetraodon_nigroviridis ENSTNIG00000014985
anabas_testudineus ENSATEG00000006699
mastacembelus_armatus ENSMAMG00000017968
scophthalmus_maximus ENSSMAG00000003106
seriola_dumerili ENSSDUG00000008948
pundamilia_nyererei ENSPNYG00000012112
neolamprologus_brichardi ENSNBRG00000001722
gadus_morhua ENSGMOG00000019564
esox_lucius ENSELUG00000001423
lepisosteus_oculatus ENSLOCG00000011350
ornithorhynchus_anatinus ENSOANG00000009313
paramormyrops_kingsleyae ENSPKIG00000008758
