eptatretus_burgeri ENSEBUG00000014055
mustela_putorius_furo ENSMPUG00000014736
canis_lupus_familiaris ENSCAFG00000007560
panthera_pardus ENSPPRG00000024617
panthera_tigris_altaica ENSPTIG00000006608
pteropus_vampyrus ENSPVAG00000009763
sorex_araneus ENSSARG00000000795
otolemur_garnettii ENSOGAG00000016463
octodon_degus ENSODEG00000016450
sus_scrofa ENSSSCG00000032726
myotis_lucifugus ENSMLUG00000014801
castor_canadensis ENSCCNG00000030390
castor_canadensis ENSCCNG00000010755
dipodomys_ordii ENSDORG00000023425
spermophilus_dauricus ENSSDAG00000008126
jaculus_jaculus ENSJJAG00000000214
nannospalax_galili ENSNGAG00000017527
ursus_americanus ENSUAMG00000022662
ursus_americanus ENSUAMG00000022661
vulpes_vulpes ENSVVUG00000005890
canis_lupus_dingo ENSCAFG00020019448
equus_asinus_asinus ENSEASG00005006829
equus_caballus ENSECAG00000036994
cricetulus_griseus_crigri_1.0 ENSCGRG00000002130
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015222
cricetulus_griseus_crigri-picr ENSCGRG00015005195
mesocricetus_auratus ENSMAUG00000010066
peromyscus_maniculatus_bairdii ENSPEMG00000024051
microtus_ochrogaster ENSMOCG00000001536
mus_spicilegus ENSMSIG00000004248
ochotona_princeps ENSOPRG00000012111
felis_catus ENSFCAG00000036884
felis_catus ENSFCAG00000040658
erinaceus_europaeus ENSEEUG00000003430
equus_caballus ENSECAG00000035731
equus_asinus_asinus ENSEASG00005006832
vulpes_vulpes ENSVVUG00000005888
canis_lupus_dingo ENSCAFG00020019449
castor_canadensis ENSCCNG00000030394
dipodomys_ordii ENSDORG00000023160
nannospalax_galili ENSNGAG00000014631
jaculus_jaculus ENSJJAG00000008846
octodon_degus ENSODEG00000016218
spermophilus_dauricus ENSSDAG00000008115
cavia_porcellus ENSCPOG00000008925
cavia_aperea ENSCAPG00000000317
tupaia_belangeri ENSTBEG00000009367
echinops_telfairi ENSETEG00000012977
scleropages_formosus ENSSFOG00015016086
ciona_intestinalis ENSCING00000022892
drosophila_melanogaster FBgn0024285
