latimeria_chalumnae ENSLACG00000005900
cricetulus_griseus_crigri_1.0 ENSCGRG00000002959
mesocricetus_auratus ENSMAUG00000007952
peromyscus_maniculatus_bairdii ENSPEMG00000021984
microtus_ochrogaster ENSMOCG00000012504
nannospalax_galili ENSNGAG00000022520
jaculus_jaculus ENSJJAG00000014774
castor_canadensis ENSCCNG00000020780
dipodomys_ordii ENSDORG00000029856
urocitellus_parryii ENSUPAG00010015930
ictidomys_tridecemlineatus ENSSTOG00000008950
spermophilus_dauricus ENSSDAG00000003572
marmota_marmota_marmota ENSMMMG00000007087
oryctolagus_cuniculus ENSOCUG00000023796
ochotona_princeps ENSOPRG00000011198
chinchilla_lanigera ENSCLAG00000016651
octodon_degus ENSODEG00000010708
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019395
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007254
fukomys_damarensis ENSFDAG00000018870
cavia_aperea ENSCAPG00000008830
cavia_porcellus ENSCPOG00000010905
tupaia_belangeri ENSTBEG00000009639
sorex_araneus ENSSARG00000006839
dasypus_novemcinctus ENSDNOG00000049198
loxodonta_africana ENSLAFG00000007855
procavia_capensis ENSPCAG00000006792
echinops_telfairi ENSETEG00000010030
ornithorhynchus_anatinus ENSOANG00000011228
chelonoidis_abingdonii ENSCABG00000006449
gopherus_agassizii ENSGAGG00000022367
pelodiscus_sinensis ENSPSIG00000016345
apteryx_haastii ENSAHAG00000003490
apteryx_owenii ENSAOWG00000000196
apteryx_rowi ENSARWG00000000979
dromaius_novaehollandiae ENSDNVG00000002833
nothoprocta_perdicaria ENSNPEG00000013765
calidris_pygmaea ENSCPGG00000014488
calidris_pugnax ENSCPUG00000013220
melopsittacus_undulatus ENSMUNG00000004262
lepidothrix_coronata ENSLCOG00000011546
manacus_vitellinus ENSMVIG00005009584
zonotrichia_albicollis ENSZALG00000006224
junco_hyemalis ENSJHYG00000017018
serinus_canaria ENSSCAG00000005863
lonchura_striata_domestica ENSLSDG00000005260
taeniopygia_guttata ENSTGUG00000006615
ficedula_albicollis ENSFALG00000013272
cyanistes_caeruleus ENSCCEG00000020477
parus_major ENSPMJG00000016545
gallus_gallus ENSGALG00000026302
coturnix_japonica ENSCJPG00005001070
numida_meleagris ENSNMEG00000014736
anser_brachyrhynchus ENSABRG00000020128
anas_platyrhynchos_platyrhynchos ENSAPLG00000016555
pogona_vitticeps ENSPVIG00000013785
notechis_scutatus ENSNSUG00000013463
salvator_merianae ENSSMRG00000022160
phascolarctos_cinereus ENSPCIG00000010294
erinaceus_europaeus ENSEEUG00000002679
ornithorhynchus_anatinus ENSOANG00000014581
chrysemys_picta_bellii ENSCPBG00000021403
pygocentrus_nattereri ENSPNAG00000018425
pygocentrus_nattereri ENSPNAG00000022540
pygocentrus_nattereri ENSPNAG00000018324
pygocentrus_nattereri ENSPNAG00000022375
astyanax_mexicanus ENSAMXG00000019348
ictalurus_punctatus ENSIPUG00000014820
ictalurus_punctatus ENSIPUG00000014853
danio_rerio ENSDARG00000016771
mastacembelus_armatus ENSMAMG00000012507
monopterus_albus ENSMALG00000017798
anabas_testudineus ENSATEG00000011264
labrus_bergylta ENSLBEG00000018632
gasterosteus_aculeatus ENSGACG00000013533
tetraodon_nigroviridis ENSTNIG00000015239
takifugu_rubripes ENSTRUG00000005493
mola_mola ENSMMOG00000018919
hippocampus_comes ENSHCOG00000013513
hippocampus_comes ENSHCOG00000017505
amphiprion_ocellaris ENSAOCG00000010698
amphiprion_percula ENSAPEG00000007334
acanthochromis_polyacanthus ENSAPOG00000021445
stegastes_partitus ENSSPAG00000008922
maylandia_zebra ENSMZEG00005025449
astatotilapia_calliptera ENSACLG00000024063
haplochromis_burtoni ENSHBUG00000003530
pundamilia_nyererei ENSPNYG00000011271
neolamprologus_brichardi ENSNBRG00000015320
amphilophus_citrinellus ENSACIG00000014388
poecilia_latipinna ENSPLAG00000023640
poecilia_latipinna ENSPLAG00000022454
poecilia_formosa ENSPFOG00000009270
poecilia_mexicana ENSPMEG00000018163
poecilia_mexicana ENSPMEG00000011698
poecilia_reticulata ENSPREG00000003034
xiphophorus_couchianus ENSXCOG00000002501
xiphophorus_maculatus ENSXMAG00000016030
gambusia_affinis ENSGAFG00000011243
fundulus_heteroclitus ENSFHEG00000022882
cyprinodon_variegatus ENSCVAG00000004461
kryptolebias_marmoratus ENSKMAG00000011686
oryzias_latipes_asm223471v1 ENSORLG00020013037
oryzias_latipes_asm223467v1 ENSORLG00000016512
oryzias_latipes_asm223469v1 ENSORLG00015013036
oryzias_melastigma ENSOMEG00000000636
seriola_dumerili ENSSDUG00000008938
seriola_lalandi_dorsalis ENSSLDG00000008110
tetraodon_nigroviridis ENSTNIG00000013985
oreochromis_niloticus ENSONIG00000009845
periophthalmus_magnuspinnatus ENSPMGG00000014163
scophthalmus_maximus ENSSMAG00000000243
cynoglossus_semilaevis ENSCSEG00000016691
gadus_morhua ENSGMOG00000010407
gadus_morhua ENSGMOG00000010395
esox_lucius ENSELUG00000005788
paramormyrops_kingsleyae ENSPKIG00000011737
paramormyrops_kingsleyae ENSPKIG00000011763
scleropages_formosus ENSSFOG00015024214
paramormyrops_kingsleyae ENSPKIG00000011173
lepisosteus_oculatus ENSLOCG00000009747
eptatretus_burgeri ENSEBUG00000007704
eptatretus_burgeri ENSEBUG00000016901
petromyzon_marinus ENSPMAG00000009034
eptatretus_burgeri ENSEBUG00000011806
