latimeria_chalumnae ENSLACG00000018039
rhinopithecus_bieti ENSRBIG00000036625
colobus_angolensis_palliatus ENSCANG00000027995
piliocolobus_tephrosceles ENSPTEG00000027841
macaca_nemestrina ENSMNEG00000035264
macaca_mulatta ENSMMUG00000008139
macaca_fascicularis ENSMFAG00000034257
mandrillus_leucophaeus ENSMLEG00000024704
papio_anubis ENSPANG00000009467
theropithecus_gelada ENSTGEG00000022910
chlorocebus_sabaeus ENSCSAG00000003544
cercocebus_atys ENSCATG00000039807
cebus_capucinus_imitator ENSCCAG00000038049
saimiri_boliviensis_boliviensis ENSSBOG00000035512
callithrix_jacchus ENSCJAG00000020106
aotus_nancymaae ENSANAG00000027262
carlito_syrichta ENSTSYG00000004534
microcebus_murinus ENSMICG00000001989
prolemur_simus ENSPSMG00000005997
propithecus_coquereli ENSPCOG00000020358
otolemur_garnettii ENSOGAG00000013395
otolemur_garnettii ENSOGAG00000027121
tupaia_belangeri ENSTBEG00000009907
dasypus_novemcinctus ENSDNOG00000035016
ailuropoda_melanoleuca ENSAMEG00000011681
ursus_maritimus ENSUMAG00000005722
neovison_vison ENSNVIG00000012616
mustela_putorius_furo ENSMPUG00000017654
canis_lupus_familiaris ENSCAFG00000005026
canis_lupus_dingo ENSCAFG00020014782
vulpes_vulpes ENSVVUG00000005386
panthera_pardus ENSPPRG00000003397
panthera_tigris_altaica ENSPTIG00000009525
felis_catus ENSFCAG00000005433
equus_caballus ENSECAG00000024149
equus_asinus_asinus ENSEASG00005006344
myotis_lucifugus ENSMLUG00000013084
bos_mutus ENSBMUG00000023314
bison_bison_bison ENSBBBG00000016705
capra_hircus ENSCHIG00000015165
tursiops_truncatus ENSTTRG00000007094
vicugna_pacos ENSVPAG00000010862
pteropus_vampyrus ENSPVAG00000013074
cyprinodon_variegatus ENSCVAG00000009445
echinops_telfairi ENSETEG00000002590
phascolarctos_cinereus ENSPCIG00000016758
notamacropus_eugenii ENSMEUG00000001148
monodelphis_domestica ENSMODG00000008592
sarcophilus_harrisii ENSSHAG00000005904
astatotilapia_calliptera ENSACLG00000020855
cynoglossus_semilaevis ENSCSEG00000005657
periophthalmus_magnuspinnatus ENSPMGG00000015308
gasterosteus_aculeatus ENSGACG00000012973
hippocampus_comes ENSHCOG00000017927
takifugu_rubripes ENSTRUG00000015154
tetraodon_nigroviridis ENSTNIG00000019016
mola_mola ENSMMOG00000004808
maylandia_zebra ENSMZEG00005024205
haplochromis_burtoni ENSHBUG00000010129
pundamilia_nyererei ENSPNYG00000007583
neolamprologus_brichardi ENSNBRG00000004398
oreochromis_niloticus ENSONIG00000004004
labrus_bergylta ENSLBEG00000018092
scophthalmus_maximus ENSSMAG00000020270
mastacembelus_armatus ENSMAMG00000014383
acanthochromis_polyacanthus ENSAPOG00000013078
amphilophus_citrinellus ENSACIG00000024072
seriola_dumerili ENSSDUG00000000399
seriola_lalandi_dorsalis ENSSLDG00000005140
anabas_testudineus ENSATEG00000008814
amphiprion_percula ENSAPEG00000014298
amphiprion_ocellaris ENSAOCG00000006694
stegastes_partitus ENSSPAG00000018378
xiphophorus_couchianus ENSXCOG00000012492
xiphophorus_maculatus ENSXMAG00000004815
gambusia_affinis ENSGAFG00000015786
poecilia_formosa ENSPFOG00000014230
poecilia_mexicana ENSPMEG00000020708
poecilia_latipinna ENSPLAG00000004833
poecilia_reticulata ENSPREG00000017804
cyprinodon_variegatus ENSCVAG00000009524
kryptolebias_marmoratus ENSKMAG00000009438
oryzias_latipes_asm223467v1 ENSORLG00000001002
oryzias_latipes_asm223469v1 ENSORLG00015009059
oryzias_latipes_asm223471v1 ENSORLG00020020272
oryzias_melastigma ENSOMEG00000021915
gadus_morhua ENSGMOG00000019404
esox_lucius ENSELUG00000021668
paramormyrops_kingsleyae ENSPKIG00000012976
astyanax_mexicanus ENSAMXG00000004623
ictalurus_punctatus ENSIPUG00000011639
scleropages_formosus ENSSFOG00015022940
pygocentrus_nattereri ENSPNAG00000019775
astyanax_mexicanus ENSAMXG00000013644
ictalurus_punctatus ENSIPUG00000024012
esox_lucius ENSELUG00000019520
paramormyrops_kingsleyae ENSPKIG00000017308
paramormyrops_kingsleyae ENSPKIG00000017275
astatotilapia_calliptera ENSACLG00000020884
scleropages_formosus ENSSFOG00015007000
lepisosteus_oculatus ENSLOCG00000014236
nomascus_leucogenys ENSNLEG00000004046
petromyzon_marinus ENSPMAG00000003672
eptatretus_burgeri ENSEBUG00000012163
