apteryx_rowi ENSARWG00000003559
canis_lupus_dingo ENSCAFG00020019063
vulpes_vulpes ENSVVUG00000001226
panthera_pardus ENSPPRG00000024887
panthera_tigris_altaica ENSPTIG00000018588
felis_catus ENSFCAG00000030732
bos_mutus ENSBMUG00000002847
bos_taurus ENSBTAG00000011003
bison_bison_bison ENSBBBG00000006230
ovis_aries ENSOARG00000012131
capra_hircus ENSCHIG00000014335
tursiops_truncatus ENSTTRG00000008224
vicugna_pacos ENSVPAG00000001706
sus_scrofa ENSSSCG00000017494
sorex_araneus ENSSARG00000000678
erinaceus_europaeus ENSEEUG00000009408
pteropus_vampyrus ENSPVAG00000008536
myotis_lucifugus ENSMLUG00000003323
equus_caballus ENSECAG00000007441
equus_asinus_asinus ENSEASG00005002222
carlito_syrichta ENSTSYG00000009810
ochotona_princeps ENSOPRG00000009026
propithecus_coquereli ENSPCOG00000024378
microcebus_murinus ENSMICG00000010571
prolemur_simus ENSPSMG00000010172
otolemur_garnettii ENSOGAG00000007067
homo_sapiens ENSG00000161405
gorilla_gorilla ENSGGOG00000009814
pan_paniscus ENSPPAG00000023044
pan_troglodytes ENSPTRG00000009103
pongo_abelii ENSPPYG00000008476
nomascus_leucogenys ENSNLEG00000001118
macaca_mulatta ENSMMUG00000017337
macaca_nemestrina ENSMNEG00000035545
macaca_fascicularis ENSMFAG00000043940
theropithecus_gelada ENSTGEG00000004690
papio_anubis ENSPANG00000021743
mandrillus_leucophaeus ENSMLEG00000034624
cercocebus_atys ENSCATG00000032398
chlorocebus_sabaeus ENSCSAG00000002731
rhinopithecus_bieti ENSRBIG00000033541
rhinopithecus_roxellana ENSRROG00000042107
piliocolobus_tephrosceles ENSPTEG00000017136
colobus_angolensis_palliatus ENSCANG00000036267
cebus_capucinus_imitator ENSCCAG00000023025
saimiri_boliviensis_boliviensis ENSSBOG00000020462
callithrix_jacchus ENSCJAG00000008957
aotus_nancymaae ENSANAG00000033672
castor_canadensis ENSCCNG00000001007
dipodomys_ordii ENSDORG00000024562
mus_spicilegus ENSMSIG00000017005
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000018168
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017933
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017087
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018216
rattus_norvegicus ENSRNOG00000007200
meriones_unguiculatus ENSMUGG00000023998
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009414
cricetulus_griseus_crigri_1.0 ENSCGRG00000006314
cricetulus_griseus_crigri-picr ENSCGRG00015015282
mesocricetus_auratus ENSMAUG00000008833
microtus_ochrogaster ENSMOCG00000020589
peromyscus_maniculatus_bairdii ENSPEMG00000009287
nannospalax_galili ENSNGAG00000024113
chinchilla_lanigera ENSCLAG00000016613
octodon_degus ENSODEG00000017641
cavia_porcellus ENSCPOG00000033956
cavia_aperea ENSCAPG00000008902
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017080
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001941
fukomys_damarensis ENSFDAG00000018885
jaculus_jaculus ENSJJAG00000004189
spermophilus_dauricus ENSSDAG00000004653
ictidomys_tridecemlineatus ENSSTOG00000003804
urocitellus_parryii ENSUPAG00010007694
marmota_marmota_marmota ENSMMMG00000019494
oryctolagus_cuniculus ENSOCUG00000001355
tupaia_belangeri ENSTBEG00000012590
choloepus_hoffmanni ENSCHOG00000009279
dasypus_novemcinctus ENSDNOG00000015682
ornithorhynchus_anatinus ENSOANG00000003623
xenopus_tropicalis ENSXETG00000015152
latimeria_chalumnae ENSLACG00000011419
lepisosteus_oculatus ENSLOCG00000013557
petromyzon_marinus ENSPMAG00000000793
