caenorhabditis_elegans_strain_n2 WBGene00004302
oreochromis_niloticus ENSONIG00000005139
amphilophus_citrinellus ENSACIG00000006702
amphiprion_percula ENSAPEG00000011729
amphiprion_ocellaris ENSAOCG00000011024
acanthochromis_polyacanthus ENSAPOG00000007293
stegastes_partitus ENSSPAG00000015732
fundulus_heteroclitus ENSFHEG00000015549
cyprinodon_variegatus ENSCVAG00000020568
poecilia_formosa ENSPFOG00000009552
poecilia_mexicana ENSPMEG00000017705
poecilia_latipinna ENSPLAG00000001657
poecilia_reticulata ENSPREG00000017332
xiphophorus_maculatus ENSXMAG00000009922
xiphophorus_couchianus ENSXCOG00000002150
gambusia_affinis ENSGAFG00000002442
kryptolebias_marmoratus ENSKMAG00000011546
oryzias_latipes_asm223471v1 ENSORLG00020017039
oryzias_latipes_asm223467v1 ENSORLG00000003452
oryzias_latipes_asm223469v1 ENSORLG00015019058
oryzias_melastigma ENSOMEG00000020731
scophthalmus_maximus ENSSMAG00000000887
mastacembelus_armatus ENSMAMG00000001680
monopterus_albus ENSMALG00000013801
anabas_testudineus ENSATEG00000013025
cynoglossus_semilaevis ENSCSEG00000007046
hippocampus_comes ENSHCOG00000009757
periophthalmus_magnuspinnatus ENSPMGG00000008616
periophthalmus_magnuspinnatus ENSPMGG00000008617
esox_lucius ENSELUG00000002302
scleropages_formosus ENSSFOG00015007129
lepisosteus_oculatus ENSLOCG00000008279
zonotrichia_albicollis ENSZALG00000013741
junco_hyemalis ENSJHYG00000015294
apteryx_rowi ENSARWG00000005284
echinops_telfairi ENSETEG00000001581
paramormyrops_kingsleyae ENSPKIG00000022797
scleropages_formosus ENSSFOG00015003219
lepisosteus_oculatus ENSLOCG00000006238
drosophila_melanogaster FBgn0036497
gadus_morhua ENSGMOG00000014313
saccharomyces_cerevisiae_strain_s288c YLR293C
saccharomyces_cerevisiae_strain_s288c YOR185C
