calidris_pygmaea ENSCPGG00000018586
xiphophorus_couchianus ENSXCOG00000014176
gambusia_affinis ENSGAFG00000015285
poecilia_formosa ENSPFOG00000017358
poecilia_mexicana ENSPMEG00000016402
poecilia_latipinna ENSPLAG00000022300
poecilia_reticulata ENSPREG00000014614
kryptolebias_marmoratus ENSKMAG00000020277
maylandia_zebra ENSMZEG00005000333
astatotilapia_calliptera ENSACLG00000003543
pundamilia_nyererei ENSPNYG00000002677
haplochromis_burtoni ENSHBUG00000013846
neolamprologus_brichardi ENSNBRG00000012202
oreochromis_niloticus ENSONIG00000000574
amphilophus_citrinellus ENSACIG00000013231
labrus_bergylta ENSLBEG00000025574
gasterosteus_aculeatus ENSGACG00000004262
mola_mola ENSMMOG00000013465
amphiprion_percula ENSAPEG00000021680
amphiprion_ocellaris ENSAOCG00000002194
acanthochromis_polyacanthus ENSAPOG00000000484
stegastes_partitus ENSSPAG00000003414
scophthalmus_maximus ENSSMAG00000004653
cynoglossus_semilaevis ENSCSEG00000010064
seriola_dumerili ENSSDUG00000021394
seriola_lalandi_dorsalis ENSSLDG00000007435
mastacembelus_armatus ENSMAMG00000001753
monopterus_albus ENSMALG00000022685
anabas_testudineus ENSATEG00000000072
oryzias_melastigma ENSOMEG00000007991
hippocampus_comes ENSHCOG00000012669
gadus_morhua ENSGMOG00000002939
