caenorhabditis_elegans_strain_n2 WBGene00019118
pogona_vitticeps ENSPVIG00000024960
anolis_carolinensis ENSACAG00000006700
notechis_scutatus ENSNSUG00000007465
salvator_merianae ENSSMRG00000007245
sphenodon_punctatus ENSSPUG00000005135
gallus_gallus ENSGALG00000037646
coturnix_japonica ENSCJPG00005009000
meleagris_gallopavo ENSMGAG00000003959
numida_meleagris ENSNMEG00000017958
anser_brachyrhynchus ENSABRG00000015161
anas_platyrhynchos_platyrhynchos ENSAPLG00000009994
calidris_pygmaea ENSCPGG00000004369
calidris_pugnax ENSCPUG00000007903
manacus_vitellinus ENSMVIG00005017320
lepidothrix_coronata ENSLCOG00000008952
parus_major ENSPMJG00000006568
cyanistes_caeruleus ENSCCEG00000003953
taeniopygia_guttata ENSTGUG00000013672
serinus_canaria ENSSCAG00000000078
ficedula_albicollis ENSFALG00000008777
lonchura_striata_domestica ENSLSDG00000014910
taeniopygia_guttata ENSTGUG00000000354
junco_hyemalis ENSJHYG00000005552
zonotrichia_albicollis ENSZALG00000011766
melopsittacus_undulatus ENSMUNG00000009928
apteryx_haastii ENSAHAG00000003732
apteryx_owenii ENSAOWG00000011190
apteryx_rowi ENSARWG00000003652
dromaius_novaehollandiae ENSDNVG00000013996
nothoprocta_perdicaria ENSNPEG00000003795
crocodylus_porosus ENSCPRG00005014455
chelonoidis_abingdonii ENSCABG00000003945
gopherus_agassizii ENSGAGG00000006904
chrysemys_picta_bellii ENSCPBG00000022097
pelodiscus_sinensis ENSPSIG00000018266
dasypus_novemcinctus ENSDNOG00000003203
choloepus_hoffmanni ENSCHOG00000010056
panthera_tigris_altaica ENSPTIG00000019041
panthera_pardus ENSPPRG00000007106
felis_catus ENSFCAG00000001709
ursus_maritimus ENSUMAG00000016361
ursus_americanus ENSUAMG00000002193
ailuropoda_melanoleuca ENSAMEG00000016408
mustela_putorius_furo ENSMPUG00000009676
neovison_vison ENSNVIG00000015234
canis_lupus_familiaris ENSCAFG00000001186
canis_lupus_dingo ENSCAFG00020008730
vulpes_vulpes ENSVVUG00000014815
erinaceus_europaeus ENSEEUG00000006000
equus_caballus ENSECAG00000022484
equus_asinus_asinus ENSEASG00005020657
ovis_aries ENSOARG00000015840
capra_hircus ENSCHIG00000021350
bos_mutus ENSBMUG00000025860
bos_taurus ENSBTAG00000008753
bison_bison_bison ENSBBBG00000020187
tursiops_truncatus ENSTTRG00000005328
vicugna_pacos ENSVPAG00000006322
sus_scrofa ENSSSCG00000014327
myotis_lucifugus ENSMLUG00000029242
pteropus_vampyrus ENSPVAG00000010855
pan_troglodytes ENSPTRG00000017280
pan_paniscus ENSPPAG00000031964
gorilla_gorilla ENSGGOG00000007095
homo_sapiens ENSG00000112983
pongo_abelii ENSPPYG00000015821
nomascus_leucogenys ENSNLEG00000008692
rhinopithecus_roxellana ENSRROG00000038119
rhinopithecus_bieti ENSRBIG00000040536
colobus_angolensis_palliatus ENSCANG00000006873
piliocolobus_tephrosceles ENSPTEG00000032863
macaca_mulatta ENSMMUG00000001507
macaca_nemestrina ENSMNEG00000042771
macaca_fascicularis ENSMFAG00000039211
mandrillus_leucophaeus ENSMLEG00000034135
cercocebus_atys ENSCATG00000027895
papio_anubis ENSPANG00000003023
theropithecus_gelada ENSTGEG00000022753
chlorocebus_sabaeus ENSCSAG00000013231
cebus_capucinus_imitator ENSCCAG00000038114
cebus_capucinus_imitator ENSCCAG00000025045
callithrix_jacchus ENSCJAG00000006280
aotus_nancymaae ENSANAG00000031096
saimiri_boliviensis_boliviensis ENSSBOG00000030855
carlito_syrichta ENSTSYG00000011894
microcebus_murinus ENSMICG00000030607
prolemur_simus ENSPSMG00000005703
propithecus_coquereli ENSPCOG00000006287
ochotona_princeps ENSOPRG00000002775
oryctolagus_cuniculus ENSOCUG00000008362
dipodomys_ordii ENSDORG00000001446
castor_canadensis ENSCCNG00000011369
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023005
mus_spicilegus ENSMSIG00000003982
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000003778
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022093
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018827
rattus_norvegicus ENSRNOG00000020340
meriones_unguiculatus ENSMUGG00000022793
peromyscus_maniculatus_bairdii ENSPEMG00000009560
microtus_ochrogaster ENSMOCG00000017164
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019239
cricetulus_griseus_crigri-picr ENSCGRG00015001773
cricetulus_griseus_crigri_1.0 ENSCGRG00000012901
mesocricetus_auratus ENSMAUG00000021442
nannospalax_galili ENSNGAG00000024351
jaculus_jaculus ENSJJAG00000014244
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008574
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011054
fukomys_damarensis ENSFDAG00000001995
chinchilla_lanigera ENSCLAG00000012104
octodon_degus ENSODEG00000004963
cavia_porcellus ENSCPOG00000008304
urocitellus_parryii ENSUPAG00010021951
spermophilus_dauricus ENSSDAG00000017191
marmota_marmota_marmota ENSMMMG00000009180
ictidomys_tridecemlineatus ENSSTOG00000007286
otolemur_garnettii ENSOGAG00000003386
sorex_araneus ENSSARG00000003427
tupaia_belangeri ENSTBEG00000012097
cavia_aperea ENSCAPG00000007810
loxodonta_africana ENSLAFG00000007636
procavia_capensis ENSPCAG00000006455
echinops_telfairi ENSETEG00000020114
notamacropus_eugenii ENSMEUG00000001861
phascolarctos_cinereus ENSPCIG00000015719
sarcophilus_harrisii ENSSHAG00000010623
monodelphis_domestica ENSMODG00000012223
xenopus_tropicalis ENSXETG00000006726
latimeria_chalumnae ENSLACG00000017197
ciona_intestinalis ENSCING00000007428
ciona_savignyi ENSCSAVG00000004510
eptatretus_burgeri ENSEBUG00000006641
