latimeria_chalumnae ENSLACG00000002962
rhinopithecus_roxellana ENSRROG00000028683
papio_anubis ENSPANG00000014558
theropithecus_gelada ENSTGEG00000022237
chlorocebus_sabaeus ENSCSAG00000008099
mandrillus_leucophaeus ENSMLEG00000030513
macaca_fascicularis ENSMFAG00000043304
macaca_nemestrina ENSMNEG00000041436
macaca_mulatta ENSMMUG00000018084
cercocebus_atys ENSCATG00000037984
saimiri_boliviensis_boliviensis ENSSBOG00000035861
callithrix_jacchus ENSCJAG00000005333
cebus_capucinus_imitator ENSCCAG00000029158
aotus_nancymaae ENSANAG00000035302
carlito_syrichta ENSTSYG00000025941
propithecus_coquereli ENSPCOG00000000459
prolemur_simus ENSPSMG00000020122
microcebus_murinus ENSMICG00000000051
otolemur_garnettii ENSOGAG00000015738
tupaia_belangeri ENSTBEG00000009670
dipodomys_ordii ENSDORG00000005155
castor_canadensis ENSCCNG00000029780
cricetulus_griseus_crigri-picr ENSCGRG00015023148
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018109
cricetulus_griseus_crigri_1.0 ENSCGRG00000007591
mesocricetus_auratus ENSMAUG00000014285
microtus_ochrogaster ENSMOCG00000003255
peromyscus_maniculatus_bairdii ENSPEMG00000007960
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022279
mus_spicilegus ENSMSIG00000011731
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024033
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021365
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023684
rattus_norvegicus ENSRNOG00000057862
meriones_unguiculatus ENSMUGG00000008265
nannospalax_galili ENSNGAG00000005022
jaculus_jaculus ENSJJAG00000023687
cavia_porcellus ENSCPOG00000002266
cavia_aperea ENSCAPG00000003706
octodon_degus ENSODEG00000012910
chinchilla_lanigera ENSCLAG00000005001
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002672
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005500
fukomys_damarensis ENSFDAG00000014991
urocitellus_parryii ENSUPAG00010003495
ictidomys_tridecemlineatus ENSSTOG00000002331
spermophilus_dauricus ENSSDAG00000020189
marmota_marmota_marmota ENSMMMG00000010607
pteropus_vampyrus ENSPVAG00000004107
myotis_lucifugus ENSMLUG00000000135
bos_mutus ENSBMUG00000012341
bos_taurus ENSBTAG00000021284
bison_bison_bison ENSBBBG00000007983
capra_hircus ENSCHIG00000017478
ovis_aries ENSOARG00000010840
tursiops_truncatus ENSTTRG00000000734
sus_scrofa ENSSSCG00000040224
vicugna_pacos ENSVPAG00000003037
ailuropoda_melanoleuca ENSAMEG00000001940
ursus_maritimus ENSUMAG00000025542
mustela_putorius_furo ENSMPUG00000009410
neovison_vison ENSNVIG00000005890
canis_lupus_dingo ENSCAFG00020018487
canis_lupus_familiaris ENSCAFG00000010420
vulpes_vulpes ENSVVUG00000016755
panthera_tigris_altaica ENSPTIG00000015837
panthera_pardus ENSPPRG00000008318
felis_catus ENSFCAG00000012707
oryctolagus_cuniculus ENSOCUG00000015314
ochotona_princeps ENSOPRG00000015191
dasypus_novemcinctus ENSDNOG00000035119
ornithorhynchus_anatinus ENSOANG00000006454
pogona_vitticeps ENSPVIG00000020381
anolis_carolinensis ENSACAG00000002948
notechis_scutatus ENSNSUG00000007352
salvator_merianae ENSSMRG00000022920
sphenodon_punctatus ENSSPUG00000013475
calidris_pygmaea ENSCPGG00000010380
melopsittacus_undulatus ENSMUNG00000008900
taeniopygia_guttata ENSTGUG00000005646
lonchura_striata_domestica ENSLSDG00000009897
serinus_canaria ENSSCAG00000011006
junco_hyemalis ENSJHYG00000013895
zonotrichia_albicollis ENSZALG00000002392
cyanistes_caeruleus ENSCCEG00000004098
parus_major ENSPMJG00000010629
ficedula_albicollis ENSFALG00000002230
lepidothrix_coronata ENSLCOG00000002063
manacus_vitellinus ENSMVIG00005006732
anser_brachyrhynchus ENSABRG00000015073
anas_platyrhynchos_platyrhynchos ENSAPLG00000007969
meleagris_gallopavo ENSMGAG00000014578
coturnix_japonica ENSCJPG00005008709
gallus_gallus ENSGALG00000043976
numida_meleagris ENSNMEG00000012992
dromaius_novaehollandiae ENSDNVG00000005867
nothoprocta_perdicaria ENSNPEG00000009055
crocodylus_porosus ENSCPRG00005016260
chelonoidis_abingdonii ENSCABG00000020958
gopherus_agassizii ENSGAGG00000012277
chrysemys_picta_bellii ENSCPBG00000008130
pelodiscus_sinensis ENSPSIG00000013753
ciona_intestinalis ENSCING00000006238
ciona_savignyi ENSCSAVG00000005715
eptatretus_burgeri ENSEBUG00000007874
drosophila_melanogaster FBgn0032478
