calidris_pugnax ENSCPUG00000007674
rattus_norvegicus ENSRNOG00000061262
meriones_unguiculatus ENSMUGG00000019060
peromyscus_maniculatus_bairdii ENSPEMG00000007064
microtus_ochrogaster ENSMOCG00000009594
cricetulus_griseus_crigri_1.0 ENSCGRG00000010600
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016279
cricetulus_griseus_crigri-picr ENSCGRG00015020888
mesocricetus_auratus ENSMAUG00000015649
nannospalax_galili ENSNGAG00000021250
jaculus_jaculus ENSJJAG00000016223
ovis_aries ENSOARG00000007768
capra_hircus ENSCHIG00000020699
bos_mutus ENSBMUG00000019334
bos_taurus ENSBTAG00000006122
bison_bison_bison ENSBBBG00000000306
tursiops_truncatus ENSTTRG00000000084
sus_scrofa ENSSSCG00000012328
vicugna_pacos ENSVPAG00000003243
equus_caballus ENSECAG00000021385
equus_asinus_asinus ENSEASG00005015775
ursus_americanus ENSUAMG00000018846
ursus_maritimus ENSUMAG00000019736
ailuropoda_melanoleuca ENSAMEG00000004896
neovison_vison ENSNVIG00000023187
mustela_putorius_furo ENSMPUG00000009760
canis_lupus_familiaris ENSCAFG00000016311
canis_lupus_dingo ENSCAFG00020014405
vulpes_vulpes ENSVVUG00000028644
panthera_pardus ENSPPRG00000009366
panthera_tigris_altaica ENSPTIG00000009940
felis_catus ENSFCAG00000006914
pteropus_vampyrus ENSPVAG00000007220
myotis_lucifugus ENSMLUG00000000179
erinaceus_europaeus ENSEEUG00000000364
sorex_araneus ENSSARG00000010460
loxodonta_africana ENSLAFG00000014785
procavia_capensis ENSPCAG00000008911
echinops_telfairi ENSETEG00000004454
dasypus_novemcinctus ENSDNOG00000015098
choloepus_hoffmanni ENSCHOG00000000205
oryctolagus_cuniculus ENSOCUG00000007354
ochotona_princeps ENSOPRG00000000391
ornithorhynchus_anatinus ENSOANG00000000714
xenopus_tropicalis ENSXETG00000030011
petromyzon_marinus ENSPMAG00000003667
lepisosteus_oculatus ENSLOCG00000014797
petromyzon_marinus ENSPMAG00000001699
hippocampus_comes ENSHCOG00000011911
hippocampus_comes ENSHCOG00000011889
scleropages_formosus ENSSFOG00015001314
scleropages_formosus ENSSFOG00015012224
paramormyrops_kingsleyae ENSPKIG00000015785
tetraodon_nigroviridis ENSTNIG00000015085
tetraodon_nigroviridis ENSTNIG00000001095
takifugu_rubripes ENSTRUG00000014610
mola_mola ENSMMOG00000006669
labrus_bergylta ENSLBEG00000009745
gasterosteus_aculeatus ENSGACG00000008789
cyprinodon_variegatus ENSCVAG00000022590
cyprinodon_variegatus ENSCVAG00000022466
fundulus_heteroclitus ENSFHEG00000023436
gambusia_affinis ENSGAFG00000011051
gambusia_affinis ENSGAFG00000011027
poecilia_mexicana ENSPMEG00000008995
poecilia_latipinna ENSPLAG00000011180
poecilia_formosa ENSPFOG00000010355
poecilia_reticulata ENSPREG00000021868
xiphophorus_couchianus ENSXCOG00000006837
xiphophorus_maculatus ENSXMAG00000010828
kryptolebias_marmoratus ENSKMAG00000005429
oryzias_latipes_asm223467v1 ENSORLG00000007276
oryzias_latipes_asm223469v1 ENSORLG00015001278
oryzias_latipes_asm223471v1 ENSORLG00020008596
oryzias_melastigma ENSOMEG00000018538
haplochromis_burtoni ENSHBUG00000002815
haplochromis_burtoni ENSHBUG00000002965
maylandia_zebra ENSMZEG00005027230
astatotilapia_calliptera ENSACLG00000004379
pundamilia_nyererei ENSPNYG00000021015
neolamprologus_brichardi ENSNBRG00000015437
neolamprologus_brichardi ENSNBRG00000000149
oreochromis_niloticus ENSONIG00000012021
amphilophus_citrinellus ENSACIG00000023252
acanthochromis_polyacanthus ENSAPOG00000006455
amphiprion_percula ENSAPEG00000000881
stegastes_partitus ENSSPAG00000020753
monopterus_albus ENSMALG00000016922
mastacembelus_armatus ENSMAMG00000005766
anabas_testudineus ENSATEG00000021573
seriola_lalandi_dorsalis ENSSLDG00000008966
seriola_dumerili ENSSDUG00000011761
scophthalmus_maximus ENSSMAG00000001712
periophthalmus_magnuspinnatus ENSPMGG00000023483
periophthalmus_magnuspinnatus ENSPMGG00000023480
cynoglossus_semilaevis ENSCSEG00000001466
gadus_morhua ENSGMOG00000008327
esox_lucius ENSELUG00000001062
astyanax_mexicanus ENSAMXG00000013105
astyanax_mexicanus ENSAMXG00000029885
pygocentrus_nattereri ENSPNAG00000023455
pygocentrus_nattereri ENSPNAG00000023313
ictalurus_punctatus ENSIPUG00000009052
danio_rerio ENSDARG00000016782
sphenodon_punctatus ENSSPUG00000019291
sphenodon_punctatus ENSSPUG00000019290
sphenodon_punctatus ENSSPUG00000019292
sphenodon_punctatus ENSSPUG00000019293
petromyzon_marinus ENSPMAG00000009055
amphiprion_ocellaris ENSAOCG00000009673
amphiprion_ocellaris ENSAOCG00000000593
oryzias_melastigma ENSOMEG00000018496
ciona_savignyi ENSCSAVG00000006334
ciona_intestinalis ENSCING00000007623
ciona_savignyi ENSCSAVG00000006404
drosophila_melanogaster FBgn0030674
caenorhabditis_elegans_strain_n2 WBGene00022069
saccharomyces_cerevisiae_strain_s288c YDR457W
