eptatretus_burgeri ENSEBUG00000011106
oryzias_latipes_asm223467v1 ENSORLG00000024810
oryzias_latipes_asm223471v1 ENSORLG00020000531
oryzias_melastigma ENSOMEG00000021854
seriola_lalandi_dorsalis ENSSLDG00000011439
seriola_dumerili ENSSDUG00000015373
takifugu_rubripes ENSTRUG00000021906
takifugu_rubripes ENSTRUG00000025816
takifugu_rubripes ENSTRUG00000004603
takifugu_rubripes ENSTRUG00000001519
takifugu_rubripes ENSTRUG00000024840
tetraodon_nigroviridis ENSTNIG00000003393
mola_mola ENSMMOG00000015820
hippocampus_comes ENSHCOG00000012967
labrus_bergylta ENSLBEG00000001248
gadus_morhua ENSGMOG00000013980
esox_lucius ENSELUG00000020656
scleropages_formosus ENSSFOG00015017589
paramormyrops_kingsleyae ENSPKIG00000013341
scleropages_formosus ENSSFOG00015013562
paramormyrops_kingsleyae ENSPKIG00000016901
ictalurus_punctatus ENSIPUG00000016465
ictalurus_punctatus ENSIPUG00000005185
ictalurus_punctatus ENSIPUG00000005196
ictalurus_punctatus ENSIPUG00000002763
astyanax_mexicanus ENSAMXG00000032251
pygocentrus_nattereri ENSPNAG00000014451
pygocentrus_nattereri ENSPNAG00000027891
pygocentrus_nattereri ENSPNAG00000015003
ictalurus_punctatus ENSIPUG00000015798
danio_rerio ENSDARG00000034650
lepisosteus_oculatus ENSLOCG00000017257
chelonoidis_abingdonii ENSCABG00000017530
gopherus_agassizii ENSGAGG00000005452
chrysemys_picta_bellii ENSCPBG00000018684
pelodiscus_sinensis ENSPSIG00000013389
gallus_gallus ENSGALG00000038933
coturnix_japonica ENSCJPG00005009163
numida_meleagris ENSNMEG00000022113
anas_platyrhynchos_platyrhynchos ENSAPLG00000014523
apteryx_owenii ENSAOWG00000006615
apteryx_rowi ENSARWG00000016989
apteryx_haastii ENSAHAG00000010221
anser_brachyrhynchus ENSABRG00000007897
manacus_vitellinus ENSMVIG00005017825
lepidothrix_coronata ENSLCOG00000016227
parus_major ENSPMJG00000013761
ficedula_albicollis ENSFALG00000011364
taeniopygia_guttata ENSTGUG00000011826
lonchura_striata_domestica ENSLSDG00000016006
junco_hyemalis ENSJHYG00000016561
zonotrichia_albicollis ENSZALG00000016158
melopsittacus_undulatus ENSMUNG00000012666
calidris_pygmaea ENSCPGG00000012881
cyanistes_caeruleus ENSCCEG00000015040
serinus_canaria ENSSCAG00000014265
calidris_pugnax ENSCPUG00000017780
meleagris_gallopavo ENSMGAG00000013301
dromaius_novaehollandiae ENSDNVG00000000294
nothoprocta_perdicaria ENSNPEG00000013606
crocodylus_porosus ENSCPRG00005004895
sphenodon_punctatus ENSSPUG00000009484
sarcophilus_harrisii ENSSHAG00000003313
phascolarctos_cinereus ENSPCIG00000033583
monodelphis_domestica ENSMODG00000017730
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009294
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001824
fukomys_damarensis ENSFDAG00000014796
chinchilla_lanigera ENSCLAG00000009420
cavia_aperea ENSCAPG00000006615
cavia_aperea ENSCAPG00000011986
cavia_porcellus ENSCPOG00000014056
octodon_degus ENSODEG00000005455
carlito_syrichta ENSTSYG00000031458
castor_canadensis ENSCCNG00000002691
dipodomys_ordii ENSDORG00000005034
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007502
cricetulus_griseus_crigri_1.0 ENSCGRG00000001683
cricetulus_griseus_crigri-picr ENSCGRG00015011609
mesocricetus_auratus ENSMAUG00000020171
peromyscus_maniculatus_bairdii ENSPEMG00000019798
microtus_ochrogaster ENSMOCG00000015353
mus_spicilegus ENSMSIG00000014845
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016141
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000019874
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015330
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030747
rattus_norvegicus ENSRNOG00000000814
meriones_unguiculatus ENSMUGG00000021834
meriones_unguiculatus ENSMUGG00000021805
nannospalax_galili ENSNGAG00000002086
jaculus_jaculus ENSJJAG00000004827
ictidomys_tridecemlineatus ENSSTOG00000010129
spermophilus_dauricus ENSSDAG00000008540
urocitellus_parryii ENSUPAG00010020752
marmota_marmota_marmota ENSMMMG00000016199
oryctolagus_cuniculus ENSOCUG00000001497
chlorocebus_sabaeus ENSCSAG00000016262
cercocebus_atys ENSCATG00000030377
piliocolobus_tephrosceles ENSPTEG00000011170
pan_paniscus ENSPPAG00000030454
pongo_abelii ENSPPYG00000016979
saimiri_boliviensis_boliviensis ENSSBOG00000018698
cebus_capucinus_imitator ENSCCAG00000033130
aotus_nancymaae ENSANAG00000024415
propithecus_coquereli ENSPCOG00000022253
prolemur_simus ENSPSMG00000017447
otolemur_garnettii ENSOGAG00000031110
bos_taurus ENSBTAG00000033803
bison_bison_bison ENSBBBG00000000089
ovis_aries ENSOARG00000008181
capra_hircus ENSCHIG00000024185
sorex_araneus ENSSARG00000010764
equus_asinus_asinus ENSEASG00005009324
vulpes_vulpes ENSVVUG00000000161
canis_lupus_familiaris ENSCAFG00000000996
mustela_putorius_furo ENSMPUG00000014466
ailuropoda_melanoleuca ENSAMEG00000007451
ursus_americanus ENSUAMG00000006793
panthera_tigris_altaica ENSPTIG00000018816
panthera_pardus ENSPPRG00000015525
felis_catus ENSFCAG00000006544
ursus_maritimus ENSUMAG00000001403
canis_lupus_dingo ENSCAFG00020021724
sus_scrofa ENSSSCG00000004234
loxodonta_africana ENSLAFG00000002151
dasypus_novemcinctus ENSDNOG00000013118
macaca_fascicularis ENSMFAG00000045709
macaca_nemestrina ENSMNEG00000000102
theropithecus_gelada ENSTGEG00000006173
mandrillus_leucophaeus ENSMLEG00000028207
papio_anubis ENSPANG00000022797
rhinopithecus_bieti ENSRBIG00000039634
rhinopithecus_roxellana ENSRROG00000041911
colobus_angolensis_palliatus ENSCANG00000034714
pan_troglodytes ENSPTRG00000018564
homo_sapiens ENSG00000164434
gorilla_gorilla ENSGGOG00000025475
nomascus_leucogenys ENSNLEG00000013832
tupaia_belangeri ENSTBEG00000008456
bos_mutus ENSBMUG00000012922
ochotona_princeps ENSOPRG00000000992
vicugna_pacos ENSVPAG00000009392
erinaceus_europaeus ENSEEUG00000013723
myotis_lucifugus ENSMLUG00000028429
pteropus_vampyrus ENSPVAG00000006023
equus_caballus ENSECAG00000022399
microcebus_murinus ENSMICG00000047291
prolemur_simus ENSPSMG00000021543
callithrix_jacchus ENSCJAG00000043644
neovison_vison ENSNVIG00000019562
tursiops_truncatus ENSTTRG00000000250
choloepus_hoffmanni ENSCHOG00000009050
echinops_telfairi ENSETEG00000003382
anolis_carolinensis ENSACAG00000001499
pogona_vitticeps ENSPVIG00000023041
salvator_merianae ENSSMRG00000020672
salvator_merianae ENSSMRG00000012158
salvator_merianae ENSSMRG00000002183
salvator_merianae ENSSMRG00000007805
notechis_scutatus ENSNSUG00000004445
xenopus_tropicalis ENSXETG00000023297
latimeria_chalumnae ENSLACG00000008357
ciona_intestinalis ENSCING00000002061
ciona_savignyi ENSCSAVG00000009756
