latimeria_chalumnae ENSLACG00000009052
piliocolobus_tephrosceles ENSPTEG00000008498
cercocebus_atys ENSCATG00000010766
mandrillus_leucophaeus ENSMLEG00000042440
papio_anubis ENSPANG00000017713
theropithecus_gelada ENSTGEG00000001630
macaca_fascicularis ENSMFAG00000035393
macaca_mulatta ENSMMUG00000006275
macaca_nemestrina ENSMNEG00000028577
chlorocebus_sabaeus ENSCSAG00000006585
cebus_capucinus_imitator ENSCCAG00000036628
cebus_capucinus_imitator ENSCCAG00000020440
callithrix_jacchus ENSCJAG00000005039
saimiri_boliviensis_boliviensis ENSSBOG00000034152
aotus_nancymaae ENSANAG00000037482
carlito_syrichta ENSTSYG00000003958
microcebus_murinus ENSMICG00000016170
propithecus_coquereli ENSPCOG00000027722
prolemur_simus ENSPSMG00000009313
otolemur_garnettii ENSOGAG00000012205
loxodonta_africana ENSLAFG00000011727
procavia_capensis ENSPCAG00000015072
myotis_lucifugus ENSMLUG00000012694
vulpes_vulpes ENSVVUG00000024118
echinops_telfairi ENSETEG00000005010
tupaia_belangeri ENSTBEG00000001663
sphenodon_punctatus ENSSPUG00000000673
ciona_intestinalis ENSCING00000012910
ciona_savignyi ENSCSAVG00000010316
drosophila_melanogaster FBgn0033191
caenorhabditis_elegans_strain_n2 WBGene00014025
saccharomyces_cerevisiae_strain_s288c YDL100C
