castor_canadensis ENSCCNG00000003963
ovis_aries ENSOARG00000021197
tursiops_truncatus ENSTTRG00000011275
sus_scrofa ENSSSCG00000002329
ursus_americanus ENSUAMG00000026095
ursus_maritimus ENSUMAG00000009583
ailuropoda_melanoleuca ENSAMEG00000008002
neovison_vison ENSNVIG00000006878
mustela_putorius_furo ENSMPUG00000003616
canis_lupus_dingo ENSCAFG00020005432
canis_lupus_familiaris ENSCAFG00000016679
vulpes_vulpes ENSVVUG00000003949
panthera_pardus ENSPPRG00000006080
panthera_tigris_altaica ENSPTIG00000018191
felis_catus ENSFCAG00000037711
loxodonta_africana ENSLAFG00000018561
procavia_capensis ENSPCAG00000014085
dasypus_novemcinctus ENSDNOG00000013970
choloepus_hoffmanni ENSCHOG00000005332
echinops_telfairi ENSETEG00000018851
sorex_araneus ENSSARG00000000565
carlito_syrichta ENSTSYG00000005152
sarcophilus_harrisii ENSSHAG00000018555
sarcophilus_harrisii ENSSHAG00000018491
phascolarctos_cinereus ENSPCIG00000012567
notamacropus_eugenii ENSMEUG00000001859
monodelphis_domestica ENSMODG00000007149
ornithorhynchus_anatinus ENSOANG00000032053
lonchura_striata_domestica ENSLSDG00000003518
melopsittacus_undulatus ENSMUNG00000004096
ficedula_albicollis ENSFALG00000004912
taeniopygia_guttata ENSTGUG00000011356
parus_major ENSPMJG00000015031
cyanistes_caeruleus ENSCCEG00000009492
junco_hyemalis ENSJHYG00000002809
zonotrichia_albicollis ENSZALG00000006823
lepidothrix_coronata ENSLCOG00000008739
calidris_pygmaea ENSCPGG00000006504
melopsittacus_undulatus ENSMUNG00000004097
calidris_pugnax ENSCPUG00000007682
serinus_canaria ENSSCAG00000013423
lonchura_striata_domestica ENSLSDG00000010879
manacus_vitellinus ENSMVIG00005010759
anser_brachyrhynchus ENSABRG00000015315
anas_platyrhynchos_platyrhynchos ENSAPLG00000016153
meleagris_gallopavo ENSMGAG00000011771
coturnix_japonica ENSCJPG00005014975
gallus_gallus ENSGALG00000037326
numida_meleagris ENSNMEG00000020099
apteryx_haastii ENSAHAG00000017535
apteryx_owenii ENSAOWG00000013234
apteryx_rowi ENSARWG00000008560
dromaius_novaehollandiae ENSDNVG00000000978
nothoprocta_perdicaria ENSNPEG00000014426
crocodylus_porosus ENSCPRG00005018230
chelonoidis_abingdonii ENSCABG00000015993
gopherus_agassizii ENSGAGG00000016836
chrysemys_picta_bellii ENSCPBG00000022050
pelodiscus_sinensis ENSPSIG00000015550
pogona_vitticeps ENSPVIG00000012961
anolis_carolinensis ENSACAG00000004901
notechis_scutatus ENSNSUG00000017498
salvator_merianae ENSSMRG00000009818
sphenodon_punctatus ENSSPUG00000002628
xenopus_tropicalis ENSXETG00000021811
latimeria_chalumnae ENSLACG00000008405
ornithorhynchus_anatinus ENSOANG00000000297
notechis_scutatus ENSNSUG00000011516
canis_lupus_familiaris ENSCAFG00000005393
fundulus_heteroclitus ENSFHEG00000004567
periophthalmus_magnuspinnatus ENSPMGG00000020109
cynoglossus_semilaevis ENSCSEG00000008496
acanthochromis_polyacanthus ENSAPOG00000017798
gambusia_affinis ENSGAFG00000018188
stegastes_partitus ENSSPAG00000004738
seriola_lalandi_dorsalis ENSSLDG00000004670
mola_mola ENSMMOG00000009692
poecilia_mexicana ENSPMEG00000000754
poecilia_latipinna ENSPLAG00000008395
poecilia_formosa ENSPFOG00000017426
poecilia_reticulata ENSPREG00000018522
xiphophorus_maculatus ENSXMAG00000014520
xiphophorus_couchianus ENSXCOG00000004039
cyprinodon_variegatus ENSCVAG00000000579
kryptolebias_marmoratus ENSKMAG00000015447
oryzias_latipes_asm223471v1 ENSORLG00020002890
oryzias_latipes_asm223469v1 ENSORLG00015023140
oryzias_latipes_asm223467v1 ENSORLG00000009460
oryzias_melastigma ENSOMEG00000022690
takifugu_rubripes ENSTRUG00000011664
tetraodon_nigroviridis ENSTNIG00000019348
labrus_bergylta ENSLBEG00000019744
scophthalmus_maximus ENSSMAG00000010260
monopterus_albus ENSMALG00000021012
mastacembelus_armatus ENSMAMG00000000186
anabas_testudineus ENSATEG00000021422
gasterosteus_aculeatus ENSGACG00000012122
astatotilapia_calliptera ENSACLG00000027287
pundamilia_nyererei ENSPNYG00000021992
maylandia_zebra ENSMZEG00005010764
haplochromis_burtoni ENSHBUG00000013831
neolamprologus_brichardi ENSNBRG00000002091
oreochromis_niloticus ENSONIG00000019592
amphilophus_citrinellus ENSACIG00000012137
amphiprion_percula ENSAPEG00000008905
amphiprion_ocellaris ENSAOCG00000000971
stegastes_partitus ENSSPAG00000016652
seriola_dumerili ENSSDUG00000005798
seriola_lalandi_dorsalis ENSSLDG00000004271
hippocampus_comes ENSHCOG00000017878
gadus_morhua ENSGMOG00000013977
esox_lucius ENSELUG00000020784
pygocentrus_nattereri ENSPNAG00000010006
astyanax_mexicanus ENSAMXG00000021475
danio_rerio ENSDARG00000013491
paramormyrops_kingsleyae ENSPKIG00000002343
scleropages_formosus ENSSFOG00015007988
lepisosteus_oculatus ENSLOCG00000014044
petromyzon_marinus ENSPMAG00000001841
petromyzon_marinus ENSPMAG00000007593
