parus_major ENSPMJG00000004108
bos_mutus ENSBMUG00000017015
bos_taurus ENSBTAG00000001668
bison_bison_bison ENSBBBG00000010868
propithecus_coquereli ENSPCOG00000007560
castor_canadensis ENSCCNG00000006751
carlito_syrichta ENSTSYG00000012220
pan_paniscus ENSPPAG00000030187
pan_troglodytes ENSPTRG00000046824
gorilla_gorilla ENSGGOG00000012654
homo_sapiens ENSG00000154764
piliocolobus_tephrosceles ENSPTEG00000011885
colobus_angolensis_palliatus ENSCANG00000033051
rhinopithecus_roxellana ENSRROG00000044521
rhinopithecus_bieti ENSRBIG00000043591
papio_anubis ENSPANG00000006880
theropithecus_gelada ENSTGEG00000014433
cercocebus_atys ENSCATG00000033711
mandrillus_leucophaeus ENSMLEG00000042427
macaca_nemestrina ENSMNEG00000037464
macaca_mulatta ENSMMUG00000018445
macaca_fascicularis ENSMFAG00000044809
chlorocebus_sabaeus ENSCSAG00000009439
saimiri_boliviensis_boliviensis ENSSBOG00000023765
callithrix_jacchus ENSCJAG00000040771
cebus_capucinus_imitator ENSCCAG00000031285
aotus_nancymaae ENSANAG00000033071
microcebus_murinus ENSMICG00000034657
otolemur_garnettii ENSOGAG00000031005
prolemur_simus ENSPSMG00000004813
pongo_abelii ENSPPYG00000013397
nomascus_leucogenys ENSNLEG00000004941
mesocricetus_auratus ENSMAUG00000016536
echinops_telfairi ENSETEG00000003848
loxodonta_africana ENSLAFG00000001335
myotis_lucifugus ENSMLUG00000015639
mus_spicilegus ENSMSIG00000008956
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029677
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030093
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028652
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022398
rattus_norvegicus ENSRNOG00000048782
meriones_unguiculatus ENSMUGG00000018786
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010427
cricetulus_griseus_crigri_1.0 ENSCGRG00000014076
cricetulus_griseus_crigri-picr ENSCGRG00015013792
peromyscus_maniculatus_bairdii ENSPEMG00000029574
microtus_ochrogaster ENSMOCG00000007580
nannospalax_galili ENSNGAG00000004611
jaculus_jaculus ENSJJAG00000015421
chinchilla_lanigera ENSCLAG00000007946
octodon_degus ENSODEG00000000092
cavia_porcellus ENSCPOG00000039003
cavia_aperea ENSCAPG00000017444
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006325
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007203
tupaia_belangeri ENSTBEG00000005605
oryctolagus_cuniculus ENSOCUG00000013432
fukomys_damarensis ENSFDAG00000006008
dasypus_novemcinctus ENSDNOG00000040517
procavia_capensis ENSPCAG00000015747
monodelphis_domestica ENSMODG00000008659
marmota_marmota_marmota ENSMMMG00000012289
ictidomys_tridecemlineatus ENSSTOG00000028737
urocitellus_parryii ENSUPAG00010010238
dipodomys_ordii ENSDORG00000028810
xenopus_tropicalis ENSXETG00000027611
latimeria_chalumnae ENSLACG00000005375
pygocentrus_nattereri ENSPNAG00000022992
astyanax_mexicanus ENSAMXG00000030245
ictalurus_punctatus ENSIPUG00000016744
danio_rerio ENSDARG00000002483
takifugu_rubripes ENSTRUG00000019490
tetraodon_nigroviridis ENSTNIG00000017935
gasterosteus_aculeatus ENSGACG00000000068
mastacembelus_armatus ENSMAMG00000024100
monopterus_albus ENSMALG00000021749
anabas_testudineus ENSATEG00000015120
amphiprion_percula ENSAPEG00000015416
amphiprion_ocellaris ENSAOCG00000007412
acanthochromis_polyacanthus ENSAPOG00000012553
stegastes_partitus ENSSPAG00000021362
pundamilia_nyererei ENSPNYG00000005254
maylandia_zebra ENSMZEG00005025887
haplochromis_burtoni ENSHBUG00000021931
neolamprologus_brichardi ENSNBRG00000021879
oreochromis_niloticus ENSONIG00000017190
amphilophus_citrinellus ENSACIG00000003878
seriola_dumerili ENSSDUG00000000696
seriola_lalandi_dorsalis ENSSLDG00000011092
scophthalmus_maximus ENSSMAG00000013237
labrus_bergylta ENSLBEG00000006524
mola_mola ENSMMOG00000017178
xiphophorus_maculatus ENSXMAG00000017615
xiphophorus_couchianus ENSXCOG00000011183
poecilia_formosa ENSPFOG00000015340
poecilia_mexicana ENSPMEG00000023098
poecilia_latipinna ENSPLAG00000020226
poecilia_reticulata ENSPREG00000009481
gambusia_affinis ENSGAFG00000015835
cyprinodon_variegatus ENSCVAG00000013142
fundulus_heteroclitus ENSFHEG00000002866
kryptolebias_marmoratus ENSKMAG00000014419
oryzias_latipes_asm223469v1 ENSORLG00015014403
oryzias_latipes_asm223471v1 ENSORLG00020019236
oryzias_latipes_asm223467v1 ENSORLG00000011261
oryzias_melastigma ENSOMEG00000008310
hippocampus_comes ENSHCOG00000007463
periophthalmus_magnuspinnatus ENSPMGG00000019617
cynoglossus_semilaevis ENSCSEG00000021402
gadus_morhua ENSGMOG00000017232
esox_lucius ENSELUG00000018032
scleropages_formosus ENSSFOG00015015458
paramormyrops_kingsleyae ENSPKIG00000017955
haplochromis_burtoni ENSHBUG00000012644
astatotilapia_calliptera ENSACLG00000025912
maylandia_zebra ENSMZEG00005006717
pundamilia_nyererei ENSPNYG00000006584
oreochromis_niloticus ENSONIG00000003244
neolamprologus_brichardi ENSNBRG00000017760
amphilophus_citrinellus ENSACIG00000002151
periophthalmus_magnuspinnatus ENSPMGG00000010176
mola_mola ENSMMOG00000009956
seriola_lalandi_dorsalis ENSSLDG00000016586
seriola_dumerili ENSSDUG00000009238
scophthalmus_maximus ENSSMAG00000001999
labrus_bergylta ENSLBEG00000008126
amphiprion_ocellaris ENSAOCG00000018607
amphiprion_percula ENSAPEG00000015975
acanthochromis_polyacanthus ENSAPOG00000021643
stegastes_partitus ENSSPAG00000021691
xiphophorus_maculatus ENSXMAG00000007513
xiphophorus_couchianus ENSXCOG00000009962
gambusia_affinis ENSGAFG00000007698
poecilia_mexicana ENSPMEG00000003646
poecilia_formosa ENSPFOG00000009314
poecilia_reticulata ENSPREG00000020667
poecilia_latipinna ENSPLAG00000005438
fundulus_heteroclitus ENSFHEG00000001926
cyprinodon_variegatus ENSCVAG00000002370
kryptolebias_marmoratus ENSKMAG00000004195
oryzias_latipes_asm223467v1 ENSORLG00000025013
oryzias_latipes_asm223471v1 ENSORLG00020021483
oryzias_latipes_asm223469v1 ENSORLG00015017828
oryzias_melastigma ENSOMEG00000023884
gasterosteus_aculeatus ENSGACG00000011183
monopterus_albus ENSMALG00000005027
mastacembelus_armatus ENSMAMG00000023592
anabas_testudineus ENSATEG00000004351
gadus_morhua ENSGMOG00000004893
esox_lucius ENSELUG00000013813
pygocentrus_nattereri ENSPNAG00000000190
astyanax_mexicanus ENSAMXG00000043744
ictalurus_punctatus ENSIPUG00000013689
danio_rerio ENSDARG00000044827
paramormyrops_kingsleyae ENSPKIG00000004946
scleropages_formosus ENSSFOG00015014849
lepisosteus_oculatus ENSLOCG00000014046
