scophthalmus_maximus ENSSMAG00000002731
octodon_degus ENSODEG00000019262
chinchilla_lanigera ENSCLAG00000010892
cavia_porcellus ENSCPOG00000033641
cavia_aperea ENSCAPG00000007193
jaculus_jaculus ENSJJAG00000010066
tupaia_belangeri ENSTBEG00000011094
sorex_araneus ENSSARG00000012931
choloepus_hoffmanni ENSCHOG00000003952
dasypus_novemcinctus ENSDNOG00000032835
nannospalax_galili ENSNGAG00000000387
nannospalax_galili ENSNGAG00000013006
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078453
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015945
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015137
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023756
rattus_norvegicus ENSRNOG00000051450
meriones_unguiculatus ENSMUGG00000020620
cricetulus_griseus_crigri-picr ENSCGRG00015021313
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024638
cricetulus_griseus_crigri_1.0 ENSCGRG00000011359
mesocricetus_auratus ENSMAUG00000002521
peromyscus_maniculatus_bairdii ENSPEMG00000006581
microtus_ochrogaster ENSMOCG00000002424
urocitellus_parryii ENSUPAG00010003934
spermophilus_dauricus ENSSDAG00000014379
ictidomys_tridecemlineatus ENSSTOG00000020001
marmota_marmota_marmota ENSMMMG00000000595
castor_canadensis ENSCCNG00000016007
callithrix_jacchus ENSCJAG00000040797
saimiri_boliviensis_boliviensis ENSSBOG00000030174
cebus_capucinus_imitator ENSCCAG00000028305
aotus_nancymaae ENSANAG00000024303
cercocebus_atys ENSCATG00000040096
mandrillus_leucophaeus ENSMLEG00000005880
macaca_nemestrina ENSMNEG00000038203
macaca_fascicularis ENSMFAG00000046040
macaca_mulatta ENSMMUG00000048195
theropithecus_gelada ENSTGEG00000017455
papio_anubis ENSPANG00000017771
chlorocebus_sabaeus ENSCSAG00000017041
rhinopithecus_roxellana ENSRROG00000038800
rhinopithecus_bieti ENSRBIG00000029753
piliocolobus_tephrosceles ENSPTEG00000026197
colobus_angolensis_palliatus ENSCANG00000035541
pan_troglodytes ENSPTRG00000049084
pan_paniscus ENSPPAG00000025955
gorilla_gorilla ENSGGOG00000008970
homo_sapiens ENSG00000146386
pongo_abelii ENSPPYG00000017050
nomascus_leucogenys ENSNLEG00000027943
microcebus_murinus ENSMICG00000043715
microcebus_murinus ENSMICG00000047020
propithecus_coquereli ENSPCOG00000023675
prolemur_simus ENSPSMG00000003994
otolemur_garnettii ENSOGAG00000014416
carlito_syrichta ENSTSYG00000028541
dipodomys_ordii ENSDORG00000023852
pteropus_vampyrus ENSPVAG00000012459
myotis_lucifugus ENSMLUG00000016226
neovison_vison ENSNVIG00000019700
mustela_putorius_furo ENSMPUG00000014906
ursus_maritimus ENSUMAG00000023757
ursus_americanus ENSUAMG00000011975
ailuropoda_melanoleuca ENSAMEG00000011799
canis_lupus_familiaris ENSCAFG00000000281
canis_lupus_dingo ENSCAFG00020022965
vulpes_vulpes ENSVVUG00000004368
panthera_tigris_altaica ENSPTIG00000008453
panthera_pardus ENSPPRG00000001394
felis_catus ENSFCAG00000030650
bos_taurus ENSBTAG00000001446
bos_mutus ENSBMUG00000010160
bison_bison_bison ENSBBBG00000011861
ovis_aries ENSOARG00000001146
capra_hircus ENSCHIG00000019314
tursiops_truncatus ENSTTRG00000013625
equus_asinus_asinus ENSEASG00005009545
loxodonta_africana ENSLAFG00000022880
echinops_telfairi ENSETEG00000003166
oryctolagus_cuniculus ENSOCUG00000004884
procavia_capensis ENSPCAG00000016863
sarcophilus_harrisii ENSSHAG00000002805
gopherus_agassizii ENSGAGG00000022209
chelonoidis_abingdonii ENSCABG00000012136
chrysemys_picta_bellii ENSCPBG00000017193
pelodiscus_sinensis ENSPSIG00000008620
meleagris_gallopavo ENSMGAG00000012961
gallus_gallus ENSGALG00000013826
numida_meleagris ENSNMEG00000021989
anas_platyrhynchos_platyrhynchos ENSAPLG00000003918
anser_brachyrhynchus ENSABRG00000011264
lepidothrix_coronata ENSLCOG00000003563
manacus_vitellinus ENSMVIG00005017043
lonchura_striata_domestica ENSLSDG00000002965
taeniopygia_guttata ENSTGUG00000010932
serinus_canaria ENSSCAG00000003188
parus_major ENSPMJG00000008172
cyanistes_caeruleus ENSCCEG00000013556
ficedula_albicollis ENSFALG00000012818
junco_hyemalis ENSJHYG00000015989
zonotrichia_albicollis ENSZALG00000011202
calidris_pygmaea ENSCPGG00000000008
calidris_pugnax ENSCPUG00000004314
melopsittacus_undulatus ENSMUNG00000004112
dromaius_novaehollandiae ENSDNVG00000008478
nothoprocta_perdicaria ENSNPEG00000006821
anolis_carolinensis ENSACAG00000004921
notechis_scutatus ENSNSUG00000010283
salvator_merianae ENSSMRG00000000976
crocodylus_porosus ENSCPRG00005001303
sphenodon_punctatus ENSSPUG00000013718
eptatretus_burgeri ENSEBUG00000002008
ciona_intestinalis ENSCING00000018955
