parus_major ENSPMJG00000000263
periophthalmus_magnuspinnatus ENSPMGG00000004111
gadus_morhua ENSGMOG00000015332
esox_lucius ENSELUG00000003510
pygocentrus_nattereri ENSPNAG00000007720
astyanax_mexicanus ENSAMXG00000018012
ictalurus_punctatus ENSIPUG00000002300
danio_rerio ENSDARG00000041895
paramormyrops_kingsleyae ENSPKIG00000015585
scleropages_formosus ENSSFOG00015001053
lepisosteus_oculatus ENSLOCG00000015871
eptatretus_burgeri ENSEBUG00000007302
oryzias_melastigma ENSOMEG00000017799
oryzias_melastigma ENSOMEG00000017757
seriola_lalandi_dorsalis ENSSLDG00000007981
eptatretus_burgeri ENSEBUG00000012652
ciona_intestinalis ENSCING00000017066
ciona_intestinalis ENSCING00000008950
caenorhabditis_elegans_strain_n2 WBGene00004259
saccharomyces_cerevisiae_strain_s288c YJL130C
drosophila_melanogaster FBgn0003189
petromyzon_marinus ENSPMAG00000003860
ciona_intestinalis ENSCING00000015322
hippocampus_comes ENSHCOG00000019231
ciona_savignyi ENSCSAVG00000004756
saccharomyces_cerevisiae_strain_s288c YOR303W
