gallus_gallus ENSGALG00000040355
dasypus_novemcinctus ENSDNOG00000045736
sarcophilus_harrisii ENSSHAG00000007403
monodelphis_domestica ENSMODG00000024958
phascolarctos_cinereus ENSPCIG00000026642
ornithorhynchus_anatinus ENSOANG00000002317
scleropages_formosus ENSSFOG00015017029
labrus_bergylta ENSLBEG00000016336
gasterosteus_aculeatus ENSGACG00000002911
mola_mola ENSMMOG00000003438
takifugu_rubripes ENSTRUG00000009376
scophthalmus_maximus ENSSMAG00000015412
cynoglossus_semilaevis ENSCSEG00000014644
monopterus_albus ENSMALG00000000521
mastacembelus_armatus ENSMAMG00000023092
anabas_testudineus ENSATEG00000011892
seriola_dumerili ENSSDUG00000014117
seriola_lalandi_dorsalis ENSSLDG00000005818
periophthalmus_magnuspinnatus ENSPMGG00000023810
amphiprion_percula ENSAPEG00000020736
amphiprion_ocellaris ENSAOCG00000011124
acanthochromis_polyacanthus ENSAPOG00000018140
stegastes_partitus ENSSPAG00000021202
pundamilia_nyererei ENSPNYG00000002623
maylandia_zebra ENSMZEG00005021745
astatotilapia_calliptera ENSACLG00000025943
haplochromis_burtoni ENSHBUG00000018962
neolamprologus_brichardi ENSNBRG00000023540
amphilophus_citrinellus ENSACIG00000022513
fundulus_heteroclitus ENSFHEG00000000104
cyprinodon_variegatus ENSCVAG00000017723
xiphophorus_couchianus ENSXCOG00000009831
xiphophorus_maculatus ENSXMAG00000024821
gambusia_affinis ENSGAFG00000006294
poecilia_formosa ENSPFOG00000004192
poecilia_mexicana ENSPMEG00000013309
poecilia_latipinna ENSPLAG00000007280
poecilia_reticulata ENSPREG00000020081
kryptolebias_marmoratus ENSKMAG00000008100
oryzias_latipes_asm223469v1 ENSORLG00015015203
oryzias_latipes_asm223467v1 ENSORLG00000023895
oryzias_latipes_asm223471v1 ENSORLG00020015042
oryzias_melastigma ENSOMEG00000008693
hippocampus_comes ENSHCOG00000000275
gadus_morhua ENSGMOG00000012947
esox_lucius ENSELUG00000015236
pygocentrus_nattereri ENSPNAG00000021920
astyanax_mexicanus ENSAMXG00000013680
ictalurus_punctatus ENSIPUG00000014579
danio_rerio ENSDARG00000086944
paramormyrops_kingsleyae ENSPKIG00000007760
paramormyrops_kingsleyae ENSPKIG00000009320
lepisosteus_oculatus ENSLOCG00000004611
latimeria_chalumnae ENSLACG00000004204
eptatretus_burgeri ENSEBUG00000008065
