labrus_bergylta ENSLBEG00000021326
saimiri_boliviensis_boliviensis ENSSBOG00000021576
cebus_capucinus_imitator ENSCCAG00000030153
aotus_nancymaae ENSANAG00000023648
saimiri_boliviensis_boliviensis ENSSBOG00000029708
carlito_syrichta ENSTSYG00000003721
propithecus_coquereli ENSPCOG00000022761
prolemur_simus ENSPSMG00000007296
microcebus_murinus ENSMICG00000049525
otolemur_garnettii ENSOGAG00000014497
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025943
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036513
mus_spicilegus ENSMSIG00000029698
rattus_norvegicus ENSRNOG00000043386
meriones_unguiculatus ENSMUGG00000006607
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019990
cricetulus_griseus_crigri_1.0 ENSCGRG00000011112
cricetulus_griseus_crigri-picr ENSCGRG00015020882
microtus_ochrogaster ENSMOCG00000013752
peromyscus_maniculatus_bairdii ENSPEMG00000016801
nannospalax_galili ENSNGAG00000017999
urocitellus_parryii ENSUPAG00010008218
marmota_marmota_marmota ENSMMMG00000014762
ictidomys_tridecemlineatus ENSSTOG00000010888
ictidomys_tridecemlineatus ENSSTOG00000032032
spermophilus_dauricus ENSSDAG00000019799
ursus_americanus ENSUAMG00000014080
ursus_maritimus ENSUMAG00000012304
ailuropoda_melanoleuca ENSAMEG00000010419
mustela_putorius_furo ENSMPUG00000002535
neovison_vison ENSNVIG00000013648
canis_lupus_dingo ENSCAFG00020004391
canis_lupus_familiaris ENSCAFG00000030160
vulpes_vulpes ENSVVUG00000011132
panthera_pardus ENSPPRG00000022715
panthera_tigris_altaica ENSPTIG00000010520
felis_catus ENSFCAG00000042364
vicugna_pacos ENSVPAG00000009017
sus_scrofa ENSSSCG00000011705
bos_taurus ENSBTAG00000005068
bos_mutus ENSBMUG00000013664
bison_bison_bison ENSBBBG00000008831
capra_hircus ENSCHIG00000013298
ovis_aries ENSOARG00000004762
tursiops_truncatus ENSTTRG00000003450
pteropus_vampyrus ENSPVAG00000013888
myotis_lucifugus ENSMLUG00000014878
equus_asinus_asinus ENSEASG00005021413
echinops_telfairi ENSETEG00000012250
erinaceus_europaeus ENSEEUG00000000420
equus_caballus ENSECAG00000022864
dipodomys_ordii ENSDORG00000006954
castor_canadensis ENSCCNG00000011387
jaculus_jaculus ENSJJAG00000021539
procavia_capensis ENSPCAG00000004422
loxodonta_africana ENSLAFG00000007449
dasypus_novemcinctus ENSDNOG00000016641
choloepus_hoffmanni ENSCHOG00000013809
notamacropus_eugenii ENSMEUG00000011004
phascolarctos_cinereus ENSPCIG00000010343
sarcophilus_harrisii ENSSHAG00000018906
monodelphis_domestica ENSMODG00000021267
gopherus_agassizii ENSGAGG00000011695
chelonoidis_abingdonii ENSCABG00000019884
chrysemys_picta_bellii ENSCPBG00000014405
pelodiscus_sinensis ENSPSIG00000005159
serinus_canaria ENSSCAG00000008626
lonchura_striata_domestica ENSLSDG00000008607
junco_hyemalis ENSJHYG00000000410
ficedula_albicollis ENSFALG00000005305
zonotrichia_albicollis ENSZALG00000016691
taeniopygia_guttata ENSTGUG00000011415
cyanistes_caeruleus ENSCCEG00000002013
parus_major ENSPMJG00000007133
lepidothrix_coronata ENSLCOG00000014822
manacus_vitellinus ENSMVIG00005016483
melopsittacus_undulatus ENSMUNG00000002831
calidris_pugnax ENSCPUG00000016796
calidris_pygmaea ENSCPGG00000004902
gallus_gallus ENSGALG00000028001
coturnix_japonica ENSCJPG00005018748
meleagris_gallopavo ENSMGAG00000010983
numida_meleagris ENSNMEG00000010629
anser_brachyrhynchus ENSABRG00000019346
anas_platyrhynchos_platyrhynchos ENSAPLG00000029213
apteryx_rowi ENSARWG00000002542
apteryx_haastii ENSAHAG00000014869
apteryx_owenii ENSAOWG00000013764
dromaius_novaehollandiae ENSDNVG00000007746
crocodylus_porosus ENSCPRG00005006756
pogona_vitticeps ENSPVIG00000012535
anolis_carolinensis ENSACAG00000007548
notechis_scutatus ENSNSUG00000018488
salvator_merianae ENSSMRG00000004970
sphenodon_punctatus ENSSPUG00000007130
nothoprocta_perdicaria ENSNPEG00000000679
sorex_araneus ENSSARG00000014241
ornithorhynchus_anatinus ENSOANG00000009074
xenopus_tropicalis ENSXETG00000016010
latimeria_chalumnae ENSLACG00000004117
eptatretus_burgeri ENSEBUG00000004896
ciona_intestinalis ENSCING00000011546
drosophila_melanogaster FBgn0038586
