sarcophilus_harrisii ENSSHAG00000002091
labrus_bergylta ENSLBEG00000017380
labrus_bergylta ENSLBEG00000001192
labrus_bergylta ENSLBEG00000005462
oryzias_latipes_asm223467v1 ENSORLG00000029480
oryzias_latipes_asm223469v1 ENSORLG00015003517
oryzias_latipes_asm223471v1 ENSORLG00020013251
oryzias_melastigma ENSOMEG00000019603
cynoglossus_semilaevis ENSCSEG00000021800
cynoglossus_semilaevis ENSCSEG00000021799
takifugu_rubripes ENSTRUG00000002739
tetraodon_nigroviridis ENSTNIG00000008846
mola_mola ENSMMOG00000010656
labrus_bergylta ENSLBEG00000017398
fundulus_heteroclitus ENSFHEG00000020271
cyprinodon_variegatus ENSCVAG00000000138
poecilia_latipinna ENSPLAG00000004906
poecilia_formosa ENSPFOG00000020195
poecilia_mexicana ENSPMEG00000013258
poecilia_reticulata ENSPREG00000003368
xiphophorus_couchianus ENSXCOG00000020755
xiphophorus_maculatus ENSXMAG00000019610
gambusia_affinis ENSGAFG00000021959
fundulus_heteroclitus ENSFHEG00000020289
cyprinodon_variegatus ENSCVAG00000004585
poecilia_formosa ENSPFOG00000023592
poecilia_mexicana ENSPMEG00000013241
poecilia_reticulata ENSPREG00000003364
poecilia_latipinna ENSPLAG00000004895
xiphophorus_maculatus ENSXMAG00000019609
xiphophorus_couchianus ENSXCOG00000020752
gambusia_affinis ENSGAFG00000021958
cyprinodon_variegatus ENSCVAG00000004595
fundulus_heteroclitus ENSFHEG00000020326
xiphophorus_maculatus ENSXMAG00000016076
xiphophorus_couchianus ENSXCOG00000020753
gambusia_affinis ENSGAFG00000021957
poecilia_latipinna ENSPLAG00000020775
poecilia_latipinna ENSPLAG00000004881
poecilia_mexicana ENSPMEG00000013217
poecilia_formosa ENSPFOG00000002925
poecilia_mexicana ENSPMEG00000001810
poecilia_formosa ENSPFOG00000022699
poecilia_reticulata ENSPREG00000003353
kryptolebias_marmoratus ENSKMAG00000016370
kryptolebias_marmoratus ENSKMAG00000016403
fundulus_heteroclitus ENSFHEG00000020313
cyprinodon_variegatus ENSCVAG00000004592
poecilia_formosa ENSPFOG00000021947
poecilia_latipinna ENSPLAG00000004891
poecilia_mexicana ENSPMEG00000013222
poecilia_reticulata ENSPREG00000003356
xiphophorus_maculatus ENSXMAG00000016080
kryptolebias_marmoratus ENSKMAG00000016412
kryptolebias_marmoratus ENSKMAG00000016474
kryptolebias_marmoratus ENSKMAG00000016394
kryptolebias_marmoratus ENSKMAG00000016376
periophthalmus_magnuspinnatus ENSPMGG00000021273
seriola_dumerili ENSSDUG00000003639
seriola_lalandi_dorsalis ENSSLDG00000003915
scophthalmus_maximus ENSSMAG00000000539
gasterosteus_aculeatus ENSGACG00000002147
amphiprion_ocellaris ENSAOCG00000012262
amphiprion_percula ENSAPEG00000007484
acanthochromis_polyacanthus ENSAPOG00000011948
acanthochromis_polyacanthus ENSAPOG00000006706
acanthochromis_polyacanthus ENSAPOG00000021545
stegastes_partitus ENSSPAG00000004828
anabas_testudineus ENSATEG00000006801
anabas_testudineus ENSATEG00000006861
anabas_testudineus ENSATEG00000006967
anabas_testudineus ENSATEG00000006926
anabas_testudineus ENSATEG00000006942
anabas_testudineus ENSATEG00000006886
anabas_testudineus ENSATEG00000006912
anabas_testudineus ENSATEG00000006818
anabas_testudineus ENSATEG00000006840
anabas_testudineus ENSATEG00000006813
anabas_testudineus ENSATEG00000006952
anabas_testudineus ENSATEG00000006869
anabas_testudineus ENSATEG00000006986
monopterus_albus ENSMALG00000007982
monopterus_albus ENSMALG00000007976
mastacembelus_armatus ENSMAMG00000012994
maylandia_zebra ENSMZEG00005015183
maylandia_zebra ENSMZEG00005028462
astatotilapia_calliptera ENSACLG00000005919
pundamilia_nyererei ENSPNYG00000004078
neolamprologus_brichardi ENSNBRG00000003780
oreochromis_niloticus ENSONIG00000021303
oreochromis_niloticus ENSONIG00000021305
oreochromis_niloticus ENSONIG00000021306
oreochromis_niloticus ENSONIG00000021304
maylandia_zebra ENSMZEG00005028452
maylandia_zebra ENSMZEG00005015167
astatotilapia_calliptera ENSACLG00000005926
pundamilia_nyererei ENSPNYG00000004089
haplochromis_burtoni ENSHBUG00000013137
neolamprologus_brichardi ENSNBRG00000003758
amphilophus_citrinellus ENSACIG00000011931
hippocampus_comes ENSHCOG00000006848
esox_lucius ENSELUG00000012533
paramormyrops_kingsleyae ENSPKIG00000004884
scleropages_formosus ENSSFOG00015023382
scleropages_formosus ENSSFOG00015012252
paramormyrops_kingsleyae ENSPKIG00000020620
lepisosteus_oculatus ENSLOCG00000003026
pogona_vitticeps ENSPVIG00000005889
anolis_carolinensis ENSACAG00000011565
chrysemys_picta_bellii ENSCPBG00000013531
chelonoidis_abingdonii ENSCABG00000000460
xenopus_tropicalis ENSXETG00000019025
petromyzon_marinus ENSPMAG00000000287
