calidris_pygmaea ENSCPGG00000014045
microtus_ochrogaster ENSMOCG00000000737
peromyscus_maniculatus_bairdii ENSPEMG00000007366
mesocricetus_auratus ENSMAUG00000012918
mus_spicilegus ENSMSIG00000023610
nannospalax_galili ENSNGAG00000016112
nannospalax_galili ENSNGAG00000017752
castor_canadensis ENSCCNG00000018858
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006089
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011392
fukomys_damarensis ENSFDAG00000010002
octodon_degus ENSODEG00000004857
octodon_degus ENSODEG00000008694
cavia_porcellus ENSCPOG00000026373
cavia_aperea ENSCAPG00000010262
chinchilla_lanigera ENSCLAG00000002341
marmota_marmota_marmota ENSMMMG00000009691
ictidomys_tridecemlineatus ENSSTOG00000010846
urocitellus_parryii ENSUPAG00010015685
ochotona_princeps ENSOPRG00000005530
loxodonta_africana ENSLAFG00000004108
echinops_telfairi ENSETEG00000015344
propithecus_coquereli ENSPCOG00000011766
prolemur_simus ENSPSMG00000009665
microcebus_murinus ENSMICG00000042171
otolemur_garnettii ENSOGAG00000033873
ornithorhynchus_anatinus ENSOANG00000002001
xenopus_tropicalis ENSXETG00000027084
latimeria_chalumnae ENSLACG00000000793
scleropages_formosus ENSSFOG00015015920
paramormyrops_kingsleyae ENSPKIG00000008216
xiphophorus_maculatus ENSXMAG00000021955
xiphophorus_couchianus ENSXCOG00000014172
gambusia_affinis ENSGAFG00000010241
poecilia_latipinna ENSPLAG00000016721
poecilia_formosa ENSPFOG00000014545
poecilia_reticulata ENSPREG00000007810
poecilia_mexicana ENSPMEG00000011763
fundulus_heteroclitus ENSFHEG00000011514
cyprinodon_variegatus ENSCVAG00000005586
kryptolebias_marmoratus ENSKMAG00000014493
oryzias_latipes_asm223469v1 ENSORLG00015013186
oryzias_latipes_asm223467v1 ENSORLG00000021991
oryzias_latipes_asm223471v1 ENSORLG00020006333
oryzias_melastigma ENSOMEG00000016286
tetraodon_nigroviridis ENSTNIG00000005313
tetraodon_nigroviridis ENSTNIG00000003933
takifugu_rubripes ENSTRUG00000025070
gasterosteus_aculeatus ENSGACG00000002408
maylandia_zebra ENSMZEG00005018516
astatotilapia_calliptera ENSACLG00000006659
pundamilia_nyererei ENSPNYG00000008069
haplochromis_burtoni ENSHBUG00000017682
neolamprologus_brichardi ENSNBRG00000018913
oreochromis_niloticus ENSONIG00000013143
amphilophus_citrinellus ENSACIG00000016149
anabas_testudineus ENSATEG00000003661
labrus_bergylta ENSLBEG00000014727
labrus_bergylta ENSLBEG00000015829
mola_mola ENSMMOG00000007669
amphiprion_ocellaris ENSAOCG00000011947
amphiprion_percula ENSAPEG00000002623
acanthochromis_polyacanthus ENSAPOG00000024419
stegastes_partitus ENSSPAG00000022311
monopterus_albus ENSMALG00000011841
mastacembelus_armatus ENSMAMG00000008840
scophthalmus_maximus ENSSMAG00000018985
cynoglossus_semilaevis ENSCSEG00000017948
seriola_dumerili ENSSDUG00000015944
seriola_lalandi_dorsalis ENSSLDG00000018155
hippocampus_comes ENSHCOG00000002218
periophthalmus_magnuspinnatus ENSPMGG00000006254
gadus_morhua ENSGMOG00000002470
pygocentrus_nattereri ENSPNAG00000021514
pygocentrus_nattereri ENSPNAG00000021570
astyanax_mexicanus ENSAMXG00000010907
ictalurus_punctatus ENSIPUG00000023594
danio_rerio ENSDARG00000003519
lepisosteus_oculatus ENSLOCG00000004763
hippocampus_comes ENSHCOG00000010420
eptatretus_burgeri ENSEBUG00000016221
petromyzon_marinus ENSPMAG00000003259
ciona_intestinalis ENSCING00000018906
ciona_savignyi ENSCSAVG00000009354
drosophila_melanogaster FBgn0000109
caenorhabditis_elegans_strain_n2 WBGene00020557
