ciona_intestinalis ENSCING00000005048
poecilia_latipinna ENSPLAG00000021499
poecilia_reticulata ENSPREG00000018169
xiphophorus_couchianus ENSXCOG00000017201
xiphophorus_maculatus ENSXMAG00000008522
gambusia_affinis ENSGAFG00000008992
kryptolebias_marmoratus ENSKMAG00000003716
amphiprion_percula ENSAPEG00000011843
amphiprion_ocellaris ENSAOCG00000008806
acanthochromis_polyacanthus ENSAPOG00000015135
stegastes_partitus ENSSPAG00000019953
hippocampus_comes ENSHCOG00000021211
mola_mola ENSMMOG00000006454
maylandia_zebra ENSMZEG00005025246
haplochromis_burtoni ENSHBUG00000011229
pundamilia_nyererei ENSPNYG00000014278
astatotilapia_calliptera ENSACLG00000005227
oreochromis_niloticus ENSONIG00000008042
neolamprologus_brichardi ENSNBRG00000024409
amphilophus_citrinellus ENSACIG00000010958
takifugu_rubripes ENSTRUG00000004408
tetraodon_nigroviridis ENSTNIG00000011668
mastacembelus_armatus ENSMAMG00000006804
monopterus_albus ENSMALG00000015601
anabas_testudineus ENSATEG00000000569
cynoglossus_semilaevis ENSCSEG00000010310
oryzias_latipes_asm223467v1 ENSORLG00000003405
oryzias_latipes_asm223471v1 ENSORLG00020022508
oryzias_latipes_asm223469v1 ENSORLG00015011532
oryzias_melastigma ENSOMEG00000019309
periophthalmus_magnuspinnatus ENSPMGG00000003564
gadus_morhua ENSGMOG00000007678
pygocentrus_nattereri ENSPNAG00000020888
astyanax_mexicanus ENSAMXG00000037402
ictalurus_punctatus ENSIPUG00000009464
danio_rerio ENSDARG00000053912
paramormyrops_kingsleyae ENSPKIG00000018971
scleropages_formosus ENSSFOG00015019399
esox_lucius ENSELUG00000022537
lepisosteus_oculatus ENSLOCG00000004721
latimeria_chalumnae ENSLACG00000014561
drosophila_melanogaster FBgn0003062
caenorhabditis_elegans_strain_n2 WBGene00001423
piliocolobus_tephrosceles ENSPTEG00000004753
piliocolobus_tephrosceles ENSPTEG00000017846
saccharomyces_cerevisiae_strain_s288c YDL014W
