sarcophilus_harrisii ENSSHAG00000011577
loxodonta_africana ENSLAFG00000028644
dasypus_novemcinctus ENSDNOG00000048818
erinaceus_europaeus ENSEEUG00000006374
erinaceus_europaeus ENSEEUG00000002966
ornithorhynchus_anatinus ENSOANG00000009130
calidris_pugnax ENSCPUG00000016913
melopsittacus_undulatus ENSMUNG00000005865
anas_platyrhynchos_platyrhynchos ENSAPLG00000005686
anser_brachyrhynchus ENSABRG00000022690
gallus_gallus ENSGALG00000023740
coturnix_japonica ENSCJPG00005016408
meleagris_gallopavo ENSMGAG00000008793
apteryx_haastii ENSAHAG00000009636
apteryx_owenii ENSAOWG00000006889
apteryx_rowi ENSARWG00000005938
dromaius_novaehollandiae ENSDNVG00000001087
taeniopygia_guttata ENSTGUG00000004395
lonchura_striata_domestica ENSLSDG00000004833
serinus_canaria ENSSCAG00000012087
junco_hyemalis ENSJHYG00000017542
ficedula_albicollis ENSFALG00000004083
cyanistes_caeruleus ENSCCEG00000008407
parus_major ENSPMJG00000010234
lepidothrix_coronata ENSLCOG00000009654
calidris_pygmaea ENSCPGG00000007266
manacus_vitellinus ENSMVIG00005005736
numida_meleagris ENSNMEG00000021083
nothoprocta_perdicaria ENSNPEG00000009459
zonotrichia_albicollis ENSZALG00000016679
crocodylus_porosus ENSCPRG00005003462
chelonoidis_abingdonii ENSCABG00000016522
gopherus_agassizii ENSGAGG00000005309
chrysemys_picta_bellii ENSCPBG00000026397
pelodiscus_sinensis ENSPSIG00000012161
xenopus_tropicalis ENSXETG00000033912
xenopus_tropicalis ENSXETG00000029988
xenopus_tropicalis ENSXETG00000001137
xenopus_tropicalis ENSXETG00000030564
xenopus_tropicalis ENSXETG00000032424
xenopus_tropicalis ENSXETG00000025663
xenopus_tropicalis ENSXETG00000001141
latimeria_chalumnae ENSLACG00000006283
