caenorhabditis_elegans_strain_n2 WBGene00018156
rhinopithecus_bieti ENSRBIG00000043175
macaca_fascicularis ENSMFAG00000030994
macaca_mulatta ENSMMUG00000012281
macaca_nemestrina ENSMNEG00000042790
theropithecus_gelada ENSTGEG00000003304
mandrillus_leucophaeus ENSMLEG00000030374
papio_anubis ENSPANG00000025591
cercocebus_atys ENSCATG00000010052
chlorocebus_sabaeus ENSCSAG00000010929
carlito_syrichta ENSTSYG00000011914
prolemur_simus ENSPSMG00000023776
microcebus_murinus ENSMICG00000012682
propithecus_coquereli ENSPCOG00000020024
otolemur_garnettii ENSOGAG00000013888
tupaia_belangeri ENSTBEG00000004035
castor_canadensis ENSCCNG00000017827
dipodomys_ordii ENSDORG00000013652
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015771
cricetulus_griseus_crigri_1.0 ENSCGRG00000010311
cricetulus_griseus_crigri-picr ENSCGRG00015028012
mesocricetus_auratus ENSMAUG00000020583
microtus_ochrogaster ENSMOCG00000015818
peromyscus_maniculatus_bairdii ENSPEMG00000020105
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028330
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026945
mus_spicilegus ENSMSIG00000020507
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025982
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028318
rattus_norvegicus ENSRNOG00000023605
meriones_unguiculatus ENSMUGG00000011360
nannospalax_galili ENSNGAG00000014101
cavia_porcellus ENSCPOG00000012573
cavia_aperea ENSCAPG00000014252
octodon_degus ENSODEG00000003232
chinchilla_lanigera ENSCLAG00000014339
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001882
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013014
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018112
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017373
fukomys_damarensis ENSFDAG00000010864
urocitellus_parryii ENSUPAG00010016397
ictidomys_tridecemlineatus ENSSTOG00000002695
spermophilus_dauricus ENSSDAG00000020442
marmota_marmota_marmota ENSMMMG00000005194
ochotona_princeps ENSOPRG00000002144
oryctolagus_cuniculus ENSOCUG00000013853
choloepus_hoffmanni ENSCHOG00000010332
dasypus_novemcinctus ENSDNOG00000006885
loxodonta_africana ENSLAFG00000005999
procavia_capensis ENSPCAG00000009943
echinops_telfairi ENSETEG00000009705
notamacropus_eugenii ENSMEUG00000010672
phascolarctos_cinereus ENSPCIG00000015800
monodelphis_domestica ENSMODG00000003202
sarcophilus_harrisii ENSSHAG00000015882
ornithorhynchus_anatinus ENSOANG00000001918
xenopus_tropicalis ENSXETG00000010179
latimeria_chalumnae ENSLACG00000013955
eptatretus_burgeri ENSEBUG00000008386
petromyzon_marinus ENSPMAG00000005533
ciona_savignyi ENSCSAVG00000005300
ciona_intestinalis ENSCING00000008990
drosophila_melanogaster FBgn0022942
saccharomyces_cerevisiae_strain_s288c YMR125W
