monopterus_albus ENSMALG00000021821
seriola_lalandi_dorsalis ENSSLDG00000020637
seriola_dumerili ENSSDUG00000010060
scophthalmus_maximus ENSSMAG00000001381
cynoglossus_semilaevis ENSCSEG00000004653
hippocampus_comes ENSHCOG00000003491
pygocentrus_nattereri ENSPNAG00000002596
astyanax_mexicanus ENSAMXG00000004926
ictalurus_punctatus ENSIPUG00000011394
danio_rerio ENSDARG00000100397
paramormyrops_kingsleyae ENSPKIG00000005334
scleropages_formosus ENSSFOG00015013227
lepisosteus_oculatus ENSLOCG00000005849
latimeria_chalumnae ENSLACG00000016714
xenopus_tropicalis ENSXETG00000003730
gopherus_agassizii ENSGAGG00000021743
chelonoidis_abingdonii ENSCABG00000012051
chrysemys_picta_bellii ENSCPBG00000026546
pelodiscus_sinensis ENSPSIG00000010055
crocodylus_porosus ENSCPRG00005017106
calidris_pygmaea ENSCPGG00000017218
calidris_pugnax ENSCPUG00000013573
melopsittacus_undulatus ENSMUNG00000006714
junco_hyemalis ENSJHYG00000018211
zonotrichia_albicollis ENSZALG00000012816
serinus_canaria ENSSCAG00000016861
taeniopygia_guttata ENSTGUG00000008698
lonchura_striata_domestica ENSLSDG00000016936
parus_major ENSPMJG00000002832
cyanistes_caeruleus ENSCCEG00000018087
ficedula_albicollis ENSFALG00000007837
lepidothrix_coronata ENSLCOG00000005799
manacus_vitellinus ENSMVIG00005017465
anser_brachyrhynchus ENSABRG00000011575
anas_platyrhynchos_platyrhynchos ENSAPLG00000014049
gallus_gallus ENSGALG00000006626
meleagris_gallopavo ENSMGAG00000008810
coturnix_japonica ENSCJPG00005019044
numida_meleagris ENSNMEG00000014642
apteryx_owenii ENSAOWG00000004371
apteryx_haastii ENSAHAG00000011842
apteryx_rowi ENSARWG00000015877
dromaius_novaehollandiae ENSDNVG00000004262
nothoprocta_perdicaria ENSNPEG00000013837
pogona_vitticeps ENSPVIG00000013267
anolis_carolinensis ENSACAG00000007069
notechis_scutatus ENSNSUG00000013004
salvator_merianae ENSSMRG00000013442
sphenodon_punctatus ENSSPUG00000002447
phascolarctos_cinereus ENSPCIG00000012677
notamacropus_eugenii ENSMEUG00000015547
sarcophilus_harrisii ENSSHAG00000016793
monodelphis_domestica ENSMODG00000005884
homo_sapiens ENSG00000095464
gorilla_gorilla ENSGGOG00000004416
pan_paniscus ENSPPAG00000026870
pan_troglodytes ENSPTRG00000002769
pongo_abelii ENSPPYG00000002494
nomascus_leucogenys ENSNLEG00000012855
papio_anubis ENSPANG00000021540
theropithecus_gelada ENSTGEG00000009830
cercocebus_atys ENSCATG00000029819
mandrillus_leucophaeus ENSMLEG00000042678
macaca_fascicularis ENSMFAG00000045757
macaca_mulatta ENSMMUG00000014713
macaca_nemestrina ENSMNEG00000040848
chlorocebus_sabaeus ENSCSAG00000006251
piliocolobus_tephrosceles ENSPTEG00000035225
colobus_angolensis_palliatus ENSCANG00000032522
rhinopithecus_bieti ENSRBIG00000044132
rhinopithecus_roxellana ENSRROG00000037725
cebus_capucinus_imitator ENSCCAG00000023023
saimiri_boliviensis_boliviensis ENSSBOG00000025137
callithrix_jacchus ENSCJAG00000015570
aotus_nancymaae ENSANAG00000020877
carlito_syrichta ENSTSYG00000011660
propithecus_coquereli ENSPCOG00000009717
microcebus_murinus ENSMICG00000005511
prolemur_simus ENSPSMG00000006321
otolemur_garnettii ENSOGAG00000013355
tupaia_belangeri ENSTBEG00000006962
castor_canadensis ENSCCNG00000003548
dipodomys_ordii ENSDORG00000004060
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024992
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023841
mus_spicilegus ENSMSIG00000001400
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022923
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014416
rattus_norvegicus ENSRNOG00000016593
meriones_unguiculatus ENSMUGG00000015943
cricetulus_griseus_crigri_1.0 ENSCGRG00000005797
cricetulus_griseus_crigri-picr ENSCGRG00015002410
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019020
mesocricetus_auratus ENSMAUG00000021967
peromyscus_maniculatus_bairdii ENSPEMG00000015785
microtus_ochrogaster ENSMOCG00000002320
nannospalax_galili ENSNGAG00000016915
jaculus_jaculus ENSJJAG00000000562
cavia_porcellus ENSCPOG00000004287
cavia_aperea ENSCAPG00000008116
octodon_degus ENSODEG00000015159
chinchilla_lanigera ENSCLAG00000004779
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011253
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011305
fukomys_damarensis ENSFDAG00000013565
spermophilus_dauricus ENSSDAG00000011518
urocitellus_parryii ENSUPAG00010015697
ictidomys_tridecemlineatus ENSSTOG00000024806
marmota_marmota_marmota ENSMMMG00000016417
oryctolagus_cuniculus ENSOCUG00000010528
ochotona_princeps ENSOPRG00000004348
equus_caballus ENSECAG00000039011
bos_mutus ENSBMUG00000023824
bos_taurus ENSBTAG00000000445
bison_bison_bison ENSBBBG00000004220
ovis_aries ENSOARG00000003335
capra_hircus ENSCHIG00000016653
tursiops_truncatus ENSTTRG00000008359
sus_scrofa ENSSSCG00000010480
vicugna_pacos ENSVPAG00000010108
erinaceus_europaeus ENSEEUG00000008676
equus_asinus_asinus ENSEASG00005011478
equus_caballus ENSECAG00000007396
ursus_maritimus ENSUMAG00000003924
ursus_americanus ENSUAMG00000000956
ailuropoda_melanoleuca ENSAMEG00000013742
mustela_putorius_furo ENSMPUG00000017141
neovison_vison ENSNVIG00000002680
canis_lupus_dingo ENSCAFG00020004404
canis_lupus_familiaris ENSCAFG00000007908
vulpes_vulpes ENSVVUG00000022083
panthera_pardus ENSPPRG00000008726
panthera_tigris_altaica ENSPTIG00000021219
felis_catus ENSFCAG00000025203
sorex_araneus ENSSARG00000011630
pteropus_vampyrus ENSPVAG00000011197
myotis_lucifugus ENSMLUG00000003860
choloepus_hoffmanni ENSCHOG00000011646
dasypus_novemcinctus ENSDNOG00000008445
loxodonta_africana ENSLAFG00000015173
procavia_capensis ENSPCAG00000010990
echinops_telfairi ENSETEG00000001760
ornithorhynchus_anatinus ENSOANG00000008377
eptatretus_burgeri ENSEBUG00000009232
