sarcophilus_harrisii ENSSHAG00000014473
calidris_pugnax ENSCPUG00000015367
calidris_pygmaea ENSCPGG00000004014
melopsittacus_undulatus ENSMUNG00000001483
parus_major ENSPMJG00000002379
cyanistes_caeruleus ENSCCEG00000006362
ficedula_albicollis ENSFALG00000011850
zonotrichia_albicollis ENSZALG00000011688
junco_hyemalis ENSJHYG00000009512
serinus_canaria ENSSCAG00000009895
lonchura_striata_domestica ENSLSDG00000009673
taeniopygia_guttata ENSTGUG00000006774
lepidothrix_coronata ENSLCOG00000000671
manacus_vitellinus ENSMVIG00005012513
apteryx_haastii ENSAHAG00000011503
apteryx_owenii ENSAOWG00000014804
apteryx_rowi ENSARWG00000006176
dromaius_novaehollandiae ENSDNVG00000001304
nothoprocta_perdicaria ENSNPEG00000014604
crocodylus_porosus ENSCPRG00005000362
gopherus_agassizii ENSGAGG00000010754
chelonoidis_abingdonii ENSCABG00000006229
chrysemys_picta_bellii ENSCPBG00000008512
pelodiscus_sinensis ENSPSIG00000015289
pogona_vitticeps ENSPVIG00000023653
anolis_carolinensis ENSACAG00000002345
salvator_merianae ENSSMRG00000009703
notechis_scutatus ENSNSUG00000004098
sphenodon_punctatus ENSSPUG00000014939
ornithorhynchus_anatinus ENSOANG00000031804
xenopus_tropicalis ENSXETG00000034114
latimeria_chalumnae ENSLACG00000007105
scleropages_formosus ENSSFOG00015020757
paramormyrops_kingsleyae ENSPKIG00000023583
fundulus_heteroclitus ENSFHEG00000021910
cyprinodon_variegatus ENSCVAG00000011281
oryzias_latipes_asm223471v1 ENSORLG00020019813
oryzias_latipes_asm223469v1 ENSORLG00015019926
scophthalmus_maximus ENSSMAG00000007974
cynoglossus_semilaevis ENSCSEG00000004459
seriola_dumerili ENSSDUG00000003030
seriola_lalandi_dorsalis ENSSLDG00000005678
mastacembelus_armatus ENSMAMG00000017845
monopterus_albus ENSMALG00000002178
anabas_testudineus ENSATEG00000016696
amphiprion_ocellaris ENSAOCG00000009705
amphiprion_percula ENSAPEG00000016258
acanthochromis_polyacanthus ENSAPOG00000008784
stegastes_partitus ENSSPAG00000021220
astatotilapia_calliptera ENSACLG00000020143
maylandia_zebra ENSMZEG00005022534
haplochromis_burtoni ENSHBUG00000009405
pundamilia_nyererei ENSPNYG00000008768
neolamprologus_brichardi ENSNBRG00000013551
oreochromis_niloticus ENSONIG00000017594
amphilophus_citrinellus ENSACIG00000021334
mola_mola ENSMMOG00000006857
labrus_bergylta ENSLBEG00000022697
labrus_bergylta ENSLBEG00000001805
kryptolebias_marmoratus ENSKMAG00000000480
periophthalmus_magnuspinnatus ENSPMGG00000012394
esox_lucius ENSELUG00000004787
pygocentrus_nattereri ENSPNAG00000018837
astyanax_mexicanus ENSAMXG00000000772
ictalurus_punctatus ENSIPUG00000023516
danio_rerio ENSDARG00000056381
lepisosteus_oculatus ENSLOCG00000013777
ciona_intestinalis ENSCING00000005035
